   5   3 7.66+09 7.91-01 7.94-01 8.06-01 8.27-01 8.68-01 9.83-01 1.15+00 1.40+00 1.88+00 2.38+00 2.98+00 3.89+00 4.63+00 5.41+00-1.19+00
   5   4 5.41+08 3.43+01 3.45+01 3.51+01 3.64+01 3.81+01 4.07+01 4.41+01 4.96+01 5.97+01 6.87+01 7.82+01 9.11+01 1.01+02 1.11+02-1.43+01
   6   1 2.21+06 5.43-02 5.42-02 5.41-02 5.40-02 5.39-02 5.49-02 5.75-02 6.30-02 7.70-02 9.14-02 1.04-01 1.13-01 1.16-01 1.17-01 1.18-01
   6   2 1.65+10 2.14-01 2.14-01 2.15-01 2.16-01 2.20-01 2.36-01 2.71-01 3.46-01 5.66-01 8.73-01 1.26+00 1.81+00 2.23+00 2.65+00-6.34-01
   6   3 3.54+05 3.61+00 3.61+00 3.60+00 3.58+00 3.56+00 3.50+00 3.46+00 3.41+00 3.36+00 3.33+00 3.30+00 3.27+00 3.25+00 3.23+00 3.21+00
   6   4 2.35+04 3.74+00 3.75+00 3.79+00 3.86+00 3.97+00 4.20+00 4.44+00 4.74+00 5.10+00 5.25+00 5.29+00 5.29+00 5.28+00 5.28+00 5.26+00
   6   5 1.52+09 6.21+01 6.25+01 6.36+01 6.57+01 6.93+01 7.54+01 8.22+01 9.26+01 1.12+02 1.30+02 1.49+02 1.76+02 1.97+02 2.18+02-3.06+01
   7   1 4.26+02 1.79-01 1.79-01 1.79-01 1.79-01 1.79-01 1.80-01 1.82-01 1.86-01 1.97-01 2.06-01 2.14-01 2.20-01 2.22-01 2.23-01 2.24-01
   7   2 6.58+06 1.06+00 1.06+00 1.06+00 1.07+00 1.09+00 1.13+00 1.21+00 1.34+00 1.57+00 1.77+00 1.94+00 2.06+00 2.10+00 2.12+00 2.13+00
   7   3 6.30+10 8.51+00 8.53+00 8.62+00 8.77+00 9.07+00 9.97+00 1.13+01 1.34+01 1.77+01 2.25+01 2.82+01 3.66+01 4.33+01 5.01+01-1.04+01
   7   4 1.17-01 9.60-01 9.59-01 9.57-01 9.55-01 9.52-01 9.51-01 9.55-01 9.67-01 9.99-01 1.03+00 1.05+00 1.08+00 1.09+00 1.10+00 1.11+00
   7   5 4.80+03 6.82+00 6.84+00 6.88+00 6.96+00 7.09+00 7.34+00 7.62+00 7.98+00 8.38+00 8.50+00 8.50+00 8.45+00 8.41+00 8.38+00 8.33+00
   7   6 2.46+07 1.07+02 1.06+02 1.04+02 1.04+02 1.08+02 1.21+02 1.38+02 1.60+02 1.92+02 2.18+02 2.42+02 2.74+02 2.97+02 3.20+02-3.30+01
   8   1 7.37+10 8.94-03 8.96-03 9.00-03 9.07-03 9.23-03 9.73-03 1.06-02 1.25-02 1.80-02 2.60-02 3.71-02 5.59-02 7.31-02 9.24-02-3.51-02
   8   2 1.34+05 2.79-05 2.80-05 2.81-05 2.84-05 2.89-05 3.03-05 3.26-05 3.65-05 4.50-05 5.38-05 6.33-05 7.47-05 8.13-05 8.59-05 9.37-05
   8   3 5.02+07 1.03-05 1.03-05 1.03-05 1.04-05 1.06-05 1.11-05 1.20-05 1.40-05 1.99-05 2.87-05 4.15-05 6.38-05 8.43-05 1.07-04-4.11-05
   8   4 1.54+07 7.38-06 7.39-06 7.45-06 7.54-06 7.74-06 8.33-06 9.29-06 1.11-05 1.55-05 2.08-05 2.79-05 3.97-05 5.01-05 6.16-05-2.00-05
   8   5 1.03+04 6.49-06 6.50-06 6.56-06 6.67-06 6.87-06 7.45-06 8.30-06 9.71-06 1.24-05 1.48-05 1.72-05 2.01-05 2.18-05 2.30-05 2.51-05
   8   6 1.79+07 3.40-06 3.42-06 3.46-06 3.55-06 3.72-06 4.27-06 5.24-06 7.21-06 1.26-05 1.99-05 3.00-05 4.75-05 6.33-05 8.09-05-3.03-05
   8   7 4.13+01 8.58-07 8.57-07 8.54-07 8.50-07 8.44-07 8.38-07 8.40-07 8.56-07 9.08-07 9.62-07 1.02-06 1.09-06 1.13-06 1.16-06 1.21-06
   9   1 1.00-30 1.59-02 1.59-02 1.58-02 1.56-02 1.54-02 1.46-02 1.35-02 1.18-02 9.47-03 7.11-03 4.42-03 1.92-03 9.54-04 4.68-04 0.00+00
   9   2 1.00-30 2.70-03 2.70-03 2.69-03 2.67-03 2.64-03 2.56-03 2.44-03 2.23-03 1.91-03 1.48-03 9.36-04 4.08-04 2.02-04 9.88-05 0.00+00
   9   3 1.00-30 1.77-07 1.77-07 1.76-07 1.75-07 1.73-07 1.65-07 1.53-07 1.35-07 1.05-07 7.69-08 4.72-08 2.06-08 1.04-08 5.14-09 0.00+00
   9   4 1.00-30 3.26-07 3.25-07 3.21-07 3.15-07 3.06-07 2.83-07 2.58-07 2.25-07 1.80-07 1.35-07 8.40-08 3.65-08 1.82-08 8.90-09 0.00+00
   9   5 1.00-30 5.91-07 5.89-07 5.85-07 5.76-07 5.60-07 5.16-07 4.57-07 3.75-07 2.54-07 1.68-07 9.82-08 4.29-08 2.19-08 1.10-08 0.00+00
   9   6 1.00-30 2.56-08 2.55-08 2.54-08 2.51-08 2.45-08 2.29-08 2.07-08 1.73-08 1.22-08 8.24-09 4.88-09 2.14-09 1.09-09 5.48-10 0.00+00
   9   7 1.00-30 2.69-08 2.68-08 2.65-08 2.60-08 2.51-08 2.27-08 1.96-08 1.56-08 1.00-08 6.40-09 3.69-09 1.60-09 8.18-10 4.13-10 0.00+00
   9   8 1.00-30 5.35-02 5.34-02 5.28-02 5.18-02 4.98-02 4.42-02 3.72-02 2.86-02 1.75-02 1.09-02 6.16-03 2.65-03 1.35-03 6.81-04 0.00+00
  10   1 1.00-30 3.27-02 3.26-02 3.24-02 3.20-02 3.13-02 2.93-02 2.68-02 2.32-02 1.78-02 1.30-02 7.96-03 3.47-03 1.74-03 8.58-04 0.00+00
  10   2 1.00-30 1.31-02 1.31-02 1.31-02 1.30-02 1.28-02 1.24-02 1.18-02 1.08-02 9.30-03 7.25-03 4.58-03 2.00-03 9.89-04 4.83-04 0.00+00
  10   3 1.00-30 6.21-07 6.20-07 6.14-07 6.06-07 5.89-07 5.48-07 4.96-07 4.27-07 3.31-07 2.45-07 1.51-07 6.56-08 3.26-08 1.60-08 0.00+00
  10   4 1.00-30 7.88-07 7.87-07 7.80-07 7.69-07 7.49-07 6.94-07 6.23-07 5.24-07 3.80-07 2.65-07 1.59-07 6.95-08 3.51-08 1.75-08 0.00+00
  10   5 1.00-30 1.49-06 1.48-06 1.47-06 1.44-06 1.39-06 1.26-06 1.10-06 8.82-07 5.78-07 3.74-07 2.17-07 9.41-08 4.81-08 2.42-08 0.00+00
  10   6 1.00-30 5.55-08 5.54-08 5.50-08 5.43-08 5.29-08 4.92-08 4.41-08 3.69-08 2.61-08 1.79-08 1.07-08 4.65-09 2.36-09 1.18-09 0.00+00
  10   7 1.00-30 1.29-07 1.29-07 1.27-07 1.25-07 1.21-07 1.09-07 9.44-08 7.54-08 4.90-08 3.15-08 1.82-08 7.92-09 4.05-09 2.04-09 0.00+00
  10   8 1.00-30 2.54-01 2.53-01 2.50-01 2.45-01 2.36-01 2.09-01 1.76-01 1.35-01 8.27-02 5.13-02 2.91-02 1.25-02 6.39-03 3.22-03 0.00+00
  10   9 3.01-02 1.07+00 1.07+00 1.06+00 1.06+00 1.04+00 1.01+00 9.76-01 9.34-01 8.83-01 8.52-01 8.29-01 8.11-01 8.03-01 7.98-01 7.91-01
  11   1 1.00-30 1.37-02 1.37-02 1.36-02 1.34-02 1.31-02 1.23-02 1.12-02 9.63-03 7.15-03 5.04-03 3.05-03 1.33-03 6.75-04 3.36-04 0.00+00
  11   2 1.00-30 7.89-03 7.88-03 7.86-03 7.81-03 7.73-03 7.49-03 7.13-03 6.53-03 5.60-03 4.37-03 2.76-03 1.20-03 5.96-04 2.91-04 0.00+00
  11   3 1.00-30 3.19-07 3.18-07 3.15-07 3.11-07 3.02-07 2.80-07 2.52-07 2.13-07 1.54-07 1.07-07 6.41-08 2.80-08 1.42-08 7.08-09 0.00+00
  11   4 1.00-30 1.01-07 1.00-07 9.88-08 9.63-08 9.21-08 8.32-08 7.37-08 6.22-08 4.73-08 3.46-08 2.13-08 9.23-09 4.60-09 2.27-09 0.00+00
  11   5 1.00-30 7.22-07 7.20-07 7.13-07 7.01-07 6.77-07 6.15-07 5.36-07 4.33-07 2.89-07 1.90-07 1.11-07 4.82-08 2.46-08 1.23-08 0.00+00
  11   6 1.00-30 5.33-08 5.32-08 5.28-08 5.21-08 5.09-08 4.72-08 4.22-08 3.51-08 2.42-08 1.62-08 9.52-09 4.16-09 2.13-09 1.07-09 0.00+00
  11   7 1.00-30 6.12-08 6.10-08 6.04-08 5.92-08 5.70-08 5.11-08 4.39-08 3.47-08 2.22-08 1.42-08 8.14-09 3.53-09 1.80-09 9.08-10 0.00+00
  11   8 1.00-30 1.47-01 1.46-01 1.45-01 1.42-01 1.36-01 1.21-01 1.02-01 7.80-02 4.78-02 2.97-02 1.69-02 7.25-03 3.70-03 1.86-03 0.00+00
  11   9 1.00-30 1.27-01 1.26-01 1.24-01 1.21-01 1.16-01 1.03-01 8.82-02 7.08-02 4.69-02 3.15-02 1.98-02 1.01-02 5.88-03 3.35-03 0.00+00
  11  10 2.27-02 4.17+00 4.17+00 4.16+00 4.14+00 4.10+00 4.00+00 3.90+00 3.81+00 3.72+00 3.67+00 3.64+00 3.63+00 3.63+00 3.63+00 3.64+00
  12   1 3.48+07 1.47-02 1.47-02 1.48-02 1.49-02 1.50-02 1.55-02 1.63-02 1.76-02 2.06-02 2.39-02 2.77-02 3.24-02 3.52-02 3.71-02 4.05-02
  12   2 1.03+11 8.42-03 8.46-03 8.58-03 8.81-03 9.28-03 1.08-02 1.33-02 1.85-02 3.35-02 5.40-02 8.20-02 1.29-01 1.71-01 2.18-01-8.50-02
  12   3 2.23+02 7.03-06 7.04-06 7.05-06 7.08-06 7.14-06 7.30-06 7.53-06 7.85-06 8.43-06 8.91-06 9.37-06 9.86-06 1.01-05 1.03-05 1.06-05
  12   4 7.19+03 1.75-06 1.76-06 1.78-06 1.82-06 1.90-06 2.13-06 2.49-06 3.14-06 4.50-06 5.79-06 7.19-06 8.88-06 9.88-06 1.06-05 1.18-05
  12   5 3.64+05 2.25-06 2.26-06 2.27-06 2.31-06 2.37-06 2.53-06 2.77-06 3.13-06 3.77-06 4.28-06 4.76-06 5.33-06 5.76-06 6.19-06-6.97-07
  12   6 2.35+02 5.56-07 5.57-07 5.58-07 5.61-07 5.70-07 6.06-07 6.80-07 8.31-07 1.17-06 1.51-06 1.86-06 2.26-06 2.48-06 2.64-06 2.90-06
  12   7 2.35+04 8.46-07 8.46-07 8.44-07 8.42-07 8.38-07 8.29-07 8.23-07 8.25-07 8.43-07 8.63-07 8.86-07 9.20-07 9.49-07 9.80-07-5.40-08
  12   8 1.98+06 1.50-01 1.50-01 1.48-01 1.46-01 1.42-01 1.31-01 1.16-01 9.78-02 7.64-02 6.61-02 6.15-02 6.19-02 6.52-02 6.99-02-8.83-03
  12   9 1.00-30 5.58-02 5.56-02 5.52-02 5.45-02 5.32-02 4.98-02 4.56-02 3.97-02 3.15-02 2.35-02 1.46-02 6.34-03 3.16-03 1.55-03 0.00+00
  12  10 1.00-30 6.21-01 6.19-01 6.10-01 5.95-01 5.69-01 5.07-01 4.40-01 3.61-01 2.61-01 1.84-01 1.12-01 4.84-02 2.43-02 1.20-02 0.00+00
  12  11 1.00-30 3.33-01 3.32-01 3.28-01 3.22-01 3.11-01 2.85-01 2.53-01 2.12-01 1.55-01 1.09-01 6.60-02 2.87-02 1.44-02 7.16-03 0.00+00
  13   1 1.00-30 6.83-03 6.81-03 6.77-03 6.69-03 6.54-03 6.14-03 5.60-03 4.80-03 3.45-03 2.44-03 1.62-03 8.81-04 5.36-04 3.18-04 0.00+00
  13   2 1.01+11 5.08-03 5.10-03 5.17-03 5.30-03 5.57-03 6.42-03 7.89-03 1.09-02 1.95-02 3.15-02 4.79-02 7.53-02 1.00-01 1.28-01-5.02-02
  13   3 1.36+03 6.42-07 6.42-07 6.42-07 6.42-07 6.42-07 6.44-07 6.47-07 6.58-07 7.01-07 7.64-07 8.46-07 9.57-07 1.02-06 1.07-06 1.16-06
  13   4 1.00-30 4.93-08 4.91-08 4.84-08 4.73-08 4.53-08 4.11-08 3.65-08 3.09-08 2.24-08 1.61-08 1.09-08 6.10-09 3.75-09 2.25-09 0.00+00
  13   5 2.68+07 4.57-06 4.58-06 4.64-06 4.73-06 4.92-06 5.52-06 6.55-06 8.58-06 1.41-05 2.15-05 3.17-05 4.90-05 6.47-05 8.22-05-3.06-05
  13   6 1.08+00 4.05-08 4.04-08 4.02-08 3.98-08 3.90-08 3.68-08 3.35-08 2.87-08 2.09-08 1.52-08 1.08-08 6.94-09 5.25-09 4.23-09 2.83-09
  13   7 5.93-02 3.32-07 3.31-07 3.30-07 3.27-07 3.22-07 3.08-07 2.92-07 2.73-07 2.53-07 2.42-07 2.36-07 2.34-07 2.34-07 2.35-07 2.38-07
  13   8 1.95+07 2.03-01 2.03-01 2.03-01 2.03-01 2.03-01 2.04-01 2.03-01 2.04-01 2.14-01 2.31-01 2.53-01 2.88-01 3.18-01 3.50-01-4.75-02
  13   9 1.00-30 2.62-02 2.61-02 2.58-02 2.54-02 2.45-02 2.25-02 2.01-02 1.70-02 1.26-02 8.86-03 5.37-03 2.34-03 1.18-03 5.90-04 0.00+00
  13  10 1.00-30 3.48-01 3.47-01 3.43-01 3.37-01 3.25-01 2.97-01 2.63-01 2.19-01 1.59-01 1.12-01 6.75-02 2.93-02 1.48-02 7.33-03 0.00+00
  13  11 1.00-30 2.82-01 2.80-01 2.76-01 2.68-01 2.55-01 2.25-01 1.93-01 1.57-01 1.13-01 8.03-02 4.88-02 2.11-02 1.05-02 5.20-03 0.00+00
  13  12 6.60-05 2.09+00 2.09+00 2.08+00 2.06+00 2.03+00 1.97+00 1.92+00 1.87+00 1.83+00 1.81+00 1.80+00 1.80+00 1.80+00 1.80+00 1.81+00
  14   1 1.00-30 2.67-02 2.67-02 2.67-02 2.67-02 2.66-02 2.65-02 2.64-02 2.62-02 2.58-02 2.54-02 2.50-02 2.45-02 2.42-02 2.40-02 2.37-02
  14   2 1.15+11 1.60-03 1.61-03 1.64-03 1.70-03 1.81-03 2.16-03 2.75-03 3.95-03 7.37-03 1.20-02 1.81-02 2.83-02 3.75-02 4.77-02-1.85-02
  14   3 2.90+05 6.58-06 6.60-06 6.67-06 6.80-06 7.07-06 7.84-06 9.05-06 1.12-05 1.62-05 2.16-05 2.78-05 3.54-05 3.98-05 4.30-05 4.84-05
  14   4 1.00-30 2.72-07 2.72-07 2.74-07 2.79-07 2.93-07 3.77-07 6.01-07 1.18-06 2.91-06 5.10-06 7.81-06 1.13-05 1.34-05 1.48-05 1.74-05
  14   5 2.15+08 3.61-07 3.60-07 3.59-07 3.58-07 3.59-07 3.70-07 4.47-07 9.08-07 4.98-06 1.56-05 3.53-05 7.49-05 1.13-04 1.57-04-7.87-05
  14   6 1.25+05 2.98-07 3.00-07 3.05-07 3.14-07 3.37-07 4.39-07 6.94-07 1.35-06 3.23-06 5.66-06 8.94-06 1.36-05 1.65-05 1.86-05 2.24-05
  14   7 7.11+01 4.52-06 4.53-06 4.59-06 4.68-06 4.87-06 5.42-06 6.25-06 7.60-06 9.89-06 1.14-05 1.27-05 1.40-05 1.48-05 1.53-05 1.61-05
  14   8 2.25+09 2.89+00 2.90+00 2.92+00 2.96+00 3.05+00 3.27+00 3.50+00 3.81+00 4.39+00 4.96+00 5.60+00 6.54+00 7.30+00 8.07+00-1.16+00
  14   9 1.00-30 3.30-02 3.29-02 3.23-02 3.14-02 2.97-02 2.59-02 2.19-02 1.75-02 1.26-02 9.08-03 5.54-03 2.39-03 1.19-03 5.81-04 0.00+00
  14  10 1.00-30 5.39-02 5.37-02 5.32-02 5.24-02 5.10-02 4.73-02 4.26-02 3.62-02 2.73-02 1.97-02 1.20-02 5.23-03 2.62-03 1.29-03 0.00+00
  14  11 1.00-30 2.34-02 2.33-02 2.31-02 2.27-02 2.21-02 2.04-02 1.82-02 1.52-02 1.09-02 7.47-03 4.46-03 1.95-03 9.88-04 4.94-04 0.00+00
  14  12 3.20-01 2.60-01 2.59-01 2.58-01 2.56-01 2.52-01 2.43-01 2.34-01 2.25-01 2.15-01 2.10-01 2.07-01 2.05-01 2.05-01 2.04-01 2.04-01
  14  13 1.00-30 2.06-02 2.05-02 1.99-02 1.90-02 1.75-02 1.42-02 1.12-02 8.15-03 4.85-03 3.07-03 1.87-03 9.26-04 5.30-04 2.99-04 0.00+00
  15   1 1.26+07 1.56-02 1.56-02 1.55-02 1.54-02 1.52-02 1.47-02 1.41-02 1.32-02 1.20-02 1.15-02 1.13-02 1.16-02 1.18-02 1.21-02 1.26-02
  15   2 4.08+10 6.81-03 6.82-03 6.85-03 6.91-03 7.03-03 7.41-03 8.12-03 9.61-03 1.43-02 2.10-02 3.06-02 4.70-02 6.20-02 7.89-02-3.08-02
  15   3 2.11+02 9.79-05 9.80-05 9.83-05 9.88-05 9.98-05 1.03-04 1.07-04 1.13-04 1.25-04 1.36-04 1.46-04 1.58-04 1.64-04 1.68-04 1.75-04
  15   4 9.15+03 1.57-06 1.57-06 1.56-06 1.54-06 1.53-06 1.50-06 1.52-06 1.63-06 2.04-06 2.65-06 3.50-06 4.70-06 5.45-06 6.00-06 6.97-06
  15   5 4.34+06 3.38-06 3.38-06 3.37-06 3.36-06 3.34-06 3.30-06 3.24-06 3.20-06 3.41-06 4.23-06 5.93-06 9.50-06 1.30-05 1.71-05-7.35-06
  15   6 2.84+03 2.80-05 2.80-05 2.80-05 2.81-05 2.82-05 2.84-05 2.86-05 2.87-05 2.85-05 2.80-05 2.74-05 2.67-05 2.62-05 2.59-05 2.54-05
  15   7 1.05+06 2.67-06 2.66-06 2.62-06 2.56-06 2.47-06 2.30-06 2.17-06 2.10-06 2.13-06 2.34-06 2.79-06 3.78-06 4.79-06 5.95-06-2.11-06
  15   8 1.03+10 2.54+01 2.55+01 2.57+01 2.61+01 2.69+01 2.91+01 3.16+01 3.50+01 4.10+01 4.67+01 5.33+01 6.30+01 7.09+01 7.90+01-1.23+01
  15   9 1.00-30 6.08-02 6.05-02 5.94-02 5.75-02 5.42-02 4.66-02 3.84-02 2.90-02 1.76-02 1.08-02 6.13-03 2.64-03 1.34-03 6.77-04 0.00+00
  15  10 1.00-30 1.75-01 1.74-01 1.70-01 1.63-01 1.52-01 1.28-01 1.03-01 7.62-02 4.50-02 2.75-02 1.54-02 6.59-03 3.35-03 1.69-03 0.00+00
  15  11 1.00-30 1.55-01 1.54-01 1.51-01 1.46-01 1.37-01 1.16-01 9.48-02 7.08-02 4.21-02 2.58-02 1.45-02 6.21-03 3.16-03 1.59-03 0.00+00
  15  12 1.00-30 9.68-02 9.62-02 9.40-02 9.05-02 8.44-02 7.09-02 5.70-02 4.20-02 2.45-02 1.50-02 8.70-03 4.05-03 2.22-03 1.20-03 0.00+00
  15  13 1.80-01 1.03-01 1.02-01 1.00-01 9.73-02 9.19-02 7.97-02 6.66-02 5.20-02 3.40-02 2.38-02 1.68-02 1.15-02 9.35-03 8.16-03 6.71-03
  15  14 9.52-01 2.55-01 2.55-01 2.54-01 2.53-01 2.51-01 2.45-01 2.39-01 2.31-01 2.19-01 2.11-01 2.04-01 1.98-01 1.96-01 1.94-01 1.92-01
  16   1 1.00-30 6.71-03 6.69-03 6.65-03 6.57-03 6.43-03 6.03-03 5.50-03 4.71-03 3.39-03 2.40-03 1.59-03 8.67-04 5.28-04 3.13-04 0.00+00
  16   2 4.51+10 4.04-03 4.05-03 4.07-03 4.11-03 4.19-03 4.46-03 4.95-03 5.97-03 9.11-03 1.36-02 1.99-02 3.07-02 4.05-02 5.15-02-2.01-02
  16   3 3.48+04 7.11-06 7.12-06 7.16-06 7.21-06 7.33-06 7.68-06 8.22-06 9.17-06 1.13-05 1.37-05 1.63-05 1.94-05 2.13-05 2.26-05 2.48-05
  16   4 1.00-30 7.14-08 7.11-08 7.01-08 6.85-08 6.58-08 5.97-08 5.31-08 4.50-08 3.28-08 2.38-08 1.62-08 9.08-09 5.61-09 3.36-09 0.00+00
  16   5 1.54+07 2.26-06 2.27-06 2.29-06 2.33-06 2.40-06 2.65-06 3.08-06 3.98-06 6.54-06 1.01-05 1.51-05 2.37-05 3.15-05 4.02-05-1.54-05
  16   6 1.64+03 1.21-06 1.21-06 1.22-06 1.23-06 1.25-06 1.31-06 1.40-06 1.55-06 1.85-06 2.14-06 2.44-06 2.81-06 3.02-06 3.17-06 3.43-06
  16   7 2.83-01 3.97-07 3.98-07 4.00-07 4.04-07 4.12-07 4.34-07 4.65-07 5.15-07 5.98-07 6.58-07 7.06-07 7.52-07 7.76-07 7.91-07 8.16-07
  16   8 1.16+10 1.45+01 1.45+01 1.47+01 1.49+01 1.53+01 1.65+01 1.80+01 1.99+01 2.33+01 2.66+01 3.03+01 3.59+01 4.04+01 4.51+01-7.08+00
  16   9 1.00-30 1.64-02 1.62-02 1.58-02 1.52-02 1.40-02 1.16-02 9.21-03 6.70-03 3.90-03 2.37-03 1.33-03 5.66-04 2.87-04 1.44-04 0.00+00
  16  10 1.00-30 1.35-01 1.34-01 1.31-01 1.27-01 1.19-01 1.01-01 8.23-02 6.14-02 3.65-02 2.23-02 1.25-02 5.36-03 2.73-03 1.38-03 0.00+00
  16  11 1.00-30 6.11-02 6.07-02 5.95-02 5.75-02 5.39-02 4.58-02 3.73-02 2.79-02 1.69-02 1.05-02 5.97-03 2.56-03 1.30-03 6.52-04 0.00+00
  16  12 8.13-01 1.09-01 1.08-01 1.06-01 1.03-01 9.70-02 8.38-02 6.99-02 5.42-02 3.51-02 2.43-02 1.70-02 1.15-02 9.37-03 8.16-03 6.71-03
  16  13 1.00-30 3.95-02 3.93-02 3.84-02 3.70-02 3.46-02 2.92-02 2.37-02 1.77-02 1.05-02 6.55-03 3.87-03 1.83-03 1.02-03 5.60-04 0.00+00
  16  14 1.00-30 3.80-02 3.79-02 3.74-02 3.65-02 3.50-02 3.13-02 2.72-02 2.21-02 1.49-02 1.00-02 6.38-03 3.27-03 1.91-03 1.09-03 0.00+00
  16  15 8.52-03 2.12+00 2.12+00 2.12+00 2.11+00 2.09+00 2.04+00 1.99+00 1.95+00 1.89+00 1.86+00 1.84+00 1.82+00 1.81+00 1.81+00 1.81+00
  17   1 1.00-30 1.87-01 1.87-01 1.87-01 1.88-01 1.89-01 1.92-01 1.95-01 2.01-01 2.11-01 2.18-01 2.24-01 2.28-01 2.30-01 2.31-01 2.33-01
  17   2 7.72+08 1.21-03 1.21-03 1.21-03 1.20-03 1.19-03 1.16-03 1.12-03 1.06-03 9.29-04 8.32-04 7.72-04 7.55-04 7.79-04 8.23-04-1.08-04
  17   3 4.52+06 8.68-05 8.70-05 8.78-05 8.91-05 9.18-05 9.98-05 1.13-04 1.37-04 1.96-04 2.63-04 3.39-04 4.34-04 4.90-04 5.30-04 5.99-04
  17   4 1.00-30 3.61-06 3.63-06 3.70-06 3.85-06 4.24-06 6.02-06 1.05-05 2.19-05 5.68-05 1.03-04 1.60-04 2.34-04 2.78-04 3.10-04 3.65-04
  17   5 5.72+09 9.30-06 9.30-06 9.31-06 9.31-06 9.31-06 9.45-06 1.10-05 2.09-05 1.09-04 3.39-04 7.71-04 1.64-03 2.48-03 3.45-03-1.75-03
  17   6 3.58+06 6.43-06 6.47-06 6.61-06 6.88-06 7.49-06 1.00-05 1.60-05 3.11-05 7.47-05 1.31-04 2.07-04 3.12-04 3.78-04 4.27-04 5.13-04
  17   7 1.78+03 5.81-05 5.82-05 5.89-05 6.02-05 6.29-05 7.09-05 8.35-05 1.05-04 1.42-04 1.68-04 1.91-04 2.13-04 2.25-04 2.33-04 2.47-04
  17   8 1.32+10 2.61+00 2.62+00 2.64+00 2.68+00 2.75+00 2.96+00 3.23+00 3.59+00 4.25+00 4.89+00 5.63+00 6.74+00 7.64+00 8.58+00-1.43+00
  17   9 1.00-30 2.90-02 2.89-02 2.84-02 2.75-02 2.59-02 2.26-02 1.92-02 1.55-02 1.12-02 7.96-03 4.84-03 2.09-03 1.04-03 5.12-04 0.00+00
