         200     = number of Te values
Te [keV]
  5.67e-34  5.57e-34  5.47e-34  5.38e-34  5.30e-34  5.21e-34  5.13e-34  5.05e-34
  4.97e-34  4.90e-34  4.82e-34  4.76e-34  4.69e-34  4.63e-34  4.57e-34  4.51e-34
  4.45e-34  4.40e-34  4.34e-34  4.29e-34  4.24e-34  4.19e-34  4.14e-34  4.09e-34
  4.05e-34  4.00e-34  3.96e-34  3.92e-34  3.88e-34  3.84e-34  3.80e-34  3.77e-34
  3.73e-34  3.69e-34  3.66e-34  3.63e-34  3.59e-34  3.56e-34  3.53e-34  3.50e-34
  3.47e-34  3.44e-34  3.41e-34  3.39e-34  3.36e-34  3.33e-34  3.30e-34  3.28e-34
  3.25e-34  3.23e-34  3.20e-34  3.18e-34  3.16e-34  3.13e-34  3.11e-34  3.09e-34
  3.06e-34  3.04e-34  3.02e-34  3.00e-34  2.98e-34  2.96e-34  2.95e-34  2.93e-34
  2.92e-34  2.90e-34  2.88e-34  2.87e-34  2.85e-34  2.84e-34  2.82e-34  2.81e-34
Ar Lz[W m^3]
  8.47e-40  1.18e-39  1.62e-39  2.18e-39  2.87e-39  3.77e-39  4.94e-39  6.46e-39
  8.43e-39  1.10e-38  1.41e-38  1.80e-38  2.28e-38  2.90e-38  3.67e-38  4.57e-38
  5.63e-38  6.94e-38  8.52e-38  1.04e-37  1.26e-37  1.53e-37  1.87e-37  2.29e-37
  2.81e-37  3.46e-37  4.29e-37  5.17e-37  6.23e-37  7.55e-37  9.19e-37  1.12e-36
  1.38e-36  1.70e-36  2.11e-36  2.61e-36  3.23e-36  3.99e-36  4.87e-36  5.80e-36
  6.88e-36  8.11e-36  9.51e-36  1.11e-35  1.31e-35  1.53e-35  1.77e-35  2.05e-35
  2.37e-35  2.73e-35  3.12e-35  3.54e-35  4.03e-35  4.59e-35  5.23e-35  5.96e-35
  6.80e-35  7.67e-35  8.65e-35  9.75e-35  1.09e-34  1.22e-34  1.36e-34  1.51e-34
  1.68e-34  1.87e-34  2.09e-34  2.34e-34  2.60e-34  2.87e-34  3.12e-34  3.40e-34
  3.71e-34  4.05e-34  4.40e-34  4.79e-34  5.21e-34  5.63e-34  6.09e-34  6.59e-34
  7.14e-34  7.74e-34  8.30e-34  8.84e-34  9.41e-34  9.98e-34  1.06e-33  1.12e-33
  1.18e-33  1.25e-33  1.33e-33  1.41e-33  1.49e-33  1.57e-33  1.66e-33  1.73e-33
  1.80e-33  1.87e-33  1.94e-33  2.02e-33  2.09e-33  2.17e-33  2.24e-33  2.31e-33
  2.39e-33  2.46e-33  2.54e-33  2.60e-33  2.64e-33  2.69e-33  2.72e-33  2.75e-33
  2.78e-33  2.81e-33  2.83e-33  2.85e-33  2.86e-33  2.87e-33  2.87e-33  2.87e-33
  2.85e-33  2.83e-33  2.80e-33  2.77e-33  2.74e-33  2.70e-33  2.67e-33  2.62e-33
  2.58e-33  2.54e-33  2.49e-33  2.44e-33  2.40e-33  2.35e-33  2.30e-33  2.25e-33
  2.20e-33  2.14e-33  2.09e-33  2.04e-33  1.99e-33  1.94e-33  1.90e-33  1.85e-33
  1.81e-33  1.77e-33  1.72e-33  1.68e-33  1.64e-33  1.60e-33  1.56e-33  1.52e-33
  1.48e-33  1.44e-33  1.41e-33  1.37e-33  1.34e-33  1.31e-33  1.28e-33  1.25e-33
  1.22e-33  1.19e-33  1.16e-33  1.14e-33  1.11e-33  1.09e-33  1.06e-33  1.04e-33
  1.02e-33  9.97e-34  9.77e-34  9.58e-34  9.38e-34  9.19e-34  9.01e-34  8.83e-34
  8.66e-34  8.49e-34  8.33e-34  8.19e-34  8.04e-34  7.90e-34  7.77e-34  7.64e-34
  7.50e-34  7.38e-34  7.26e-34  7.14e-34  7.02e-34  6.91e-34  6.80e-34  6.70e-34
  6.60e-34  6.50e-34  6.41e-34  6.32e-34  6.23e-34  6.14e-34  6.05e-34  5.97e-34
Fe Lz[W m^3]
  3.82e-40  5.30e-40  7.15e-40  9.62e-40  1.30e-39  1.78e-39  2.46e-39  3.47e-39
  5.04e-39  7.60e-39  1.11e-38  1.64e-38  2.48e-38  3.83e-38  6.02e-38  9.53e-38
  1.51e-37  2.39e-37  3.74e-37  5.64e-37  8.41e-37  1.24e-36  1.80e-36  2.58e-36
  3.46e-36  4.53e-36  5.91e-36  7.54e-36  9.57e-36  1.21e-35  1.52e-35  1.90e-35
  2.35e-35  2.91e-35  3.59e-35  4.38e-35  5.31e-35  6.42e-35  7.48e-35  8.61e-35
  9.88e-35  1.13e-34  1.29e-34  1.46e-34  1.64e-34  1.83e-34  2.04e-34  2.26e-34
  2.49e-34  2.74e-34  3.00e-34  3.26e-34  3.46e-34  3.64e-34  3.82e-34  4.00e-34
  4.17e-34  4.33e-34  4.49e-34  4.65e-34  4.77e-34  4.89e-34  5.01e-34  5.13e-34
  5.26e-34  5.41e-34  5.55e-34  5.69e-34  5.85e-34  6.02e-34  6.21e-34  6.43e-34
  6.69e-34  7.01e-34  7.39e-34  7.84e-34  8.35e-34  8.91e-34  9.53e-34  1.02e-33
  1.08e-33  1.13e-33  1.18e-33  1.23e-33  1.27e-33  1.30e-33  1.33e-33  1.35e-33
  1.37e-33  1.37e-33  1.37e-33  1.37e-33  1.36e-33  1.35e-33  1.33e-33  1.32e-33
  1.31e-33  1.30e-33  1.30e-33  1.29e-33  1.29e-33  1.29e-33  1.30e-33  1.30e-33
  1.32e-33  1.33e-33  1.35e-33  1.38e-33  1.40e-33  1.43e-33  1.45e-33  1.48e-33
  1.51e-33  1.55e-33  1.59e-33  1.63e-33  1.68e-33  1.74e-33  1.79e-33  1.85e-33
  1.90e-33  1.95e-33  2.00e-33  2.06e-33  2.12e-33  2.18e-33  2.24e-33  2.30e-33
  2.36e-33  2.43e-33  2.50e-33  2.57e-33  2.65e-33  2.72e-33  2.78e-33  2.84e-33
  2.89e-33  2.95e-33  3.01e-33  3.07e-33  3.13e-33  3.19e-33  3.25e-33  3.31e-33
  3.37e-33  3.43e-33  3.47e-33  3.51e-33  3.54e-33  3.58e-33  3.61e-33  3.64e-33
  3.66e-33  3.69e-33  3.71e-33  3.73e-33  3.75e-33  3.76e-33  3.77e-33  3.76e-33
  3.75e-33  3.74e-33  3.72e-33  3.70e-33  3.68e-33  3.66e-33  3.64e-33  3.62e-33
  3.59e-33  3.56e-33  3.53e-33  3.49e-33  3.45e-33  3.40e-33  3.35e-33  3.30e-33
  3.25e-33  3.20e-33  3.15e-33  3.10e-33  3.06e-33  3.01e-33  2.96e-33  2.92e-33
  2.86e-33  2.81e-33  2.76e-33  2.71e-33  2.66e-33  2.60e-33  2.55e-33  2.50e-33
  2.46e-33  2.41e-33  2.37e-33  2.33e-33  2.29e-33  2.25e-33  2.20e-33  2.16e-33
Ni Lz[W m^3]
  1.72e-40  2.47e-40  3.46e-40  4.79e-40  6.55e-40  8.96e-40  1.22e-39  1.67e-39
  2.28e-39  3.12e-39  4.18e-39  5.53e-39  7.31e-39  9.65e-39  1.28e-38  1.67e-38
  2.18e-38  2.87e-38  3.84e-38  5.19e-38  7.26e-38  1.06e-37  1.61e-37  2.55e-37
  4.16e-37  6.88e-37  1.14e-36  1.70e-36  2.48e-36  3.54e-36  4.96e-36  6.76e-36
  9.00e-36  1.16e-35  1.46e-35  1.80e-35  2.17e-35  2.60e-35  3.07e-35  3.53e-35
  4.05e-35  4.63e-35  5.30e-35  6.04e-35  6.84e-35  7.76e-35  8.81e-35  1.00e-34
  1.14e-34  1.31e-34  1.47e-34  1.65e-34  1.83e-34  2.04e-34  2.27e-34  2.52e-34
  2.80e-34  3.11e-34  3.45e-34  3.84e-34  4.25e-34  4.69e-34  5.09e-34  5.50e-34
  5.95e-34  6.42e-34  6.91e-34  7.43e-34  7.96e-34  8.47e-34  9.01e-34  9.54e-34
  1.01e-33  1.06e-33  1.11e-33  1.15e-33  1.20e-33  1.24e-33  1.28e-33  1.31e-33
  1.35e-33  1.39e-33  1.42e-33  1.46e-33  1.50e-33  1.54e-33  1.57e-33  1.60e-33
  1.63e-33  1.66e-33  1.68e-33  1.71e-33  1.73e-33  1.75e-33  1.76e-33  1.77e-33
  1.77e-33  1.77e-33  1.78e-33  1.78e-33  1.78e-33  1.77e-33  1.76e-33  1.76e-33
  1.75e-33  1.74e-33  1.74e-33  1.74e-33  1.74e-33  1.75e-33  1.76e-33  1.77e-33
  1.78e-33  1.80e-33  1.82e-33  1.84e-33  1.87e-33  1.91e-33  1.94e-33  1.98e-33
  2.02e-33  2.07e-33  2.13e-33  2.19e-33  2.22e-33  2.27e-33  2.31e-33  2.35e-33
  2.39e-33  2.44e-33  2.49e-33  2.55e-33  2.60e-33  2.66e-33  2.72e-33  2.78e-33
  2.84e-33  2.90e-33  2.97e-33  3.04e-33  3.11e-33  3.19e-33  3.27e-33  3.35e-33
  3.44e-33  3.52e-33  3.59e-33  3.63e-33  3.68e-33  3.72e-33  3.76e-33  3.80e-33
  3.84e-33  3.88e-33  3.92e-33  3.95e-33  3.99e-33  4.02e-33  4.05e-33  4.08e-33
  4.11e-33  4.14e-33  4.16e-33  4.19e-33  4.20e-33  4.22e-33  4.24e-33  4.25e-33
  4.26e-33  4.25e-33  4.22e-33  4.19e-33  4.16e-33  4.12e-33  4.08e-33  4.04e-33
  4.00e-33  3.95e-33  3.91e-33  3.86e-33  3.82e-33  3.77e-33  3.72e-33  3.67e-33
  3.62e-33  3.57e-33  3.52e-33  3.47e-33  3.42e-33  3.36e-33  3.31e-33  3.26e-33
  3.19e-33  3.13e-33  3.06e-33  3.00e-33  2.93e-33  2.87e-33  2.81e-33  2.75e-33
Cu Lz[W m^3]
  2.35e-40  3.50e-40  5.07e-40  7.21e-40  1.00e-39  1.39e-39  1.93e-39  2.66e-39
  3.66e-39  5.01e-39  6.75e-39  8.98e-39  1.19e-38  1.58e-38  2.08e-38  2.71e-38
  3.50e-38  4.50e-38  5.78e-38  7.34e-38  9.34e-38  1.20e-37  1.54e-37  2.01e-37
  2.66e-37  3.58e-37  4.90e-37  6.45e-37  8.54e-37  1.14e-36  1.53e-36  2.06e-36
  2.77e-36  3.63e-36  4.72e-36  6.08e-36  7.73e-36  9.76e-36  1.21e-35  1.47e-35
  1.77e-35  2.13e-35  2.54e-35  3.01e-35  3.55e-35  4.16e-35  4.87e-35  5.69e-35
  6.63e-35  7.71e-35  8.91e-35  1.02e-34  1.17e-34  1.33e-34  1.52e-34  1.71e-34
  1.91e-34  2.12e-34  2.36e-34  2.63e-34  2.92e-34  3.23e-34  3.56e-34  3.91e-34
  4.30e-34  4.73e-34  5.19e-34  5.70e-34  6.25e-34  6.84e-34  7.49e-34  8.18e-34
  8.94e-34  9.76e-34  1.06e-33  1.14e-33  1.23e-33  1.33e-33  1.41e-33  1.50e-33
  1.59e-33  1.68e-33  1.77e-33  1.86e-33  1.95e-33  2.03e-33  2.10e-33  2.16e-33
  2.22e-33  2.28e-33  2.33e-33  2.38e-33  2.42e-33  2.45e-33  2.48e-33  2.50e-33
  2.51e-33  2.51e-33  2.52e-33  2.52e-33  2.51e-33  2.49e-33  2.46e-33  2.43e-33
  2.40e-33  2.37e-33  2.34e-33  2.31e-33  2.28e-33  2.26e-33  2.24e-33  2.23e-33
  2.21e-33  2.20e-33  2.20e-33  2.20e-33  2.20e-33  2.21e-33  2.22e-33  2.23e-33
  2.26e-33  2.29e-33  2.33e-33  2.37e-33  2.39e-33  2.41e-33  2.44e-33  2.47e-33
  2.50e-33  2.53e-33  2.57e-33  2.61e-33  2.65e-33  2.69e-33  2.74e-33  2.79e-33
  2.84e-33  2.89e-33  2.94e-33  3.00e-33  3.06e-33  3.13e-33  3.20e-33  3.27e-33
  3.34e-33  3.41e-33  3.47e-33  3.51e-33  3.54e-33  3.58e-33  3.62e-33  3.65e-33
  3.68e-33  3.72e-33  3.75e-33  3.78e-33  3.81e-33  3.84e-33  3.87e-33  3.89e-33
  3.92e-33  3.94e-33  3.96e-33  3.98e-33  4.00e-33  4.02e-33  4.03e-33  4.05e-33
  4.06e-33  4.06e-33  4.06e-33  4.06e-33  4.05e-33  4.04e-33  4.03e-33  4.02e-33
  4.00e-33  3.98e-33  3.95e-33  3.93e-33  3.91e-33  3.88e-33  3.85e-33  3.82e-33
  3.79e-33  3.75e-33  3.71e-33  3.68e-33  3.64e-33  3.59e-33  3.55e-33  3.51e-33
  3.44e-33  3.36e-33  3.29e-33  3.21e-33  3.14e-33  3.07e-33  3.00e-33  2.94e-33
W_ Lz[W m^3]
  3.49e-40  4.53e-40  5.72e-40  7.16e-40  8.95e-40  1.12e-39  1.40e-39  1.76e-39
  2.21e-39  2.79e-39  3.48e-39  4.30e-39  5.33e-39  6.65e-39  8.34e-39  1.04e-38
  1.31e-38  1.64e-38  2.05e-38  2.52e-38  3.10e-38  3.83e-38  4.72e-38  5.81e-38
  7.15e-38  8.79e-38  1.08e-37  1.29e-37  1.54e-37  1.84e-37  2.18e-37  2.59e-37
  3.07e-37  3.63e-37  4.28e-37  5.00e-37  5.81e-37  6.74e-37  7.79e-37  8.96e-37
  1.03e-36  1.18e-36  1.35e-36  1.54e-36  1.75e-36  1.98e-36  2.25e-36  2.54e-36
  2.87e-36  3.25e-36  3.66e-36  4.10e-36  4.57e-36  5.08e-36  5.64e-36  6.27e-36
  6.96e-36  7.73e-36  8.58e-36  9.51e-36  1.05e-35  1.16e-35  1.27e-35  1.39e-35
  1.53e-35  1.69e-35  1.86e-35  2.07e-35  2.31e-35  2.59e-35  2.93e-35  3.35e-35
  3.89e-35  4.56e-35  5.36e-35  6.37e-35  7.65e-35  9.28e-35  1.14e-34  1.41e-34
  1.76e-34  2.22e-34  2.78e-34  3.47e-34  4.33e-34  5.35e-34  6.52e-34  7.93e-34
  9.61e-34  1.16e-33  1.40e-33  1.67e-33  2.00e-33  2.37e-33  2.80e-33  3.25e-33
  3.73e-33  4.23e-33  4.75e-33  5.29e-33  5.87e-33  6.47e-33  7.09e-33  7.73e-33
  8.38e-33  9.04e-33  9.70e-33  1.04e-32  1.09e-32  1.15e-32  1.20e-32  1.25e-32
  1.31e-32  1.37e-32  1.43e-32  1.50e-32  1.57e-32  1.65e-32  1.75e-32  1.86e-32
  1.99e-32  2.11e-32  2.25e-32  2.41e-32  2.58e-32  2.75e-32  2.93e-32  3.11e-32
  3.29e-32  3.46e-32  3.63e-32  3.79e-32  3.94e-32  4.07e-32  4.18e-32  4.30e-32
  4.41e-32  4.52e-32  4.63e-32  4.73e-32  4.83e-32  4.92e-32  5.02e-32  5.10e-32
  5.18e-32  5.26e-32  5.31e-32  5.36e-32  5.41e-32  5.44e-32  5.48e-32  5.50e-32
  5.52e-32  5.54e-32  5.54e-32  5.54e-32  5.53e-32  5.52e-32  5.49e-32  5.45e-32
  5.40e-32  5.35e-32  5.29e-32  5.23e-32  5.16e-32  5.10e-32  5.02e-32  4.95e-32
  4.89e-32  4.82e-32  4.76e-32  4.69e-32  4.62e-32  4.55e-32  4.49e-32  4.43e-32
  4.37e-32  4.31e-32  4.25e-32  4.20e-32  4.15e-32  4.10e-32  4.05e-32  3.99e-32
  3.93e-32  3.87e-32  3.81e-32  3.75e-32  3.69e-32  3.62e-32  3.56e-32  3.50e-32
  3.45e-32  3.39e-32  3.34e-32  3.29e-32  3.23e-32  3.18e-32  3.12e-32  3.06e-32
