#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=8.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:16
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(8)' coupled to the particle 'H(1)'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   1.28762189e-024    
   5.5000        5.6761e+017   1.19097292e-024    
   5.5000        6.4437e+017   1.10127474e-024    
   5.5000        7.3150e+017   1.01807391e-024    
   5.5000        8.3041e+017   9.40935809e-025    
   5.5000        9.4270e+017   8.69446151e-025    
   5.5000        1.0702e+018   8.03212356e-025    
   5.5000        1.2149e+018   7.41864715e-025    
   5.5000        1.3792e+018   6.85057099e-025    
   5.5000        1.5657e+018   6.32467093e-025    
   5.5000        1.7774e+018   5.83795496e-025    
   5.5000        2.0177e+018   5.38765205e-025    
   5.5000        2.2906e+018   4.97119600e-025    
   5.5000        2.6003e+018   4.58620582e-025    
   5.5000        2.9519e+018   4.23046459e-025    
   5.5000        3.3511e+018   3.90189882e-025    
   5.5000        3.8042e+018   3.59855990e-025    
   5.5000        4.3186e+018   3.31860902e-025    
   5.5000        4.9026e+018   3.06030621e-025    
   5.5000        5.5656e+018   2.82200358e-025    
   5.5000        6.3182e+018   2.60214248e-025    
   5.5000        7.1725e+018   2.39925384e-025    
   5.5000        8.1424e+018   2.21196046e-025    
   5.5000        9.2434e+018   2.03898043e-025    
   5.5000        1.0493e+019   1.87913026e-025    
   5.5000        1.1912e+019   1.73132702e-025    
   5.5000        1.3523e+019   1.59458859e-025    
   5.5000        1.5352e+019   1.46803166e-025    
   5.5000        1.7428e+019   1.35086723e-025    
   5.5000        1.9784e+019   1.24239385e-025    
   5.5000        2.2460e+019   1.14198889e-025    
   5.5000        2.5497e+019   1.04909846e-025    
   5.5000        2.8944e+019   9.63226660e-026    
   5.5000        3.2858e+019   8.83924817e-026    
   5.5000        3.7301e+019   8.10781421e-026    
   5.5000        4.2345e+019   7.43413198e-026    
