#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=4.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:15
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(4)' coupled to the particle 'H(1)'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   8.32356735e-024    
   5.5000        5.6761e+017   8.13434884e-024    
   5.5000        6.4437e+017   7.93322664e-024    
   5.5000        7.3150e+017   7.72050045e-024    
   5.5000        8.3041e+017   7.49669599e-024    
   5.5000        9.4270e+017   7.26257437e-024    
   5.5000        1.0702e+018   7.01913108e-024    
   5.5000        1.2149e+018   6.76758323e-024    
   5.5000        1.3792e+018   6.50934435e-024    
   5.5000        1.5657e+018   6.24598740e-024    
   5.5000        1.7774e+018   5.97919748e-024    
   5.5000        2.0177e+018   5.71071727e-024    
   5.5000        2.2906e+018   5.44228875e-024    
   5.5000        2.6003e+018   5.17559545e-024    
   5.5000        2.9519e+018   4.91220935e-024    
   5.5000        3.3511e+018   4.65354618e-024    
   5.5000        3.8042e+018   4.40083203e-024    
   5.5000        4.3186e+018   4.15508271e-024    
   5.5000        4.9026e+018   3.91709662e-024    
   5.5000        5.5656e+018   3.68746008e-024    
   5.5000        6.3182e+018   3.46656337e-024    
   5.5000        7.1725e+018   3.25462518e-024    
   5.5000        8.1424e+018   3.05172231e-024    
   5.5000        9.2434e+018   2.85782176e-024    
   5.5000        1.0493e+019   2.67281241e-024    
   5.5000        1.1912e+019   2.49653391e-024    
   5.5000        1.3523e+019   2.32880093e-024    
   5.5000        1.5352e+019   2.16942166e-024    
   5.5000        1.7428e+019   2.01821005e-024    
   5.5000        1.9784e+019   1.87499196e-024    
   5.5000        2.2460e+019   1.73960594e-024    
   5.5000        2.5497e+019   1.61189982e-024    
   5.5000        2.8944e+019   1.49172429e-024    
   5.5000        3.2858e+019   1.37892513e-024    
   5.5000        3.7301e+019   1.27333526e-024    
   5.5000        4.2345e+019   1.17476774e-024    
   5.5000        4.8071e+019   1.08301059e-024    
   5.5000        5.4572e+019   9.97823756e-025    
   5.5000        6.1951e+019   9.18938443e-025    
   5.5000        7.0328e+019   8.46058661e-025    
   5.5000        7.9838e+019   7.78864612e-025    
   5.5000        9.0634e+019   7.17017510e-025    
   5.5000        1.0289e+020   6.60165328e-025    
   5.5000        1.1680e+020   6.07949021e-025    
   5.5000        1.3260e+020   5.60008804e-025    
   5.5000        1.5053e+020   5.15990158e-025    
   5.5000        1.7088e+020   4.75549319e-025    
   5.5000        1.9399e+020   4.38358070e-025    
   5.5000        2.2022e+020   4.04107729e-025    
   5.5000        2.5000e+020   3.72512266e-025    
   5.6726        5.0000e+017   8.90981587e-024    
   5.6726        5.6761e+017   8.70645787e-024    
   5.6726        6.4437e+017   8.49034981e-024    
   5.6726        7.3150e+017   8.26182098e-024    
   5.6726        8.3041e+017   8.02144350e-024    
   5.6726        9.4270e+017   7.77004195e-024    
   5.6726        1.0702e+018   7.50869199e-024    
   5.6726        1.2149e+018   7.23870618e-024    
   5.6726        1.3792e+018   6.96160657e-024    
   5.6726        1.5657e+018   6.67908460e-024    
   5.6726        1.7774e+018   6.39295017e-024    
   5.6726        2.0177e+018   6.10507289e-024    
   5.6726        2.2906e+018   5.81731961e-024    
   5.6726        2.6003e+018   5.53149257e-024    
   5.6726        2.9519e+018   5.24927278e-024    
   5.6726        3.3511e+018   4.97217243e-024    
