#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=20.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:17
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(20)' coupled to the particle 'H(1)'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   5.14174833e-026    
   5.5000        5.6761e+017   4.71576334e-026    
   5.5000        6.4437e+017   4.32581584e-026    
   5.5000        7.3150e+017   3.96879345e-026    
   5.5000        8.3041e+017   3.64184467e-026    
   5.5000        9.4270e+017   3.34235974e-026    
   5.5000        1.0702e+018   3.06795414e-026    
   5.5000        1.2149e+018   2.81645363e-026    
   5.5000        1.3792e+018   2.58588013e-026    
   5.5000        1.5657e+018   2.37443747e-026    
   5.5000        1.7774e+018   2.18049698e-026    
   5.5000        2.0177e+018   2.00258248e-026    
   5.5000        2.2906e+018   1.83935497e-026    
   5.5000        2.6003e+018   1.68959752e-026    
   5.5000        2.9519e+018   1.55220065e-026    
   5.5000        3.3511e+018   1.42614882e-026    
   5.5000        3.8042e+018   1.31050854e-026    
   5.5000        4.3186e+018   1.20441828e-026    
   5.5000        4.9026e+018   1.10708040e-026    
   5.5000        5.5656e+018   1.01775514e-026    
   5.5000        6.3182e+018   9.35756250e-027    
   5.5000        7.1725e+018   8.60448188e-027    
   5.5000        8.1424e+018   7.91244330e-027    
   5.5000        9.2434e+018   7.27605837e-027    
   5.5000        1.0493e+019   6.69040737e-027    
   5.5000        1.1912e+019   6.15102899e-027    
   5.5000        1.3523e+019   5.65390583e-027    
   5.5000        1.5352e+019   5.19544425e-027    
   5.5000        1.7428e+019   4.77244753e-027    
   5.5000        1.9784e+019   4.38208273e-027    
   5.5000        2.2460e+019   4.02184234e-027    
   5.5000        2.5497e+019   3.68950246e-027    
   5.5000        2.8944e+019   3.38307968e-027    
   5.5000        3.2858e+019   3.10078896e-027    
   5.5000        3.7301e+019   2.84100445e-027    
   5.5000        4.2345e+019   2.60222496e-027    
   5.5000        4.8071e+019   2.38304524e-027    
   5.5000        5.4572e+019   2.18213353e-027    
   5.5000        6.1951e+019   1.99821534e-027    
   5.5000        7.0328e+019   1.83006302e-027    
   5.5000        7.9838e+019   1.67649030e-027    
   5.5000        9.0634e+019   1.53635079e-027    
   5.5000        1.0289e+020   1.40853940e-027    
   5.5000        1.1680e+020   1.29199578e-027    
   5.5000        1.3260e+020   1.18570873e-027    
   5.5000        1.5053e+020   1.08872111e-027    
   5.5000        1.7088e+020   1.00013445e-027    
   5.5000        1.9399e+020   9.19113101e-028    
   5.5000        2.2022e+020   8.44887372e-028    
   5.5000        2.5000e+020   7.76755684e-028    
   5.6726        5.0000e+017   5.57499285e-026    
   5.6726        5.6761e+017   5.11244881e-026    
   5.6726        6.4437e+017   4.68906770e-026    
   5.6726        7.3150e+017   4.30146631e-026    
   5.6726        8.3041e+017   3.94654507e-026    
   5.6726        9.4270e+017   3.62146728e-026    
   5.6726        1.0702e+018   3.32364113e-026    
   5.6726        1.2149e+018   3.05070344e-026    
   5.6726        1.3792e+018   2.80050420e-026    
   5.6726        1.5657e+018   2.57109113e-026    
   5.6726        1.7774e+018   2.36069387e-026    
   5.6726        2.0177e+018   2.16770768e-026    
   5.6726        2.2906e+018   1.99067681e-026    
   5.6726        2.6003e+018   1.82827806e-026    
   5.6726        2.9519e+018   1.67930492e-026    
   5.6726        3.3511e+018   1.54265299e-026    
   5.6726        3.8042e+018   1.41730703e-026    
   5.6726        4.3186e+018   1.30233011e-026    
   5.6726        4.9026e+018   1.19685493e-026    
   5.6726        5.5656e+018   1.10007720e-026    
   5.6726        6.3182e+018   1.01125105e-026    
   5.6726        7.1725e+018   9.29685903e-027    
   5.6726        8.1424e+018   8.54744548e-027    
   5.6726        9.2434e+018   7.85841860e-027    
   5.6726        1.0493e+019   7.22443761e-027    
   5.6726        1.1912e+019   6.64066045e-027    
   5.6726        1.3523e+019   6.10272747e-027    
   5.6726        1.5352e+019   5.60673889e-027    
   5.6726        1.7428e+019   5.14922522e-027    
   5.6726        1.9784e+019   4.72711086e-027    
   5.6726        2.2460e+019   4.33767220e-027    
   5.6726        2.5497e+019   3.97849217e-027    
   5.6726        2.8944e+019   3.64741355e-027    
   5.6726        3.2858e+019   3.34249337e-027    
   5.6726        3.7301e+019   3.06196074e-027    
   5.6726        4.2345e+019   2.80417980e-027    
   5.6726        4.8071e+019   2.56761886e-027    
   5.6726        5.4572e+019   2.35082646e-027    
   5.6726        6.1951e+019   2.15241405e-027    
   5.6726        7.0328e+019   1.97104500e-027    
   5.6726        7.9838e+019   1.80542875e-027    
   5.6726        9.0634e+019   1.65431934e-027    
   5.6726        1.0289e+020   1.51651696e-027    
   5.6726        1.1680e+020   1.39087159e-027    
   5.6726        1.3260e+020   1.27628777e-027    
   5.6726        1.5053e+020   1.17172977e-027    
   5.6726        1.7088e+020   1.07622642e-027    
   5.6726        1.9399e+020   9.88875489e-028    
   5.6726        2.2022e+020   9.08846872e-028    
   5.6726        2.5000e+020   8.35384778e-028    
   5.8506        5.0000e+017   6.03211223e-026    
   5.8506        5.6761e+017   5.53093127e-026    
   5.8506        6.4437e+017   5.07221971e-026    
   5.8506        7.3150e+017   4.65230773e-026    
   5.8506        8.3041e+017   4.26783326e-026    
   5.8506        9.4270e+017   3.91571947e-026    
   5.8506        1.0702e+018   3.59315521e-026    
   5.8506        1.2149e+018   3.29757733e-026    
   5.8506        1.3792e+018   3.02665390e-026    
   5.8506        1.5657e+018   2.77826739e-026    
   5.8506        1.7774e+018   2.55049745e-026    
   5.8506        2.0177e+018   2.34160326e-026    
   5.8506        2.2906e+018   2.15000547e-026    
   5.8506        2.6003e+018   1.97426837e-026    
   5.8506        2.9519e+018   1.81308272e-026    
   5.8506        3.3511e+018   1.66525002e-026    
   5.8506        3.8042e+018   1.52966852e-026    
   5.8506        4.3186e+018   1.40532148e-026    
   5.8506        4.9026e+018   1.29126786e-026    
   5.8506        5.5656e+018   1.18663514e-026    
   5.8506        6.3182e+018   1.09061437e-026    
   5.8506        7.1725e+018   1.00245678e-026    
   5.8506        8.1424e+018   9.21471705e-027    
   5.8506        9.2434e+018   8.47025083e-027    
   5.8506        1.0493e+019   7.78538345e-027    
   5.8506        1.1912e+019   7.15487050e-027    
   5.8506        1.3523e+019   6.57399059e-027    
   5.8506        1.5352e+019   6.03852038e-027    
   5.8506        1.7428e+019   5.54470194e-027    
   5.8506        1.9784e+019   5.08920295e-027    
   5.8506        2.2460e+019   4.66907113e-027    
   5.8506        2.5497e+019   4.28168487e-027    
   5.8506        2.8944e+019   3.92470274e-027    
   5.8506        3.2858e+019   3.59601441e-027    
   5.8506        3.7301e+019   3.29369528e-027    
   5.8506        4.2345e+019   3.01596668e-027    
   5.8506        4.8071e+019   2.76116297e-027    
   5.8506        5.4572e+019   2.52770588e-027    
   5.8506        6.1951e+019   2.31408619e-027    
   5.8506        7.0328e+019   2.11885199e-027    
   5.8506        7.9838e+019   1.94060256e-027    
   5.8506        9.0634e+019   1.77798686e-027    
   5.8506        1.0289e+020   1.62970520e-027    
   5.8506        1.1680e+020   1.49451317e-027    
   5.8506        1.3260e+020   1.37122667e-027    
   5.8506        1.5053e+020   1.25872734e-027    
   5.8506        1.7088e+020   1.15596775e-027    
   5.8506        1.9399e+020   1.06197580e-027    
   5.8506        2.2022e+020   9.75858129e-028    
   5.8506        2.5000e+020   8.96802211e-028    
   6.0342        5.0000e+017   6.51384308e-026    
   6.0342        5.6761e+017   5.97187720e-026    
   6.0342        6.4437e+017   5.47587466e-026    
   6.0342        7.3150e+017   5.02186274e-026    
   6.0342        8.3041e+017   4.60620192e-026    
   6.0342        9.4270e+017   4.22556154e-026    
   6.0342        1.0702e+018   3.87689859e-026    
   6.0342        1.2149e+018   3.55743857e-026    
   6.0342        1.3792e+018   3.26465722e-026    
   6.0342        1.5657e+018   2.99626229e-026    
   6.0342        1.7774e+018   2.75017487e-026    
   6.0342        2.0177e+018   2.52451024e-026    
   6.0342        2.2906e+018   2.31755832e-026    
   6.0342        2.6003e+018   2.12776443e-026    
   6.0342        2.9519e+018   1.95371070e-026    
   6.0342        3.3511e+018   1.79409910e-026    
   6.0342        3.8042e+018   1.64773642e-026    
   6.0342        4.3186e+018   1.51352158e-026    
   6.0342        4.9026e+018   1.39043555e-026    
   6.0342        5.5656e+018   1.27753375e-026    
   6.0342        6.3182e+018   1.17394059e-026    
   6.0342        7.1725e+018   1.07884586e-026    
   6.0342        8.1424e+018   9.91502410e-027    
   6.0342        9.2434e+018   9.11224553e-027    
   6.0342        1.0493e+019   8.37386747e-027    
   6.0342        1.1912e+019   7.69422077e-027    
   6.0342        1.3523e+019   7.06820218e-027    
   6.0342        1.5352e+019   6.49124669e-027    
   6.0342        1.7428e+019   5.95929169e-027    
   6.0342        1.9784e+019   5.46873362e-027    
   6.0342        2.2460e+019   5.01637840e-027    
   6.0342        2.5497e+019   4.59938804e-027    
   6.0342        2.8944e+019   4.21522625e-027    
   6.0342        3.2858e+019   3.86160549e-027    
   6.0342        3.7301e+019   3.53643841e-027    
   6.0342        4.2345e+019   3.23779521e-027    
   6.0342        4.8071e+019   2.96386845e-027    
   6.0342        5.4572e+019   2.71294580e-027    
