#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:15
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H(1)'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   9.77451667e-024    
   5.5000        5.6761e+017   9.72743913e-024    
   5.5000        6.4437e+017   9.67642846e-024    
   5.5000        7.3150e+017   9.62110179e-024    
   5.5000        8.3041e+017   9.56104424e-024    
   5.5000        9.4270e+017   9.49580852e-024    
   5.5000        1.0702e+018   9.42491471e-024    
   5.5000        1.2149e+018   9.34785054e-024    
   5.5000        1.3792e+018   9.26407226e-024    
   5.5000        1.5657e+018   9.17300649e-024    
   5.5000        1.7774e+018   9.07405347e-024    
   5.5000        2.0177e+018   8.96659232e-024    
   5.5000        2.2906e+018   8.84998889e-024    
   5.5000        2.6003e+018   8.72360686e-024    
   5.5000        2.9519e+018   8.58682271e-024    
   5.5000        3.3511e+018   8.43904480e-024    
   5.5000        3.8042e+018   8.27973689e-024    
   5.5000        4.3186e+018   8.10844571e-024    
   5.5000        4.9026e+018   7.92483203e-024    
   5.5000        5.5656e+018   7.72870383e-024    
   5.5000        6.3182e+018   7.52005013e-024    
   5.5000        7.1725e+018   7.29907299e-024    
   5.5000        8.1424e+018   7.06621527e-024    
   5.5000        9.2434e+018   6.82218115e-024    
   5.5000        1.0493e+019   6.56794690e-024    
   5.5000        1.1912e+019   6.30475927e-024    
   5.5000        1.3523e+019   6.03412005e-024    
   5.5000        1.5352e+019   5.75775607e-024    
   5.5000        1.7428e+019   5.47757538e-024    
   5.5000        1.9784e+019   5.19561152e-024    
   5.5000        2.2460e+019   4.91395919e-024    
   5.5000        2.5497e+019   4.63470544e-024    
   5.5000        2.8944e+019   4.35986103e-024    
   5.5000        3.2858e+019   4.09129664e-024    
   5.5000        3.7301e+019   3.83068803e-024    
   5.5000        4.2345e+019   3.57947317e-024    
   5.5000        4.8071e+019   3.33882334e-024    
   5.5000        5.4572e+019   3.10962868e-024    
   5.5000        6.1951e+019   2.89249756e-024    
   5.5000        7.0328e+019   2.68776818e-024    
   5.5000        7.9838e+019   2.49553011e-024    
   5.5000        9.0634e+019   2.31565308e-024    
   5.5000        1.0289e+020   2.14782060e-024    
   5.5000        1.1680e+020   1.99156577e-024    
   5.5000        1.3260e+020   1.84630734e-024    
   5.5000        1.5053e+020   1.71138440e-024    
   5.5000        1.7088e+020   1.58608836e-024    
   5.5000        1.9399e+020   1.46969156e-024    
   5.5000        2.2022e+020   1.36147184e-024    
   5.5000        2.5000e+020   1.26073294e-024    
   5.6726        5.0000e+017   1.04105266e-023    
   5.6726        5.6761e+017   1.03599728e-023    
   5.6726        6.4437e+017   1.03052062e-023    
   5.6726        7.3150e+017   1.02458172e-023    
   5.6726        8.3041e+017   1.01813624e-023    
   5.6726        9.4270e+017   1.01113638e-023    
   5.6726        1.0702e+018   1.00353088e-023    
   5.6726        1.2149e+018   9.95265030e-024    
   5.6726        1.3792e+018   9.86280800e-024    
   5.6726        1.5657e+018   9.76517020e-024    
   5.6726        1.7774e+018   9.65909752e-024    
   5.6726        2.0177e+018   9.54392853e-024    
   5.6726        2.2906e+018   9.41898838e-024    
   5.6726        2.6003e+018   9.28360075e-024    
   5.6726        2.9519e+018   9.13710397e-024    
   5.6726        3.3511e+018   8.97887170e-024    
   5.6726        3.8042e+018   8.80833807e-024    
   5.6726        4.3186e+018   8.62502735e-024    
   5.6726        4.9026e+018   8.42858709e-024    
   5.6726        5.5656e+018   8.21882358e-024    
   5.6726        6.3182e+018   7.99573780e-024    
   5.6726        7.1725e+018   7.75955927e-024    
   5.6726        8.1424e+018   7.51077525e-024    
   5.6726        9.2434e+018   7.25015210e-024    
   5.6726        1.0493e+019   6.97874600e-024    
   5.6726        1.1912e+019   6.69790045e-024    
   5.6726        1.3523e+019   6.40922893e-024    
   5.6726        1.5352e+019   6.11458208e-024    
   5.6726        1.7428e+019   5.81600024e-024    
   5.6726        1.9784e+019   5.51565347e-024    
   5.6726        2.2460e+019   5.21577270e-024    
   5.6726        2.5497e+019   4.91857630e-024    
   5.6726        2.8944e+019   4.62619723e-024    
   5.6726        3.2858e+019   4.34061557e-024    
   5.6726        3.7301e+019   4.06360082e-024    
   5.6726        4.2345e+019   3.79666709e-024    
   5.6726        4.8071e+019   3.54104328e-024    
   5.6726        5.4572e+019   3.29765858e-024    
   5.6726        6.1951e+019   3.06714271e-024    
   5.6726        7.0328e+019   2.84983892e-024    
   5.6726        7.9838e+019   2.64582751e-024    
   5.6726        9.0634e+019   2.45495693e-024    
   5.6726        1.0289e+020   2.27687976e-024    
   5.6726        1.1680e+020   2.11109097e-024    
   5.6726        1.3260e+020   1.95696630e-024    
   5.6726        1.5053e+020   1.81379905e-024    
   5.6726        1.7088e+020   1.68083400e-024    
   5.6726        1.9399e+020   1.55729757e-024    
   5.6726        2.2022e+020   1.44242377e-024    
   5.6726        2.5000e+020   1.33547550e-024    
   5.8506        5.0000e+017   1.10658003e-023    
   5.8506        5.6761e+017   1.10116402e-023    
   5.8506        6.4437e+017   1.09529779e-023    
   5.8506        7.3150e+017   1.08893768e-023    
   5.8506        8.3041e+017   1.08203638e-023    
   5.8506        9.4270e+017   1.07454295e-023    
   5.8506        1.0702e+018   1.06640272e-023    
   5.8506        1.2149e+018   1.05755742e-023    
   5.8506        1.3792e+018   1.04794525e-023    
   5.8506        1.5657e+018   1.03750109e-023    
   5.8506        1.7774e+018   1.02615693e-023    
   5.8506        2.0177e+018   1.01384246e-023    
   5.8506        2.2906e+018   1.00048601e-023    
   5.8506        2.6003e+018   9.86015846e-024    
   5.8506        2.9519e+018   9.70361902e-024    
   5.8506        3.3511e+018   9.53457992e-024    
   5.8506        3.8042e+018   9.35244520e-024    
   5.8506        4.3186e+018   9.15671640e-024    
   5.8506        4.9026e+018   8.94702803e-024    
   5.8506        5.5656e+018   8.72318522e-024    
   5.8506        6.3182e+018   8.48520193e-024    
   5.8506        7.1725e+018   8.23333665e-024    
   5.8506        8.1424e+018   7.96812313e-024    
   5.8506        9.2434e+018   7.69039243e-024    
   5.8506        1.0493e+019   7.40128369e-024    
   5.8506        1.1912e+019   7.10224057e-024    
   5.8506        1.3523e+019   6.79499199e-024    
   5.8506        1.5352e+019   6.48151630e-024    
   5.8506        1.7428e+019   6.16399010e-024    
   5.8506        1.9784e+019   5.84472389e-024    
   5.8506        2.2460e+019   5.52608845e-024    
   5.8506        2.5497e+019   5.21043682e-024    
   5.8506        2.8944e+019   4.90002703e-024    
   5.8506        3.2858e+019   4.59695096e-024    
   5.8506        3.7301e+019   4.30307363e-024    
   5.8506        4.2345e+019   4.01998661e-024    
   5.8506        4.8071e+019   3.74897714e-024    
   5.8506        5.4572e+019   3.49101372e-024    
