#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=7.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:16
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(7)' coupled to the particle 'H(1)'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   2.03006373e-024    
   5.5000        5.6761e+017   1.88542148e-024    
   5.5000        6.4437e+017   1.75017854e-024    
   5.5000        7.3150e+017   1.62385357e-024    
   5.5000        8.3041e+017   1.50596442e-024    
   5.5000        9.4270e+017   1.39603390e-024    
   5.5000        1.0702e+018   1.29359527e-024    
   5.5000        1.2149e+018   1.19819701e-024    
   5.5000        1.3792e+018   1.10940667e-024    
   5.5000        1.5657e+018   1.02681342e-024    
   5.5000        1.7774e+018   9.50029350e-025    
   5.5000        2.0177e+018   8.78689494e-025    
   5.5000        2.2906e+018   8.12450796e-025    
   5.5000        2.6003e+018   7.50990289e-025    
   5.5000        2.9519e+018   6.94002853e-025    
   5.5000        3.3511e+018   6.41198896e-025    
   5.5000        3.8042e+018   5.92302259e-025    
   5.5000        4.3186e+018   5.47048582e-025    
   5.5000        4.9026e+018   5.05184261e-025    
   5.5000        5.5656e+018   4.66466037e-025    
   5.5000        6.3182e+018   4.30661156e-025    
   5.5000        7.1725e+018   3.97547991e-025    
   5.5000        8.1424e+018   3.66916951e-025    
   5.5000        9.2434e+018   3.38571490e-025    
   5.5000        1.0493e+019   3.12329053e-025    
   5.5000        1.1912e+019   2.88021775e-025    
   5.5000        1.3523e+019   2.65496836e-025    
   5.5000        1.5352e+019   2.44616385e-025    
   5.5000        1.7428e+019   2.25257018e-025    
   5.5000        1.9784e+019   2.07308832e-025    
   5.5000        2.2460e+019   1.90674121e-025    
   5.5000        2.5497e+019   1.75265827e-025    
   5.5000        2.8944e+019   1.61005846e-025    
   5.5000        3.2858e+019   1.47823319e-025    
   5.5000        3.7301e+019   1.35653028e-025    
   5.5000        4.2345e+019   1.24433966e-025    
   5.5000        4.8071e+019   1.14108164e-025    
   5.5000        5.4572e+019   1.04619794e-025    
   5.5000        6.1951e+019   9.59145530e-026    
   5.5000        7.0328e+019   8.79393125e-026    
   5.5000        7.9838e+019   8.06419925e-026    
   5.5000        9.0634e+019   7.39716148e-026    
   5.5000        1.0289e+020   6.78784858e-026    
   5.5000        1.1680e+020   6.23144625e-026    
   5.5000        1.3260e+020   5.72332603e-026    
   5.5000        1.5053e+020   5.25907679e-026    
   5.5000        1.7088e+020   4.83453443e-026    
   5.5000        1.9399e+020   4.44580773e-026    
   5.5000        2.2022e+020   4.08929912e-026    
   5.5000        2.5000e+020   3.76171950e-026    
   5.6726        5.0000e+017   2.18825412e-024    
   5.6726        5.6761e+017   2.03209788e-024    
   5.6726        6.4437e+017   1.88610025e-024    
   5.6726        7.3150e+017   1.74974067e-024    
   5.6726        8.3041e+017   1.62249779e-024    
   5.6726        9.4270e+017   1.50385566e-024    
   5.6726        1.0702e+018   1.39330969e-024    
   5.6726        1.2149e+018   1.29037176e-024    
   5.6726        1.3792e+018   1.19457436e-024    
   5.6726        1.5657e+018   1.10547336e-024    
   5.6726        1.7774e+018   1.02264934e-024    
   5.6726        2.0177e+018   9.45707624e-025    
   5.6726        2.2906e+018   8.74277161e-025    
   5.6726        2.6003e+018   8.08008548e-025    
   5.6726        2.9519e+018   7.46571631e-025    
   5.6726        3.3511e+018   6.89653021e-025    
   5.6726        3.8042e+018   6.36953854e-025    
   5.6726        4.3186e+018   5.88188062e-025    
   5.6726        4.9026e+018   5.43081269e-025    
   5.6726        5.5656e+018   5.01370365e-025    
   5.6726        6.3182e+018   4.62803699e-025    
   5.6726        7.1725e+018   4.27141746e-025    
   5.6726        8.1424e+018   3.94158087e-025    
   5.6726        9.2434e+018   3.63640488e-025    
   5.6726        1.0493e+019   3.35391890e-025    
   5.6726        1.1912e+019   3.09231144e-025    
   5.6726        1.3523e+019   2.84993366e-025    
   5.6726        1.5352e+019   2.62529822e-025    
   5.6726        1.7428e+019   2.41707346e-025    
   5.6726        1.9784e+019   2.22407291e-025    
   5.6726        2.2460e+019   2.04524120e-025    
   5.6726        2.5497e+019   1.87963720e-025    
   5.6726        2.8944e+019   1.72641578e-025    
   5.6726        3.2858e+019   1.58480955e-025    
   5.6726        3.7301e+019   1.45411158e-025    
   5.6726        4.2345e+019   1.33366023e-025    
   5.6726        4.8071e+019   1.22282663e-025    
   5.6726        5.4572e+019   1.12100524e-025    
   5.6726        6.1951e+019   1.02760730e-025    
   5.6726        7.0328e+019   9.42057231e-026    
   5.6726        7.9838e+019   8.63791337e-026    
   5.6726        9.0634e+019   7.92258426e-026    
   5.6726        1.0289e+020   7.26921808e-026    
   5.6726        1.1680e+020   6.67262146e-026    
   5.6726        1.3260e+020   6.12780734e-026    
   5.6726        1.5053e+020   5.63002844e-026    
   5.6726        1.7088e+020   5.17480853e-026    
   5.6726        1.9399e+020   4.75796958e-026    
   5.6726        2.2022e+020   4.37565336e-026    
   5.6726        2.5000e+020   4.02433648e-026    
   5.8506        5.0000e+017   2.35395184e-024    
   5.8506        5.6761e+017   2.18571610e-024    
   5.8506        6.4437e+017   2.02843632e-024    
   5.8506        7.3150e+017   1.88155080e-024    
   5.8506        8.3041e+017   1.74449701e-024    
   5.8506        9.4270e+017   1.61671834e-024    
   5.8506        1.0702e+018   1.49767042e-024    
   5.8506        1.2149e+018   1.38682674e-024    
   5.8506        1.3792e+018   1.28368295e-024    
   5.8506        1.5657e+018   1.18775990e-024    
   5.8506        1.7774e+018   1.09860508e-024    
   5.8506        2.0177e+018   1.01579259e-024    
   5.8506        2.2906e+018   9.38921909e-025    
   5.8506        2.6003e+018   8.67615854e-025    
   5.8506        2.9519e+018   8.01517938e-025    
   5.8506        3.3511e+018   7.40289742e-025    
   5.8506        3.8042e+018   6.83608533e-025    
   5.8506        4.3186e+018   6.31165419e-025    
   5.8506        4.9026e+018   5.82664192e-025    
   5.8506        5.5656e+018   5.37820891e-025    
   5.8506        6.3182e+018   4.96364012e-025    
   5.8506        7.1725e+018   4.58035244e-025    
   5.8506        8.1424e+018   4.22590504e-025    
   5.8506        9.2434e+018   3.89801092e-025    
   5.8506        1.0493e+019   3.59454730e-025    
   5.8506        1.1912e+019   3.31356333e-025    
