#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=14.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:16
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(14)' coupled to the particle 'H(1)'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   1.81159203e-025    
   5.5000        5.6761e+017   1.66376742e-025    
   5.5000        6.4437e+017   1.52817145e-025    
   5.5000        7.3150e+017   1.40378167e-025    
   5.5000        8.3041e+017   1.28965681e-025    
   5.5000        9.4270e+017   1.18493148e-025    
   5.5000        1.0702e+018   1.08881173e-025    
   5.5000        1.2149e+018   1.00057091e-025    
   5.5000        1.3792e+018   9.19545654e-026    
   5.5000        1.5657e+018   8.45131774e-026    
   5.5000        1.7774e+018   7.76779846e-026    
   5.5000        2.0177e+018   7.13990548e-026    
   5.5000        2.2906e+018   6.56309784e-026    
   5.5000        2.6003e+018   6.03323749e-026    
   5.5000        2.9519e+018   5.54654138e-026    
   5.5000        3.3511e+018   5.09953692e-026    
   5.5000        3.8042e+018   4.68902246e-026    
   5.5000        4.3186e+018   4.31203415e-026    
   5.5000        4.9026e+018   3.96581959e-026    
   5.5000        5.5656e+018   3.64781836e-026    
   5.5000        6.3182e+018   3.35564863e-026    
   5.5000        7.1725e+018   3.08709881e-026    
   5.5000        8.1424e+018   2.84012284e-026    
   5.5000        9.2434e+018   2.61283754e-026    
   5.5000        1.0493e+019   2.40352065e-026    
   5.5000        1.1912e+019   2.21060823e-026    
   5.5000        1.3523e+019   2.03269044e-026    
   5.5000        1.5352e+019   1.86850510e-026    
   5.5000        1.7428e+019   1.71692876e-026    
   5.5000        1.9784e+019   1.57696535e-026    
   5.5000        2.2460e+019   1.44773284e-026    
   5.5000        2.5497e+019   1.32844862e-026    
   5.5000        2.8944e+019   1.21841430e-026    
   5.5000        3.2858e+019   1.11700078e-026    
   5.5000        3.7301e+019   1.02363445e-026    
   5.5000        4.2345e+019   9.37784927e-027    
   5.5000        4.8071e+019   8.58954873e-027    
   5.5000        5.4572e+019   7.86672102e-027    
   5.5000        6.1951e+019   7.20483876e-027    
   5.5000        7.0328e+019   6.59953296e-027    
   5.5000        7.9838e+019   6.04657461e-027    
   5.5000        9.0634e+019   5.54187045e-027    
   5.5000        1.0289e+020   5.08146936e-027    
   5.5000        1.1680e+020   4.66157549e-027    
   5.5000        1.3260e+020   4.27856541e-027    
   5.5000        1.5053e+020   3.92900631e-027    
   5.5000        1.7088e+020   3.60967365e-027    
   5.5000        1.9399e+020   3.31756641e-027    
   5.5000        2.2022e+020   3.04991922e-027    
   5.5000        2.5000e+020   2.80421043e-027    
   5.6726        5.0000e+017   1.96154513e-025    
   5.6726        5.6761e+017   1.80125036e-025    
   5.6726        6.4437e+017   1.65422723e-025    
   5.6726        7.3150e+017   1.51936579e-025    
   5.6726        8.3041e+017   1.39564419e-025    
   5.6726        9.4270e+017   1.28212304e-025    
   5.6726        1.0702e+018   1.17794051e-025    
   5.6726        1.2149e+018   1.08230783e-025    
   5.6726        1.3792e+018   9.94504932e-026    
   5.6726        1.5657e+018   9.13875968e-026    
   5.6726        1.7774e+018   8.39824498e-026    
   5.6726        2.0177e+018   7.71808426e-026    
   5.6726        2.2906e+018   7.09334694e-026    
   5.6726        2.6003e+018   6.51953938e-026    
   5.6726        2.9519e+018   5.99255301e-026    
   5.6726        3.3511e+018   5.50861609e-026    
   5.6726        3.8042e+018   5.06425109e-026    
   5.6726        4.3186e+018   4.65623889e-026    
   5.6726        4.9026e+018   4.28159044e-026    
   5.6726        5.5656e+018   3.93752568e-026    
   5.6726        6.3182e+018   3.62145915e-026    
   5.6726        7.1725e+018   3.33099094e-026    
   5.6726        8.1424e+018   3.06390146e-026    
   5.6726        9.2434e+018   2.81814852e-026    
   5.6726        1.0493e+019   2.59186496e-026    
   5.6726        1.1912e+019   2.38335566e-026    
   5.6726        1.3523e+019   2.19109274e-026    
   5.6726        1.5352e+019   2.01370836e-026    
   5.6726        1.7428e+019   1.84998487e-026    
   5.6726        1.9784e+019   1.69884229e-026    
   5.6726        2.2460e+019   1.55932389e-026    
   5.6726        2.5497e+019   1.43058018e-026    
   5.6726        2.8944e+019   1.31185253e-026    
   5.6726        3.2858e+019   1.20245708e-026    
   5.6726        3.7301e+019   1.10176983e-026    
   5.6726        4.2345e+019   1.00921352e-026    
   5.6726        4.8071e+019   9.24246741e-027    
   5.6726        5.4572e+019   8.46355507e-027    
   5.6726        6.1951e+019   7.75047191e-027    
   5.6726        7.0328e+019   7.09846704e-027    
   5.6726        7.9838e+019   6.50294563e-027    
   5.6726        9.0634e+019   5.95946467e-027    
   5.6726        1.0289e+020   5.46373995e-027    
   5.6726        1.1680e+020   5.01166016e-027    
   5.6726        1.3260e+020   4.59930512e-027    
   5.6726        1.5053e+020   4.22296512e-027    
   5.6726        1.7088e+020   3.87915942e-027    
   5.6726        1.9399e+020   3.56465223e-027    
   5.6726        2.2022e+020   3.27646520e-027    
   5.6726        2.5000e+020   3.01188552e-027    
   5.8506        5.0000e+017   2.11950829e-025    
   5.8506        5.6761e+017   1.94605547e-025    
   5.8506        6.4437e+017   1.78697598e-025    
   5.8506        7.3150e+017   1.64106740e-025    
   5.8506        8.3041e+017   1.50722278e-025    
   5.8506        9.4270e+017   1.38442454e-025    
   5.8506        1.0702e+018   1.27173912e-025    
   5.8506        1.2149e+018   1.16831212e-025    
   5.8506        1.3792e+018   1.07336357e-025    
   5.8506        1.5657e+018   9.86183010e-026    
   5.8506        1.7774e+018   9.06124323e-026    
   5.8506        2.0177e+018   8.32600193e-026    
   5.8506        2.2906e+018   7.65076379e-026    
   5.8506        2.6003e+018   7.03065926e-026    
   5.8506        2.9519e+018   6.46123561e-026    
   5.8506        3.3511e+018   5.93840488e-026    
   5.8506        3.8042e+018   5.45839795e-026    
   5.8506        4.3186e+018   5.01772593e-026    
   5.8506        4.9026e+018   4.61314970e-026    
   5.8506        5.5656e+018   4.24165721e-026    
   5.8506        6.3182e+018   3.90044798e-026    
   5.8506        7.1725e+018   3.58692327e-026    
   5.8506        8.1424e+018   3.29868037e-026    
   5.8506        9.2434e+018   3.03350926e-026    
   5.8506        1.0493e+019   2.78938991e-026    
   5.8506        1.1912e+019   2.56448880e-026    
   5.8506        1.3523e+019   2.35715348e-026    
   5.8506        1.5352e+019   2.16590462e-026    
   5.8506        1.7428e+019   1.98942506e-026    
   5.8506        1.9784e+019   1.82654626e-026    
   5.8506        2.2460e+019   1.67623250e-026    
   5.8506        2.5497e+019   1.53756360e-026    
   5.8506        2.8944e+019   1.40971720e-026    
   5.8506        3.2858e+019   1.29195148e-026    
   5.8506        3.7301e+019   1.18358908e-026    
   5.8506        4.2345e+019   1.08400315e-026    
   5.8506        4.8071e+019   9.92605649e-027    
   5.8506        5.4572e+019   9.08838374e-027    
   5.8506        6.1951e+019   8.32166548e-027    
   5.8506        7.0328e+019   7.62074762e-027    
   5.8506        7.9838e+019   6.98064945e-027    
   5.8506        9.0634e+019   6.39655946e-027    
   5.8506        1.0289e+020   5.86384282e-027    
   5.8506        1.1680e+020   5.37805657e-027    
   5.8506        1.3260e+020   4.93496885e-027    
   5.8506        1.5053e+020   4.53057943e-027    
   5.8506        1.7088e+020   4.16113905e-027    
   5.8506        1.9399e+020   3.82316616e-027    
   5.8506        2.2022e+020   3.51345965e-027    
   5.8506        2.5000e+020   3.22910702e-027    
   6.0342        5.0000e+017   2.28571413e-025    
   6.0342        5.6761e+017   2.09839335e-025    
   6.0342        6.4437e+017   1.92660827e-025    
   6.0342        7.3150e+017   1.76905889e-025    
   6.0342        8.3041e+017   1.62454847e-025    
   6.0342        9.4270e+017   1.49197688e-025    
   6.0342        1.0702e+018   1.37033487e-025    
   6.0342        1.2149e+018   1.25869878e-025    
   6.0342        1.3792e+018   1.15622539e-025    
   6.0342        1.5657e+018   1.06214661e-025    
   6.0342        1.7774e+018   9.75763874e-026    
   6.0342        2.0177e+018   8.96442110e-026    
   6.0342        2.2906e+018   8.23603595e-026    
   6.0342        2.6003e+018   7.56721680e-026    
   6.0342        2.9519e+018   6.95314748e-026    
   6.0342        3.3511e+018   6.38940615e-026    
   6.0342        3.8042e+018   5.87191580e-026    
   6.0342        4.3186e+018   5.39690282e-026    
   6.0342        4.9026e+018   4.96086416e-026    
   6.0342        5.5656e+018   4.56054305e-026    
   6.0342        6.3182e+018   4.19291219e-026    
   6.0342        7.1725e+018   3.85516317e-026    
   6.0342        8.1424e+018   3.54470025e-026    
   6.0342        9.2434e+018   3.25913650e-026    
   6.0342        1.0493e+019   2.99629078e-026    
   6.0342        1.1912e+019   2.75418368e-026    
   6.0342        1.3523e+019   2.53103146e-026    
   6.0342        1.5352e+019   2.32523721e-026    
   6.0342        1.7428e+019   2.13537886e-026    
   6.0342        1.9784e+019   1.96019441e-026    
   6.0342        2.2460e+019   1.79856475e-026    
   6.0342        2.5497e+019   1.64949502e-026    
   6.0342        2.8944e+019   1.51209553e-026    
   6.0342        3.2858e+019   1.38556318e-026    
   6.0342        3.7301e+019   1.26916424e-026    
   6.0342        4.2345e+019   1.16221939e-026    
   6.0342        4.8071e+019   1.06409133e-026    
