#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=5.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:15
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(5)' coupled to the particle 'H(1)'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   5.57948743e-024    
   5.5000        5.6761e+017   5.30039632e-024    
   5.5000        6.4437e+017   5.02641302e-024    
   5.5000        7.3150e+017   4.75858511e-024    
   5.5000        8.3041e+017   4.49779097e-024    
   5.5000        9.4270e+017   4.24474919e-024    
   5.5000        1.0702e+018   4.00003362e-024    
   5.5000        1.2149e+018   3.76409113e-024    
   5.5000        1.3792e+018   3.53725960e-024    
   5.5000        1.5657e+018   3.31978408e-024    
   5.5000        1.7774e+018   3.11182981e-024    
   5.5000        2.0177e+018   2.91349159e-024    
   5.5000        2.2906e+018   2.72479961e-024    
   5.5000        2.6003e+018   2.54572262e-024    
   5.5000        2.9519e+018   2.37616944e-024    
   5.5000        3.3511e+018   2.21598996e-024    
   5.5000        3.8042e+018   2.06497691e-024    
   5.5000        4.3186e+018   1.92286904e-024    
   5.5000        4.9026e+018   1.78935632e-024    
   5.5000        5.5656e+018   1.66408718e-024    
   5.5000        6.3182e+018   1.54667756e-024    
   5.5000        7.1725e+018   1.43672133e-024    
   5.5000        8.1424e+018   1.33380121e-024    
   5.5000        9.2434e+018   1.23749962e-024    
   5.5000        1.0493e+019   1.14740862e-024    
   5.5000        1.1912e+019   1.06313834e-024    
   5.5000        1.3523e+019   9.84323398e-025    
   5.5000        1.5352e+019   9.10627105e-025    
   5.5000        1.7428e+019   8.41743302e-025    
   5.5000        1.9784e+019   7.77396067e-025    
   5.5000        2.2460e+019   7.17337536e-025    
   5.5000        2.5497e+019   6.61344324e-025    
   5.5000        2.8944e+019   6.09213049e-025    
   5.5000        3.2858e+019   5.60755492e-025    
   5.5000        3.7301e+019   5.15793879e-025    
   5.5000        4.2345e+019   4.74156682e-025    
   5.5000        4.8071e+019   4.35675226e-025    
   5.5000        5.4572e+019   4.00181247e-025    
   5.5000        6.1951e+019   3.67505445e-025    
   5.5000        7.0328e+019   3.37476967e-025    
   5.5000        7.9838e+019   3.09923685e-025    
   5.5000        9.0634e+019   2.84673105e-025    
   5.5000        1.0289e+020   2.61553705e-025    
   5.5000        1.1680e+020   2.40396541e-025    
   5.5000        1.3260e+020   2.21036944e-025    
   5.5000        1.5053e+020   2.03316197e-025    
   5.5000        1.7088e+020   1.87083077e-025    
