#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=13.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:16
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(13)' coupled to the particle 'H(1)'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   2.34908994e-025    
   5.5000        5.6761e+017   2.15840414e-025    
   5.5000        6.4437e+017   1.98336809e-025    
   5.5000        7.3150e+017   1.82268883e-025    
   5.5000        8.3041e+017   1.67517387e-025    
   5.5000        9.4270e+017   1.53972504e-025    
   5.5000        1.0702e+018   1.41533327e-025    
   5.5000        1.2149e+018   1.30107374e-025    
   5.5000        1.3792e+018   1.19610112e-025    
   5.5000        1.5657e+018   1.09964464e-025    
   5.5000        1.7774e+018   1.01100263e-025    
   5.5000        2.0177e+018   9.29536809e-026    
   5.5000        2.2906e+018   8.54666155e-026    
   5.5000        2.6003e+018   7.85860684e-026    
   5.5000        2.9519e+018   7.22635408e-026    
   5.5000        3.3511e+018   6.64544682e-026    
   5.5000        3.8042e+018   6.11177198e-026    
   5.5000        4.3186e+018   5.62151783e-026    
   5.5000        4.9026e+018   5.17114080e-026    
   5.5000        5.5656e+018   4.75734104e-026    
   5.5000        6.3182e+018   4.37704584e-026    
   5.5000        7.1725e+018   4.02739955e-026    
   5.5000        8.1424e+018   3.70575815e-026    
   5.5000        9.2434e+018   3.40968642e-026    
   5.5000        1.0493e+019   3.13695594e-026    
   5.5000        1.1912e+019   2.88554215e-026    
   5.5000        1.3523e+019   2.65361935e-026    
   5.5000        1.5352e+019   2.43955257e-026    
   5.5000        1.7428e+019   2.24188623e-026    
   5.5000        1.9784e+019   2.05932956e-026    
   5.5000        2.2460e+019   1.89073944e-026    
   5.5000        2.5497e+019   1.73510139e-026    
   5.5000        2.8944e+019   1.59150996e-026    
   5.5000        3.2858e+019   1.45914931e-026    
   5.5000        3.7301e+019   1.33727523e-026    
   5.5000        4.2345e+019   1.22519929e-026    
   5.5000        4.8071e+019   1.12227560e-026    
   5.5000        5.4572e+019   1.02789055e-026    
   5.5000        6.1951e+019   9.41455409e-027    
   5.5000        7.0328e+019   8.62401735e-027    
   5.5000        7.9838e+019   7.90178962e-027    
   5.5000        9.0634e+019   7.24253931e-027    
   5.5000        1.0289e+020   6.64111758e-027    
   5.5000        1.1680e+020   6.09257606e-027    
   5.5000        1.3260e+020   5.59218951e-027    
   5.5000        1.5053e+020   5.13548007e-027    
   5.5000        1.7088e+020   4.71824051e-027    
   5.5000        1.9399e+020   4.33655454e-027    
   5.5000        2.2022e+020   3.98681277e-027    
   5.5000        2.5000e+020   3.66572353e-027    
   5.6726        5.0000e+017   2.54265350e-025    
   5.6726        5.6761e+017   2.33595210e-025    
   5.6726        6.4437e+017   2.14622964e-025    
   5.6726        7.3150e+017   1.97208292e-025    
   5.6726        8.3041e+017   1.81221784e-025    
   5.6726        9.4270e+017   1.66544270e-025    
   5.6726        1.0702e+018   1.53066250e-025    
   5.6726        1.2149e+018   1.40687370e-025    
   5.6726        1.3792e+018   1.29315902e-025    
   5.6726        1.5657e+018   1.18868205e-025    
   5.6726        1.7774e+018   1.09268134e-025    
   5.6726        2.0177e+018   1.00446415e-025    
   5.6726        2.2906e+018   9.23399793e-026    
   5.6726        2.6003e+018   8.48912943e-026    
   5.6726        2.9519e+018   7.80477037e-026    
   5.6726        3.3511e+018   7.17608193e-026    
   5.6726        3.8042e+018   6.59859802e-026    
   5.6726        4.3186e+018   6.06817994e-026    
   5.6726        4.9026e+018   5.58098062e-026    
   5.6726        5.5656e+018   5.13341830e-026    
   5.6726        6.3182e+018   4.72215865e-026    
   5.6726        7.1725e+018   4.34410388e-026    
   5.6726        8.1424e+018   3.99638668e-026    
