SEQ='BE'     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  76039261.2   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 2.5)   257223.7 

   LS RESOLVED TERM INDEXING            BWNR=  82908802.3   NTRM= 246
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             2.63E-14  9.73E-15  4.17E-15  1.67E-15  4.66E-16  1.71E-16  6.19E-17  1.59E-17  5.64E-18
    96       8.76E-13  6.18E-13  3.90E-13  2.75E-13  1.93E-13  1.19E-13  8.15E-14  5.40E-14  2.90E-14  1.66E-14
             8.71E-15  3.23E-15  1.38E-15  5.55E-16  1.55E-16  5.69E-17  2.06E-17  5.27E-18  1.87E-18
    97       3.21E-12  2.26E-12  1.42E-12  9.98E-13  6.94E-13  4.19E-13  2.75E-13  1.72E-13  8.16E-14  4.17E-14
             1.93E-14  6.13E-15  2.40E-15  8.97E-16  2.36E-16  8.46E-17  3.01E-17  7.66E-18  2.71E-18
    98       2.66E-12  1.88E-12  1.18E-12  8.18E-13  5.61E-13  3.26E-13  2.04E-13  1.19E-13  5.00E-14  2.31E-14
             9.78E-15  2.83E-15  1.06E-15  3.85E-16  9.91E-17  3.53E-17  1.25E-17  3.17E-18  1.12E-18
    99       8.88E-13  6.25E-13  3.92E-13  2.73E-13  1.87E-13  1.09E-13  6.81E-14  3.96E-14  1.67E-14  7.71E-15
             3.26E-15  9.45E-16  3.52E-16  1.28E-16  3.30E-17  1.18E-17  4.17E-18  1.06E-18  3.74E-19
   100       1.15E-12  8.10E-13  5.04E-13  3.47E-13  2.34E-13  1.30E-13  7.69E-14  4.15E-14  1.57E-14  6.71E-15
             2.67E-15  7.34E-16  2.68E-16  9.62E-17  2.46E-17  8.72E-18  3.09E-18  7.82E-19  2.76E-19
   101       3.84E-13  2.70E-13  1.68E-13  1.16E-13  7.79E-14  4.33E-14  2.56E-14  1.38E-14  5.22E-15  2.24E-15
             8.90E-16  2.45E-16  8.92E-17  3.21E-17  8.19E-18  2.91E-18  1.03E-18  2.61E-19  9.21E-20
   102       1.06E-12  7.51E-13  4.73E-13  3.31E-13  2.30E-13  1.39E-13  9.14E-14  5.70E-14  2.71E-14  1.38E-14
             6.42E-15  2.04E-15  7.97E-16  2.99E-16  7.85E-17  2.82E-17  1.00E-17  2.55E-18  9.02E-19
   103       2.96E-13  2.10E-13  1.32E-13  9.36E-14  6.61E-14  4.16E-14  2.92E-14  2.04E-14  1.25E-14  8.49E-15
             5.66E-15  3.16E-15  1.94E-15  1.13E-15  5.00E-16  2.50E-16  1.18E-16  3.99E-17  1.66E-17
   104       9.74E-14  6.88E-14  4.35E-14  3.07E-14  2.17E-14  1.37E-14  9.62E-15  6.73E-15  4.13E-15  2.81E-15
             1.88E-15  1.05E-15  6.46E-16  3.76E-16  1.66E-16  8.34E-17  3.92E-17  1.33E-17  5.54E-18
   105       1.04E-12  7.37E-13  4.66E-13  3.29E-13  2.32E-13  1.45E-13  1.01E-13  6.92E-14  4.04E-14  2.57E-14
             1.54E-14  7.02E-15  3.53E-15  1.64E-15  5.34E-16  2.14E-16  8.24E-17  2.23E-17  8.09E-18
   106       3.46E-13  2.44E-13  1.54E-13  1.09E-13  7.68E-14  4.81E-14  3.35E-14  2.30E-14  1.34E-14  8.54E-15
             5.12E-15  2.34E-15  1.17E-15  5.46E-16  1.78E-16  7.14E-17  2.74E-17  7.42E-18  2.69E-18
   107       1.81E-12  1.28E-12  8.07E-13  5.68E-13  3.99E-13  2.46E-13  1.67E-13  1.10E-13  5.89E-14  3.36E-14
             1.76E-14  6.48E-15  2.77E-15  1.11E-15  3.09E-16  1.14E-16  4.10E-17  1.05E-17  3.74E-18
   108       5.96E-13  4.21E-13  2.66E-13  1.87E-13  1.31E-13  8.11E-14  5.53E-14  3.65E-14  1.95E-14  1.11E-14
             5.82E-15  2.15E-15  9.20E-16  3.69E-16  1.03E-16  3.78E-17  1.36E-17  3.50E-18  1.24E-18
   109       2.35E-12  1.66E-12  1.04E-12  7.31E-13  5.08E-13  3.06E-13  2.01E-13  1.25E-13  5.94E-14  3.02E-14
             1.40E-14  4.44E-15  1.73E-15  6.50E-16  1.71E-16  6.12E-17  2.18E-17  5.54E-18  1.96E-18
   110       2.34E-12  1.65E-12  1.03E-12  7.20E-13  4.94E-13  2.87E-13  1.80E-13  1.04E-13  4.39E-14  2.03E-14
             8.57E-15  2.48E-15  9.26E-16  3.37E-16  8.68E-17  3.09E-17  1.09E-17  2.77E-18  9.82E-19
   111       7.81E-13  5.50E-13  3.45E-13  2.40E-13  1.65E-13  9.57E-14  5.99E-14  3.48E-14  1.46E-14  6.76E-15
             2.86E-15  8.28E-16  3.09E-16  1.12E-16  2.89E-17  1.03E-17  3.65E-18  9.25E-19  3.27E-19
   112       1.61E-12  1.13E-12  7.06E-13  4.87E-13  3.28E-13  1.82E-13  1.08E-13  5.81E-14  2.19E-14  9.39E-15
             3.74E-15  1.03E-15  3.75E-16  1.35E-16  3.44E-17  1.22E-17  4.32E-18  1.09E-18  3.87E-19
   113       5.38E-13  3.78E-13  2.35E-13  1.62E-13  1.09E-13  6.07E-14  3.59E-14  1.94E-14  7.31E-15  3.13E-15
             1.25E-15  3.43E-16  1.25E-16  4.49E-17  1.15E-17  4.07E-18  1.44E-18  3.65E-19  1.29E-19
   114       5.75E-13  4.03E-13  2.49E-13  1.69E-13  1.11E-13  5.86E-14  3.27E-14  1.64E-14  5.66E-15  2.29E-15
             8.78E-16  2.34E-16  8.44E-17  3.01E-17  7.67E-18  2.72E-18  9.61E-19  2.43E-19  8.60E-20
   115       1.92E-13  1.34E-13  8.30E-14  5.64E-14  3.71E-14  1.95E-14  1.09E-14  5.48E-15  1.89E-15  7.65E-16
             2.93E-16  7.81E-17  2.81E-17  1.00E-17  2.56E-18  9.05E-19  3.20E-19  8.11E-20  2.87E-20
   116       7.80E-13  5.50E-13  3.46E-13  2.43E-13  1.69E-13  1.02E-13  6.68E-14  4.16E-14  1.97E-14  1.01E-14
             4.66E-15  1.48E-15  5.77E-16  2.16E-16  5.69E-17  2.04E-17  7.26E-18  1.84E-18  6.53E-19
   149       2.09E-13  1.48E-13  9.34E-14  6.59E-14  4.65E-14  2.92E-14  2.04E-14  1.42E-14  8.62E-15  5.81E-15
             3.85E-15  2.14E-15  1.31E-15  7.57E-16  3.35E-16  1.67E-16  7.87E-17  2.66E-17  1.11E-17
   150       6.88E-14  4.86E-14  3.07E-14  2.17E-14  1.53E-14  9.63E-15  6.74E-15  4.69E-15  2.85E-15  1.93E-15
             1.28E-15  7.10E-16  4.35E-16  2.52E-16  1.12E-16  5.58E-17  2.62E-17  8.87E-18  3.70E-18
   151       7.36E-13  5.20E-13  3.28E-13  2.32E-13  1.63E-13  1.02E-13  7.06E-14  4.81E-14  2.79E-14  1.76E-14
             1.05E-14  4.77E-15  2.39E-15  1.11E-15  3.61E-16  1.45E-16  5.57E-17  1.50E-17  5.46E-18
   152       2.44E-13  1.72E-13  1.09E-13  7.68E-14  5.41E-14  3.38E-14  2.34E-14  1.60E-14  9.28E-15  5.87E-15
             3.50E-15  1.59E-15  7.97E-16  3.70E-16  1.20E-16  4.82E-17  1.85E-17  5.01E-18  1.82E-18
   153       1.29E-12  9.11E-13  5.75E-13  4.05E-13  2.84E-13  1.75E-13  1.19E-13  7.80E-14  4.13E-14  2.35E-14
             1.22E-14  4.50E-15  1.92E-15  7.70E-16  2.14E-16  7.87E-17  2.84E-17  7.29E-18  2.59E-18
   154       4.26E-13  3.01E-13  1.90E-13  1.33E-13  9.36E-14  5.77E-14  3.92E-14  2.58E-14  1.37E-14  7.80E-15
             4.07E-15  1.50E-15  6.39E-16  2.56E-16  7.13E-17  2.62E-17  9.46E-18  2.43E-18  8.62E-19
   155       1.74E-12  1.23E-12  7.74E-13  5.43E-13  3.77E-13  2.27E-13  1.49E-13  9.25E-14  4.37E-14  2.22E-14
             1.03E-14  3.26E-15  1.27E-15  4.76E-16  1.25E-16  4.48E-17  1.60E-17  4.06E-18  1.44E-18
   156       1.92E-12  1.35E-12  8.48E-13  5.90E-13  4.05E-13  2.35E-13  1.47E-13  8.53E-14  3.58E-14  1.65E-14
             6.99E-15  2.02E-15  7.54E-16  2.74E-16  7.07E-17  2.52E-17  8.92E-18  2.26E-18  8.00E-19
   157       6.40E-13  4.51E-13  2.83E-13  1.97E-13  1.35E-13  7.84E-14  4.90E-14  2.84E-14  1.19E-14  5.51E-15
             2.33E-15  6.75E-16  2.51E-16  9.15E-17  2.36E-17  8.38E-18  2.97E-18  7.54E-19  2.67E-19
   158       1.64E-12  1.15E-12  7.16E-13  4.94E-13  3.32E-13  1.85E-13  1.09E-13  5.89E-14  2.22E-14  9.51E-15
             3.79E-15  1.04E-15  3.79E-16  1.36E-16  3.48E-17  1.23E-17  4.37E-18  1.11E-18  3.92E-19
   159       5.46E-13  3.84E-13  2.39E-13  1.65E-13  1.11E-13  6.15E-14  3.64E-14  1.96E-14  7.40E-15  3.17E-15
             1.26E-15  3.47E-16  1.26E-16  4.54E-17  1.16E-17  4.12E-18  1.46E-18  3.69E-19  1.31E-19
   160       9.58E-13  6.72E-13  4.15E-13  2.82E-13  1.86E-13  9.76E-14  5.44E-14  2.74E-14  9.42E-15  3.82E-15
             1.46E-15  3.90E-16  1.41E-16  5.02E-17  1.28E-17  4.52E-18  1.60E-18  4.05E-19  1.43E-19
   161       3.19E-13  2.24E-13  1.38E-13  9.40E-14  6.19E-14  3.25E-14  1.81E-14  9.12E-15  3.14E-15  1.27E-15
             4.88E-16  1.30E-16  4.68E-17  1.67E-17  4.26E-18  1.51E-18  5.33E-19  1.35E-19  4.78E-20
   162       2.90E-13  2.03E-13  1.24E-13  8.28E-14  5.30E-14  2.63E-14  1.38E-14  6.51E-15  2.09E-15  8.15E-16
             3.04E-16  7.97E-17  2.85E-17  1.02E-17  2.58E-18  9.12E-19  3.23E-19  8.17E-20  2.89E-20
   163       9.67E-14  6.75E-14  4.12E-14  2.76E-14  1.77E-14  8.75E-15  4.60E-15  2.17E-15  6.96E-16  2.72E-16
             1.01E-16  2.66E-17  9.51E-18  3.38E-18  8.59E-19  3.04E-19  1.08E-19  2.72E-20  9.63E-21
   164       5.79E-13  4.09E-13  2.57E-13  1.80E-13  1.25E-13  7.54E-14  4.95E-14  3.07E-14  1.45E-14  7.40E-15
             3.42E-15  1.08E-15  4.23E-16  1.58E-16  4.16E-17  1.49E-17  5.31E-18  1.35E-18  4.78E-19


 -----------------------------------------
 PRTF= 1  TRMPRT= (2S)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     2       1.57E-11  1.11E-11  7.03E-12  4.96E-12  3.51E-12  2.21E-12  1.55E-12  1.08E-12  6.63E-13  4.46E-13
             2.91E-13  1.54E-13  8.97E-14  4.93E-14  2.04E-14  9.78E-15  4.45E-15  1.46E-15  5.98E-16
     3       7.81E-12  5.52E-12  3.48E-12  2.46E-12  1.73E-12  1.08E-12  7.50E-13  5.12E-13  2.96E-13  1.86E-13
             1.11E-13  5.09E-14  2.64E-14  1.30E-14  4.74E-15  2.11E-15  9.01E-16  2.78E-16  1.10E-16
     4       5.81E-12  4.10E-12  2.59E-12  1.82E-12  1.28E-12  7.90E-13  5.40E-13  3.59E-13  1.97E-13  1.18E-13
             6.63E-14  2.83E-14  1.40E-14  6.61E-15  2.30E-15  9.98E-16  4.19E-16  1.27E-16  4.99E-17
     5       4.64E-12  3.28E-12  2.06E-12  1.45E-12  1.01E-12  6.18E-13  4.15E-13  2.69E-13  1.41E-13  8.05E-14
             4.34E-14  1.76E-14  8.38E-15  3.85E-15  1.30E-15  5.55E-16  2.30E-16  6.88E-17  2.69E-17
     6       3.88E-12  2.73E-12  1.72E-12  1.20E-12  8.36E-13  5.03E-13  3.32E-13  2.09E-13  1.05E-13  5.79E-14
             3.01E-14  1.17E-14  5.45E-15  2.45E-15  8.13E-16  3.42E-16  1.40E-16  4.17E-17  1.62E-17
     7       3.33E-12  2.35E-12  1.47E-12  1.03E-12  7.10E-13  4.21E-13  2.72E-13  1.68E-13  8.06E-14  4.32E-14
             2.19E-14  8.24E-15  3.76E-15  1.66E-15  5.43E-16  2.27E-16  9.23E-17  2.72E-17  1.05E-17
     8       2.92E-12  2.06E-12  1.29E-12  8.95E-13  6.14E-13  3.58E-13  2.27E-13  1.37E-13  6.36E-14  3.32E-14
             1.64E-14  6.04E-15  2.72E-15  1.19E-15  3.82E-16  1.58E-16  6.41E-17  1.88E-17  7.26E-18
     9       2.60E-12  1.83E-12  1.14E-12  7.91E-13  5.38E-13  3.09E-13  1.93E-13  1.13E-13  5.12E-14  2.62E-14
             1.27E-14  4.57E-15  2.03E-15  8.78E-16  2.80E-16  1.15E-16  4.65E-17  1.36E-17  5.23E-18
    10       2.34E-12  1.65E-12  1.03E-12  7.07E-13  4.77E-13  2.69E-13  1.65E-13  9.53E-14  4.19E-14  2.10E-14
             1.00E-14  3.55E-15  1.56E-15  6.69E-16  2.12E-16  8.66E-17  3.48E-17  1.01E-17  3.89E-18
    11       2.13E-12  1.50E-12  9.29E-13  6.37E-13  4.27E-13  2.37E-13  1.43E-13  8.10E-14  3.48E-14  1.72E-14
             8.08E-15  2.82E-15  1.23E-15  5.22E-16  1.64E-16  6.69E-17  2.68E-17  7.76E-18  2.98E-18
    12       1.96E-12  1.37E-12  8.48E-13  5.79E-13  3.84E-13  2.10E-13  1.25E-13  6.95E-14  2.92E-14  1.42E-14
             6.61E-15  2.28E-15  9.84E-16  4.16E-16  1.30E-16  5.28E-17  2.11E-17  6.09E-18  2.33E-18
    13       1.81E-12  1.26E-12  7.79E-13  5.29E-13  3.48E-13  1.87E-13  1.10E-13  6.02E-14  2.48E-14  1.19E-14
             5.49E-15  1.87E-15  8.02E-16  3.38E-16  1.05E-16  4.24E-17  1.69E-17  4.87E-18  1.87E-18
    14       1.68E-12  1.17E-12  7.19E-13  4.86E-13  3.17E-13  1.68E-13  9.69E-14  5.25E-14  2.13E-14  1.01E-14
             4.61E-15  1.55E-15  6.63E-16  2.78E-16  8.58E-17  3.46E-17  1.38E-17  3.96E-18  1.51E-18
    15       1.57E-12  1.10E-12  6.70E-13  4.50E-13  2.91E-13  1.52E-13  8.64E-14  4.62E-14  1.84E-14  8.66E-15
             3.91E-15  1.31E-15  5.55E-16  2.32E-16  7.12E-17  2.87E-17  1.14E-17  3.26E-18  1.24E-18
    16       1.47E-12  1.03E-12  6.25E-13  4.17E-13  2.68E-13  1.38E-13  7.73E-14  4.07E-14  1.60E-14  7.46E-15
             3.35E-15  1.11E-15  4.69E-16  1.95E-16  5.97E-17  2.40E-17  9.50E-18  2.72E-18  1.04E-18
    17       1.31E-12  9.07E-13  5.46E-13  3.60E-13  2.28E-13  1.14E-13  6.25E-14  3.22E-14  1.23E-14  5.66E-15
             2.51E-15  8.21E-16  3.45E-16  1.42E-16  4.33E-17  1.73E-17  6.84E-18  1.95E-18  7.40E-19
    18       1.17E-12  8.12E-13  4.84E-13  3.16E-13  1.96E-13  9.56E-14  5.15E-14  2.61E-14  9.78E-15  4.43E-15
             1.94E-15  6.28E-16  2.62E-16  1.08E-16  3.25E-17  1.30E-17  5.11E-18  1.45E-18  5.49E-19
    19       1.06E-12  7.33E-13  4.33E-13  2.79E-13  1.71E-13  8.12E-14  4.29E-14  2.14E-14  7.88E-15  3.53E-15
             1.53E-15  4.92E-16  2.04E-16  8.33E-17  2.51E-17  9.97E-18  3.92E-18  1.11E-18  4.22E-19
    20       9.28E-13  6.36E-13  3.70E-13  2.34E-13  1.40E-13  6.46E-14  3.34E-14  1.63E-14  5.87E-15  2.60E-15
             1.12E-15  3.53E-16  1.45E-16  5.91E-17  1.77E-17  7.00E-18  2.74E-18  7.76E-19  2.94E-19
    21       7.93E-13  5.38E-13  3.06E-13  1.90E-13  1.11E-13  4.91E-14  2.47E-14  1.18E-14  4.15E-15  1.81E-15
             7.67E-16  2.40E-16  9.79E-17  3.96E-17  1.18E-17  4.64E-18  1.81E-18  5.11E-19  1.93E-19
    22       6.45E-13  4.31E-13  2.38E-13  1.43E-13  8.03E-14  3.41E-14  1.66E-14  7.73E-15  2.64E-15  1.13E-15
             4.74E-16  1.46E-16  5.92E-17  2.37E-17  7.00E-18  2.75E-18  1.07E-18  3.00E-19  1.13E-19
    23       5.70E-13  3.77E-13  2.04E-13  1.20E-13  6.62E-14  2.74E-14  1.31E-14  6.03E-15  2.03E-15  8.62E-16
             3.58E-16  1.10E-16  4.42E-17  1.77E-17  5.19E-18  2.03E-18  7.88E-19  2.21E-19  8.32E-20
    24       4.84E-13  3.15E-13  1.65E-13  9.47E-14  5.09E-14  2.04E-14  9.58E-15  4.31E-15  1.43E-15  5.99E-16
             2.47E-16  7.49E-17  3.00E-17  1.19E-17  3.49E-18  1.36E-18  5.27E-19  1.47E-19  5.54E-20
    25       4.37E-13  2.81E-13  1.45E-13  8.18E-14  4.32E-14  1.70E-14  7.89E-15  3.52E-15  1.15E-15  4.82E-16
             1.98E-16  5.96E-17  2.38E-17  9.45E-18  2.75E-18  1.07E-18  4.15E-19  1.16E-19  4.35E-20
    26       3.80E-13  2.41E-13  1.21E-13  6.66E-14  3.45E-14  1.32E-14  6.05E-15  2.67E-15  8.62E-16  3.57E-16
             1.46E-16  4.37E-17  1.74E-17  6.87E-18  2.00E-18  7.76E-19  2.99E-19  8.34E-20  3.13E-20
    27       3.33E-13  2.08E-13  1.02E-13  5.51E-14  2.80E-14  1.05E-14  4.75E-15  2.07E-15  6.63E-16  2.73E-16
             1.11E-16  3.31E-17  1.31E-17  5.17E-18  1.49E-18  5.80E-19  2.23E-19  6.22E-20  2.33E-20
    28       2.78E-13  1.70E-13  8.04E-14  4.24E-14  2.10E-14  7.70E-15  3.43E-15  1.48E-15  4.66E-16  1.91E-16
             7.68E-17  2.28E-17  8.99E-18  3.53E-18  1.02E-18  3.94E-19  1.51E-19  4.20E-20  1.57E-20
    29       2.28E-13  1.35E-13  6.19E-14  3.18E-14  1.54E-14  5.49E-15  2.41E-15  1.02E-15  3.20E-16  1.30E-16
             5.20E-17  1.53E-17  6.02E-18  2.35E-18  6.76E-19  2.61E-19  1.00E-19  2.77E-20  1.04E-20
    30       1.67E-13  9.59E-14  4.16E-14  2.06E-14  9.68E-15  3.34E-15  1.44E-15  6.01E-16  1.84E-16  7.42E-17
             2.95E-17  8.60E-18  3.36E-18  1.31E-18  3.74E-19  1.44E-19  5.50E-20  1.52E-20  5.67E-21
    31       1.35E-13  7.52E-14  3.15E-14  1.53E-14  7.04E-15  2.38E-15  1.01E-15  4.20E-16  1.28E-16  5.10E-17
             2.02E-17  5.86E-18  2.28E-18  8.87E-19  2.52E-19  9.69E-20  3.70E-20  1.02E-20  3.80E-21
    32       9.75E-14  5.25E-14  2.10E-14  9.89E-15  4.45E-15  1.47E-15  6.15E-16  2.52E-16  7.57E-17  3.00E-17
             1.18E-17  3.41E-18  1.32E-18  5.11E-19  1.45E-19  5.55E-20  2.11E-20  5.81E-21  2.16E-21
    33       7.57E-14  3.96E-14  1.54E-14  7.10E-15  3.14E-15  1.02E-15  4.23E-16  1.72E-16  5.12E-17  2.02E-17
             7.92E-18  2.27E-18  8.80E-19  3.39E-19  9.59E-20  3.67E-20  1.39E-20  3.82E-21  1.42E-21
    34       5.14E-14  2.59E-14  9.66E-15  4.34E-15  1.88E-15  5.98E-16  2.45E-16  9.86E-17  2.91E-17  1.14E-17
             4.44E-18  1.27E-18  4.88E-19  1.88E-19  5.28E-20  2.01E-20  7.63E-21  2.09E-21  7.77E-22
    35       3.77E-14  1.85E-14  6.69E-15  2.95E-15  1.26E-15  3.95E-16  1.60E-16  6.42E-17  1.88E-17  7.33E-18
             2.85E-18  8.08E-19  3.11E-19  1.19E-19  3.34E-20  1.27E-20  4.81E-21  1.32E-21  4.88E-22
    36       2.29E-14  1.09E-14  3.77E-15  1.63E-15  6.82E-16  2.09E-16  8.41E-17  3.33E-17  9.65E-18  3.75E-18
             1.45E-18  4.08E-19  1.56E-19  5.97E-20  1.67E-20  6.34E-21  2.39E-21  6.52E-22  2.41E-22
    37       1.62E-14  7.51E-15  2.55E-15  1.08E-15  4.50E-16  1.37E-16  5.45E-17  2.15E-17  6.18E-18  2.39E-18
             9.20E-19  2.59E-19  9.88E-20  3.77E-20  1.05E-20  3.98E-21  1.50E-21  4.08E-22  1.51E-22
    38       9.49E-15  4.26E-15  1.40E-15  5.86E-16  2.40E-16  7.17E-17  2.83E-17  1.11E-17  3.17E-18  1.22E-18
             4.67E-19  1.31E-19  4.98E-20  1.89E-20  5.25E-21  1.99E-21  7.47E-22  2.03E-22  7.51E-23
    39       6.39E-15  2.81E-15  9.08E-16  3.75E-16  1.52E-16  4.51E-17  1.77E-17  6.91E-18  1.96E-18  7.53E-19
             2.88E-19  8.02E-20  3.05E-20  1.16E-20  3.20E-21  1.21E-21  4.54E-22  1.23E-22  4.55E-23
    40       3.36E-15  1.45E-15  4.56E-16  1.86E-16  7.44E-17  2.18E-17  8.49E-18  3.29E-18  9.28E-19  3.55E-19
             1.35E-19  3.75E-20  1.42E-20  5.37E-21  1.48E-21  5.58E-22  2.09E-22  5.66E-23  2.08E-23
    41       2.34E-15  9.95E-16  3.10E-16  1.25E-16  4.99E-17  1.45E-17  5.65E-18  2.18E-18  6.14E-19  2.34E-19
             8.89E-20  2.46E-20  9.32E-21  3.52E-21  9.70E-22  3.65E-22  1.37E-22  3.69E-23  1.36E-23
    42       1.37E-15  5.75E-16  1.77E-16  7.10E-17  2.81E-17  8.14E-18  3.15E-18  1.21E-18  3.40E-19  1.29E-19
             4.90E-20  1.35E-20  5.11E-21  1.93E-21  5.31E-22  1.99E-22  7.46E-23  2.02E-23  7.42E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     2       3.07E-11  2.17E-11  1.37E-11  9.67E-12  6.82E-12  4.28E-12  2.99E-12  2.07E-12  1.23E-12  7.94E-13
             4.85E-13  2.26E-13  1.15E-13  5.42E-14  1.79E-14  7.21E-15  2.78E-15  7.54E-16  2.74E-16
     3       2.43E-11  1.72E-11  1.08E-11  7.64E-12  5.38E-12  3.36E-12  2.33E-12  1.59E-12  9.13E-13  5.72E-13
             3.40E-13  1.56E-13  8.05E-14  3.95E-14  1.44E-14  6.37E-15  2.72E-15  8.40E-16  3.33E-16
     4       1.77E-11  1.25E-11  7.90E-12  5.56E-12  3.90E-12  2.41E-12  1.65E-12  1.09E-12  6.00E-13  3.58E-13
             2.01E-13  8.57E-14  4.23E-14  1.99E-14  6.95E-15  3.01E-15  1.26E-15  3.82E-16  1.50E-16
     5       1.41E-11  9.93E-12  6.25E-12  4.39E-12  3.07E-12  1.87E-12  1.26E-12  8.14E-13  4.25E-13  2.43E-13
             1.31E-13  5.29E-14  2.53E-14  1.16E-14  3.92E-15  1.67E-15  6.91E-16  2.07E-16  8.08E-17
     6       1.17E-11  8.25E-12  5.19E-12  3.64E-12  2.52E-12  1.52E-12  1.00E-12  6.32E-13  3.16E-13  1.74E-13
             9.06E-14  3.52E-14  1.64E-14  7.36E-15  2.44E-15  1.03E-15  4.21E-16  1.25E-16  4.86E-17
     7       1.00E-11  7.07E-12  4.44E-12  3.10E-12  2.14E-12  1.27E-12  8.19E-13  5.04E-13  2.43E-13  1.30E-13
             6.57E-14  2.48E-14  1.13E-14  5.00E-15  1.63E-15  6.80E-16  2.77E-16  8.17E-17  3.17E-17
     8       8.78E-12  6.19E-12  3.87E-12  2.69E-12  1.85E-12  1.08E-12  6.83E-13  4.11E-13  1.91E-13  9.99E-14
             4.94E-14  1.81E-14  8.16E-15  3.56E-15  1.15E-15  4.75E-16  1.93E-16  5.65E-17  2.18E-17
     9       7.82E-12  5.50E-12  3.43E-12  2.38E-12  1.62E-12  9.28E-13  5.79E-13  3.41E-13  1.54E-13  7.86E-14
             3.81E-14  1.37E-14  6.09E-15  2.63E-15  8.40E-16  3.46E-16  1.39E-16  4.07E-17  1.57E-17
    10       7.04E-12  4.95E-12  3.08E-12  2.12E-12  1.43E-12  8.09E-13  4.96E-13  2.86E-13  1.26E-13  6.31E-14
             3.01E-14  1.07E-14  4.68E-15  2.01E-15  6.35E-16  2.60E-16  1.04E-16  3.04E-17  1.17E-17
    11       6.40E-12  4.50E-12  2.79E-12  1.91E-12  1.28E-12  7.12E-13  4.29E-13  2.43E-13  1.04E-13  5.15E-14
             2.43E-14  8.45E-15  3.68E-15  1.57E-15  4.92E-16  2.01E-16  8.03E-17  2.33E-17  8.94E-18
    12       5.87E-12  4.12E-12  2.55E-12  1.74E-12  1.15E-12  6.30E-13  3.74E-13  2.09E-13  8.77E-14  4.27E-14
             1.98E-14  6.83E-15  2.95E-15  1.25E-15  3.90E-16  1.58E-16  6.32E-17  1.83E-17  7.00E-18
    13       5.42E-12  3.80E-12  2.34E-12  1.59E-12  1.05E-12  5.62E-13  3.29E-13  1.81E-13  7.44E-14  3.58E-14
             1.65E-14  5.60E-15  2.41E-15  1.01E-15  3.14E-16  1.27E-16  5.07E-17  1.46E-17  5.60E-18
    14       5.03E-12  3.52E-12  2.16E-12  1.46E-12  9.52E-13  5.04E-13  2.91E-13  1.58E-13  6.38E-14  3.03E-14
             1.38E-14  4.66E-15  1.99E-15  8.34E-16  2.57E-16  1.04E-16  4.13E-17  1.19E-17  4.54E-18
    15       4.71E-12  3.29E-12  2.01E-12  1.35E-12  8.74E-13  4.56E-13  2.59E-13  1.39E-13  5.52E-14  2.60E-14
             1.17E-14  3.92E-15  1.67E-15  6.95E-16  2.14E-16  8.60E-17  3.41E-17  9.78E-18  3.73E-18
    16       4.42E-12  3.08E-12  1.87E-12  1.25E-12  8.04E-13  4.13E-13  2.32E-13  1.22E-13  4.80E-14  2.24E-14
             1.00E-14  3.33E-15  1.41E-15  5.85E-16  1.79E-16  7.20E-17  2.85E-17  8.16E-18  3.11E-18
    17       3.92E-12  2.72E-12  1.64E-12  1.08E-12  6.83E-13  3.41E-13  1.87E-13  9.67E-14  3.70E-14  1.70E-14
             7.53E-15  2.46E-15  1.03E-15  4.27E-16  1.30E-16  5.20E-17  2.05E-17  5.86E-18  2.22E-18
    18       3.52E-12  2.44E-12  1.45E-12  9.47E-13  5.89E-13  2.87E-13  1.54E-13  7.82E-14  2.93E-14  1.33E-14
             5.82E-15  1.88E-15  7.85E-16  3.23E-16  9.76E-17  3.89E-17  1.53E-17  4.36E-18  1.65E-18
    19       3.19E-12  2.20E-12  1.30E-12  8.37E-13  5.12E-13  2.44E-13  1.29E-13  6.42E-14  2.36E-14  1.06E-14
             4.60E-15  1.48E-15  6.11E-16  2.50E-16  7.52E-17  2.99E-17  1.17E-17  3.34E-18  1.26E-18
    20       2.78E-12  1.91E-12  1.11E-12  7.03E-13  4.21E-13  1.94E-13  1.00E-13  4.89E-14  1.76E-14  7.79E-15
             3.35E-15  1.06E-15  4.36E-16  1.77E-16  5.30E-17  2.10E-17  8.22E-18  2.33E-18  8.81E-19
    21       2.38E-12  1.61E-12  9.19E-13  5.69E-13  3.32E-13  1.47E-13  7.42E-14  3.54E-14  1.24E-14  5.42E-15
             2.30E-15  7.19E-16  2.94E-16  1.19E-16  3.53E-17  1.39E-17  5.43E-18  1.53E-18  5.79E-19
    22       1.93E-12  1.29E-12  7.14E-13  4.28E-13  2.41E-13  1.02E-13  4.99E-14  2.32E-14  7.93E-15  3.40E-15
