SEQ='NE'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 108033272.5   NPRNTI= 2   NPRNTF= 2
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P5             (2)1( 1.5)        0.0 
     2          2S2 2P5             (2)1( 0.5)    17922.2 

   IC RESOLVED LEVEL INDEXING           BWNR= 111432848.8   NLVL= 337
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   136       1.75E-13  1.24E-13  7.82E-14  5.52E-14  3.88E-14  2.41E-14  1.66E-14  1.12E-14  6.18E-15  3.67E-15
             2.01E-15  7.94E-16  3.58E-16  1.50E-16  4.39E-17  1.65E-17  6.06E-18  1.57E-18  5.61E-19
   137       1.97E-15  1.39E-15  8.82E-16  6.26E-16  4.47E-16  2.89E-16  2.11E-16  1.56E-16  1.06E-16  7.79E-17
             5.52E-17  3.16E-17  1.87E-17  1.01E-17  3.88E-18  1.71E-18  7.03E-19  2.02E-19  7.54E-20
   138       1.41E-13  9.98E-14  6.28E-14  4.40E-14  3.06E-14  1.85E-14  1.22E-14  7.58E-15  3.62E-15  1.85E-15
             8.63E-16  2.76E-16  1.09E-16  4.09E-17  1.08E-17  3.88E-18  1.38E-18  3.52E-19  1.25E-19
   139       2.35E-13  1.66E-13  1.04E-13  7.32E-14  5.09E-14  3.07E-14  2.02E-14  1.26E-14  6.02E-15  3.08E-15
             1.44E-15  4.60E-16  1.81E-16  6.81E-17  1.80E-17  6.46E-18  2.30E-18  5.86E-19  2.08E-19
   140       5.17E-13  3.65E-13  2.29E-13  1.61E-13  1.12E-13  6.75E-14  4.44E-14  2.77E-14  1.32E-14  6.78E-15
             3.16E-15  1.01E-15  3.97E-16  1.50E-16  3.95E-17  1.42E-17  5.07E-18  1.29E-18  4.56E-19
   141       1.48E-13  1.04E-13  6.53E-14  4.54E-14  3.12E-14  1.81E-14  1.14E-14  6.60E-15  2.78E-15  1.28E-15
             5.43E-16  1.57E-16  5.87E-17  2.14E-17  5.51E-18  1.96E-18  6.95E-19  1.76E-19  6.23E-20
   142       2.07E-13  1.46E-13  9.14E-14  6.36E-14  4.36E-14  2.54E-14  1.59E-14  9.24E-15  3.89E-15  1.80E-15
             7.61E-16  2.20E-16  8.22E-17  2.99E-17  7.71E-18  2.74E-18  9.73E-19  2.46E-19  8.72E-20
   143       2.66E-13  1.88E-13  1.18E-13  8.18E-14  5.61E-14  3.26E-14  2.04E-14  1.19E-14  5.00E-15  2.31E-15
             9.78E-16  2.83E-16  1.06E-16  3.85E-17  9.91E-18  3.53E-18  1.25E-18  3.17E-19  1.12E-19
   144       3.25E-13  2.29E-13  1.44E-13  1.00E-13  6.86E-14  3.99E-14  2.50E-14  1.45E-14  6.11E-15  2.83E-15
             1.20E-15  3.46E-16  1.29E-16  4.70E-17  1.21E-17  4.31E-18  1.53E-18  3.87E-19  1.37E-19
   145       2.07E-13  1.46E-13  9.14E-14  6.36E-14  4.36E-14  2.54E-14  1.59E-14  9.24E-15  3.89E-15  1.80E-15
             7.61E-16  2.20E-16  8.22E-17  2.99E-17  7.71E-18  2.74E-18  9.73E-19  2.46E-19  8.72E-20
   146       2.66E-13  1.88E-13  1.18E-13  8.18E-14  5.61E-14  3.26E-14  2.04E-14  1.19E-14  5.00E-15  2.31E-15
             9.78E-16  2.83E-16  1.06E-16  3.85E-17  9.91E-18  3.53E-18  1.25E-18  3.17E-19  1.12E-19
   147       3.25E-13  2.29E-13  1.44E-13  1.00E-13  6.86E-14  3.99E-14  2.50E-14  1.45E-14  6.11E-15  2.83E-15
             1.20E-15  3.46E-16  1.29E-16  4.70E-17  1.21E-17  4.31E-18  1.53E-18  3.87E-19  1.37E-19
   148       3.85E-13  2.71E-13  1.70E-13  1.18E-13  8.11E-14  4.71E-14  2.95E-14  1.72E-14  7.22E-15  3.34E-15
             1.41E-15  4.09E-16  1.53E-16  5.56E-17  1.43E-17  5.09E-18  1.81E-18  4.58E-19  1.62E-19
   149       4.23E-13  2.98E-13  1.88E-13  1.32E-13  9.15E-14  5.52E-14  3.63E-14  2.27E-14  1.08E-14  5.55E-15
             2.58E-15  8.27E-16  3.25E-16  1.22E-16  3.24E-17  1.16E-17  4.14E-18  1.05E-18  3.73E-19
   150       3.28E-13  2.31E-13  1.45E-13  1.02E-13  7.09E-14  4.28E-14  2.82E-14  1.76E-14  8.39E-15  4.30E-15
             2.00E-15  6.42E-16  2.52E-16  9.50E-17  2.51E-17  9.02E-18  3.22E-18  8.18E-19  2.90E-19
   151       7.33E-14  5.15E-14  3.21E-14  2.21E-14  1.49E-14  8.26E-15  4.89E-15  2.64E-15  9.96E-16  4.27E-16
             1.70E-16  4.67E-17  1.70E-17  6.12E-18  1.56E-18  5.55E-19  1.96E-19  4.97E-20  1.76E-20
   152       9.42E-14  6.62E-14  4.12E-14  2.84E-14  1.91E-14  1.06E-14  6.29E-15  3.39E-15  1.28E-15  5.49E-16
             2.19E-16  6.01E-17  2.19E-17  7.87E-18  2.01E-18  7.13E-19  2.53E-19  6.39E-20  2.26E-20
   153       1.15E-13  8.10E-14  5.04E-14  3.47E-14  2.34E-14  1.30E-14  7.69E-15  4.15E-15  1.57E-15  6.71E-16
             2.67E-16  7.34E-17  2.68E-17  9.62E-18  2.46E-18  8.72E-19  3.09E-19  7.82E-20  2.76E-20
   154       1.36E-13  9.57E-14  5.96E-14  4.10E-14  2.76E-14  1.53E-14  9.09E-15  4.90E-15  1.85E-15  7.93E-16
             3.16E-16  8.68E-17  3.16E-17  1.14E-17  2.90E-18  1.03E-18  3.65E-19  9.24E-20  3.27E-20
   155       9.42E-14  6.62E-14  4.12E-14  2.84E-14  1.91E-14  1.06E-14  6.29E-15  3.39E-15  1.28E-15  5.49E-16
             2.19E-16  6.01E-17  2.19E-17  7.87E-18  2.01E-18  7.13E-19  2.53E-19  6.39E-20  2.26E-20
   156       1.15E-13  8.10E-14  5.04E-14  3.47E-14  2.34E-14  1.30E-14  7.69E-15  4.15E-15  1.57E-15  6.71E-16
             2.67E-16  7.34E-17  2.68E-17  9.62E-18  2.46E-18  8.72E-19  3.09E-19  7.82E-20  2.76E-20
   157       1.36E-13  9.57E-14  5.96E-14  4.10E-14  2.76E-14  1.53E-14  9.09E-15  4.90E-15  1.85E-15  7.93E-16
             3.16E-16  8.68E-17  3.16E-17  1.14E-17  2.90E-18  1.03E-18  3.65E-19  9.24E-20  3.27E-20
   158       1.57E-13  1.10E-13  6.87E-14  4.74E-14  3.19E-14  1.77E-14  1.05E-14  5.66E-15  2.13E-15  9.15E-16
             3.64E-16  1.00E-16  3.65E-17  1.31E-17  3.35E-18  1.19E-18  4.21E-19  1.07E-19  3.77E-20
   159       2.34E-13  1.65E-13  1.04E-13  7.27E-14  5.06E-14  3.05E-14  2.01E-14  1.26E-14  5.99E-15  3.07E-15
             1.43E-15  4.58E-16  1.80E-16  6.78E-17  1.79E-17  6.44E-18  2.30E-18  5.84E-19  2.07E-19
   160       3.27E-13  2.31E-13  1.45E-13  1.02E-13  7.08E-14  4.27E-14  2.81E-14  1.76E-14  8.38E-15  4.30E-15
             2.00E-15  6.41E-16  2.52E-16  9.49E-17  2.51E-17  9.02E-18  3.21E-18  8.17E-19  2.90E-19
   161       4.20E-13  2.96E-13  1.86E-13  1.31E-13  9.09E-14  5.49E-14  3.61E-14  2.26E-14  1.08E-14  5.52E-15
             2.57E-15  8.25E-16  3.24E-16  1.22E-16  3.23E-17  1.16E-17  4.13E-18  1.05E-18  3.72E-19
   162       2.95E-16  2.09E-16  1.32E-16  9.31E-17  6.57E-17  4.13E-17  2.87E-17  1.96E-17  1.11E-17  6.73E-18
             3.74E-18  1.50E-18  6.83E-19  2.89E-19  8.47E-20  3.19E-20  1.17E-20  3.04E-21  1.09E-21
   163       8.95E-16  6.32E-16  4.00E-16  2.82E-16  1.99E-16  1.25E-16  8.72E-17  5.95E-17  3.38E-17  2.04E-17
             1.14E-17  4.56E-18  2.07E-18  8.76E-19  2.57E-19  9.69E-20  3.56E-20  9.23E-21  3.30E-21
   164       3.92E-16  2.77E-16  1.75E-16  1.24E-16  8.73E-17  5.48E-17  3.82E-17  2.61E-17  1.48E-17  8.96E-18
             4.99E-18  2.00E-18  9.11E-19  3.85E-19  1.13E-19  4.26E-20  1.56E-20  4.06E-21  1.45E-21
   165       2.86E-15  2.02E-15  1.28E-15  9.02E-16  6.37E-16  4.01E-16  2.79E-16  1.91E-16  1.09E-16  6.62E-17
             3.69E-17  1.49E-17  6.76E-18  2.86E-18  8.40E-19  3.17E-19  1.16E-19  3.02E-20  1.08E-20
   170       8.46E-17  5.97E-17  3.76E-17  2.65E-17  1.85E-17  1.13E-17  7.52E-18  4.78E-18  2.34E-18  1.22E-18
             5.76E-19  1.87E-19  7.38E-20  2.79E-20  7.40E-21  2.66E-21  9.49E-22  2.41E-22  8.55E-23
   171       1.92E-16  1.36E-16  8.55E-17  6.01E-17  4.20E-17  2.56E-17  1.71E-17  1.09E-17  5.31E-18  2.77E-18
             1.31E-18  4.25E-19  1.68E-19  6.34E-20  1.68E-20  6.04E-21  2.16E-21  5.49E-22  1.94E-22
   172       9.46E-17  6.68E-17  4.21E-17  2.96E-17  2.07E-17  1.26E-17  8.41E-18  5.34E-18  2.62E-18  1.36E-18
             6.44E-19  2.09E-19  8.26E-20  3.12E-20  8.27E-21  2.98E-21  1.06E-21  2.70E-22  9.56E-23
   173       8.79E-17  6.20E-17  3.91E-17  2.75E-17  1.92E-17  1.17E-17  7.81E-18  4.96E-18  2.43E-18  1.27E-18
             5.99E-19  1.94E-19  7.68E-20  2.90E-20  7.69E-21  2.77E-21  9.86E-22  2.51E-22  8.89E-23
   178       1.04E-13  7.34E-14  4.64E-14  3.29E-14  2.33E-14  1.48E-14  1.06E-14  7.59E-15  4.90E-15  3.51E-15
             2.51E-15  1.59E-15  1.10E-15  7.36E-16  3.93E-16  2.24E-16  1.18E-16  4.53E-17  2.03E-17
   179       6.18E-14  4.37E-14  2.77E-14  1.96E-14  1.39E-14  8.85E-15  6.32E-15  4.53E-15  2.93E-15  2.10E-15
             1.51E-15  9.55E-16  6.62E-16  4.41E-16  2.36E-16  1.34E-16  7.09E-17  2.72E-17  1.22E-17
   180       7.86E-14  5.56E-14  3.52E-14  2.49E-14  1.77E-14  1.13E-14  8.08E-15  5.81E-15  3.76E-15  2.67E-15
             1.83E-15  1.01E-15  5.90E-16  3.15E-16  1.20E-16  5.24E-17  2.15E-17  6.17E-18  2.31E-18
   181       1.82E-13  1.29E-13  8.15E-14  5.77E-14  4.10E-14  2.62E-14  1.87E-14  1.35E-14  8.75E-15  6.21E-15
             4.26E-15  2.36E-15  1.38E-15  7.35E-16  2.79E-16  1.23E-16  5.03E-17  1.44E-17  5.39E-18
   182       1.30E-13  9.18E-14  5.81E-14  4.12E-14  2.92E-14  1.87E-14  1.34E-14  9.63E-15  6.24E-15  4.43E-15
             3.04E-15  1.69E-15  9.84E-16  5.25E-16  1.99E-16  8.75E-17  3.59E-17  1.03E-17  3.85E-18
   183       7.75E-14  5.48E-14  3.47E-14  2.46E-14  1.74E-14  1.11E-14  7.99E-15  5.75E-15  3.73E-15  2.65E-15
             1.82E-15  1.01E-15  5.90E-16  3.15E-16  1.20E-16  5.25E-17  2.16E-17  6.18E-18  2.31E-18
   184       1.29E-13  9.10E-14  5.77E-14  4.09E-14  2.90E-14  1.85E-14  1.33E-14  9.57E-15  6.22E-15  4.42E-15
             3.04E-15  1.68E-15  9.83E-16  5.25E-16  1.99E-16  8.74E-17  3.59E-17  1.03E-17  3.85E-18
   185       2.40E-14  1.70E-14  1.08E-14  7.63E-15  5.42E-15  3.48E-15  2.50E-15  1.81E-15  1.19E-15  8.49E-16
             5.86E-16  3.27E-16  1.91E-16  1.02E-16  3.89E-17  1.71E-17  7.02E-18  2.01E-18  7.51E-19
   187       1.71E-17  1.21E-17  7.67E-18  5.45E-18  3.89E-18  2.52E-18  1.84E-18  1.36E-18  9.21E-19  6.86E-19
             5.07E-19  3.31E-19  2.33E-19  1.57E-19  8.44E-20  4.83E-20  2.55E-20  9.79E-21  4.40E-21
   188       4.18E-14  2.95E-14  1.86E-14  1.31E-14  9.23E-15  5.72E-15  3.92E-15  2.62E-15  1.43E-15  8.44E-16
             4.59E-16  1.80E-16  8.09E-17  3.39E-17  9.89E-18  3.72E-18  1.36E-18  3.53E-19  1.26E-19
   189       1.25E-13  8.81E-14  5.56E-14  3.92E-14  2.75E-14  1.71E-14  1.17E-14  7.81E-15  4.28E-15  2.52E-15
             1.37E-15  5.39E-16  2.42E-16  1.02E-16  2.96E-17  1.11E-17  4.08E-18  1.06E-18  3.77E-19
   190       3.73E-13  2.64E-13  1.66E-13  1.17E-13  8.24E-14  5.11E-14  3.50E-14  2.34E-14  1.28E-14  7.56E-15
             4.12E-15  1.62E-15  7.27E-16  3.05E-16  8.89E-17  3.34E-17  1.22E-17  3.17E-18  1.13E-18
   191       2.06E-13  1.46E-13  9.21E-14  6.49E-14  4.56E-14  2.83E-14  1.94E-14  1.30E-14  7.11E-15  4.19E-15
             2.28E-15  8.97E-16  4.03E-16  1.69E-16  4.93E-17  1.85E-17  6.79E-18  1.76E-18  6.28E-19
   192       2.89E-13  2.04E-13  1.29E-13  9.08E-14  6.38E-14  3.96E-14  2.71E-14  1.81E-14  9.95E-15  5.87E-15
             3.20E-15  1.26E-15  5.64E-16  2.37E-16  6.90E-17  2.60E-17  9.51E-18  2.47E-18  8.80E-19
   193       2.05E-13  1.45E-13  9.15E-14  6.45E-14  4.53E-14  2.81E-14  1.93E-14  1.29E-14  7.08E-15  4.18E-15
             2.28E-15  8.96E-16  4.03E-16  1.69E-16  4.92E-17  1.85E-17  6.79E-18  1.76E-18  6.28E-19
   194       2.87E-13  2.02E-13  1.28E-13  9.01E-14  6.33E-14  3.93E-14  2.70E-14  1.80E-14  9.91E-15  5.85E-15
             3.19E-15  1.25E-15  5.63E-16  2.36E-16  6.89E-17  2.59E-17  9.50E-18  2.46E-18  8.79E-19
   195       1.19E-13  8.39E-14  5.30E-14  3.73E-14  2.63E-14  1.63E-14  1.12E-14  7.53E-15  4.15E-15  2.46E-15
             1.34E-15  5.29E-16  2.38E-16  1.00E-16  2.92E-17  1.10E-17  4.03E-18  1.04E-18  3.72E-19
   196       1.04E-13  7.31E-14  4.60E-14  3.22E-14  2.24E-14  1.35E-14  8.88E-15  5.53E-15  2.63E-15  1.35E-15
             6.26E-16  2.00E-16  7.86E-17  2.96E-17  7.82E-18  2.81E-18  1.00E-18  2.55E-19  9.02E-20
   197       1.72E-13  1.22E-13  7.65E-14  5.36E-14  3.73E-14  2.25E-14  1.48E-14  9.21E-15  4.38E-15  2.24E-15
             1.04E-15  3.33E-16  1.31E-16  4.93E-17  1.30E-17  4.68E-18  1.67E-18  4.24E-19  1.50E-19
   198       3.79E-13  2.67E-13  1.68E-13  1.18E-13  8.20E-14  4.94E-14  3.25E-14  2.02E-14  9.63E-15  4.93E-15
             2.29E-15  7.33E-16  2.88E-16  1.08E-16  2.86E-17  1.03E-17  3.67E-18  9.33E-19  3.30E-19
   199       3.10E-13  2.19E-13  1.37E-13  9.64E-14  6.70E-14  4.04E-14  2.66E-14  1.66E-14  7.88E-15  4.03E-15
             1.87E-15  6.00E-16  2.36E-16  8.87E-17  2.34E-17  8.42E-18  3.00E-18  7.63E-19  2.70E-19
   200       1.30E-13  9.17E-14  5.74E-14  4.00E-14  2.74E-14  1.59E-14  9.99E-15  5.80E-15  2.44E-15  1.13E-15
             4.76E-16  1.38E-16  5.14E-17  1.87E-17  4.82E-18  1.71E-18  6.08E-19  1.54E-19  5.45E-20
   201       1.82E-13  1.28E-13  8.04E-14  5.60E-14  3.84E-14  2.23E-14  1.40E-14  8.11E-15  3.41E-15  1.58E-15
             6.67E-16  1.93E-16  7.20E-17  2.62E-17  6.75E-18  2.40E-18  8.52E-19  2.16E-19  7.64E-20
   202       2.34E-13  1.65E-13  1.03E-13  7.20E-14  4.94E-14  2.87E-14  1.80E-14  1.04E-14  4.39E-15  2.03E-15
             8.57E-16  2.48E-16  9.26E-17  3.37E-17  8.68E-18  3.09E-18  1.09E-18  2.77E-19  9.82E-20
   203       2.86E-13  2.02E-13  1.26E-13  8.79E-14  6.03E-14  3.51E-14  2.20E-14  1.28E-14  5.36E-15  2.48E-15
             1.05E-15  3.03E-16  1.13E-16  4.12E-17  1.06E-17  3.77E-18  1.34E-18  3.39E-19  1.20E-19
   204       1.82E-13  1.28E-13  8.04E-14  5.60E-14  3.84E-14  2.23E-14  1.40E-14  8.11E-15  3.41E-15  1.58E-15
             6.67E-16  1.93E-16  7.20E-17  2.62E-17  6.75E-18  2.40E-18  8.52E-19  2.16E-19  7.64E-20
   205       2.34E-13  1.65E-13  1.03E-13  7.20E-14  4.94E-14  2.87E-14  1.80E-14  1.04E-14  4.39E-15  2.03E-15
             8.57E-16  2.48E-16  9.26E-17  3.37E-17  8.68E-18  3.09E-18  1.09E-18  2.77E-19  9.82E-20
   206       2.86E-13  2.02E-13  1.26E-13  8.79E-14  6.03E-14  3.51E-14  2.20E-14  1.28E-14  5.36E-15  2.48E-15
             1.05E-15  3.03E-16  1.13E-16  4.12E-17  1.06E-17  3.77E-18  1.34E-18  3.39E-19  1.20E-19
   207       3.38E-13  2.38E-13  1.49E-13  1.04E-13  7.13E-14  4.15E-14  2.60E-14  1.51E-14  6.34E-15  2.93E-15
             1.24E-15  3.59E-16  1.34E-16  4.87E-17  1.25E-17  4.46E-18  1.58E-18  4.01E-19  1.42E-19
   208       2.40E-13  1.70E-13  1.07E-13  7.48E-14  5.20E-14  3.14E-14  2.06E-14  1.29E-14  6.12E-15  3.13E-15
             1.46E-15  4.66E-16  1.83E-16  6.89E-17  1.82E-17  6.54E-18  2.33E-18  5.93E-19  2.10E-19
   209       1.71E-13  1.21E-13  7.61E-14  5.33E-14  3.71E-14  2.24E-14  1.47E-14  9.17E-15  4.37E-15  2.23E-15
             1.04E-15  3.33E-16  1.31E-16  4.92E-17  1.30E-17  4.67E-18  1.66E-18  4.23E-19  1.50E-19
   210       1.03E-13  7.22E-14  4.50E-14  3.10E-14  2.09E-14  1.16E-14  6.86E-15  3.70E-15  1.40E-15  5.98E-16
             2.38E-16  6.54E-17  2.39E-17  8.57E-18  2.19E-18  7.76E-19  2.75E-19  6.96E-20  2.46E-20
   211       1.32E-13  9.28E-14  5.78E-14  3.98E-14  2.68E-14  1.49E-14  8.82E-15  4.76E-15  1.79E-15  7.69E-16
             3.06E-16  8.41E-17  3.07E-17  1.10E-17  2.81E-18  9.98E-19  3.54E-19  8.95E-20  3.17E-20
   212       1.61E-13  1.13E-13  7.06E-14  4.87E-14  3.28E-14  1.82E-14  1.08E-14  5.81E-15  2.19E-15  9.39E-16
             3.74E-16  1.03E-16  3.75E-17  1.35E-17  3.44E-18  1.22E-18  4.32E-19  1.09E-19  3.87E-20
   213       1.91E-13  1.34E-13  8.35E-14  5.75E-14  3.87E-14  2.15E-14  1.27E-14  6.87E-15  2.59E-15  1.11E-15
             4.42E-16  1.22E-16  4.43E-17  1.59E-17  4.07E-18  1.44E-18  5.11E-19  1.29E-19  4.57E-20
   214       1.32E-13  9.28E-14  5.78E-14  3.98E-14  2.68E-14  1.49E-14  8.82E-15  4.76E-15  1.79E-15  7.69E-16
             3.06E-16  8.41E-17  3.07E-17  1.10E-17  2.81E-18  9.98E-19  3.54E-19  8.95E-20  3.17E-20
   215       1.61E-13  1.13E-13  7.06E-14  4.87E-14  3.28E-14  1.82E-14  1.08E-14  5.81E-15  2.19E-15  9.39E-16
             3.74E-16  1.03E-16  3.75E-17  1.35E-17  3.44E-18  1.22E-18  4.32E-19  1.09E-19  3.87E-20
   216       1.91E-13  1.34E-13  8.35E-14  5.75E-14  3.87E-14  2.15E-14  1.27E-14  6.87E-15  2.59E-15  1.11E-15
             4.42E-16  1.22E-16  4.43E-17  1.59E-17  4.07E-18  1.44E-18  5.11E-19  1.29E-19  4.57E-20
   217       2.20E-13  1.55E-13  9.63E-14  6.64E-14  4.47E-14  2.48E-14  1.47E-14  7.93E-15  2.99E-15  1.28E-15
             5.10E-16  1.40E-16  5.11E-17  1.84E-17  4.69E-18  1.66E-18  5.89E-19  1.49E-19  5.28E-20
   218       2.40E-13  1.69E-13  1.06E-13  7.46E-14  5.19E-14  3.13E-14  2.06E-14  1.28E-14  6.11E-15  3.13E-15
             1.45E-15  4.65E-16  1.83E-16  6.88E-17  1.82E-17  6.53E-18  2.33E-18  5.92E-19  2.10E-19
   219       3.08E-13  2.17E-13  1.37E-13  9.59E-14  6.67E-14  4.02E-14  2.65E-14  1.65E-14  7.85E-15  4.02E-15
             1.87E-15  5.98E-16  2.35E-16  8.85E-17  2.34E-17  8.40E-18  2.99E-18  7.61E-19  2.70E-19
   220       3.98E-14  2.79E-14  1.72E-14  1.17E-14  7.71E-15  4.06E-15  2.26E-15  1.14E-15  3.92E-16  1.59E-16
             6.08E-17  1.62E-17  5.84E-18  2.09E-18  5.31E-19  1.88E-19  6.65E-20  1.68E-20  5.96E-21
   221       4.87E-14  3.41E-14  2.11E-14  1.43E-14  9.42E-15  4.96E-15  2.77E-15  1.39E-15  4.79E-16  1.94E-16
             7.43E-17  1.98E-17  7.14E-18  2.55E-18  6.49E-19  2.30E-19  8.13E-20  2.06E-20  7.28E-21
   222       5.75E-14  4.03E-14  2.49E-14  1.69E-14  1.11E-14  5.86E-15  3.27E-15  1.64E-15  5.66E-16  2.29E-16
             8.78E-17  2.34E-17  8.44E-18  3.01E-18  7.67E-19  2.72E-19  9.61E-20  2.43E-20  8.60E-21
   223       6.64E-14  4.65E-14  2.87E-14  1.95E-14  1.29E-14  6.76E-15  3.77E-15  1.90E-15  6.53E-16  2.65E-16
             1.01E-16  2.70E-17  9.74E-18  3.48E-18  8.85E-19  3.13E-19  1.11E-19  2.81E-20  9.93E-21
   224       4.87E-14  3.41E-14  2.11E-14  1.43E-14  9.42E-15  4.96E-15  2.77E-15  1.39E-15  4.79E-16  1.94E-16
             7.43E-17  1.98E-17  7.14E-18  2.55E-18  6.49E-19  2.30E-19  8.13E-20  2.06E-20  7.28E-21
   225       5.75E-14  4.03E-14  2.49E-14  1.69E-14  1.11E-14  5.86E-15  3.27E-15  1.64E-15  5.66E-16  2.29E-16
             8.78E-17  2.34E-17  8.44E-18  3.01E-18  7.67E-19  2.72E-19  9.61E-20  2.43E-20  8.60E-21
   226       6.64E-14  4.65E-14  2.87E-14  1.95E-14  1.29E-14  6.76E-15  3.77E-15  1.90E-15  6.53E-16  2.65E-16
             1.01E-16  2.70E-17  9.74E-18  3.48E-18  8.85E-19  3.13E-19  1.11E-19  2.81E-20  9.93E-21
   227       7.52E-14  5.27E-14  3.25E-14  2.21E-14  1.46E-14  7.66E-15  4.27E-15  2.15E-15  7.40E-16  3.00E-16
             1.15E-16  3.06E-17  1.10E-17  3.94E-18  1.00E-18  3.55E-19  1.26E-19  3.18E-20  1.13E-20
   228       2.12E-17  1.50E-17  9.51E-18  6.76E-18  4.84E-18  3.14E-18  2.31E-18  1.72E-18  1.17E-18  8.62E-19
             6.09E-19  3.47E-19  2.05E-19  1.11E-19  4.23E-20  1.86E-20  7.66E-21  2.20E-21  8.22E-22
   229       1.00E-16  7.08E-17  4.49E-17  3.19E-17  2.28E-17  1.49E-17  1.09E-17  8.11E-18  5.54E-18  4.08E-18
             2.89E-18  1.65E-18  9.73E-19  5.24E-19  2.00E-19  8.82E-20  3.63E-20  1.04E-20  3.89E-21
   230       2.96E-17  2.09E-17  1.33E-17  9.44E-18  6.75E-18  4.39E-18  3.22E-18  2.40E-18  1.64E-18  1.21E-18
             8.55E-19  4.88E-19  2.88E-19  1.55E-19  5.94E-20  2.61E-20  1.08E-20  3.09E-21  1.15E-21
   231       4.05E-16  2.87E-16  1.82E-16  1.30E-16  9.27E-17  6.05E-17  4.45E-17  3.33E-17  2.29E-17  1.70E-17
             1.21E-17  6.90E-18  4.09E-18  2.20E-18  8.43E-19  3.71E-19  1.53E-19  4.39E-20  1.64E-20
   232       6.77E-17  4.79E-17  3.03E-17  2.15E-17  1.52E-17  9.61E-18  6.75E-18  4.65E-18  2.67E-18  1.63E-18
             9.08E-19  3.66E-19  1.66E-19  7.04E-20  2.07E-20  7.79E-21  2.86E-21  7.42E-22  2.65E-22
   233       2.10E-16  1.48E-16  9.39E-17  6.65E-17  4.71E-17  2.98E-17  2.09E-17  1.44E-17  8.28E-18  5.04E-18
             2.82E-18  1.13E-18  5.16E-19  2.18E-19  6.40E-20  2.41E-20  8.86E-21  2.30E-21  8.21E-22
   234       9.31E-17  6.58E-17  4.17E-17  2.95E-17  2.09E-17  1.32E-17  9.29E-18  6.40E-18  3.68E-18  2.24E-18
             1.25E-18  5.05E-19  2.30E-19  9.71E-20  2.85E-20  1.07E-20  3.95E-21  1.02E-21  3.65E-22
   235       6.74E-16  4.76E-16  3.02E-16  2.14E-16  1.51E-16  9.59E-17  6.75E-17  4.67E-17  2.69E-17  1.64E-17
             9.19E-18  3.71E-18  1.69E-18  7.15E-19  2.10E-19  7.92E-20  2.91E-20  7.55E-21  2.69E-21
   240       2.21E-17  1.56E-17  9.83E-18  6.93E-18  4.86E-18  2.98E-18  2.01E-18  1.29E-18  6.36E-19  3.33E-19
             1.58E-19  5.14E-20  2.03E-20  7.69E-21  2.04E-21  7.33E-22  2.62E-22  6.66E-23  2.36E-23
   241       5.05E-17  3.57E-17  2.25E-17  1.58E-17  1.11E-17  6.83E-18  4.59E-18  2.94E-18  1.45E-18  7.63E-19
             3.61E-19  1.18E-19  4.65E-20  1.76E-20  4.67E-21  1.68E-21  5.99E-22  1.52E-22  5.40E-23
   242       2.44E-17  1.73E-17  1.09E-17  7.67E-18  5.38E-18  3.31E-18  2.22E-18  1.43E-18  7.05E-19  3.69E-19
             1.75E-19  5.70E-20  2.25E-20  8.53E-21  2.26E-21  8.13E-22  2.90E-22  7.38E-23  2.61E-23
   243       2.27E-17  1.61E-17  1.01E-17  7.14E-18  5.00E-18  3.08E-18  2.07E-18  1.33E-18  6.56E-19  3.44E-19
             1.63E-19  5.30E-20  2.10E-20  7.94E-21  2.10E-21  7.57E-22  2.70E-22  6.87E-23  2.43E-23
   252       7.07E-14  5.00E-14  3.16E-14  2.24E-14  1.59E-14  1.01E-14  7.20E-15  5.14E-15  3.30E-15  2.35E-15
             1.67E-15  1.05E-15  7.27E-16  4.84E-16  2.58E-16  1.47E-16  7.74E-17  2.97E-17  1.33E-17
   253       4.22E-14  2.98E-14  1.89E-14  1.34E-14  9.48E-15  6.03E-15  4.30E-15  3.07E-15  1.97E-15  1.41E-15
             1.00E-15  6.31E-16  4.36E-16  2.90E-16  1.55E-16  8.81E-17  4.65E-17  1.78E-17  7.99E-18
   254       5.31E-14  3.76E-14  2.38E-14  1.69E-14  1.20E-14  7.63E-15  5.45E-15  3.91E-15  2.52E-15  1.78E-15
             1.22E-15  6.73E-16  3.92E-16  2.09E-16  7.93E-17  3.48E-17  1.43E-17  4.09E-18  1.53E-18
   255       1.23E-13  8.71E-14  5.52E-14  3.91E-14  2.77E-14  1.77E-14  1.27E-14  9.09E-15  5.87E-15  4.15E-15
             2.84E-15  1.57E-15  9.15E-16  4.88E-16  1.85E-16  8.12E-17  3.34E-17  9.56E-18  3.57E-18
   256       8.79E-14  6.21E-14  3.93E-14  2.79E-14  1.98E-14  1.26E-14  9.03E-15  6.49E-15  4.19E-15  2.97E-15
             2.03E-15  1.12E-15  6.53E-16  3.48E-16  1.32E-16  5.80E-17  2.38E-17  6.82E-18  2.55E-18
