SEQ='B '     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  82908802.3   NPRNTI= 2   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2                 (1)0( 0.0)        0.0 
     2          2S1 2P1             (3)1( 4.0)   229492.2 
     3          2S1 2P1             (1)1( 1.0)   445183.5*
     4          2P2                 (3)1( 4.0)   589717.3*
     5          2P2                 (1)2( 2.0)   662055.2*
     6          2P2                 (1)0( 0.0)   815843.3*

   LS RESOLVED TERM INDEXING            BWNR=  88960077.3   NTRM= 278
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             2.44E-14  1.16E-14  6.00E-15  2.86E-15  9.55E-16  3.88E-16  1.51E-16  4.11E-17  1.50E-17
    14       9.94E-13  7.03E-13  4.44E-13  3.14E-13  2.21E-13  1.39E-13  9.76E-14  6.78E-14  4.07E-14  2.66E-14
             1.65E-14  7.83E-15  4.05E-15  1.93E-15  6.46E-16  2.63E-16  1.02E-16  2.78E-17  1.01E-17
    15       2.89E-12  2.04E-12  1.29E-12  9.11E-13  6.43E-13  4.05E-13  2.84E-13  1.97E-13  1.19E-13  7.78E-14
             4.83E-14  2.31E-14  1.20E-14  5.73E-15  1.92E-15  7.81E-16  3.03E-16  8.27E-17  3.02E-17
    16       2.31E-12  1.63E-12  1.03E-12  7.29E-13  5.15E-13  3.24E-13  2.27E-13  1.58E-13  9.53E-14  6.26E-14
             3.90E-14  1.87E-14  9.72E-15  4.65E-15  1.56E-15  6.35E-16  2.47E-16  6.73E-17  2.46E-17
    17       4.74E-12  3.35E-12  2.11E-12  1.49E-12  1.04E-12  6.45E-13  4.41E-13  2.92E-13  1.57E-13  9.09E-14
             4.81E-14  1.80E-14  7.80E-15  3.15E-15  8.85E-16  3.26E-16  1.18E-16  3.03E-17  1.08E-17
    18       4.34E-13  3.07E-13  1.94E-13  1.37E-13  9.67E-14  6.09E-14  4.28E-14  2.98E-14  1.80E-14  1.19E-14
             7.43E-15  3.58E-15  1.87E-15  8.95E-16  3.01E-16  1.23E-16  4.77E-17  1.30E-17  4.75E-18
    19       3.27E-12  2.31E-12  1.46E-12  1.03E-12  7.20E-13  4.46E-13  3.04E-13  2.02E-13  1.09E-13  6.32E-14
             3.35E-14  1.26E-14  5.46E-15  2.21E-15  6.21E-16  2.29E-16  8.29E-17  2.13E-17  7.58E-18
    20       1.60E-12  1.13E-12  7.13E-13  5.02E-13  3.53E-13  2.18E-13  1.49E-13  9.90E-14  5.35E-14  3.09E-14
             1.64E-14  6.17E-15  2.68E-15  1.08E-15  3.04E-16  1.12E-16  4.07E-17  1.04E-17  3.71E-18
    21       1.95E-12  1.38E-12  8.68E-13  6.11E-13  4.29E-13  2.66E-13  1.81E-13  1.20E-13  6.51E-14  3.77E-14
             2.00E-14  7.53E-15  3.26E-15  1.32E-15  3.71E-16  1.37E-16  4.96E-17  1.27E-17  4.53E-18
    22       5.39E-15  3.81E-15  2.41E-15  1.71E-15  1.21E-15  7.68E-16  5.47E-16  3.92E-16  2.54E-16  1.84E-16
             1.33E-16  8.24E-17  5.43E-17  3.35E-17  1.58E-17  8.19E-18  3.95E-18  1.37E-18  5.80E-19
    23       2.10E-12  1.48E-12  9.34E-13  6.58E-13  4.62E-13  2.86E-13  1.96E-13  1.30E-13  7.08E-14  4.12E-14
             2.20E-14  8.31E-15  3.61E-15  1.47E-15  4.13E-16  1.53E-16  5.52E-17  1.42E-17  5.05E-18
    24       9.02E-13  6.37E-13  4.02E-13  2.83E-13  1.99E-13  1.23E-13  8.43E-14  5.62E-14  3.05E-14  1.78E-14
             9.48E-15  3.59E-15  1.56E-15  6.34E-16  1.79E-16  6.60E-17  2.39E-17  6.14E-18  2.18E-18
    25       3.41E-14  2.41E-14  1.52E-14  1.08E-14  7.62E-15  4.81E-15  3.39E-15  2.38E-15  1.46E-15  9.82E-16
             6.26E-16  3.09E-16  1.64E-16  7.93E-17  2.70E-17  1.10E-17  4.31E-18  1.18E-18  4.31E-19
    26       1.79E-14  1.27E-14  8.00E-15  5.66E-15  4.00E-15  2.53E-15  1.78E-15  1.25E-15  7.72E-16  5.18E-16
             3.31E-16  1.64E-16  8.68E-17  4.21E-17  1.43E-17  5.87E-18  2.29E-18  6.27E-19  2.29E-19
    27       1.53E-14  1.08E-14  6.85E-15  4.84E-15  3.42E-15  2.16E-15  1.53E-15  1.07E-15  6.62E-16  4.45E-16
             2.85E-16  1.41E-16  7.50E-17  3.65E-17  1.24E-17  5.09E-18  1.99E-18  5.44E-19  1.99E-19
    28       2.41E-14  1.70E-14  1.07E-14  7.57E-15  5.32E-15  3.31E-15  2.27E-15  1.53E-15  8.42E-16  4.97E-16
             2.69E-16  1.04E-16  4.56E-17  1.86E-17  5.28E-18  1.96E-18  7.10E-19  1.83E-19  6.49E-20
    29       2.26E-14  1.60E-14  1.01E-14  7.12E-15  5.00E-15  3.11E-15  2.14E-15  1.43E-15  7.92E-16  4.67E-16
             2.53E-16  9.76E-17  4.29E-17  1.76E-17  4.97E-18  1.84E-18  6.68E-19  1.72E-19  6.11E-20
    30       1.16E-16  8.20E-17  5.18E-17  3.65E-17  2.57E-17  1.60E-17  1.10E-17  7.37E-18  4.08E-18  2.41E-18
             1.31E-18  5.06E-19  2.23E-19  9.13E-20  2.59E-20  9.59E-21  3.48E-21  8.95E-22  3.18E-22
    41       1.10E-12  7.81E-13  4.94E-13  3.49E-13  2.47E-13  1.56E-13  1.11E-13  7.83E-14  4.94E-14  3.46E-14
             2.39E-14  1.40E-14  8.89E-15  5.33E-15  2.44E-15  1.25E-15  5.98E-16  2.06E-16  8.67E-17
    42       5.32E-13  3.76E-13  2.38E-13  1.68E-13  1.19E-13  7.55E-14  5.35E-14  3.79E-14  2.41E-14  1.69E-14
             1.17E-14  6.91E-15  4.41E-15  2.65E-15  1.22E-15  6.22E-16  2.98E-16  1.03E-16  4.33E-17
    43       2.23E-12  1.58E-12  9.98E-13  7.05E-13  4.98E-13  3.13E-13  2.19E-13  1.52E-13  9.14E-14  5.96E-14
             3.68E-14  1.74E-14  8.97E-15  4.26E-15  1.42E-15  5.77E-16  2.24E-16  6.09E-17  2.22E-17
    44       6.64E-13  4.69E-13  2.96E-13  2.09E-13  1.48E-13  9.30E-14  6.52E-14  4.53E-14  2.72E-14  1.77E-14
             1.10E-14  5.19E-15  2.68E-15  1.27E-15  4.25E-16  1.72E-16  6.69E-17  1.82E-17  6.64E-18
    45       4.41E-13  3.12E-13  1.97E-13  1.39E-13  9.83E-14  6.18E-14  4.33E-14  3.01E-14  1.81E-14  1.18E-14
             7.30E-15  3.46E-15  1.79E-15  8.49E-16  2.83E-16  1.15E-16  4.46E-17  1.21E-17  4.43E-18
    46       1.31E-12  9.23E-13  5.83E-13  4.12E-13  2.91E-13  1.83E-13  1.28E-13  8.93E-14  5.37E-14  3.51E-14
             2.18E-14  1.03E-14  5.34E-15  2.54E-15  8.47E-16  3.44E-16  1.34E-16  3.64E-17  1.33E-17
    47       1.07E-12  7.54E-13  4.77E-13  3.37E-13  2.38E-13  1.50E-13  1.05E-13  7.32E-14  4.41E-14  2.89E-14
             1.79E-14  8.53E-15  4.41E-15  2.10E-15  7.02E-16  2.85E-16  1.11E-16  3.02E-17  1.10E-17
    48       2.07E-13  1.46E-13  9.26E-14  6.54E-14  4.62E-14  2.91E-14  2.05E-14  1.43E-14  8.63E-15  5.67E-15
             3.53E-15  1.68E-15  8.74E-16  4.16E-16  1.39E-16  5.67E-17  2.20E-17  5.99E-18  2.19E-18
    49       2.82E-12  1.99E-12  1.26E-12  8.86E-13  6.22E-13  3.85E-13  2.63E-13  1.75E-13  9.42E-14  5.44E-14
             2.88E-14  1.08E-14  4.67E-15  1.89E-15  5.30E-16  1.95E-16  7.07E-17  1.82E-17  6.46E-18
    50       1.97E-12  1.39E-12  8.80E-13  6.20E-13  4.35E-13  2.69E-13  1.84E-13  1.22E-13  6.62E-14  3.83E-14
             2.03E-14  7.64E-15  3.30E-15  1.34E-15  3.75E-16  1.38E-16  5.01E-17  1.29E-17  4.58E-18
    51       9.81E-13  6.93E-13  4.38E-13  3.08E-13  2.16E-13  1.34E-13  9.16E-14  6.09E-14  3.30E-14  1.91E-14
             1.01E-14  3.80E-15  1.65E-15  6.66E-16  1.87E-16  6.90E-17  2.50E-17  6.42E-18  2.28E-18
    52       1.18E-12  8.32E-13  5.25E-13  3.70E-13  2.60E-13  1.61E-13  1.10E-13  7.31E-14  3.96E-14  2.29E-14
             1.22E-14  4.57E-15  1.98E-15  8.01E-16  2.25E-16  8.29E-17  3.00E-17  7.71E-18  2.74E-18
    53       1.38E-12  9.71E-13  6.11E-13  4.28E-13  2.98E-13  1.79E-13  1.18E-13  7.36E-14  3.51E-14  1.80E-14
             8.35E-15  2.67E-15  1.04E-15  3.92E-16  1.03E-16  3.70E-17  1.32E-17  3.35E-18  1.19E-18
    54       6.86E-13  4.84E-13  3.05E-13  2.14E-13  1.49E-13  8.95E-14  5.89E-14  3.67E-14  1.75E-14  8.97E-15
             4.17E-15  1.33E-15  5.21E-16  1.96E-16  5.15E-17  1.85E-17  6.59E-18  1.67E-18  5.93E-19
    55       1.75E-12  1.24E-12  7.77E-13  5.45E-13  3.79E-13  2.28E-13  1.50E-13  9.38E-14  4.48E-14  2.29E-14
             1.07E-14  3.41E-15  1.33E-15  5.01E-16  1.32E-16  4.73E-17  1.69E-17  4.28E-18  1.52E-18
    56       1.32E-12  9.30E-13  5.87E-13  4.14E-13  2.91E-13  1.80E-13  1.23E-13  8.22E-14  4.47E-14  2.60E-14
             1.38E-14  5.21E-15  2.26E-15  9.16E-16  2.58E-16  9.50E-17  3.44E-17  8.84E-18  3.14E-18
    57       9.65E-13  6.81E-13  4.29E-13  3.01E-13  2.09E-13  1.26E-13  8.30E-14  5.18E-14  2.47E-14  1.27E-14
             5.90E-15  1.88E-15  7.38E-16  2.77E-16  7.30E-17  2.62E-17  9.33E-18  2.37E-18  8.40E-19
    58       5.62E-13  3.97E-13  2.51E-13  1.77E-13  1.24E-13  7.69E-14  5.27E-14  3.51E-14  1.91E-14  1.11E-14
             5.91E-15  2.23E-15  9.68E-16  3.92E-16  1.10E-16  4.07E-17  1.47E-17  3.79E-18  1.35E-18
    59       8.67E-13  6.12E-13  3.85E-13  2.70E-13  1.88E-13  1.13E-13  7.45E-14  4.65E-14  2.22E-14  1.14E-14
             5.30E-15  1.69E-15  6.63E-16  2.49E-16  6.56E-17  2.35E-17  8.39E-18  2.13E-18  7.55E-19
    60       4.80E-13  3.39E-13  2.13E-13  1.49E-13  1.04E-13  6.27E-14  4.12E-14  2.58E-14  1.23E-14  6.31E-15
             2.94E-15  9.38E-16  3.67E-16  1.38E-16  3.64E-17  1.30E-17  4.65E-18  1.18E-18  4.18E-19
    61       1.30E-16  9.16E-17  5.80E-17  4.11E-17  2.92E-17  1.88E-17  1.35E-17  9.89E-18  6.67E-18  4.98E-18
             3.67E-18  2.32E-18  1.54E-18  9.51E-19  4.48E-19  2.32E-19  1.12E-19  3.88E-20  1.64E-20
    62       8.89E-16  6.29E-16  3.98E-16  2.82E-16  2.00E-16  1.28E-16  9.12E-17  6.55E-17  4.19E-17  2.90E-17
             1.90E-17  9.57E-18  5.12E-18  2.50E-18  8.52E-19  3.50E-19  1.37E-19  3.74E-20  1.36E-20
    63       7.52E-16  5.32E-16  3.37E-16  2.38E-16  1.69E-16  1.08E-16  7.72E-17  5.54E-17  3.55E-17  2.46E-17
             1.61E-17  8.13E-18  4.35E-18  2.12E-18  7.24E-19  2.97E-19  1.16E-19  3.18E-20  1.16E-20
    64       4.23E-16  2.99E-16  1.90E-16  1.34E-16  9.53E-17  6.08E-17  4.35E-17  3.13E-17  2.01E-17  1.39E-17
             9.14E-18  4.63E-18  2.48E-18  1.21E-18  4.13E-19  1.70E-19  6.63E-20  1.81E-20  6.63E-21
    65       1.01E-15  7.17E-16  4.53E-16  3.20E-16  2.26E-16  1.42E-16  9.89E-17  6.78E-17  3.87E-17  2.35E-17
             1.30E-17  5.13E-18  2.28E-18  9.38E-19  2.67E-19  9.89E-20  3.59E-20  9.25E-21  3.29E-21
    66       1.28E-15  9.02E-16  5.70E-16  4.03E-16  2.84E-16  1.78E-16  1.24E-16  8.52E-17  4.87E-17  2.96E-17
             1.64E-17  6.45E-18  2.86E-18  1.18E-18  3.36E-19  1.24E-19  4.52E-20  1.16E-20  4.14E-21
    68       1.29E-17  9.09E-18  5.75E-18  4.06E-18  2.86E-18  1.80E-18  1.26E-18  8.62E-19  4.94E-19  3.00E-19
             1.67E-19  6.59E-20  2.93E-20  1.21E-20  3.43E-21  1.27E-21  4.62E-22  1.19E-22  4.23E-23
    69       1.26E-17  8.88E-18  5.59E-18  3.93E-18  2.75E-18  1.68E-18  1.12E-18  7.20E-19  3.59E-19  1.90E-19
             9.11E-20  2.99E-20  1.19E-20  4.50E-21  1.19E-21  4.29E-22  1.53E-22  3.89E-23  1.38E-23
    70       2.71E-18  1.91E-18  1.21E-18  8.47E-19  5.92E-19  3.62E-19  2.43E-19  1.56E-19  7.76E-20  4.12E-20
             1.97E-20  6.49E-21  2.58E-21  9.77E-22  2.59E-22  9.31E-23  3.32E-23  8.45E-24  2.99E-24
    79       5.93E-13  4.19E-13  2.65E-13  1.87E-13  1.32E-13  8.38E-14  5.93E-14  4.18E-14  2.62E-14  1.82E-14
             1.25E-14  7.22E-15  4.55E-15  2.71E-15  1.24E-15  6.31E-16  3.02E-16  1.04E-16  4.37E-17
    80       2.89E-13  2.04E-13  1.29E-13  9.13E-14  6.46E-14  4.09E-14  2.89E-14  2.05E-14  1.29E-14  8.99E-15
             6.17E-15  3.59E-15  2.26E-15  1.35E-15  6.17E-16  3.15E-16  1.51E-16  5.19E-17  2.18E-17
    81       1.20E-12  8.50E-13  5.37E-13  3.80E-13  2.68E-13  1.69E-13  1.18E-13  8.18E-14  4.89E-14  3.17E-14
             1.95E-14  9.17E-15  4.71E-15  2.23E-15  7.42E-16  3.01E-16  1.17E-16  3.17E-17  1.16E-17
    82       3.59E-13  2.54E-13  1.60E-13  1.13E-13  7.99E-14  5.03E-14  3.52E-14  2.44E-14  1.46E-14  9.49E-15
             5.84E-15  2.75E-15  1.41E-15  6.68E-16  2.22E-16  9.02E-17  3.50E-17  9.51E-18  3.47E-18
    83       2.38E-13  1.68E-13  1.06E-13  7.52E-14  5.31E-14  3.34E-14  2.34E-14  1.62E-14  9.71E-15  6.31E-15
             3.88E-15  1.83E-15  9.40E-16  4.45E-16  1.48E-16  6.01E-17  2.33E-17  6.34E-18  2.31E-18
    84       7.09E-13  5.01E-13  3.17E-13  2.24E-13  1.58E-13  9.94E-14  6.97E-14  4.84E-14  2.90E-14  1.89E-14
             1.16E-14  5.47E-15  2.81E-15  1.33E-15  4.44E-16  1.80E-16  6.98E-17  1.90E-17  6.92E-18
    85       5.82E-13  4.11E-13  2.60E-13  1.84E-13  1.30E-13  8.17E-14  5.73E-14  3.98E-14  2.39E-14  1.56E-14
             9.61E-15  4.54E-15  2.34E-15  1.11E-15  3.69E-16  1.50E-16  5.80E-17  1.58E-17  5.76E-18
    86       1.14E-13  8.05E-14  5.09E-14  3.60E-14  2.54E-14  1.60E-14  1.12E-14  7.83E-15  4.71E-15  3.08E-15
             1.90E-15  9.01E-16  4.65E-16  2.20E-16  7.35E-17  2.98E-17  1.16E-17  3.15E-18  1.15E-18
    87       1.68E-12  1.19E-12  7.51E-13  5.29E-13  3.71E-13  2.30E-13  1.57E-13  1.04E-13  5.61E-14  3.24E-14
             1.71E-14  6.40E-15  2.77E-15  1.12E-15  3.13E-16  1.15E-16  4.18E-17  1.07E-17  3.81E-18
    88       1.18E-12  8.37E-13  5.28E-13  3.72E-13  2.61E-13  1.62E-13  1.11E-13  7.34E-14  3.97E-14  2.29E-14
             1.21E-14  4.54E-15  1.96E-15  7.94E-16  2.23E-16  8.20E-17  2.97E-17  7.62E-18  2.71E-18
    89       5.91E-13  4.17E-13  2.63E-13  1.85E-13  1.30E-13  8.07E-14  5.51E-14  3.66E-14  1.98E-14  1.14E-14
             6.05E-15  2.27E-15  9.80E-16  3.96E-16  1.11E-16  4.10E-17  1.48E-17  3.81E-18  1.35E-18
    90       7.08E-13  5.00E-13  3.16E-13  2.22E-13  1.56E-13  9.67E-14  6.61E-14  4.39E-14  2.37E-14  1.37E-14
             7.26E-15  2.72E-15  1.18E-15  4.75E-16  1.33E-16  4.92E-17  1.78E-17  4.57E-18  1.62E-18
    91       1.21E-12  8.52E-13  5.36E-13  3.76E-13  2.61E-13  1.58E-13  1.04E-13  6.47E-14  3.08E-14  1.58E-14
             7.32E-15  2.33E-15  9.14E-16  3.43E-16  9.03E-17  3.24E-17  1.15E-17  2.93E-18  1.04E-18
    92       6.02E-13  4.25E-13  2.67E-13  1.87E-13  1.30E-13  7.86E-14  5.17E-14  3.23E-14  1.54E-14  7.87E-15
             3.65E-15  1.17E-15  4.56E-16  1.71E-16  4.51E-17  1.62E-17  5.76E-18  1.46E-18  5.18E-19
    93       1.54E-12  1.09E-12  6.84E-13  4.80E-13  3.34E-13  2.01E-13  1.32E-13  8.27E-14  3.94E-14  2.02E-14
             9.37E-15  2.99E-15  1.17E-15  4.39E-16  1.16E-16  4.15E-17  1.48E-17  3.76E-18  1.33E-18
    94       8.01E-13  5.66E-13  3.57E-13  2.52E-13  1.77E-13  1.10E-13  7.50E-14  5.00E-14  2.71E-14  1.57E-14
             8.34E-15  3.13E-15  1.36E-15  5.49E-16  1.54E-16  5.68E-17  2.05E-17  5.28E-18  1.88E-18
    95       5.03E-13  3.54E-13  2.22E-13  1.54E-13  1.06E-13  6.16E-14  3.86E-14  2.24E-14  9.44E-15  4.37E-15
             1.85E-15  5.36E-16  2.00E-16  7.28E-17  1.87E-17  6.67E-18  2.37E-18  6.00E-19  2.12E-19
    96       2.51E-13  1.77E-13  1.11E-13  7.72E-14  5.30E-14  3.08E-14  1.93E-14  1.12E-14  4.72E-15  2.18E-15
             9.24E-16  2.68E-16  1.00E-16  3.64E-17  9.37E-18  3.33E-18  1.18E-18  3.00E-19  1.06E-19
    97       6.47E-13  4.55E-13  2.85E-13  1.99E-13  1.36E-13  7.92E-14  4.96E-14  2.88E-14  1.21E-14  5.61E-15
             2.38E-15  6.89E-16  2.57E-16  9.35E-17  2.41E-17  8.58E-18  3.04E-18  7.71E-19  2.73E-19
    98       3.23E-13  2.28E-13  1.43E-13  9.93E-14  6.81E-14  3.96E-14  2.48E-14  1.44E-14  6.07E-15  2.81E-15
             1.19E-15  3.45E-16  1.29E-16  4.68E-17  1.21E-17  4.29E-18  1.52E-18  3.85E-19  1.36E-19
    99       7.90E-13  5.57E-13  3.49E-13  2.43E-13  1.66E-13  9.68E-14  6.06E-14  3.52E-14  1.48E-14  6.86E-15
             2.90E-15  8.42E-16  3.14E-16  1.14E-16  2.95E-17  1.05E-17  3.72E-18  9.42E-19  3.33E-19
   100       3.95E-13  2.78E-13  1.74E-13  1.21E-13  8.32E-14  4.84E-14  3.03E-14  1.76E-14  7.42E-15  3.43E-15
             1.45E-15  4.21E-16  1.57E-16  5.72E-17  1.47E-17  5.24E-18  1.86E-18  4.71E-19  1.67E-19
   101       3.42E-13  2.42E-13  1.52E-13  1.07E-13  7.55E-14  4.68E-14  3.21E-14  2.14E-14  1.16E-14  6.72E-15
             3.57E-15  1.34E-15  5.80E-16  2.35E-16  6.59E-17  2.43E-17  8.80E-18  2.26E-18  8.03E-19
   102       8.52E-13  6.01E-13  3.78E-13  2.65E-13  1.84E-13  1.11E-13  7.32E-14  4.57E-14  2.18E-14  1.12E-14
             5.19E-15  1.66E-15  6.48E-16  2.43E-16  6.41E-17  2.30E-17  8.19E-18  2.08E-18  7.37E-19
   103       7.64E-13  5.39E-13  3.39E-13  2.38E-13  1.65E-13  9.98E-14  6.57E-14  4.10E-14  1.96E-14  1.00E-14
             4.66E-15  1.49E-15  5.82E-16  2.19E-16  5.76E-17  2.07E-17  7.36E-18  1.87E-18  6.62E-19
   104       4.23E-13  2.98E-13  1.88E-13  1.32E-13  9.16E-14  5.53E-14  3.64E-14  2.27E-14  1.08E-14  5.56E-15
             2.58E-15  8.25E-16  3.23E-16  1.21E-16  3.19E-17  1.15E-17  4.08E-18  1.04E-18  3.67E-19
   114       9.35E-18  6.61E-18  4.20E-18  2.99E-18  2.14E-18  1.40E-18  1.04E-18  7.91E-19  5.67E-19  4.40E-19
             3.34E-19  2.15E-19  1.43E-19  8.87E-20  4.17E-20  2.16E-20  1.04E-20  3.62E-21  1.53E-21
   117       6.55E-17  4.63E-17  2.94E-17  2.09E-17  1.50E-17  9.75E-18  7.18E-18  5.36E-18  3.65E-18  2.63E-18
             1.77E-18  9.16E-19  4.94E-19  2.42E-19  8.28E-20  3.40E-20  1.33E-20  3.64E-21  1.33E-21
   118       6.28E-17  4.44E-17  2.82E-17  2.00E-17  1.43E-17  9.35E-18  6.88E-18  5.15E-18  3.50E-18  2.53E-18
             1.70E-18  8.80E-19  4.75E-19  2.33E-19  7.97E-20  3.27E-20  1.28E-20  3.50E-21  1.28E-21
   120       3.18E-17  2.25E-17  1.43E-17  1.02E-17  7.27E-18  4.74E-18  3.49E-18  2.62E-18  1.78E-18  1.29E-18
             8.71E-19  4.51E-19  2.43E-19  1.19E-19  4.08E-20  1.68E-20  6.56E-21  1.80E-21  6.57E-22
   125       1.18E-16  8.33E-17  5.28E-17  3.74E-17  2.66E-17  1.71E-17  1.23E-17  8.74E-18  5.29E-18  3.33E-18
             1.90E-18  7.66E-19  3.43E-19  1.42E-19  4.06E-20  1.51E-20  5.48E-21  1.41E-21  5.03E-22
   126       8.98E-17  6.35E-17  4.03E-17  2.86E-17  2.03E-17  1.30E-17  9.36E-18  6.67E-18  4.04E-18  2.54E-18
             1.45E-18  5.85E-19  2.62E-19  1.08E-19  3.10E-20  1.15E-20  4.18E-21  1.08E-21  3.83E-22
   127       1.54E-18  1.09E-18  6.91E-19  4.91E-19  3.49E-19  2.24E-19  1.61E-19  1.15E-19  6.98E-20  4.41E-20
             2.52E-20  1.02E-20  4.56E-21  1.89E-21  5.40E-22  2.00E-22  7.29E-23  1.88E-23  6.68E-24
   128       3.36E-18  2.38E-18  1.50E-18  1.06E-18  7.47E-19  4.67E-19  3.21E-19  2.13E-19  1.11E-19  6.08E-20
             2.98E-20  9.99E-21  4.00E-21  1.52E-21  4.05E-22  1.46E-22  5.20E-23  1.32E-23  4.69E-24
   129       7.57E-19  5.35E-19  3.38E-19  2.39E-19  1.68E-19  1.05E-19  7.24E-20  4.80E-20  2.51E-20  1.38E-20
             6.75E-21  2.26E-21  9.07E-22  3.45E-22  9.18E-23  3.30E-23  1.18E-23  3.00E-24  1.06E-24
   130       3.61E-13  2.55E-13  1.61E-13  1.14E-13  8.05E-14  5.09E-14  3.59E-14  2.52E-14  1.57E-14  1.08E-14
             7.34E-15  4.21E-15  2.64E-15  1.57E-15  7.12E-16  3.63E-16  1.73E-16  5.95E-17  2.50E-17
   131       1.77E-13  1.25E-13  7.89E-14  5.58E-14  3.95E-14  2.50E-14  1.76E-14  1.24E-14  7.76E-15  5.36E-15
             3.64E-15  2.10E-15  1.32E-15  7.81E-16  3.55E-16  1.81E-16  8.64E-17  2.97E-17  1.25E-17
   132       7.32E-13  5.17E-13  3.27E-13  2.31E-13  1.63E-13  1.02E-13  7.15E-14  4.94E-14  2.94E-14  1.90E-14
             1.16E-14  5.42E-15  2.78E-15  1.31E-15  4.35E-16  1.76E-16  6.83E-17  1.86E-17  6.77E-18
   133       2.18E-13  1.54E-13  9.76E-14  6.89E-14  4.86E-14  3.06E-14  2.14E-14  1.48E-14  8.79E-15  5.68E-15
             3.47E-15  1.62E-15  8.32E-16  3.93E-16  1.31E-16  5.29E-17  2.05E-17  5.57E-18  2.03E-18
   134       1.45E-13  1.03E-13  6.48E-14  4.58E-14  3.23E-14  2.03E-14  1.42E-14  9.83E-15  5.85E-15  3.78E-15
             2.31E-15  1.08E-15  5.54E-16  2.62E-16  8.70E-17  3.52E-17  1.37E-17  3.71E-18  1.35E-18
   135       4.33E-13  3.06E-13  1.93E-13  1.37E-13  9.64E-14  6.06E-14  4.24E-14  2.94E-14  1.75E-14  1.13E-14
             6.92E-15  3.24E-15  1.66E-15  7.85E-16  2.61E-16  1.06E-16  4.09E-17  1.11E-17  4.06E-18
   136       3.56E-13  2.52E-13  1.59E-13  1.13E-13  7.94E-14  4.99E-14  3.50E-14  2.42E-14  1.45E-14  9.37E-15
             5.74E-15  2.69E-15  1.38E-15  6.53E-16  2.17E-16  8.79E-17  3.41E-17  9.26E-18  3.38E-18
   137       7.01E-14  4.95E-14  3.13E-14  2.21E-14  1.56E-14  9.84E-15  6.90E-15  4.79E-15  2.86E-15  1.86E-15
             1.14E-15  5.36E-16  2.75E-16  1.30E-16  4.33E-17  1.75E-17  6.80E-18  1.85E-18  6.74E-19
   138       1.07E-12  7.57E-13  4.78E-13  3.37E-13  2.36E-13  1.46E-13  9.97E-14  6.60E-14  3.55E-14  2.04E-14
             1.08E-14  4.01E-15  1.73E-15  6.98E-16  1.96E-16  7.21E-17  2.61E-17  6.70E-18  2.38E-18
   139       7.57E-13  5.34E-13  3.37E-13  2.38E-13  1.67E-13  1.03E-13  7.05E-14  4.67E-14  2.51E-14  1.45E-14
             7.64E-15  2.85E-15  1.23E-15  4.97E-16  1.39E-16  5.13E-17  1.86E-17  4.77E-18  1.69E-18
   140       3.78E-13  2.67E-13  1.68E-13  1.19E-13  8.32E-14  5.15E-14  3.52E-14  2.33E-14  1.26E-14  7.23E-15
             3.82E-15  1.43E-15  6.15E-16  2.48E-16  6.96E-17  2.56E-17  9.28E-18  2.38E-18  8.47E-19
   141       4.53E-13  3.20E-13  2.02E-13  1.42E-13  9.97E-14  6.17E-14  4.22E-14  2.80E-14  1.51E-14  8.67E-15
             4.58E-15  1.71E-15  7.38E-16  2.98E-16  8.35E-17  3.08E-17  1.11E-17  2.86E-18  1.02E-18
   142       8.98E-13  6.33E-13  3.99E-13  2.79E-13  1.94E-13  1.17E-13  7.70E-14  4.80E-14  2.29E-14  1.17E-14
             5.41E-15  1.72E-15  6.74E-16  2.53E-16  6.66E-17  2.39E-17  8.50E-18  2.16E-18  7.65E-19
   143       4.48E-13  3.16E-13  1.99E-13  1.39E-13  9.70E-14  5.85E-14  3.85E-14  2.40E-14  1.14E-14  5.83E-15
             2.70E-15  8.61E-16  3.37E-16  1.26E-16  3.32E-17  1.19E-17  4.25E-18  1.08E-18  3.82E-19
   144       1.15E-12  8.10E-13  5.10E-13  3.57E-13  2.49E-13  1.50E-13  9.86E-14  6.15E-14  2.93E-14  1.50E-14
             6.94E-15  2.21E-15  8.65E-16  3.24E-16  8.54E-17  3.06E-17  1.09E-17  2.77E-18  9.82E-19
   145       5.15E-13  3.64E-13  2.30E-13  1.62E-13  1.14E-13  7.04E-14  4.82E-14  3.20E-14  1.73E-14  9.99E-15
             5.28E-15  1.98E-15  8.54E-16  3.45E-16  9.67E-17  3.57E-17  1.29E-17  3.31E-18  1.18E-18
   146       5.73E-13  4.04E-13  2.53E-13  1.76E-13  1.21E-13  7.02E-14  4.40E-14  2.55E-14  1.08E-14  4.97E-15
             2.10E-15  6.10E-16  2.27E-16  8.27E-17  2.13E-17  7.58E-18  2.69E-18  6.82E-19  2.41E-19
   147       2.86E-13  2.02E-13  1.26E-13  8.80E-14  6.03E-14  3.51E-14  2.20E-14  1.28E-14  5.38E-15  2.49E-15
             1.05E-15  3.05E-16  1.14E-16  4.14E-17  1.07E-17  3.79E-18  1.34E-18  3.41E-19  1.21E-19
