SEQ='MG'     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 112194636.0   NPRNTI= 2   NPRNTF= 3
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S1                 (2)0( 0.5)        0.0 
     2          3P1                 (2)1( 2.5)   138954.8 
     3          3D1                 (2)2( 4.5)   333008.1*

   LS RESOLVED TERM INDEXING            BWNR= 113193148.8   NTRM= 243
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    62       1.68E-12  1.18E-12  7.44E-13  5.22E-13  3.64E-13  2.20E-13  1.46E-13  9.18E-14  4.45E-14  2.31E-14
             1.09E-14  3.56E-15  1.41E-15  5.35E-16  1.42E-16  5.12E-17  1.83E-17  4.65E-18  1.65E-18
    63       1.24E-12  8.75E-13  5.48E-13  3.82E-13  2.62E-13  1.52E-13  9.54E-14  5.54E-14  2.33E-14  1.08E-14
             4.56E-15  1.32E-15  4.93E-16  1.79E-16  4.62E-17  1.65E-17  5.84E-18  1.48E-18  5.23E-19
    64       4.14E-13  2.92E-13  1.83E-13  1.27E-13  8.73E-14  5.08E-14  3.18E-14  1.85E-14  7.78E-15  3.60E-15
             1.52E-15  4.41E-16  1.64E-16  5.98E-17  1.54E-17  5.48E-18  1.95E-18  4.93E-19  1.74E-19
    65       5.44E-13  3.84E-13  2.42E-13  1.70E-13  1.18E-13  7.17E-14  4.75E-14  3.00E-14  1.46E-14  7.60E-15
             3.59E-15  1.17E-15  4.65E-16  1.76E-16  4.69E-17  1.69E-17  6.03E-18  1.53E-18  5.43E-19
    66       5.37E-13  3.78E-13  2.35E-13  1.62E-13  1.09E-13  6.06E-14  3.59E-14  1.94E-14  7.30E-15  3.13E-15
             1.25E-15  3.43E-16  1.25E-16  4.49E-17  1.15E-17  4.07E-18  1.44E-18  3.65E-19  1.29E-19
    67       1.79E-13  1.26E-13  7.84E-14  5.40E-14  3.64E-14  2.02E-14  1.20E-14  6.45E-15  2.43E-15  1.04E-15
             4.15E-16  1.14E-16  4.16E-17  1.50E-17  3.82E-18  1.36E-18  4.80E-19  1.22E-19  4.30E-20
    70       7.74E-14  5.48E-14  3.47E-14  2.46E-14  1.75E-14  1.12E-14  8.06E-15  5.85E-15  3.88E-15  2.86E-15
             2.12E-15  1.43E-15  1.04E-15  7.40E-16  4.34E-16  2.65E-16  1.49E-16  6.16E-17  2.88E-17
    71       2.50E-14  1.77E-14  1.12E-14  7.94E-15  5.65E-15  3.62E-15  2.61E-15  1.90E-15  1.27E-15  9.42E-16
             7.01E-16  4.73E-16  3.47E-16  2.46E-16  1.44E-16  8.84E-17  4.98E-17  2.05E-17  9.61E-18
    73       2.48E-13  1.76E-13  1.11E-13  7.91E-14  5.63E-14  3.63E-14  2.64E-14  1.96E-14  1.36E-14  1.04E-14
             7.83E-15  4.99E-15  3.22E-15  1.89E-15  7.96E-16  3.72E-16  1.60E-16  4.81E-17  1.84E-17
    74       8.15E-14  5.77E-14  3.66E-14  2.59E-14  1.85E-14  1.19E-14  8.69E-15  6.45E-15  4.48E-15  3.44E-15
             2.60E-15  1.66E-15  1.07E-15  6.28E-16  2.65E-16  1.24E-16  5.34E-17  1.60E-17  6.12E-18
    79       9.84E-13  6.95E-13  4.39E-13  3.10E-13  2.18E-13  1.36E-13  9.45E-14  6.41E-14  3.63E-14  2.21E-14
             1.24E-14  5.12E-15  2.38E-15  1.03E-15  3.09E-16  1.18E-16  4.38E-17  1.15E-17  4.10E-18
    80       3.25E-13  2.29E-13  1.45E-13  1.02E-13  7.21E-14  4.51E-14  3.12E-14  2.12E-14  1.20E-14  7.32E-15
             4.13E-15  1.70E-15  7.90E-16  3.42E-16  1.03E-16  3.93E-17  1.46E-17  3.81E-18  1.37E-18
    82       1.21E-12  8.53E-13  5.37E-13  3.77E-13  2.63E-13  1.59E-13  1.05E-13  6.61E-14  3.20E-14  1.66E-14
             7.84E-15  2.55E-15  1.01E-15  3.83E-16  1.02E-16  3.67E-17  1.31E-17  3.33E-18  1.18E-18
    83       1.09E-12  7.70E-13  4.82E-13  3.36E-13  2.30E-13  1.34E-13  8.39E-14  4.87E-14  2.05E-14  9.46E-15
             4.00E-15  1.16E-15  4.32E-16  1.57E-16  4.05E-17  1.44E-17  5.11E-18  1.29E-18  4.58E-19
    84       3.64E-13  2.57E-13  1.61E-13  1.12E-13  7.68E-14  4.47E-14  2.80E-14  1.62E-14  6.82E-15  3.15E-15
             1.33E-15  3.86E-16  1.44E-16  5.24E-17  1.35E-17  4.80E-18  1.70E-18  4.32E-19  1.53E-19
    85       3.95E-13  2.78E-13  1.75E-13  1.23E-13  8.58E-14  5.20E-14  3.44E-14  2.17E-14  1.05E-14  5.48E-15
             2.59E-15  8.44E-16  3.35E-16  1.27E-16  3.37E-17  1.21E-17  4.33E-18  1.10E-18  3.90E-19
    86       7.53E-13  5.30E-13  3.30E-13  2.27E-13  1.53E-13  8.50E-14  5.03E-14  2.71E-14  1.02E-14  4.38E-15
             1.75E-15  4.80E-16  1.75E-16  6.28E-17  1.61E-17  5.69E-18  2.02E-18  5.11E-19  1.81E-19
    87       2.51E-13  1.77E-13  1.10E-13  7.57E-14  5.10E-14  2.83E-14  1.68E-14  9.04E-15  3.41E-15  1.46E-15
             5.82E-16  1.60E-16  5.83E-17  2.09E-17  5.35E-18  1.90E-18  6.72E-19  1.70E-19  6.02E-20
    88       2.68E-13  1.88E-13  1.16E-13  7.90E-14  5.20E-14  2.74E-14  1.53E-14  7.67E-15  2.64E-15  1.07E-15
             4.10E-16  1.09E-16  3.94E-17  1.41E-17  3.58E-18  1.27E-18  4.49E-19  1.14E-19  4.01E-20
    89       8.95E-14  6.27E-14  3.87E-14  2.63E-14  1.73E-14  9.12E-15  5.08E-15  2.56E-15  8.80E-16  3.57E-16
             1.37E-16  3.64E-17  1.31E-17  4.69E-18  1.19E-18  4.22E-19  1.50E-19  3.78E-20  1.34E-20
    90       5.17E-14  3.65E-14  2.32E-14  1.64E-14  1.17E-14  7.48E-15  5.38E-15  3.90E-15  2.58E-15  1.89E-15
             1.39E-15  9.31E-16  6.78E-16  4.80E-16  2.81E-16  1.72E-16  9.65E-17  3.97E-17  1.86E-17
    91       1.68E-14  1.19E-14  7.51E-15  5.33E-15  3.79E-15  2.44E-15  1.76E-15  1.28E-15  8.47E-16  6.25E-16
             4.62E-16  3.09E-16  2.25E-16  1.60E-16  9.35E-17  5.72E-17  3.21E-17  1.32E-17  6.21E-18
    92       1.66E-13  1.17E-13  7.45E-14  5.28E-14  3.76E-14  2.42E-14  1.76E-14  1.30E-14  8.98E-15  6.86E-15
             5.16E-15  3.27E-15  2.11E-15  1.24E-15  5.22E-16  2.43E-16  1.05E-16  3.15E-17  1.20E-17
    93       5.46E-14  3.86E-14  2.45E-14  1.74E-14  1.24E-14  7.99E-15  5.81E-15  4.30E-15  2.98E-15  2.28E-15
             1.71E-15  1.09E-15  7.03E-16  4.12E-16  1.74E-16  8.11E-17  3.50E-17  1.05E-17  4.00E-18
    94       1.82E-18  1.30E-18  8.43E-19  6.23E-19  4.80E-19  3.91E-19  4.04E-19  5.15E-19  8.64E-19  1.24E-18
             1.54E-18  1.54E-18  1.24E-18  8.35E-19  3.95E-19  1.94E-19  8.65E-20  2.66E-20  1.03E-20
   100       6.78E-13  4.79E-13  3.03E-13  2.14E-13  1.50E-13  9.39E-14  6.50E-14  4.41E-14  2.49E-14  1.51E-14
             8.49E-15  3.49E-15  1.62E-15  7.00E-16  2.10E-16  8.05E-17  2.98E-17  7.80E-18  2.79E-18
   101       2.24E-13  1.58E-13  1.00E-13  7.06E-14  4.97E-14  3.11E-14  2.15E-14  1.46E-14  8.26E-15  5.02E-15
             2.82E-15  1.16E-15  5.39E-16  2.33E-16  7.01E-17  2.68E-17  9.94E-18  2.60E-18  9.30E-19
   102       6.03E-18  4.31E-18  2.80E-18  2.08E-18  1.62E-18  1.35E-18  1.44E-18  1.92E-18  3.38E-18  4.96E-18
             6.25E-18  6.31E-18  5.09E-18  3.45E-18  1.63E-18  8.04E-19  3.58E-19  1.10E-19  4.26E-20
   104       8.89E-13  6.27E-13  3.95E-13  2.77E-13  1.93E-13  1.17E-13  7.71E-14  4.84E-14  2.34E-14  1.21E-14
             5.71E-15  1.86E-15  7.36E-16  2.79E-16  7.40E-17  2.66E-17  9.50E-18  2.42E-18  8.57E-19
   105       8.96E-13  6.31E-13  3.96E-13  2.75E-13  1.89E-13  1.10E-13  6.86E-14  3.98E-14  1.67E-14  7.72E-15
             3.26E-15  9.45E-16  3.52E-16  1.28E-16  3.30E-17  1.17E-17  4.16E-18  1.06E-18  3.73E-19
   106       2.99E-13  2.10E-13  1.32E-13  9.18E-14  6.29E-14  3.66E-14  2.29E-14  1.33E-14  5.57E-15  2.57E-15
             1.09E-15  3.15E-16  1.17E-16  4.27E-17  1.10E-17  3.91E-18  1.39E-18  3.52E-19  1.24E-19
   107       2.91E-13  2.05E-13  1.29E-13  9.07E-14  6.32E-14  3.83E-14  2.53E-14  1.59E-14  7.71E-15  4.01E-15
             1.89E-15  6.15E-16  2.44E-16  9.23E-17  2.45E-17  8.83E-18  3.15E-18  8.02E-19  2.84E-19
   108       7.64E-13  5.37E-13  3.34E-13  2.30E-13  1.55E-13  8.61E-14  5.10E-14  2.75E-14  1.04E-14  4.44E-15
             1.77E-15  4.86E-16  1.77E-16  6.36E-17  1.62E-17  5.76E-18  2.04E-18  5.17E-19  1.83E-19
   109       2.55E-13  1.79E-13  1.11E-13  7.68E-14  5.17E-14  2.87E-14  1.70E-14  9.16E-15  3.45E-15  1.48E-15
             5.89E-16  1.62E-16  5.90E-17  2.12E-17  5.41E-18  1.92E-18  6.80E-19  1.72E-19  6.09E-20
   110       4.47E-13  3.14E-13  1.94E-13  1.32E-13  8.66E-14  4.56E-14  2.54E-14  1.28E-14  4.40E-15  1.78E-15
             6.83E-16  1.82E-16  6.56E-17  2.34E-17  5.96E-18  2.11E-18  7.47E-19  1.89E-19  6.69E-20
   111       1.49E-13  1.05E-13  6.45E-14  4.39E-14  2.89E-14  1.52E-14  8.47E-15  4.26E-15  1.47E-15  5.94E-16
             2.28E-16  6.07E-17  2.19E-17  7.80E-18  1.99E-18  7.03E-19  2.49E-19  6.30E-20  2.23E-20
   112       1.35E-13  9.46E-14  5.77E-14  3.86E-14  2.47E-14  1.23E-14  6.44E-15  3.04E-15  9.75E-16  3.80E-16
             1.42E-16  3.72E-17  1.33E-17  4.74E-18  1.20E-18  4.26E-19  1.51E-19  3.81E-20  1.35E-20
   113       4.51E-14  3.15E-14  1.92E-14  1.29E-14  8.24E-15  4.09E-15  2.15E-15  1.01E-15  3.25E-16  1.27E-16
             4.73E-17  1.24E-17  4.44E-18  1.58E-18  4.01E-19  1.42E-19  5.02E-20  1.27E-20  4.49E-21
   128       9.64E-19  6.96E-19  4.68E-19  3.67E-19  3.18E-19  3.50E-19  4.90E-19  7.77E-19  1.29E-18  1.52E-18
             1.41E-18  9.16E-19  5.33E-19  2.69E-19  9.15E-20  3.70E-20  1.42E-20  3.79E-21  1.37E-21
   137       1.35E-19  1.00E-19  7.39E-20  6.73E-20  7.73E-20  1.52E-19  3.26E-19  6.97E-19  1.44E-18  1.84E-18
             1.80E-18  1.22E-18  7.21E-19  3.67E-19  1.26E-19  5.11E-20  1.96E-20  5.25E-21  1.90E-21
   142       5.23E-20  3.93E-20  3.00E-20  2.90E-20  3.64E-20  7.74E-20  1.60E-19  2.97E-19  4.60E-19  4.55E-19
             3.40E-19  1.64E-19  7.75E-20  3.28E-20  9.42E-21  3.50E-21  1.27E-21  3.27E-22  1.16E-22
   161       3.43E-23  7.79E-23  4.11E-22  1.76E-21  7.68E-21  4.66E-20  1.44E-19  3.33E-19  5.96E-19  6.23E-19
             4.82E-19  2.38E-19  1.14E-19  4.84E-20  1.40E-20  5.19E-21  1.89E-21  4.86E-22  1.73E-22


 -----------------------------------------
 PRTF= 1  TRMPRT= (2S)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     3       5.55E-12  3.92E-12  2.48E-12  1.75E-12  1.24E-12  7.79E-13  5.47E-13  3.82E-13  2.35E-13  1.61E-13
             1.08E-13  6.21E-14  3.94E-14  2.39E-14  1.14E-14  6.12E-15  3.10E-15  1.15E-15  5.14E-16
     4       3.03E-12  2.14E-12  1.35E-12  9.54E-13  6.71E-13  4.18E-13  2.88E-13  1.96E-13  1.13E-13  7.20E-14
             4.46E-14  2.27E-14  1.31E-14  7.32E-15  3.14E-15  1.56E-15  7.39E-16  2.57E-16  1.10E-16
     5       2.24E-12  1.58E-12  9.97E-13  7.01E-13  4.91E-13  3.02E-13  2.05E-13  1.35E-13  7.38E-14  4.48E-14
             2.63E-14  1.25E-14  6.96E-15  3.75E-15  1.56E-15  7.62E-16  3.56E-16  1.22E-16  5.20E-17
     6       1.81E-12  1.28E-12  8.03E-13  5.63E-13  3.92E-13  2.37E-13  1.58E-13  1.01E-13  5.26E-14  3.06E-14
             1.72E-14  7.79E-15  4.19E-15  2.20E-15  8.93E-16  4.31E-16  2.00E-16  6.80E-17  2.88E-17
     7       1.53E-12  1.08E-12  6.77E-13  4.73E-13  3.27E-13  1.95E-13  1.27E-13  7.92E-14  3.94E-14  2.21E-14
             1.20E-14  5.22E-15  2.74E-15  1.41E-15  5.61E-16  2.69E-16  1.24E-16  4.18E-17  1.76E-17
     8       1.33E-12  9.40E-13  5.88E-13  4.09E-13  2.81E-13  1.64E-13  1.05E-13  6.39E-14  3.06E-14  1.67E-14
             8.80E-15  3.70E-15  1.90E-15  9.61E-16  3.77E-16  1.79E-16  8.19E-17  2.75E-17  1.16E-17
     9       1.19E-12  8.34E-13  5.21E-13  3.61E-13  2.46E-13  1.41E-13  8.86E-14  5.26E-14  2.44E-14  1.29E-14
             6.68E-15  2.73E-15  1.38E-15  6.87E-16  2.66E-16  1.26E-16  5.72E-17  1.91E-17  8.03E-18
    10       1.07E-12  7.51E-13  4.67E-13  3.22E-13  2.18E-13  1.23E-13  7.57E-14  4.41E-14  1.98E-14  1.03E-14
             5.20E-15  2.07E-15  1.03E-15  5.10E-16  1.95E-16  9.16E-17  4.15E-17  1.38E-17  5.80E-18
    11       9.73E-13  6.83E-13  4.24E-13  2.91E-13  1.95E-13  1.08E-13  6.55E-14  3.74E-14  1.64E-14  8.34E-15
             4.14E-15  1.62E-15  7.96E-16  3.89E-16  1.48E-16  6.90E-17  3.12E-17  1.04E-17  4.33E-18
    12       8.93E-13  6.26E-13  3.87E-13  2.64E-13  1.76E-13  9.60E-14  5.71E-14  3.20E-14  1.37E-14  6.87E-15
             3.36E-15  1.29E-15  6.28E-16  3.05E-16  1.15E-16  5.32E-17  2.40E-17  7.95E-18  3.32E-18
    13       8.26E-13  5.78E-13  3.56E-13  2.42E-13  1.59E-13  8.56E-14  5.02E-14  2.77E-14  1.16E-14  5.74E-15
             2.77E-15  1.05E-15  5.05E-16  2.43E-16  9.08E-17  4.20E-17  1.89E-17  6.23E-18  2.60E-18
    14       7.68E-13  5.37E-13  3.29E-13  2.22E-13  1.45E-13  7.69E-14  4.44E-14  2.41E-14  9.93E-15  4.84E-15
             2.31E-15  8.64E-16  4.13E-16  1.97E-16  7.32E-17  3.38E-17  1.51E-17  4.99E-18  2.08E-18
    15       7.19E-13  5.02E-13  3.07E-13  2.06E-13  1.33E-13  6.96E-14  3.96E-14  2.13E-14  8.60E-15  4.15E-15
             1.96E-15  7.24E-16  3.43E-16  1.63E-16  6.00E-17  2.75E-17  1.23E-17  4.05E-18  1.68E-18
    16       6.77E-13  4.72E-13  2.87E-13  1.92E-13  1.23E-13  6.31E-14  3.55E-14  1.88E-14  7.48E-15  3.57E-15
             1.67E-15  6.11E-16  2.87E-16  1.36E-16  4.98E-17  2.28E-17  1.02E-17  3.33E-18  1.38E-18
    17       6.01E-13  4.18E-13  2.52E-13  1.66E-13  1.05E-13  5.23E-14  2.87E-14  1.49E-14  5.76E-15  2.70E-15
             1.25E-15  4.47E-16  2.08E-16  9.73E-17  3.54E-17  1.61E-17  7.16E-18  2.34E-18  9.60E-19
    18       5.41E-13  3.74E-13  2.23E-13  1.45E-13  9.03E-14  4.40E-14  2.37E-14  1.20E-14  4.55E-15  2.10E-15
             9.57E-16  3.38E-16  1.56E-16  7.24E-17  2.61E-17  1.18E-17  5.24E-18  1.70E-18  6.97E-19
    19       4.91E-13  3.38E-13  2.00E-13  1.29E-13  7.86E-14  3.73E-14  1.98E-14  9.86E-15  3.67E-15  1.67E-15
             7.53E-16  2.63E-16  1.20E-16  5.54E-17  1.98E-17  8.95E-18  3.95E-18  1.29E-18  5.31E-19
    20       4.29E-13  2.94E-13  1.71E-13  1.08E-13  6.47E-14  2.98E-14  1.54E-14  7.52E-15  2.73E-15  1.23E-15
             5.45E-16  1.87E-16  8.46E-17  3.86E-17  1.37E-17  6.16E-18  2.71E-18  8.78E-19  3.62E-19
    21       3.67E-13  2.49E-13  1.42E-13  8.76E-14  5.10E-14  2.26E-14  1.14E-14  5.44E-15  1.92E-15  8.51E-16
             3.72E-16  1.26E-16  5.63E-17  2.55E-17  8.94E-18  4.00E-18  1.75E-18  5.65E-19  2.32E-19
    22       2.99E-13  2.00E-13  1.10E-13  6.61E-14  3.71E-14  1.57E-14  7.67E-15  3.57E-15  1.23E-15  5.32E-16
             2.29E-16  7.60E-17  3.35E-17  1.50E-17  5.20E-18  2.31E-18  1.01E-18  3.24E-19  1.32E-19
    23       2.65E-13  1.75E-13  9.47E-14  5.56E-14  3.06E-14  1.26E-14  6.07E-15  2.78E-15  9.41E-16  4.05E-16
             1.73E-16  5.67E-17  2.49E-17  1.11E-17  3.81E-18  1.69E-18  7.33E-19  2.35E-19  9.59E-20
    24       2.25E-13  1.46E-13  7.68E-14  4.39E-14  2.36E-14  9.41E-15  4.42E-15  1.99E-15  6.61E-16  2.81E-16
             1.19E-16  3.85E-17  1.67E-17  7.39E-18  2.53E-18  1.11E-18  4.82E-19  1.54E-19  6.26E-20
    25       2.03E-13  1.31E-13  6.74E-14  3.80E-14  2.00E-14  7.86E-15  3.65E-15  1.63E-15  5.35E-16  2.26E-16
             9.49E-17  3.06E-17  1.32E-17  5.81E-18  1.98E-18  8.69E-19  3.76E-19  1.20E-19  4.85E-20
    26       1.76E-13  1.12E-13  5.61E-14  3.09E-14  1.60E-14  6.12E-15  2.80E-15  1.23E-15  4.00E-16  1.67E-16
             6.99E-17  2.23E-17  9.59E-18  4.19E-18  1.42E-18  6.21E-19  2.68E-19  8.49E-20  3.44E-20
    27       1.55E-13  9.66E-14  4.73E-14  2.56E-14  1.30E-14  4.87E-15  2.20E-15  9.58E-16  3.07E-16  1.28E-16
             5.31E-17  1.68E-17  7.19E-18  3.13E-18  1.05E-18  4.60E-19  1.98E-19  6.25E-20  2.52E-20
    28       1.29E-13  7.89E-14  3.74E-14  1.97E-14  9.77E-15  3.57E-15  1.59E-15  6.82E-16  2.16E-16  8.92E-17
             3.67E-17  1.15E-17  4.90E-18  2.12E-18  7.09E-19  3.09E-19  1.32E-19  4.15E-20  1.67E-20
    29       1.06E-13  6.30E-14  2.88E-14  1.48E-14  7.15E-15  2.55E-15  1.12E-15  4.74E-16  1.48E-16  6.07E-17
             2.48E-17  7.72E-18  3.26E-18  1.40E-18  4.66E-19  2.02E-19  8.64E-20  2.72E-20  1.10E-20
    30       7.80E-14  4.46E-14  1.93E-14  9.58E-15  4.50E-15  1.55E-15  6.65E-16  2.78E-16  8.55E-17  3.47E-17
             1.40E-17  4.32E-18  1.81E-18  7.72E-19  2.54E-19  1.10E-19  4.67E-20  1.46E-20  5.90E-21
    31       6.28E-14  3.50E-14  1.47E-14  7.10E-15  3.27E-15  1.11E-15  4.69E-16  1.94E-16  5.92E-17  2.38E-17
             9.60E-18  2.93E-18  1.22E-18  5.19E-19  1.70E-19  7.30E-20  3.10E-20  9.68E-21  3.89E-21
    32       4.54E-14  2.44E-14  9.78E-15  4.60E-15  2.07E-15  6.82E-16  2.85E-16  1.17E-16  3.51E-17  1.40E-17
             5.61E-18  1.70E-18  7.03E-19  2.97E-19  9.65E-20  4.12E-20  1.74E-20  5.41E-21  2.16E-21
    33       3.53E-14  1.85E-14  7.17E-15  3.30E-15  1.46E-15  4.74E-16  1.96E-16  7.97E-17  2.38E-17  9.45E-18
             3.76E-18  1.13E-18  4.66E-19  1.96E-19  6.33E-20  2.70E-20  1.14E-20  3.51E-21  1.40E-21
    34       2.40E-14  1.21E-14  4.50E-15  2.02E-15  8.76E-16  2.78E-16  1.14E-16  4.57E-17  1.35E-17  5.32E-18
             2.11E-18  6.29E-19  2.57E-19  1.07E-19  3.45E-20  1.46E-20  6.16E-21  1.91E-21  7.64E-22
    35       1.76E-14  8.62E-15  3.12E-15  1.37E-15  5.87E-16  1.84E-16  7.45E-17  2.98E-17  8.72E-18  3.42E-18
             1.35E-18  4.00E-19  1.63E-19  6.78E-20  2.17E-20  9.16E-21  3.84E-21  1.19E-21  4.73E-22
    36       1.07E-14  5.06E-15  1.76E-15  7.57E-16  3.17E-16  9.73E-17  3.90E-17  1.55E-17  4.48E-18  1.75E-18
             6.85E-19  2.02E-19  8.16E-20  3.37E-20  1.07E-20  4.50E-21  1.88E-21  5.76E-22  2.28E-22
    37       7.57E-15  3.50E-15  1.19E-15  5.05E-16  2.09E-16  6.35E-17  2.53E-17  9.96E-18  2.87E-18  1.12E-18
             4.35E-19  1.28E-19  5.14E-20  2.12E-20  6.68E-21  2.81E-21  1.17E-21  3.55E-22  1.40E-22
    38       4.43E-15  1.99E-15  6.54E-16  2.73E-16  1.12E-16  3.33E-17  1.32E-17  5.15E-18  1.47E-18  5.69E-19
             2.21E-19  6.43E-20  2.58E-20  1.06E-20  3.31E-21  1.38E-21  5.75E-22  1.76E-22  6.99E-23
    39       2.98E-15  1.31E-15  4.23E-16  1.75E-16  7.09E-17  2.10E-17  8.24E-18  3.21E-18  9.12E-19  3.52E-19
             1.36E-19  3.94E-20  1.58E-20  6.42E-21  2.01E-21  8.36E-22  3.47E-22  1.05E-22  4.17E-23
    40       1.57E-15  6.75E-16  2.12E-16  8.65E-17  3.46E-17  1.01E-17  3.95E-18  1.53E-18  4.31E-19  1.66E-19
             6.37E-20  1.84E-20  7.30E-21  2.96E-21  9.20E-22  3.82E-22  1.58E-22  4.75E-23  1.87E-23
    41       1.09E-15  4.64E-16  1.44E-16  5.84E-17  2.33E-17  6.76E-18  2.63E-18  1.01E-18  2.85E-19  1.09E-19
             4.20E-20  1.21E-20  4.78E-21  1.94E-21  5.99E-22  2.48E-22  1.02E-22  3.07E-23  1.20E-23
    42       6.38E-16  2.68E-16  8.25E-17  3.31E-17  1.31E-17  3.79E-18  1.47E-18  5.63E-19  1.58E-19  6.03E-20
             2.31E-20  6.62E-21  2.62E-21  1.06E-21  3.26E-22  1.35E-22  5.54E-23  1.68E-23  6.62E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       1.61E-11  1.14E-11  7.19E-12  5.08E-12  3.58E-12  2.25E-12  1.57E-12  1.09E-12  6.54E-13  4.33E-13
             2.78E-13  1.46E-13  8.40E-14  4.51E-14  1.77E-14  7.95E-15  3.35E-15  9.86E-16  3.73E-16
     4       9.46E-12  6.69E-12  4.22E-12  2.98E-12  2.09E-12  1.30E-12  8.97E-13  6.08E-13  3.50E-13  2.22E-13
             1.37E-13  6.94E-14  4.00E-14  2.22E-14  9.50E-15  4.72E-15  2.23E-15  7.73E-16  3.30E-16
     5       6.87E-12  4.85E-12  3.06E-12  2.15E-12  1.50E-12  9.24E-13  6.26E-13  4.13E-13  2.25E-13  1.36E-13
             7.99E-14  3.79E-14  2.10E-14  1.13E-14  4.69E-15  2.29E-15  1.07E-15  3.68E-16  1.56E-16
     6       5.50E-12  3.88E-12  2.44E-12  1.71E-12  1.19E-12  7.20E-13  4.78E-13  3.07E-13  1.59E-13  9.25E-14
             5.20E-14  2.35E-14  1.26E-14  6.62E-15  2.68E-15  1.30E-15  6.00E-16  2.04E-16  8.64E-17
     7       4.63E-12  3.27E-12  2.05E-12  1.43E-12  9.90E-13  5.89E-13  3.84E-13  2.39E-13  1.19E-13  6.67E-14
             3.62E-14  1.57E-14  8.23E-15  4.23E-15  1.69E-15  8.07E-16  3.71E-16  1.25E-16  5.29E-17
     8       4.03E-12  2.84E-12  1.78E-12  1.24E-12  8.48E-13  4.96E-13  3.17E-13  1.93E-13  9.23E-14  5.02E-14
             2.65E-14  1.11E-14  5.70E-15  2.89E-15  1.13E-15  5.38E-16  2.46E-16  8.26E-17  3.47E-17
     9       3.57E-12  2.51E-12  1.57E-12  1.09E-12  7.40E-13  4.26E-13  2.67E-13  1.59E-13  7.34E-14  3.90E-14
             2.01E-14  8.19E-15  4.13E-15  2.06E-15  8.00E-16  3.77E-16  1.72E-16  5.74E-17  2.41E-17
    10       3.22E-12  2.26E-12  1.41E-12  9.70E-13  6.55E-13  3.71E-13  2.28E-13  1.33E-13  5.96E-14  3.09E-14
             1.56E-14  6.23E-15  3.10E-15  1.53E-15  5.87E-16  2.75E-16  1.25E-16  4.16E-17  1.74E-17
    11       2.93E-12  2.05E-12  1.27E-12  8.74E-13  5.86E-13  3.26E-13  1.97E-13  1.12E-13  4.92E-14  2.51E-14
             1.24E-14  4.87E-15  2.39E-15  1.17E-15  4.44E-16  2.07E-16  9.35E-17  3.11E-17  1.30E-17
    12       2.68E-12  1.88E-12  1.16E-12  7.94E-13  5.28E-13  2.88E-13  1.72E-13  9.62E-14  4.12E-14  2.06E-14
             1.01E-14  3.88E-15  1.89E-15  9.14E-16  3.44E-16  1.60E-16  7.20E-17  2.38E-17  9.95E-18
    13       2.48E-12  1.74E-12  1.07E-12  7.26E-13  4.78E-13  2.57E-13  1.51E-13  8.32E-14  3.49E-14  1.72E-14
             8.32E-15  3.15E-15  1.52E-15  7.29E-16  2.73E-16  1.26E-16  5.66E-17  1.87E-17  7.79E-18
    14       2.31E-12  1.61E-12  9.89E-13  6.68E-13  4.36E-13  2.31E-13  1.33E-13  7.25E-14  2.98E-14  1.45E-14
             6.94E-15  2.59E-15  1.24E-15  5.92E-16  2.20E-16  1.01E-16  4.54E-17  1.50E-17  6.23E-18
    15       2.16E-12  1.51E-12  9.22E-13  6.19E-13  4.01E-13  2.09E-13  1.19E-13  6.38E-14  2.58E-14  1.25E-14
             5.89E-15  2.17E-15  1.03E-15  4.88E-16  1.80E-16  8.26E-17  3.69E-17  1.21E-17  5.05E-18
    16       2.03E-12  1.42E-12  8.62E-13  5.75E-13  3.69E-13  1.90E-13  1.07E-13  5.64E-14  2.25E-14  1.07E-14
             5.02E-15  1.83E-15  8.62E-16  4.07E-16  1.49E-16  6.84E-17  3.05E-17  1.00E-17  4.15E-18
    17       1.80E-12  1.25E-12  7.55E-13  4.98E-13  3.14E-13  1.57E-13  8.62E-14  4.46E-14  1.73E-14  8.10E-15
             3.74E-15  1.34E-15  6.24E-16  2.92E-16  1.06E-16  4.83E-17  2.15E-17  7.01E-18  2.88E-18
    18       1.62E-12  1.12E-12  6.70E-13  4.36E-13  2.71E-13  1.32E-13  7.11E-14  3.61E-14  1.37E-14  6.31E-15
             2.87E-15  1.02E-15  4.68E-16  2.17E-16  7.83E-17  3.55E-17  1.57E-17  5.12E-18  2.09E-18
    19       1.47E-12  1.02E-12  6.00E-13  3.86E-13  2.36E-13  1.12E-13  5.93E-14  2.96E-14  1.10E-14  5.02E-15
             2.26E-15  7.89E-16  3.60E-16  1.66E-16  5.94E-17  2.69E-17  1.19E-17  3.86E-18  1.59E-18
