SEQ='AL'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 113591722.5   NPRNTI= 4   NPRNTF=24
   ---------------------
   INDP         CODE                 S L   WI        WNP
   205     4    3S1 3P1 5P1         (4)1( 2.5)   647735.2 
   206     4    3S1 3P1 5P1         (4)0( 1.5)   648365.6 
   207     1    3S2 7D1             (2)2( 1.5)   649995.4 
   208     1    3S2 7D1             (2)2( 2.5)   650005.1 
   209     4    3S1 3P1 5P1         (2)2( 1.5)   650266.9 
   210     4    3S1 3P1 5P1         (2)2( 2.5)   651522.4 
   211     6    3P2 4P1             (2)2( 1.5)   651706.0 
   212     6    3P2 4P1             (2)0( 0.5)   651818.6 
   213     6    3P2 4P1             (2)2( 2.5)   652379.1 
   214  9999    3P1 3D2             (2)3( 2.5)   652517.7 
   215  9999    3P1 3D2             (2)3( 3.5)   653524.7 
   216     1    3S2 7F1             (2)3( 2.5)   654171.8 
   217     1    3S2 7F1             (2)3( 3.5)   654174.9 
   218     5    3S1 3P1 4F1         (2)3( 2.5)   654782.1 
   219     5    3S1 3P1 4F1         (2)3( 3.5)   654815.0 
   220     1    3S2 7G1             (1)*( 3.5)   654889.9 
   221     1    3S2 7G1             (1)*( 4.5)   654889.9 
   222  9999    3P1 3D2             (2)2( 1.5)   654982.0 
   223     1    3S2 7H1             (1)*( 4.5)   655068.2 
   224     1    3S2 7H1             (1)*( 5.5)   655068.2 
   225     1    3S2 7I1             (1)*( 5.5)   655147.7 
   226     1    3S2 7I1             (1)*( 6.5)   655147.7 
   227  9999    3P1 3D2             (2)2( 2.5)   655323.2 
   228     4    3S1 3P1 5P1         (2)0( 0.5)   656005.8 
   229     6    3P2 4P1             (2)3( 2.5)   656557.3 
   230     7    3P2 4P1             (4)2( 0.5)   656604.9 
   231     6    3P2 4P1             (2)3( 3.5)   656733.7 
   232     6    3P2 4P1             (4)2( 1.5)   657154.8 
   233     5    3S1 3P1 4F1         (2)4( 4.5)   657819.7 
   234     5    3S1 3P1 4F1         (2)4( 3.5)   657890.5 
   235     8    3P2 4P1             (4)2( 2.5)   658199.4 
   236     9    3P2 4P1             (4)2( 3.5)   659698.4 
   237     1    3S2 8S1             (2)0( 0.5)   659902.4 
   238     7    3P2 4P1             (2)1( 1.5)   660041.7 
   239     5    3S1 3P1 4F1         (2)2( 1.5)   660642.2 
   240     5    3S1 3P1 4F1         (2)2( 2.5)   660676.1 
   241     8    3P2 4P1             (2)1( 0.5)   660782.3 
   242  9999    3P1 3D2             (4)2( 0.5)   661433.3 
   243  9999    3P1 3D2             (4)2( 1.5)   661739.1 
   244     8    3P2 4P1             (4)1( 0.5)   661860.3 
   245     8    3P2 4P1             (4)1( 1.5)   662205.3 
   246  9999    3P1 3D2             (4)2( 2.5)   662207.4 
   247  9999    3P1 3D2             (4)2( 3.5)   662788.0 
   248  9999    3P1 3D2             (2)0( 0.5)   663023.0 
   249     9    3P2 4P1             (4)1( 2.5)   663094.2 
   250     1    3S2 8P1             (2)1( 0.5)   664318.3 
   251     1    3S2 8P1             (2)1( 1.5)   664383.6 
   252  9999    3P1 3D2             (4)3( 1.5)   668368.2 
   253  9999    3P1 3D2             (4)3( 2.5)   668519.8 
   254  9999    3P1 3D2             (4)3( 3.5)   668717.0 
   255  9999    3P1 3D2             (4)3( 4.5)   668922.2 
   256    10    3P2 4S1             (2)0( 0.5)   668953.9 
   257     1    3S2 8D1             (2)2( 1.5)   670653.1 
   258     1    3S2 8D1             (2)2( 2.5)   670659.5 
   259  9999    3P1 3D2             (4)1( 0.5)   670836.8 
   260  9999    3P1 3D2             (4)1( 1.5)   671082.0 
   261  9999    3P1 3D2             (2)4( 3.5)   671389.0 
   262  9999    3P1 3D2             (2)4( 4.5)   671517.8 
   263     8    3P2 4P1             (4)0( 1.5)   671690.6 
   264  9999    3P1 3D2             (4)1( 2.5)   671753.8 
   265    11    3S1 3D1 4S1         (4)2( 1.5)   671938.6 
   266    12    3S1 3D1 4S1         (4)2( 2.5)   671994.0 
   267     1    3S2 8F1             (2)3( 2.5)   673410.1 
   268     1    3S2 8F1             (2)3( 3.5)   673412.1 
   269     1    3S2 8G1             (1)*( 3.5)   673907.5 
   270     1    3S2 8G1             (1)*( 4.5)   673907.5 
   271     1    3S2 8H1             (1)*( 4.5)   674026.9 
   272     1    3S2 8H1             (1)*( 5.5)   674026.9 
   273     1    3S2 8I1             (1)*( 5.5)   674080.1 
   274     1    3S2 8I1             (1)*( 6.5)   674080.1 
   275     1    3S2 8J1             (1)*( 6.5)   674107.3 
   276     1    3S2 8J1             (1)*( 7.5)   674107.3 
   277     2    3S1 3P1 5D1         (4)2( 1.5)   674227.8 
   278     2    3S1 3P1 5D1         (4)2( 2.5)   674300.8 
   279     3    3S1 3P1 5D1         (4)2( 0.5)   674419.0 
   280     3    3S1 3P1 5D1         (2)2( 1.5)   674604.6 
   281     3    3S1 3P1 5D1         (4)2( 3.5)   674807.0 
   282     3    3S1 3P1 5D1         (2)2( 2.5)   675051.2 
   283     3    3S1 3P1 5D1         (4)3( 1.5)   675572.3 
   284     3    3S1 3P1 5D1         (4)3( 2.5)   675953.7 
   285     4    3S1 3P1 5D1         (4)3( 3.5)   676464.8 
   286     4    3S1 3P1 5D1         (4)3( 4.5)   676962.9 
   287     9    3P2 4P1             (2)2( 1.5)   677318.9 
   288     4    3S1 3P1 5D1         (4)1( 2.5)   677837.4 
   289     9    3P2 4P1             (2)2( 2.5)   677962.5 
   290     4    3S1 3P1 5D1         (4)1( 1.5)   678333.0 
   291     4    3S1 3P1 5D1         (2)3( 2.5)   678442.9 
   292     4    3S1 3P1 5D1         (4)1( 0.5)   678643.4 
   293     4    3S1 3P1 5D1         (2)3( 3.5)   679539.4 
   294     4    3S1 3P1 5D1         (2)1( 1.5)   680334.1 
   295     4    3S1 3P1 5D1         (2)1( 0.5)   681019.8 
   296  9999    3P1 3D2             (2)5( 4.5)   681046.1 
   297  9999    3P1 3D2             (2)5( 5.5)   682615.0 
   298     9    3P2 4P1             (2)1( 0.5)   683350.5 
   299     9    3P2 4P1             (2)1( 1.5)   684962.9 
   300     5    3S1 3P1 5S1         (2)1( 0.5)   685430.5 
   301     5    3S1 3P1 5S1         (2)1( 1.5)   685489.8 
   302     2    3S1 3P1 5F1         (4)3( 2.5)   686074.0 
   303     2    3S1 3P1 5F1         (4)3( 3.5)   686193.4 
   304    12    3S1 3D1 4S1         (2)2( 1.5)   686372.8 
   305    13    3S1 3D1 4S1         (2)2( 2.5)   686468.8 
   306     3    3S1 3P1 5F1         (4)3( 1.5)   686471.4 
   307     3    3S1 3P1 5F1         (4)3( 4.5)   686623.8 
   308     3    3S1 3P1 5F1         (4)4( 2.5)   686714.4 
   309     3    3S1 3P1 5F1         (2)3( 3.5)   687057.6 
   310     3    3S1 3P1 5F1         (2)3( 2.5)   687533.9 
   311     3    3S1 3P1 5F1         (4)4( 3.5)   687854.8 
   312  9999    3P1 3D2             (4)2( 3.5)   688002.4 
   313     4    3S1 3P1 5F1         (4)4( 4.5)   688188.7 
   314  9999    3P1 3D2             (4)2( 2.5)   688196.4 
   315  9999    3P1 3D2             (4)2( 1.5)   688338.9 
   316  9999    3P1 3D2             (4)2( 0.5)   688427.1 
   317     4    3S1 3P1 5F1         (4)4( 5.5)   688542.5 
   318     2    3S1 3P1 5G1         (1)*( 3.5)   689222.9 
   319     2    3S1 3P1 5G1         (1)*( 4.5)   689222.9 
   320     4    3S1 3P1 5F1         (4)2( 3.5)   689649.8 
   321     3    3S1 3P1 5G1         (1)*( 2.5)   689995.4 
   322     3    3S1 3P1 5G1         (1)*( 3.5)   689995.4 
   323     3    3S1 3P1 5G1         (1)*( 4.5)   689995.4 
   324     3    3S1 3P1 5G1         (1)*( 3.5)   689995.4 
   325     3    3S1 3P1 5G1         (1)*( 4.5)   689995.4 
   326     3    3S1 3P1 5G1         (1)*( 5.5)   689995.4 
   327     4    3S1 3P1 5F1         (4)2( 2.5)   690121.1 
   328     4    3S1 3P1 5F1         (4)2( 1.5)   690472.6 
   329     4    3S1 3P1 5F1         (4)2( 0.5)   690677.1 
   330     4    3S1 3P1 5G1         (1)*( 1.5)   691602.8 
   331     4    3S1 3P1 5G1         (1)*( 2.5)   691602.8 
   332     4    3S1 3P1 5G1         (1)*( 3.5)   691602.8 
   333     4    3S1 3P1 5G1         (1)*( 4.5)   691602.8 
   334     4    3S1 3P1 5G1         (1)*( 5.5)   691602.8 
   335     4    3S1 3P1 5G1         (1)*( 2.5)   691602.8 
   336     4    3S1 3P1 5G1         (1)*( 3.5)   691602.8 
   337     4    3S1 3P1 5G1         (1)*( 4.5)   691602.8 
   338     4    3S1 3P1 5G1         (1)*( 5.5)   691602.8 
   339     4    3S1 3P1 5G1         (1)*( 6.5)   691602.8 
   340     4    3S1 3P1 5F1         (2)4( 3.5)   691735.5 
   341     4    3S1 3P1 5F1         (2)4( 4.5)   692867.5 
   342     4    3S1 3P1 5F1         (2)2( 2.5)   692892.4 
   343     4    3S1 3P1 5F1         (2)2( 1.5)   693680.7 
   344  9999    3P1 3D2             (2)1( 1.5)   694387.7 
   345  9999    3P1 3D2             (2)1( 0.5)   695109.8 
   346     2    3S1 3P1 6S1         (4)1( 0.5)   702032.0 
   347     3    3S1 3P1 6S1         (4)1( 1.5)   702762.5 
   348     4    3S1 3P1 6S1         (4)1( 2.5)   704203.0 
   349     3    3S1 3P1 6S1         (2)1( 0.5)   704897.6 
   350     5    3S1 3P1 5P1         (2)2( 1.5)   706007.3 
   351     5    3S1 3P1 5P1         (2)2( 2.5)   706221.2 
   352     5    3S1 3P1 5P1         (2)1( 0.5)   706384.9 
   353     4    3S1 3P1 6S1         (2)1( 1.5)   706520.9 
   354     5    3S1 3P1 5P1         (2)1( 1.5)   706630.8 
   355  9999    3P1 3D2             (4)0( 1.5)   708524.0 
   356     5    3S1 3P1 5P1         (2)0( 0.5)   708799.6 
   357  9999    3P1 3D2             (2)3( 2.5)   709620.5 
   358  9999    3P1 3D2             (2)3( 3.5)   709681.1 
   359     2    3S1 3P1 6P1         (4)2( 0.5)   712914.3 
   360     2    3S1 3P1 6P1         (4)2( 1.5)   713357.4 
   361     3    3S1 3P1 6P1         (4)2( 2.5)   714025.8 
   362     3    3S1 3P1 6P1         (2)1( 0.5)   714135.1 
   363     3    3S1 3P1 6P1         (2)1( 1.5)   714169.5 
   364    10    3P2 4P1             (2)1( 0.5)   714423.7 
   365    10    3P2 4P1             (2)1( 1.5)   714570.5 
   366     3    3S1 3P1 6P1         (4)1( 0.5)   714689.6 
   367     3    3S1 3P1 6P1         (4)1( 1.5)   715219.3 
   368     4    3S1 3P1 6P1         (4)2( 3.5)   715290.7 
   369     4    3S1 3P1 6P1         (4)1( 2.5)   715966.7 
   370     4    3S1 3P1 6P1         (4)0( 1.5)   716432.7 
   371     4    3S1 3P1 6P1         (2)2( 1.5)   716810.7 
   372     4    3S1 3P1 6P1         (2)2( 2.5)   717917.0 
   373     6    3P2 4D1             (2)3( 2.5)   718706.8 
   374     6    3P2 4D1             (2)3( 3.5)   719093.3 
   375    11    3S1 3D1 4P1         (4)2( 0.5)   719197.3 
   376    11    3S1 3D1 4P1         (4)2( 1.5)   719257.1 
   377    11    3S1 3D1 4P1         (4)2( 2.5)   719361.1 
   378    12    3S1 3D1 4P1         (4)2( 3.5)   719516.8 
   379     4    3S1 3P1 6P1         (2)0( 0.5)   720020.1 
   380     6    3P2 4D1             (2)2( 2.5)   720938.2 
   381     6    3P2 4D1             (2)2( 1.5)   720958.5 
   382  9999    3P1 3D2             (2)1( 0.5)   721045.2 
   383    11    3S1 3D1 4P1         (4)3( 1.5)   721138.9 
   384    12    3S1 3D1 4P1         (4)3( 2.5)   721337.6 
   385  9999    3P1 3D2             (2)2( 1.5)   721427.2 
   386    13    3S1 3D1 4P1         (4)3( 3.5)   721612.4 
   387    12    3S1 3D1 4P1         (2)2( 2.5)   722131.4 
   388  9999    3P1 3D2             (2)2( 2.5)   722133.6 
   389    12    3S1 3D1 4P1         (2)2( 1.5)   722155.6 
   390  9999    3P1 3D2             (2)1( 1.5)   722524.5 
   391     6    3P2 4D1             (2)4( 4.5)   722960.4 
   392     6    3P2 4D1             (2)4( 3.5)   723033.1 
   393     6    3P2 4D1             (2)1( 1.5)   724373.2 
   394     7    3P2 4D1             (4)3( 1.5)   725027.7 
   395     7    3P2 4D1             (4)3( 2.5)   725423.8 
   396     6    3P2 4D1             (2)1( 0.5)   725747.0 
   397     8    3P2 4D1             (4)3( 3.5)   726126.0 
