SEQ='F '     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 103785549.2   NPRNTI= 3   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P4             (3)1( 4.0)        0.0 
     2          2S2 2P4             (1)2( 2.0)    64193.9 
     3          2S2 2P4             (1)0( 0.0)   131593.9 
     4          2S1 2P5             (3)1( 4.0)   516230.0*
     5          2S1 2P5             (1)1( 1.0)   718771.6*
     6          2P6                 (1)0( 0.0)  1225436.6*

   LS RESOLVED TERM INDEXING            BWNR= 107642136.0   NTRM= 340
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   152       5.01E-18  3.55E-18  2.25E-18  1.61E-18  1.15E-18  7.60E-19  5.68E-19  4.33E-19  3.07E-19  2.32E-19
             1.66E-19  9.41E-20  5.49E-20  2.90E-20  1.08E-20  4.68E-21  1.90E-21  5.39E-22  2.00E-22
   153       3.91E-16  2.77E-16  1.76E-16  1.25E-16  9.00E-17  5.93E-17  4.43E-17  3.39E-17  2.41E-17  1.82E-17
             1.30E-17  7.38E-18  4.31E-18  2.28E-18  8.50E-19  3.67E-19  1.49E-19  4.23E-20  1.57E-20
   155       1.35E-13  9.58E-14  6.06E-14  4.29E-14  3.04E-14  1.93E-14  1.37E-14  9.77E-15  6.23E-15  4.42E-15
             3.12E-15  1.93E-15  1.30E-15  8.43E-16  4.32E-16  2.39E-16  1.23E-16  4.58E-17  2.02E-17
   156       6.68E-14  4.72E-14  2.99E-14  2.12E-14  1.50E-14  9.53E-15  6.78E-15  4.83E-15  3.09E-15  2.20E-15
             1.55E-15  9.60E-16  6.50E-16  4.21E-16  2.16E-16  1.20E-16  6.15E-17  2.29E-17  1.01E-17
   158       1.39E-17  9.86E-18  6.26E-18  4.44E-18  3.17E-18  2.04E-18  1.47E-18  1.05E-18  6.40E-19  4.06E-19
             2.34E-19  9.68E-20  4.45E-20  1.89E-20  5.54E-21  2.09E-21  7.65E-22  1.98E-22  7.07E-23
   159       2.00E-16  1.41E-16  8.95E-17  6.36E-17  4.54E-17  2.93E-17  2.11E-17  1.51E-17  9.17E-18  5.81E-18
             3.35E-18  1.39E-18  6.37E-19  2.70E-19  7.94E-20  2.99E-20  1.10E-20  2.84E-21  1.01E-21
   160       2.46E-16  1.74E-16  1.10E-16  7.83E-17  5.59E-17  3.60E-17  2.60E-17  1.86E-17  1.13E-17  7.17E-18
             4.14E-18  1.71E-18  7.86E-19  3.34E-19  9.80E-20  3.69E-20  1.35E-20  3.51E-21  1.25E-21
   163       1.88E-18  1.33E-18  8.39E-19  5.93E-19  4.19E-19  2.62E-19  1.81E-19  1.20E-19  6.21E-20  3.37E-20
             1.64E-20  5.46E-21  2.18E-21  8.31E-22  2.21E-22  7.97E-23  2.85E-23  7.25E-24  2.57E-24
   164       1.76E-13  1.25E-13  7.89E-14  5.59E-14  3.96E-14  2.51E-14  1.78E-14  1.27E-14  7.98E-15  5.50E-15
             3.64E-15  1.92E-15  1.08E-15  5.55E-16  2.03E-16  8.70E-17  3.51E-17  9.92E-18  3.68E-18
   175       1.11E-18  7.86E-19  4.97E-19  3.52E-19  2.48E-19  1.56E-19  1.07E-19  7.10E-20  3.69E-20  2.00E-20
             9.75E-21  3.25E-21  1.30E-21  4.95E-22  1.32E-22  4.75E-23  1.70E-23  4.32E-24  1.53E-24
   176       2.44E-19  1.73E-19  1.09E-19  7.73E-20  5.46E-20  3.42E-20  2.36E-20  1.56E-20  8.12E-21  4.40E-21
             2.14E-21  7.15E-22  2.86E-22  1.09E-22  2.90E-23  1.05E-23  3.73E-24  9.50E-25  3.36E-25
   177       2.91E-13  2.06E-13  1.30E-13  9.22E-14  6.53E-14  4.15E-14  2.95E-14  2.10E-14  1.32E-14  9.13E-15
             6.05E-15  3.19E-15  1.79E-15  9.24E-16  3.38E-16  1.45E-16  5.85E-17  1.65E-17  6.13E-18
   178       1.44E-13  1.02E-13  6.45E-14  4.57E-14  3.24E-14  2.06E-14  1.46E-14  1.04E-14  6.58E-15  4.55E-15
             3.02E-15  1.59E-15  8.95E-16  4.61E-16  1.69E-16  7.24E-17  2.93E-17  8.25E-18  3.06E-18
   179       2.87E-14  2.03E-14  1.28E-14  9.09E-15  6.44E-15  4.10E-15  2.92E-15  2.08E-15  1.31E-15  9.07E-16
             6.02E-16  3.18E-16  1.79E-16  9.22E-17  3.38E-17  1.45E-17  5.85E-18  1.65E-18  6.12E-19
   180       5.74E-14  4.06E-14  2.57E-14  1.82E-14  1.29E-14  8.20E-15  5.83E-15  4.15E-15  2.63E-15  1.81E-15
             1.20E-15  6.36E-16  3.58E-16  1.84E-16  6.75E-17  2.89E-17  1.17E-17  3.30E-18  1.22E-18
   181       8.37E-14  5.92E-14  3.75E-14  2.65E-14  1.88E-14  1.20E-14  8.55E-15  6.10E-15  3.88E-15  2.69E-15
             1.79E-15  9.47E-16  5.34E-16  2.75E-16  1.01E-16  4.33E-17  1.75E-17  4.93E-18  1.83E-18
   182       4.52E-20  3.22E-20  2.08E-20  1.53E-20  1.16E-20  9.11E-21  9.02E-21  1.11E-20  1.84E-20  2.68E-20
             3.36E-20  3.30E-20  2.55E-20  1.64E-20  7.20E-21  3.36E-21  1.43E-21  4.22E-22  1.59E-22
   183       4.07E-13  2.88E-13  1.81E-13  1.28E-13  8.98E-14  5.56E-14  3.81E-14  2.54E-14  1.38E-14  8.10E-15
             4.38E-15  1.70E-15  7.57E-16  3.15E-16  9.07E-17  3.39E-17  1.24E-17  3.20E-18  1.14E-18
   184       5.62E-13  3.97E-13  2.51E-13  1.77E-13  1.24E-13  7.70E-14  5.27E-14  3.52E-14  1.92E-14  1.13E-14
             6.10E-15  2.37E-15  1.06E-15  4.39E-16  1.27E-16  4.74E-17  1.73E-17  4.47E-18  1.59E-18
   185       2.39E-13  1.69E-13  1.07E-13  7.52E-14  5.28E-14  3.28E-14  2.25E-14  1.50E-14  8.20E-15  4.82E-15
             2.61E-15  1.01E-15  4.52E-16  1.88E-16  5.42E-17  2.03E-17  7.40E-18  1.91E-18  6.82E-19
   186       2.78E-13  1.97E-13  1.24E-13  8.75E-14  6.15E-14  3.81E-14  2.61E-14  1.75E-14  9.55E-15  5.61E-15
             3.04E-15  1.18E-15  5.27E-16  2.19E-16  6.32E-17  2.36E-17  8.63E-18  2.23E-18  7.95E-19
   187       1.17E-13  8.25E-14  5.21E-14  3.67E-14  2.58E-14  1.60E-14  1.10E-14  7.37E-15  4.04E-15  2.38E-15
             1.29E-15  5.03E-16  2.24E-16  9.33E-17  2.70E-17  1.01E-17  3.68E-18  9.52E-19  3.39E-19
   188       1.94E-13  1.37E-13  8.64E-14  6.09E-14  4.28E-14  2.66E-14  1.83E-14  1.22E-14  6.72E-15  3.96E-15
             2.15E-15  8.38E-16  3.74E-16  1.55E-16  4.49E-17  1.68E-17  6.13E-18  1.59E-18  5.65E-19
   189       4.78E-13  3.37E-13  2.12E-13  1.49E-13  1.03E-13  6.23E-14  4.09E-14  2.55E-14  1.21E-14  6.20E-15
             2.88E-15  9.22E-16  3.62E-16  1.36E-16  3.60E-17  1.29E-17  4.60E-18  1.17E-18  4.15E-19
   190       2.38E-13  1.68E-13  1.05E-13  7.40E-14  5.14E-14  3.10E-14  2.04E-14  1.27E-14  6.05E-15  3.09E-15
             1.44E-15  4.60E-16  1.81E-16  6.80E-17  1.79E-17  6.44E-18  2.30E-18  5.84E-19  2.07E-19
   191       3.60E-13  2.54E-13  1.59E-13  1.11E-13  7.58E-14  4.41E-14  2.76E-14  1.60E-14  6.74E-15  3.11E-15
             1.32E-15  3.81E-16  1.42E-16  5.17E-17  1.33E-17  4.74E-18  1.68E-18  4.26E-19  1.51E-19
   192       1.80E-13  1.27E-13  7.94E-14  5.53E-14  3.79E-14  2.21E-14  1.38E-14  8.01E-15  3.37E-15  1.56E-15
             6.58E-16  1.91E-16  7.11E-17  2.59E-17  6.67E-18  2.37E-18  8.41E-19  2.13E-19  7.54E-20
   193       4.63E-13  3.26E-13  2.04E-13  1.42E-13  9.75E-14  5.67E-14  3.55E-14  2.06E-14  8.67E-15  4.00E-15
             1.69E-15  4.90E-16  1.83E-16  6.65E-17  1.71E-17  6.10E-18  2.16E-18  5.48E-19  1.94E-19
   194       2.31E-13  1.63E-13  1.02E-13  7.11E-14  4.88E-14  2.84E-14  1.78E-14  1.03E-14  4.33E-15  2.00E-15
             8.46E-16  2.45E-16  9.14E-17  3.33E-17  8.57E-18  3.05E-18  1.08E-18  2.74E-19  9.70E-20
   195       5.65E-13  3.98E-13  2.50E-13  1.74E-13  1.19E-13  6.93E-14  4.34E-14  2.52E-14  1.06E-14  4.89E-15
             2.07E-15  5.99E-16  2.23E-16  8.13E-17  2.09E-17  7.45E-18  2.64E-18  6.70E-19  2.37E-19
   196       2.83E-13  1.99E-13  1.25E-13  8.69E-14  5.96E-14  3.47E-14  2.17E-14  1.26E-14  5.30E-15  2.45E-15
             1.03E-15  3.00E-16  1.12E-16  4.07E-17  1.05E-17  3.73E-18  1.32E-18  3.35E-19  1.19E-19
   197       6.09E-13  4.30E-13  2.71E-13  1.90E-13  1.32E-13  7.96E-14  5.23E-14  3.26E-14  1.55E-14  7.94E-15
             3.69E-15  1.18E-15  4.64E-16  1.75E-16  4.61E-17  1.66E-17  5.90E-18  1.50E-18  5.31E-19
   198       3.04E-13  2.15E-13  1.35E-13  9.47E-14  6.59E-14  3.97E-14  2.61E-14  1.63E-14  7.75E-15  3.97E-15
             1.85E-15  5.91E-16  2.32E-16  8.72E-17  2.30E-17  8.27E-18  2.95E-18  7.50E-19  2.66E-19
   199       2.61E-13  1.83E-13  1.14E-13  7.87E-14  5.30E-14  2.94E-14  1.74E-14  9.40E-15  3.54E-15  1.52E-15
             6.04E-16  1.66E-16  6.06E-17  2.18E-17  5.56E-18  1.97E-18  6.98E-19  1.77E-19  6.25E-20
   200       1.30E-13  9.17E-14  5.71E-14  3.93E-14  2.65E-14  1.47E-14  8.71E-15  4.70E-15  1.77E-15  7.59E-16
             3.02E-16  8.31E-17  3.03E-17  1.09E-17  2.78E-18  9.86E-19  3.49E-19  8.84E-20  3.13E-20
   201       3.19E-13  2.24E-13  1.40E-13  9.62E-14  6.48E-14  3.60E-14  2.13E-14  1.15E-14  4.33E-15  1.86E-15
             7.39E-16  2.03E-16  7.40E-17  2.66E-17  6.79E-18  2.41E-18  8.54E-19  2.16E-19  7.64E-20
   202       1.59E-13  1.12E-13  6.98E-14  4.81E-14  3.24E-14  1.80E-14  1.06E-14  5.74E-15  2.17E-15  9.28E-16
             3.69E-16  1.02E-16  3.70E-17  1.33E-17  3.40E-18  1.21E-18  4.27E-19  1.08E-19  3.82E-20
   203       3.77E-13  2.65E-13  1.65E-13  1.14E-13  7.65E-14  4.25E-14  2.52E-14  1.36E-14  5.12E-15  2.19E-15
             8.73E-16  2.40E-16  8.75E-17  3.14E-17  8.03E-18  2.85E-18  1.01E-18  2.55E-19  9.03E-20
   204       1.88E-13  1.32E-13  8.24E-14  5.68E-14  3.83E-14  2.13E-14  1.26E-14  6.79E-15  2.56E-15  1.10E-15
             4.37E-16  1.20E-16  4.37E-17  1.57E-17  4.01E-18  1.42E-18  5.04E-19  1.28E-19  4.52E-20
   205       3.38E-13  2.38E-13  1.50E-13  1.05E-13  7.31E-14  4.41E-14  2.90E-14  1.81E-14  8.61E-15  4.41E-15
             2.05E-15  6.56E-16  2.57E-16  9.69E-17  2.56E-17  9.19E-18  3.28E-18  8.33E-19  2.95E-19
   206       9.61E-14  6.74E-14  4.16E-14  2.83E-14  1.86E-14  9.80E-15  5.46E-15  2.75E-15  9.46E-16  3.83E-16
             1.47E-16  3.92E-17  1.41E-17  5.04E-18  1.28E-18  4.54E-19  1.61E-19  4.07E-20  1.44E-20
   207       4.81E-14  3.37E-14  2.08E-14  1.41E-14  9.31E-15  4.90E-15  2.73E-15  1.37E-15  4.73E-16  1.92E-16
             7.34E-17  1.96E-17  7.05E-18  2.52E-18  6.41E-19  2.27E-19  8.03E-20  2.03E-20  7.19E-21
   208       1.14E-13  7.96E-14  4.92E-14  3.34E-14  2.20E-14  1.16E-14  6.46E-15  3.25E-15  1.12E-15  4.53E-16
             1.74E-16  4.63E-17  1.67E-17  5.95E-18  1.51E-18  5.36E-19  1.90E-19  4.81E-20  1.70E-20
   209       5.68E-14  3.98E-14  2.46E-14  1.67E-14  1.10E-14  5.79E-15  3.23E-15  1.62E-15  5.59E-16  2.27E-16
             8.68E-17  2.31E-17  8.34E-18  2.98E-18  7.57E-19  2.68E-19  9.49E-20  2.40E-20  8.50E-21
   210       1.31E-13  9.19E-14  5.67E-14  3.86E-14  2.54E-14  1.34E-14  7.45E-15  3.74E-15  1.29E-15  5.23E-16
             2.00E-16  5.34E-17  1.92E-17  6.87E-18  1.75E-18  6.19E-19  2.19E-19  5.55E-20  1.96E-20
   211       6.55E-14  4.60E-14  2.84E-14  1.93E-14  1.27E-14  6.68E-15  3.72E-15  1.87E-15  6.45E-16  2.61E-16
             1.00E-16  2.67E-17  9.62E-18  3.43E-18  8.74E-19  3.09E-19  1.10E-19  2.77E-20  9.80E-21
   212       1.68E-13  1.19E-13  7.47E-14  5.24E-14  3.65E-14  2.20E-14  1.45E-14  9.02E-15  4.30E-15  2.20E-15
             1.02E-15  3.28E-16  1.29E-16  4.84E-17  1.28E-17  4.59E-18  1.64E-18  4.16E-19  1.47E-19
   214       4.57E-18  3.24E-18  2.08E-18  1.50E-18  1.10E-18  7.72E-19  6.25E-19  5.33E-19  4.46E-19  3.75E-19
             2.92E-19  1.79E-19  1.08E-19  5.83E-20  2.22E-20  9.66E-21  3.95E-21  1.12E-21  4.18E-22
   215       9.30E-14  6.58E-14  4.16E-14  2.95E-14  2.09E-14  1.32E-14  9.39E-15  6.66E-15  4.22E-15  2.97E-15
             2.08E-15  1.28E-15  8.61E-16  5.56E-16  2.85E-16  1.57E-16  8.08E-17  3.01E-17  1.33E-17
   216       4.59E-14  3.25E-14  2.06E-14  1.46E-14  1.03E-14  6.55E-15  4.65E-15  3.30E-15  2.10E-15  1.48E-15
             1.04E-15  6.38E-16  4.30E-16  2.78E-16  1.42E-16  7.87E-17  4.04E-17  1.51E-17  6.64E-18
   218       1.20E-13  8.50E-14  5.38E-14  3.81E-14  2.69E-14  1.71E-14  1.21E-14  8.59E-15  5.38E-15  3.69E-15
             2.44E-15  1.28E-15  7.18E-16  3.69E-16  1.35E-16  5.78E-17  2.34E-17  6.59E-18  2.44E-18
   219       1.99E-13  1.40E-13  8.89E-14  6.29E-14  4.46E-14  2.83E-14  2.01E-14  1.42E-14  8.94E-15  6.14E-15
             4.05E-15  2.13E-15  1.19E-15  6.15E-16  2.25E-16  9.63E-17  3.89E-17  1.10E-17  4.07E-18
   220       9.85E-14  6.97E-14  4.41E-14  3.12E-14  2.21E-14  1.40E-14  9.97E-15  7.08E-15  4.45E-15  3.06E-15
             2.02E-15  1.06E-15  5.97E-16  3.07E-16  1.12E-16  4.81E-17  1.94E-17  5.49E-18  2.03E-18
   221       1.96E-14  1.39E-14  8.78E-15  6.22E-15  4.40E-15  2.80E-15  1.99E-15  1.41E-15  8.88E-16  6.11E-16
             4.04E-16  2.12E-16  1.19E-16  6.14E-17  2.25E-17  9.63E-18  3.89E-18  1.10E-18  4.07E-19
   222       3.92E-14  2.77E-14  1.76E-14  1.24E-14  8.81E-15  5.59E-15  3.98E-15  2.82E-15  1.78E-15  1.22E-15
             8.08E-16  4.25E-16  2.39E-16  1.23E-16  4.49E-17  1.93E-17  7.78E-18  2.19E-18  8.14E-19
   223       7.58E-18  5.38E-18  3.44E-18  2.48E-18  1.82E-18  1.25E-18  9.86E-19  7.88E-19  5.60E-19  3.92E-19
             2.45E-19  1.08E-19  5.15E-20  2.23E-20  6.67E-21  2.53E-21  9.31E-22  2.42E-22  8.64E-23
   224       5.75E-14  4.06E-14  2.57E-14  1.82E-14  1.29E-14  8.22E-15  5.85E-15  4.17E-15  2.63E-15  1.82E-15
             1.20E-15  6.35E-16  3.57E-16  1.84E-16  6.72E-17  2.88E-17  1.16E-17  3.29E-18  1.22E-18
   226       2.86E-13  2.02E-13  1.27E-13  8.97E-14  6.30E-14  3.89E-14  2.66E-14  1.77E-14  9.60E-15  5.61E-15
             3.03E-15  1.17E-15  5.21E-16  2.16E-16  6.24E-17  2.33E-17  8.52E-18  2.20E-18  7.84E-19
   227       8.96E-19  6.36E-19  4.06E-19  2.92E-19  2.12E-19  1.44E-19  1.12E-19  8.95E-20  6.70E-20  5.19E-20
             3.78E-20  2.17E-20  1.27E-20  6.71E-21  2.50E-21  1.08E-21  4.40E-22  1.25E-22  4.64E-23
   228       6.59E-17  4.67E-17  2.98E-17  2.14E-17  1.56E-17  1.06E-17  8.25E-18  6.59E-18  4.94E-18  3.83E-18
             2.79E-18  1.60E-18  9.36E-19  4.95E-19  1.85E-19  8.00E-20  3.25E-20  9.22E-21  3.43E-21
   229       3.96E-13  2.79E-13  1.76E-13  1.24E-13  8.72E-14  5.40E-14  3.69E-14  2.46E-14  1.34E-14  7.82E-15
             4.22E-15  1.64E-15  7.28E-16  3.02E-16  8.72E-17  3.26E-17  1.19E-17  3.08E-18  1.10E-18
   230       1.68E-13  1.19E-13  7.51E-14  5.29E-14  3.71E-14  2.30E-14  1.57E-14  1.05E-14  5.71E-15  3.34E-15
             1.80E-15  7.00E-16  3.12E-16  1.29E-16  3.73E-17  1.40E-17  5.09E-18  1.32E-18  4.69E-19
   231       1.96E-13  1.38E-13  8.74E-14  6.16E-14  4.32E-14  2.68E-14  1.83E-14  1.22E-14  6.65E-15  3.89E-15
             2.10E-15  8.16E-16  3.63E-16  1.51E-16  4.35E-17  1.63E-17  5.94E-18  1.54E-18  5.47E-19
   233       4.40E-20  3.12E-20  1.99E-20  1.43E-20  1.04E-20  6.96E-21  5.22E-21  3.83E-21  2.28E-21  1.34E-21
             6.96E-22  2.45E-22  1.00E-22  3.87E-23  1.04E-23  3.76E-24  1.35E-24  3.43E-25  1.22E-25
   234       8.25E-14  5.83E-14  3.68E-14  2.59E-14  1.82E-14  1.13E-14  7.74E-15  5.17E-15  2.82E-15  1.66E-15
             8.96E-16  3.48E-16  1.55E-16  6.44E-17  1.86E-17  6.95E-18  2.54E-18  6.56E-19  2.34E-19
   236       1.37E-13  9.67E-14  6.10E-14  4.30E-14  3.02E-14  1.88E-14  1.29E-14  8.58E-15  4.69E-15  2.76E-15
             1.49E-15  5.80E-16  2.58E-16  1.07E-16  3.09E-17  1.16E-17  4.23E-18  1.09E-18  3.89E-19
   237       3.55E-13  2.50E-13  1.57E-13  1.10E-13  7.67E-14  4.62E-14  3.03E-14  1.88E-14  8.93E-15  4.56E-15
             2.12E-15  6.76E-16  2.65E-16  9.97E-17  2.63E-17  9.45E-18  3.37E-18  8.56E-19  3.03E-19
   238       1.76E-13  1.25E-13  7.84E-14  5.49E-14  3.82E-14  2.30E-14  1.51E-14  9.39E-15  4.46E-15  2.28E-15
             1.06E-15  3.37E-16  1.32E-16  4.98E-17  1.31E-17  4.72E-18  1.68E-18  4.27E-19  1.51E-19
   239       2.95E-13  2.08E-13  1.30E-13  9.06E-14  6.22E-14  3.61E-14  2.26E-14  1.31E-14  5.51E-15  2.54E-15
             1.07E-15  3.11E-16  1.16E-16  4.22E-17  1.09E-17  3.86E-18  1.37E-18  3.47E-19  1.23E-19
   240       1.47E-13  1.04E-13  6.51E-14  4.53E-14  3.11E-14  1.81E-14  1.13E-14  6.55E-15  2.75E-15  1.27E-15
             5.37E-16  1.55E-16  5.80E-17  2.11E-17  5.43E-18  1.93E-18  6.85E-19  1.74E-19  6.14E-20
   241       3.79E-13  2.67E-13  1.67E-13  1.17E-13  7.99E-14  4.64E-14  2.91E-14  1.69E-14  7.08E-15  3.27E-15
             1.38E-15  4.00E-16  1.49E-16  5.42E-17  1.40E-17  4.97E-18  1.76E-18  4.47E-19  1.58E-19
   242       1.90E-13  1.34E-13  8.37E-14  5.83E-14  4.00E-14  2.32E-14  1.45E-14  8.43E-15  3.54E-15  1.63E-15
             6.90E-16  2.00E-16  7.45E-17  2.71E-17  6.98E-18  2.48E-18  8.81E-19  2.23E-19  7.90E-20
   243       4.64E-13  3.27E-13  2.05E-13  1.42E-13  9.77E-14  5.68E-14  3.55E-14  2.06E-14  8.65E-15  3.99E-15
             1.69E-15  4.89E-16  1.82E-16  6.63E-17  1.71E-17  6.07E-18  2.15E-18  5.46E-19  1.93E-19
   244       2.32E-13  1.63E-13  1.02E-13  7.12E-14  4.88E-14  2.84E-14  1.78E-14  1.03E-14  4.33E-15  2.00E-15
             8.44E-16  2.44E-16  9.11E-17  3.31E-17  8.54E-18  3.04E-18  1.08E-18  2.73E-19  9.66E-20
   245       4.53E-13  3.20E-13  2.01E-13  1.41E-13  9.80E-14  5.90E-14  3.87E-14  2.41E-14  1.14E-14  5.84E-15
             2.71E-15  8.67E-16  3.40E-16  1.28E-16  3.38E-17  1.21E-17  4.32E-18  1.10E-18  3.89E-19
   246       2.26E-13  1.60E-13  1.00E-13  7.04E-14  4.89E-14  2.95E-14  1.93E-14  1.20E-14  5.72E-15  2.92E-15
             1.36E-15  4.33E-16  1.70E-16  6.39E-17  1.69E-17  6.06E-18  2.16E-18  5.49E-19  1.94E-19
   247       2.51E-13  1.77E-13  1.11E-13  7.81E-14  5.43E-14  3.27E-14  2.15E-14  1.34E-14  6.35E-15  3.24E-15
             1.51E-15  4.81E-16  1.89E-16  7.10E-17  1.87E-17  6.73E-18  2.40E-18  6.10E-19  2.16E-19
   248       2.65E-13  1.86E-13  1.16E-13  7.98E-14  5.37E-14  2.98E-14  1.77E-14  9.52E-15  3.59E-15  1.54E-15
             6.12E-16  1.68E-16  6.13E-17  2.20E-17  5.63E-18  2.00E-18  7.07E-19  1.79E-19  6.33E-20
   249       1.32E-13  9.30E-14  5.79E-14  3.99E-14  2.69E-14  1.49E-14  8.83E-15  4.76E-15  1.79E-15  7.69E-16
             3.06E-16  8.41E-17  3.07E-17  1.10E-17  2.81E-18  9.98E-19  3.53E-19  8.95E-20  3.16E-20
   250       3.23E-13  2.27E-13  1.42E-13  9.75E-14  6.57E-14  3.65E-14  2.16E-14  1.16E-14  4.39E-15  1.88E-15
             7.48E-16  2.06E-16  7.49E-17  2.69E-17  6.88E-18  2.44E-18  8.64E-19  2.19E-19  7.74E-20
   251       1.62E-13  1.14E-13  7.08E-14  4.88E-14  3.28E-14  1.82E-14  1.08E-14  5.82E-15  2.19E-15  9.39E-16
             3.74E-16  1.03E-16  3.75E-17  1.35E-17  3.44E-18  1.22E-18  4.32E-19  1.09E-19  3.87E-20
   252       3.82E-13  2.69E-13  1.67E-13  1.15E-13  7.76E-14  4.31E-14  2.55E-14  1.37E-14  5.18E-15  2.22E-15
             8.84E-16  2.43E-16  8.85E-17  3.18E-17  8.13E-18  2.88E-18  1.02E-18  2.59E-19  9.14E-20
   253       1.91E-13  1.34E-13  8.36E-14  5.76E-14  3.88E-14  2.15E-14  1.27E-14  6.87E-15  2.59E-15  1.11E-15
             4.42E-16  1.21E-16  4.43E-17  1.59E-17  4.06E-18  1.44E-18  5.10E-19  1.29E-19  4.57E-20
   254       1.60E-13  1.12E-13  6.93E-14  4.71E-14  3.10E-14  1.63E-14  9.10E-15  4.57E-15  1.58E-15  6.39E-16
             2.44E-16  6.52E-17  2.35E-17  8.39E-18  2.13E-18  7.56E-19  2.68E-19  6.77E-20  2.39E-20
   255       8.01E-14  5.61E-14  3.47E-14  2.36E-14  1.55E-14  8.16E-15  4.55E-15  2.29E-15  7.88E-16  3.19E-16
             1.22E-16  3.26E-17  1.17E-17  4.19E-18  1.07E-18  3.78E-19  1.34E-19  3.39E-20  1.20E-20
   256       1.89E-13  1.33E-13  8.19E-14  5.57E-14  3.67E-14  1.93E-14  1.08E-14  5.40E-15  1.86E-15  7.55E-16
             2.89E-16  7.71E-17  2.78E-17  9.91E-18  2.52E-18  8.93E-19  3.16E-19  8.00E-20  2.83E-20
   257       9.46E-14  6.64E-14  4.10E-14  2.79E-14  1.83E-14  9.64E-15  5.38E-15  2.70E-15  9.31E-16  3.77E-16
             1.44E-16  3.85E-17  1.39E-17  4.95E-18  1.26E-18  4.47E-19  1.58E-19  4.00E-20  1.41E-20
   258       2.18E-13  1.53E-13  9.45E-14  6.43E-14  4.23E-14  2.23E-14  1.24E-14  6.24E-15  2.15E-15  8.71E-16
             3.33E-16  8.89E-17  3.20E-17  1.14E-17  2.91E-18  1.03E-18  3.65E-19  9.23E-20  3.27E-20
   259       1.09E-13  7.66E-14  4.73E-14  3.21E-14  2.11E-14  1.11E-14  6.20E-15  3.12E-15  1.07E-15  4.35E-16
             1.67E-16  4.45E-17  1.60E-17  5.72E-18  1.45E-18  5.15E-19  1.82E-19  4.62E-20  1.63E-20
   260       4.97E-14  3.47E-14  2.12E-14  1.42E-14  9.07E-15  4.50E-15  2.36E-15  1.12E-15  3.58E-16  1.39E-16
             5.21E-17  1.36E-17  4.88E-18  1.74E-18  4.41E-19  1.56E-19  5.53E-20  1.40E-20  4.95E-21
   261       2.48E-14  1.73E-14  1.06E-14  7.09E-15  4.53E-15  2.25E-15  1.18E-15  5.58E-16  1.79E-16  6.97E-17
             2.60E-17  6.82E-18  2.44E-18  8.69E-19  2.21E-19  7.81E-20  2.76E-20  6.99E-21  2.47E-21
   262       5.73E-14  4.00E-14  2.44E-14  1.64E-14  1.05E-14  5.19E-15  2.73E-15  1.29E-15  4.13E-16  1.61E-16
             6.01E-17  1.57E-17  5.64E-18  2.01E-18  5.09E-19  1.80E-19  6.38E-20  1.61E-20  5.71E-21
   263       2.86E-14  2.00E-14  1.22E-14  8.18E-15  5.23E-15  2.59E-15  1.36E-15  6.43E-16  2.06E-16  8.05E-17
             3.00E-17  7.87E-18  2.82E-18  1.00E-18  2.55E-19  9.01E-20  3.19E-20  8.07E-21  2.85E-21
   264       6.49E-14  4.54E-14  2.77E-14  1.85E-14  1.19E-14  5.88E-15  3.09E-15  1.46E-15  4.68E-16  1.82E-16
             6.81E-17  1.78E-17  6.39E-18  2.27E-18  5.77E-19  2.04E-19  7.23E-20  1.83E-20  6.47E-21
   265       3.25E-14  2.27E-14  1.38E-14  9.27E-15  5.93E-15  2.94E-15  1.54E-15  7.29E-16  2.34E-16  9.12E-17
             3.41E-17  8.92E-18  3.19E-18  1.14E-18  2.89E-19  1.02E-19  3.61E-20  9.14E-21  3.23E-21
   266       1.25E-13  8.84E-14  5.56E-14  3.90E-14  2.71E-14  1.63E-14  1.07E-14  6.67E-15  3.17E-15  1.62E-15
             7.52E-16  2.40E-16  9.43E-17  3.55E-17  9.36E-18  3.36E-18  1.20E-18  3.05E-19  1.08E-19
   269       2.69E-18  1.91E-18  1.21E-18  8.70E-19  6.29E-19  4.20E-19  3.14E-19  2.34E-19  1.50E-19  9.73E-20
             5.71E-20  2.39E-20  1.11E-20  4.70E-21  1.38E-21  5.21E-22  1.91E-22  4.95E-23  1.77E-23
   270       3.72E-17  2.64E-17  1.68E-17  1.20E-17  8.70E-18  5.80E-18  4.34E-18  3.24E-18  2.07E-18  1.35E-18
             7.90E-19  3.31E-19  1.53E-19  6.51E-20  1.91E-20  7.21E-21  2.64E-21  6.86E-22  2.45E-22
   271       4.53E-17  3.21E-17  2.05E-17  1.47E-17  1.06E-17  7.07E-18  5.29E-18  3.95E-18  2.52E-18  1.64E-18
             9.65E-19  4.04E-19  1.87E-19  7.95E-20  2.34E-20  8.80E-21  3.23E-21  8.37E-22  2.99E-22
