SEQ='C '     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  88960077.4   NPRNTI= 2   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   129       2.51E-13  1.77E-13  1.12E-13  7.93E-14  5.60E-14  3.53E-14  2.48E-14  1.73E-14  1.05E-14  6.88E-15
             4.30E-15  2.07E-15  1.08E-15  5.22E-16  1.77E-16  7.25E-17  2.83E-17  7.76E-18  2.84E-18
   131       7.46E-13  5.27E-13  3.33E-13  2.36E-13  1.66E-13  1.05E-13  7.37E-14  5.14E-14  3.11E-14  2.05E-14
             1.28E-14  6.19E-15  3.24E-15  1.56E-15  5.30E-16  2.17E-16  8.49E-17  2.33E-17  8.51E-18
   132       4.07E-13  2.88E-13  1.82E-13  1.29E-13  9.09E-14  5.73E-14  4.03E-14  2.82E-14  1.71E-14  1.13E-14
             7.08E-15  3.42E-15  1.79E-15  8.65E-16  2.94E-16  1.20E-16  4.71E-17  1.29E-17  4.72E-18
   133       7.93E-14  5.60E-14  3.54E-14  2.51E-14  1.77E-14  1.12E-14  7.88E-15  5.52E-15  3.36E-15  2.23E-15
             1.40E-15  6.78E-16  3.56E-16  1.72E-16  5.85E-17  2.40E-17  9.38E-18  2.57E-18  9.40E-19
   134       4.33E-13  3.06E-13  1.93E-13  1.36E-13  9.54E-14  5.91E-14  4.04E-14  2.69E-14  1.45E-14  8.44E-15
             4.49E-15  1.70E-15  7.38E-16  3.00E-16  8.47E-17  3.13E-17  1.13E-17  2.92E-18  1.04E-18
   135       1.82E-12  1.28E-12  8.09E-13  5.70E-13  4.00E-13  2.48E-13  1.70E-13  1.13E-13  6.11E-14  3.54E-14
             1.88E-14  7.12E-15  3.10E-15  1.26E-15  3.55E-16  1.31E-16  4.76E-17  1.22E-17  4.36E-18
   137       1.28E-12  9.01E-13  5.69E-13  4.01E-13  2.81E-13  1.74E-13  1.19E-13  7.94E-14  4.31E-14  2.50E-14
             1.33E-14  5.05E-15  2.20E-15  8.95E-16  2.53E-16  9.34E-17  3.38E-17  8.71E-18  3.10E-18
   138       7.63E-13  5.39E-13  3.40E-13  2.40E-13  1.68E-13  1.04E-13  7.14E-14  4.75E-14  2.58E-14  1.50E-14
             7.99E-15  3.03E-15  1.32E-15  5.36E-16  1.51E-16  5.60E-17  2.03E-17  5.22E-18  1.86E-18
   139       2.47E-13  1.75E-13  1.10E-13  7.77E-14  5.46E-14  3.39E-14  2.32E-14  1.55E-14  8.44E-15  4.92E-15
             2.63E-15  9.97E-16  4.35E-16  1.77E-16  5.00E-17  1.85E-17  6.71E-18  1.72E-18  6.13E-19
   140       5.77E-13  4.07E-13  2.57E-13  1.81E-13  1.27E-13  7.90E-14  5.41E-14  3.61E-14  1.97E-14  1.15E-14
             6.13E-15  2.33E-15  1.01E-15  4.13E-16  1.17E-16  4.31E-17  1.56E-17  4.02E-18  1.43E-18
   141       4.23E-13  2.99E-13  1.88E-13  1.32E-13  9.16E-14  5.53E-14  3.64E-14  2.27E-14  1.08E-14  5.54E-15
             2.58E-15  8.23E-16  3.22E-16  1.21E-16  3.19E-17  1.15E-17  4.08E-18  1.04E-18  3.67E-19
   142       1.27E-12  8.94E-13  5.63E-13  3.95E-13  2.74E-13  1.66E-13  1.09E-13  6.80E-14  3.24E-14  1.66E-14
             7.72E-15  2.47E-15  9.67E-16  3.63E-16  9.57E-17  3.43E-17  1.22E-17  3.11E-18  1.10E-18
   144       1.62E-12  1.14E-12  7.18E-13  5.04E-13  3.50E-13  2.11E-13  1.39E-13  8.69E-14  4.15E-14  2.12E-14
             9.88E-15  3.16E-15  1.24E-15  4.65E-16  1.23E-16  4.40E-17  1.57E-17  3.98E-18  1.41E-18
   145       5.25E-13  3.70E-13  2.32E-13  1.61E-13  1.11E-13  6.44E-14  4.03E-14  2.34E-14  9.86E-15  4.56E-15
             1.93E-15  5.60E-16  2.09E-16  7.60E-17  1.96E-17  6.97E-18  2.47E-18  6.26E-19  2.22E-19
   146       1.75E-13  1.23E-13  7.73E-14  5.38E-14  3.69E-14  2.15E-14  1.34E-14  7.81E-15  3.29E-15  1.52E-15
             6.44E-16  1.87E-16  6.96E-17  2.53E-17  6.53E-18  2.32E-18  8.24E-19  2.09E-19  7.39E-20
   147       6.75E-13  4.76E-13  2.98E-13  2.07E-13  1.42E-13  8.28E-14  5.18E-14  3.01E-14  1.27E-14  5.87E-15
             2.48E-15  7.20E-16  2.69E-16  9.77E-17  2.52E-17  8.96E-18  3.18E-18  8.05E-19  2.85E-19
   148       2.25E-13  1.59E-13  9.93E-14  6.91E-14  4.74E-14  2.76E-14  1.73E-14  1.00E-14  4.23E-15  1.96E-15
             8.28E-16  2.40E-16  8.95E-17  3.26E-17  8.39E-18  2.99E-18  1.06E-18  2.68E-19  9.50E-20
   149       8.26E-13  5.81E-13  3.64E-13  2.54E-13  1.74E-13  1.01E-13  6.34E-14  3.68E-14  1.55E-14  7.17E-15
             3.03E-15  8.80E-16  3.28E-16  1.19E-16  3.08E-17  1.09E-17  3.88E-18  9.84E-19  3.48E-19
   150       2.75E-13  1.94E-13  1.21E-13  8.45E-14  5.80E-14  3.37E-14  2.11E-14  1.23E-14  5.17E-15  2.39E-15
             1.01E-15  2.93E-16  1.09E-16  3.98E-17  1.03E-17  3.65E-18  1.29E-18  3.28E-19  1.16E-19
   151       8.94E-13  6.31E-13  3.97E-13  2.78E-13  1.94E-13  1.17E-13  7.69E-14  4.81E-14  2.29E-14  1.18E-14
             5.47E-15  1.75E-15  6.86E-16  2.58E-16  6.79E-17  2.44E-17  8.69E-18  2.21E-18  7.82E-19
   152       5.36E-13  3.78E-13  2.38E-13  1.67E-13  1.16E-13  7.00E-14  4.61E-14  2.88E-14  1.38E-14  7.05E-15
             3.28E-15  1.05E-15  4.11E-16  1.55E-16  4.07E-17  1.46E-17  5.21E-18  1.32E-18  4.69E-19
   153       2.97E-13  2.10E-13  1.32E-13  9.24E-14  6.43E-14  3.88E-14  2.56E-14  1.60E-14  7.63E-15  3.91E-15
             1.82E-15  5.82E-16  2.28E-16  8.57E-17  2.26E-17  8.11E-18  2.89E-18  7.35E-19  2.60E-19
   171       6.99E-19  4.96E-19  3.17E-19  2.27E-19  1.66E-19  1.15E-19  9.21E-20  7.94E-20  7.08E-20  6.38E-20
             5.27E-20  3.35E-20  2.03E-20  1.08E-20  3.99E-21  1.70E-21  6.80E-22  1.90E-22  7.00E-23
   174       3.64E-13  2.57E-13  1.63E-13  1.15E-13  8.14E-14  5.15E-14  3.64E-14  2.57E-14  1.61E-14  1.12E-14
             7.65E-15  4.47E-15  2.85E-15  1.73E-15  8.05E-16  4.17E-16  2.02E-16  7.06E-17  3.00E-17
   175       1.20E-13  8.50E-14  5.38E-14  3.80E-14  2.69E-14  1.70E-14  1.20E-14  8.50E-15  5.33E-15  3.71E-15
             2.54E-15  1.49E-15  9.49E-16  5.75E-16  2.68E-16  1.39E-16  6.73E-17  2.35E-17  1.00E-17
   181       1.53E-13  1.08E-13  6.85E-14  4.84E-14  3.42E-14  2.15E-14  1.51E-14  1.05E-14  6.29E-15  4.11E-15
             2.55E-15  1.22E-15  6.36E-16  3.06E-16  1.03E-16  4.23E-17  1.65E-17  4.52E-18  1.65E-18
   183       7.62E-13  5.39E-13  3.41E-13  2.41E-13  1.70E-13  1.07E-13  7.50E-14  5.21E-14  3.13E-14  2.05E-14
             1.27E-14  6.09E-15  3.18E-15  1.53E-15  5.17E-16  2.12E-16  8.26E-17  2.26E-17  8.27E-18
   193       1.51E-13  1.07E-13  6.76E-14  4.77E-14  3.37E-14  2.12E-14  1.49E-14  1.04E-14  6.24E-15  4.08E-15
             2.54E-15  1.22E-15  6.34E-16  3.05E-16  1.03E-16  4.23E-17  1.65E-17  4.52E-18  1.65E-18
   194       4.50E-13  3.18E-13  2.01E-13  1.42E-13  1.00E-13  6.33E-14  4.44E-14  3.09E-14  1.86E-14  1.22E-14
             7.59E-15  3.64E-15  1.90E-15  9.14E-16  3.09E-16  1.27E-16  4.95E-17  1.35E-17  4.95E-18
   196       2.47E-13  1.74E-13  1.10E-13  7.79E-14  5.51E-14  3.47E-14  2.44E-14  1.70E-14  1.03E-14  6.74E-15
             4.19E-15  2.01E-15  1.05E-15  5.06E-16  1.72E-16  7.03E-17  2.74E-17  7.51E-18  2.75E-18
   197       4.83E-14  3.41E-14  2.16E-14  1.53E-14  1.08E-14  6.80E-15  4.79E-15  3.34E-15  2.03E-15  1.33E-15
             8.32E-16  4.01E-16  2.10E-16  1.01E-16  3.42E-17  1.40E-17  5.48E-18  1.50E-18  5.48E-19
   198       2.74E-13  1.94E-13  1.22E-13  8.60E-14  6.04E-14  3.74E-14  2.55E-14  1.70E-14  9.16E-15  5.30E-15
             2.81E-15  1.06E-15  4.60E-16  1.87E-16  5.27E-17  1.95E-17  7.06E-18  1.82E-18  6.46E-19
   199       1.15E-12  8.12E-13  5.12E-13  3.61E-13  2.53E-13  1.57E-13  1.07E-13  7.12E-14  3.84E-14  2.22E-14
             1.18E-14  4.45E-15  1.93E-15  7.85E-16  2.21E-16  8.18E-17  2.96E-17  7.62E-18  2.71E-18
   200       8.11E-13  5.73E-13  3.61E-13  2.55E-13  1.79E-13  1.11E-13  7.57E-14  5.03E-14  2.72E-14  1.58E-14
             8.38E-15  3.16E-15  1.37E-15  5.59E-16  1.58E-16  5.82E-17  2.11E-17  5.43E-18  1.93E-18
   201       4.85E-13  3.43E-13  2.16E-13  1.52E-13  1.07E-13  6.63E-14  4.53E-14  3.01E-14  1.63E-14  9.45E-15
             5.02E-15  1.90E-15  8.24E-16  3.35E-16  9.44E-17  3.49E-17  1.27E-17  3.25E-18  1.16E-18
   202       1.58E-13  1.12E-13  7.05E-14  4.97E-14  3.49E-14  2.16E-14  1.48E-14  9.87E-15  5.36E-15  3.11E-15
             1.66E-15  6.27E-16  2.73E-16  1.11E-16  3.13E-17  1.16E-17  4.19E-18  1.08E-18  3.84E-19
   203       3.69E-13  2.60E-13  1.64E-13  1.16E-13  8.14E-14  5.05E-14  3.46E-14  2.30E-14  1.25E-14  7.26E-15
             3.87E-15  1.46E-15  6.36E-16  2.59E-16  7.30E-17  2.70E-17  9.78E-18  2.52E-18  8.95E-19
   204       3.15E-13  2.22E-13  1.40E-13  9.79E-14  6.81E-14  4.11E-14  2.70E-14  1.69E-14  8.02E-15  4.10E-15
             1.90E-15  6.08E-16  2.38E-16  8.93E-17  2.35E-17  8.44E-18  3.01E-18  7.65E-19  2.71E-19
   205       9.43E-13  6.65E-13  4.19E-13  2.93E-13  2.04E-13  1.23E-13  8.10E-14  5.05E-14  2.40E-14  1.23E-14
             5.71E-15  1.82E-15  7.13E-16  2.68E-16  7.06E-17  2.53E-17  9.02E-18  2.29E-18  8.12E-19
   206       1.21E-12  8.51E-13  5.35E-13  3.75E-13  2.61E-13  1.57E-13  1.04E-13  6.47E-14  3.08E-14  1.58E-14
             7.32E-15  2.34E-15  9.15E-16  3.44E-16  9.05E-17  3.25E-17  1.16E-17  2.94E-18  1.04E-18
   207       5.98E-13  4.22E-13  2.64E-13  1.84E-13  1.26E-13  7.33E-14  4.59E-14  2.67E-14  1.12E-14  5.19E-15
             2.20E-15  6.37E-16  2.37E-16  8.64E-17  2.23E-17  7.92E-18  2.81E-18  7.12E-19  2.52E-19
   208       1.99E-13  1.41E-13  8.80E-14  6.13E-14  4.20E-14  2.44E-14  1.53E-14  8.89E-15  3.74E-15  1.73E-15
             7.33E-16  2.12E-16  7.92E-17  2.88E-17  7.42E-18  2.64E-18  9.36E-19  2.37E-19  8.40E-20
   209       7.69E-13  5.42E-13  3.39E-13  2.36E-13  1.62E-13  9.43E-14  5.91E-14  3.43E-14  1.44E-14  6.68E-15
             2.83E-15  8.19E-16  3.05E-16  1.11E-16  2.86E-17  1.02E-17  3.61E-18  9.16E-19  3.24E-19
   210       2.56E-13  1.81E-13  1.13E-13  7.88E-14  5.40E-14  3.14E-14  1.97E-14  1.14E-14  4.81E-15  2.23E-15
             9.42E-16  2.73E-16  1.02E-16  3.70E-17  9.54E-18  3.39E-18  1.20E-18  3.05E-19  1.08E-19
   211       9.40E-13  6.62E-13  4.15E-13  2.89E-13  1.98E-13  1.15E-13  7.22E-14  4.19E-14  1.77E-14  8.16E-15
             3.45E-15  1.00E-15  3.73E-16  1.36E-16  3.50E-17  1.24E-17  4.41E-18  1.12E-18  3.96E-19
   212       3.13E-13  2.21E-13  1.38E-13  9.63E-14  6.60E-14  3.84E-14  2.41E-14  1.40E-14  5.88E-15  2.72E-15
             1.15E-15  3.34E-16  1.24E-16  4.53E-17  1.17E-17  4.15E-18  1.47E-18  3.73E-19  1.32E-19
   213       6.67E-13  4.71E-13  2.96E-13  2.08E-13  1.44E-13  8.71E-14  5.73E-14  3.58E-14  1.71E-14  8.73E-15
             4.06E-15  1.29E-15  5.07E-16  1.90E-16  5.02E-17  1.80E-17  6.42E-18  1.63E-18  5.77E-19
   214       2.72E-13  1.91E-13  1.19E-13  8.21E-14  5.53E-14  3.07E-14  1.82E-14  9.80E-15  3.70E-15  1.59E-15
             6.31E-16  1.74E-16  6.33E-17  2.27E-17  5.81E-18  2.06E-18  7.30E-19  1.85E-19  6.53E-20
   215       9.07E-14  6.38E-14  3.97E-14  2.74E-14  1.84E-14  1.02E-14  6.06E-15  3.27E-15  1.23E-15  5.28E-16
             2.10E-16  5.79E-17  2.11E-17  7.58E-18  1.94E-18  6.87E-19  2.43E-19  6.16E-20  2.18E-20
   216       3.33E-13  2.34E-13  1.46E-13  1.00E-13  6.76E-14  3.75E-14  2.22E-14  1.20E-14  4.52E-15  1.94E-15
             7.72E-16  2.12E-16  7.73E-17  2.78E-17  7.10E-18  2.52E-18  8.92E-19  2.26E-19  7.99E-20
   217       1.11E-13  7.80E-14  4.85E-14  3.34E-14  2.25E-14  1.25E-14  7.40E-15  3.99E-15  1.51E-15  6.46E-16
             2.57E-16  7.07E-17  2.58E-17  9.26E-18  2.37E-18  8.39E-19  2.97E-19  7.53E-20  2.66E-20
   218       3.93E-13  2.76E-13  1.72E-13  1.19E-13  7.98E-14  4.43E-14  2.62E-14  1.42E-14  5.34E-15  2.29E-15
             9.12E-16  2.51E-16  9.14E-17  3.28E-17  8.39E-18  2.98E-18  1.05E-18  2.67E-19  9.44E-20
   219       1.31E-13  9.21E-14  5.74E-14  3.95E-14  2.66E-14  1.48E-14  8.75E-15  4.72E-15  1.78E-15  7.63E-16
             3.04E-16  8.36E-17  3.05E-17  1.09E-17  2.80E-18  9.92E-19  3.51E-19  8.90E-20  3.15E-20
   220       3.99E-13  2.82E-13  1.77E-13  1.24E-13  8.65E-14  5.22E-14  3.44E-14  2.14E-14  1.02E-14  5.23E-15
             2.43E-15  7.76E-16  3.04E-16  1.14E-16  3.01E-17  1.08E-17  3.85E-18  9.78E-19  3.46E-19
   221       2.21E-13  1.56E-13  9.83E-14  6.90E-14  4.80E-14  2.89E-14  1.91E-14  1.19E-14  5.67E-15  2.90E-15
             1.35E-15  4.31E-16  1.69E-16  6.34E-17  1.67E-17  5.99E-18  2.14E-18  5.43E-19  1.92E-19
   222       9.27E-19  6.58E-19  4.20E-19  3.01E-19  2.19E-19  1.50E-19  1.19E-19  9.80E-20  7.65E-20  5.86E-20
             3.96E-20  1.89E-20  9.27E-21  4.08E-21  1.22E-21  4.63E-22  1.70E-22  4.42E-23  1.58E-23
   223       1.05E-19  7.43E-20  4.76E-20  3.44E-20  2.54E-20  1.81E-20  1.52E-20  1.41E-20  1.40E-20  1.35E-20
             1.18E-20  7.82E-21  4.83E-21  2.61E-21  9.71E-22  4.16E-22  1.67E-22  4.67E-23  1.72E-23
   224       1.49E-19  1.06E-19  6.78E-20  4.91E-20  3.65E-20  2.64E-20  2.28E-20  2.18E-20  2.26E-20  2.25E-20
             1.99E-20  1.35E-20  8.40E-21  4.55E-21  1.70E-21  7.31E-22  2.94E-22  8.23E-23  3.04E-23
   225       2.84E-19  2.01E-19  1.29E-19  9.33E-20  6.88E-20  4.89E-20  4.06E-20  3.59E-20  3.11E-20  2.54E-20
             1.80E-20  8.94E-21  4.46E-21  1.98E-21  6.00E-22  2.28E-22  8.41E-23  2.19E-23  7.80E-24
   226       9.56E-20  6.79E-20  4.36E-20  3.15E-20  2.33E-20  1.66E-20  1.39E-20  1.24E-20  1.09E-20  8.96E-21
             6.38E-21  3.19E-21  1.59E-21  7.09E-22  2.15E-22  8.17E-23  3.01E-23  7.83E-24  2.80E-24
   227       1.23E-19  8.76E-20  5.63E-20  4.10E-20  3.06E-20  2.27E-20  2.03E-20  2.06E-20  2.45E-20  2.80E-20
             2.95E-20  2.62E-20  2.07E-20  1.45E-20  7.61E-21  4.16E-21  2.09E-21  7.52E-22  3.24E-22
   228       3.91E-20  2.78E-20  1.79E-20  1.30E-20  9.74E-21  7.25E-21  6.51E-21  6.68E-21  8.03E-21  9.22E-21
             9.74E-21  8.70E-21  6.88E-21  4.82E-21  2.53E-21  1.39E-21  6.96E-22  2.51E-22  1.08E-22
   229       2.39E-13  1.69E-13  1.07E-13  7.56E-14  5.35E-14  3.38E-14  2.38E-14  1.67E-14  1.04E-14  7.16E-15
             4.86E-15  2.82E-15  1.79E-15  1.08E-15  5.02E-16  2.60E-16  1.26E-16  4.40E-17  1.87E-17
   230       7.92E-14  5.60E-14  3.54E-14  2.50E-14  1.77E-14  1.12E-14  7.88E-15  5.54E-15  3.45E-15  2.38E-15
             1.62E-15  9.38E-16  5.96E-16  3.60E-16  1.67E-16  8.67E-17  4.20E-17  1.47E-17  6.23E-18
   231       1.55E-19  1.10E-19  7.06E-20  5.12E-20  3.79E-20  2.73E-20  2.31E-20  2.09E-20  1.87E-20  1.56E-20
             1.12E-20  5.63E-21  2.82E-21  1.26E-21  3.82E-22  1.45E-22  5.36E-23  1.39E-23  4.98E-24
   233       1.00E-13  7.09E-14  4.48E-14  3.17E-14  2.23E-14  1.40E-14  9.82E-15  6.80E-15  4.06E-15  2.64E-15
             1.63E-15  7.76E-16  4.04E-16  1.94E-16  6.54E-17  2.68E-17  1.04E-17  2.86E-18  1.04E-18
   234       4.99E-13  3.53E-13  2.23E-13  1.58E-13  1.11E-13  6.99E-14  4.89E-14  3.39E-14  2.02E-14  1.32E-14
             8.14E-15  3.88E-15  2.02E-15  9.67E-16  3.27E-16  1.34E-16  5.22E-17  1.43E-17  5.22E-18
   236       9.92E-14  7.01E-14  4.43E-14  3.13E-14  2.21E-14  1.39E-14  9.73E-15  6.74E-15  4.03E-15  2.63E-15
             1.62E-15  7.74E-16  4.03E-16  1.93E-16  6.53E-17  2.67E-17  1.04E-17  2.85E-18  1.04E-18
   237       2.96E-13  2.09E-13  1.32E-13  9.34E-14  6.59E-14  4.15E-14  2.90E-14  2.01E-14  1.21E-14  7.86E-15
             4.86E-15  2.32E-15  1.21E-15  5.79E-16  1.96E-16  8.01E-17  3.13E-17  8.56E-18  3.13E-18
   238       8.78E-20  6.24E-20  4.00E-20  2.90E-20  2.16E-20  1.56E-20  1.32E-20  1.21E-20  1.09E-20  9.14E-21
             6.60E-21  3.33E-21  1.67E-21  7.46E-22  2.26E-22  8.62E-23  3.18E-23  8.27E-24  2.95E-24
   239       1.62E-13  1.15E-13  7.26E-14  5.13E-14  3.62E-14  2.28E-14  1.60E-14  1.11E-14  6.66E-15  4.34E-15
             2.69E-15  1.29E-15  6.69E-16  3.21E-16  1.09E-16  4.45E-17  1.74E-17  4.75E-18  1.74E-18
   240       3.19E-14  2.25E-14  1.43E-14  1.01E-14  7.12E-15  4.49E-15  3.15E-15  2.19E-15  1.32E-15  8.62E-16
             5.35E-16  2.56E-16  1.33E-16  6.41E-17  2.17E-17  8.88E-18  3.47E-18  9.49E-19  3.47E-19
   241       1.84E-13  1.30E-13  8.22E-14  5.79E-14  4.06E-14  2.51E-14  1.71E-14  1.13E-14  6.10E-15  3.52E-15
             1.86E-15  7.01E-16  3.04E-16  1.23E-16  3.48E-17  1.28E-17  4.65E-18  1.20E-18  4.25E-19
   242       7.74E-13  5.47E-13  3.45E-13  2.43E-13  1.70E-13  1.05E-13  7.19E-14  4.76E-14  2.56E-14  1.48E-14
             7.82E-15  2.94E-15  1.28E-15  5.18E-16  1.46E-16  5.39E-17  1.95E-17  5.02E-18  1.79E-18
   243       5.47E-13  3.86E-13  2.44E-13  1.72E-13  1.21E-13  7.46E-14  5.09E-14  3.38E-14  1.82E-14  1.05E-14
             5.56E-15  2.09E-15  9.09E-16  3.69E-16  1.04E-16  3.84E-17  1.39E-17  3.58E-18  1.27E-18
   244       3.27E-13  2.31E-13  1.46E-13  1.03E-13  7.22E-14  4.47E-14  3.05E-14  2.02E-14  1.09E-14  6.29E-15
             3.34E-15  1.26E-15  5.45E-16  2.21E-16  6.24E-17  2.30E-17  8.35E-18  2.15E-18  7.63E-19
   245       1.07E-13  7.57E-14  4.78E-14  3.36E-14  2.36E-14  1.46E-14  1.00E-14  6.65E-15  3.59E-15  2.08E-15
             1.10E-15  4.16E-16  1.81E-16  7.34E-17  2.07E-17  7.65E-18  2.77E-18  7.13E-19  2.53E-19
   246       2.50E-13  1.76E-13  1.11E-13  7.85E-14  5.51E-14  3.41E-14  2.33E-14  1.55E-14  8.38E-15  4.85E-15
             2.58E-15  9.71E-16  4.22E-16  1.71E-16  4.83E-17  1.78E-17  6.47E-18  1.66E-18  5.91E-19
   247       2.30E-13  1.62E-13  1.02E-13  7.16E-14  4.98E-14  3.00E-14  1.97E-14  1.23E-14  5.83E-15  2.98E-15
             1.38E-15  4.40E-16  1.72E-16  6.46E-17  1.70E-17  6.11E-18  2.18E-18  5.53E-19  1.96E-19
   248       6.89E-13  4.87E-13  3.06E-13  2.15E-13  1.49E-13  8.99E-14  5.91E-14  3.68E-14  1.75E-14  8.92E-15
             4.14E-15  1.32E-15  5.16E-16  1.94E-16  5.10E-17  1.83E-17  6.52E-18  1.66E-18  5.87E-19
   249       8.83E-13  6.23E-13  3.92E-13  2.75E-13  1.91E-13  1.15E-13  7.57E-14  4.72E-14  2.24E-14  1.14E-14
             5.31E-15  1.69E-15  6.62E-16  2.49E-16  6.55E-17  2.35E-17  8.37E-18  2.13E-18  7.54E-19
   250       5.26E-13  3.71E-13  2.32E-13  1.62E-13  1.11E-13  6.45E-14  4.04E-14  2.34E-14  9.86E-15  4.55E-15
             1.93E-15  5.58E-16  2.08E-16  7.57E-17  1.95E-17  6.94E-18  2.46E-18  6.24E-19  2.21E-19
   251       1.75E-13  1.24E-13  7.74E-14  5.39E-14  3.70E-14  2.15E-14  1.35E-14  7.81E-15  3.29E-15  1.52E-15
             6.42E-16  1.86E-16  6.93E-17  2.52E-17  6.50E-18  2.31E-18  8.20E-19  2.08E-19  7.35E-20
   252       6.76E-13  4.77E-13  2.99E-13  2.08E-13  1.43E-13  8.29E-14  5.19E-14  3.01E-14  1.27E-14  5.86E-15
             2.48E-15  7.17E-16  2.67E-16  9.73E-17  2.51E-17  8.92E-18  3.16E-18  8.02E-19  2.84E-19
   253       2.25E-13  1.59E-13  9.95E-14  6.93E-14  4.75E-14  2.76E-14  1.73E-14  1.00E-14  4.22E-15  1.95E-15
             8.25E-16  2.39E-16  8.91E-17  3.24E-17  8.36E-18  2.97E-18  1.05E-18  2.67E-19  9.45E-20
   254       8.27E-13  5.83E-13  3.65E-13  2.54E-13  1.74E-13  1.01E-13  6.35E-14  3.68E-14  1.55E-14  7.16E-15
             3.03E-15  8.77E-16  3.27E-16  1.19E-16  3.06E-17  1.09E-17  3.87E-18  9.80E-19  3.47E-19
   255       2.76E-13  1.94E-13  1.22E-13  8.47E-14  5.81E-14  3.38E-14  2.12E-14  1.23E-14  5.16E-15  2.39E-15
             1.01E-15  2.92E-16  1.09E-16  3.96E-17  1.02E-17  3.63E-18  1.29E-18  3.27E-19  1.16E-19
   256       4.88E-13  3.45E-13  2.17E-13  1.52E-13  1.06E-13  6.38E-14  4.19E-14  2.61E-14  1.24E-14  6.35E-15
             2.94E-15  9.39E-16  3.67E-16  1.38E-16  3.63E-17  1.30E-17  4.64E-18  1.18E-18  4.18E-19
   257       3.81E-13  2.68E-13  1.67E-13  1.15E-13  7.75E-14  4.30E-14  2.55E-14  1.37E-14  5.18E-15  2.22E-15
             8.84E-16  2.43E-16  8.86E-17  3.18E-17  8.13E-18  2.88E-18  1.02E-18  2.59E-19  9.15E-20
   258       1.27E-13  8.94E-14  5.57E-14  3.84E-14  2.58E-14  1.43E-14  8.49E-15  4.58E-15  1.73E-15  7.40E-16
             2.95E-16  8.10E-17  2.95E-17  1.06E-17  2.71E-18  9.61E-19  3.40E-19  8.62E-20  3.05E-20
   259       4.66E-13  3.28E-13  2.04E-13  1.41E-13  9.47E-14  5.26E-14  3.11E-14  1.68E-14  6.34E-15  2.71E-15
             1.08E-15  2.97E-16  1.08E-16  3.89E-17  9.94E-18  3.52E-18  1.25E-18  3.16E-19  1.12E-19
   260       1.55E-13  1.09E-13  6.80E-14  4.69E-14  3.16E-14  1.75E-14  1.04E-14  5.60E-15  2.11E-15  9.05E-16
             3.60E-16  9.90E-17  3.61E-17  1.30E-17  3.31E-18  1.17E-18  4.16E-19  1.05E-19  3.73E-20
   261       5.51E-13  3.87E-13  2.41E-13  1.66E-13  1.12E-13  6.22E-14  3.68E-14  1.99E-14  7.49E-15  3.21E-15
             1.28E-15  3.51E-16  1.28E-16  4.60E-17  1.17E-17  4.17E-18  1.48E-18  3.74E-19  1.32E-19
   262       1.84E-13  1.29E-13  8.04E-14  5.54E-14  3.73E-14  2.07E-14  1.23E-14  6.62E-15  2.50E-15  1.07E-15
             4.26E-16  1.17E-16  4.27E-17  1.53E-17  3.91E-18  1.39E-18  4.92E-19  1.25E-19  4.40E-20
   263       1.41E-13  9.86E-14  6.08E-14  4.14E-14  2.72E-14  1.43E-14  7.99E-15  4.02E-15  1.38E-15  5.61E-16
             2.15E-16  5.73E-17  2.06E-17  7.36E-18  1.87E-18  6.64E-19  2.35E-19  5.95E-20  2.10E-20
   264       4.69E-14  3.29E-14  2.03E-14  1.38E-14  9.07E-15  4.78E-15  2.66E-15  1.34E-15  4.61E-16  1.87E-16
             7.16E-17  1.91E-17  6.88E-18  2.45E-18  6.25E-19  2.21E-19  7.83E-20  1.98E-20  7.01E-21
   265       1.66E-13  1.16E-13  7.19E-14  4.89E-14  3.22E-14  1.69E-14  9.44E-15  4.75E-15  1.63E-15  6.63E-16
             2.54E-16  6.77E-17  2.44E-17  8.70E-18  2.21E-18  7.85E-19  2.78E-19  7.03E-20  2.49E-20
   266       5.54E-14  3.88E-14  2.40E-14  1.63E-14  1.07E-14  5.64E-15  3.15E-15  1.58E-15  5.45E-16  2.21E-16
             8.46E-17  2.26E-17  8.13E-18  2.90E-18  7.38E-19  2.62E-19  9.26E-20  2.34E-20  8.28E-21
   267       1.92E-13  1.34E-13  8.30E-14  5.64E-14  3.71E-14  1.95E-14  1.09E-14  5.48E-15  1.89E-15  7.65E-16
             2.93E-16  7.81E-17  2.81E-17  1.00E-17  2.56E-18  9.05E-19  3.20E-19  8.11E-20  2.87E-20
   268       6.39E-14  4.48E-14  2.77E-14  1.88E-14  1.24E-14  6.51E-15  3.63E-15  1.83E-15  6.29E-16  2.55E-16
             9.76E-17  2.60E-17  9.38E-18  3.35E-18  8.52E-19  3.02E-19  1.07E-19  2.70E-20  9.56E-21
   269       2.93E-13  2.06E-13  1.30E-13  9.11E-14  6.33E-14  3.82E-14  2.51E-14  1.57E-14  7.44E-15  3.80E-15
             1.77E-15  5.63E-16  2.20E-16  8.27E-17  2.18E-17  7.82E-18  2.78E-18  7.08E-19  2.51E-19
