 Be Density=1.848 Thickness=50. microns
 Photon Energy (eV), Transmission
    3589.5      0.89441    
    3605.5      0.89580    
    3621.5      0.89716    
    3637.5      0.89850    
    3653.4      0.89981    
    3669.4      0.90111    
    3685.4      0.90238    
    3701.4      0.90363    
    3717.4      0.90486    
    3733.3      0.90607    
    3749.3      0.90726    
    3765.3      0.90843    
    3781.3      0.90958    
    3797.3      0.91072    
    3813.2      0.91183    
    3829.2      0.91293    
    3845.2      0.91401    
    3861.2      0.91507    
    3877.2      0.91611    
    3893.1      0.91714    
    3909.1      0.91815    
    3925.1      0.91915    
    3941.1      0.92013    
    3957.1      0.92110    
    3973.0      0.92205    
    3989.0      0.92298    
    4005.0      0.92390    
    4021.0      0.92481    
    4037.0      0.92570    
    4052.9      0.92658    
    4068.9      0.92744    
    4084.9      0.92829    
    4100.9      0.92913    
    4116.9      0.92997    
    4132.8      0.93079    
    4148.8      0.93160    
    4164.8      0.93240    
    4180.8      0.93318    
    4196.8      0.93396    
    4212.7      0.93472    
    4228.7      0.93547    
    4244.7      0.93621    
    4260.7      0.93693    
    4276.7      0.93765    
    4292.6      0.93836    
    4308.6      0.93905    
    4324.6      0.93974    
    4340.6      0.94042    
    4356.6      0.94108    
    4372.5      0.94174    
    4388.5      0.94238    
    4404.5      0.94302    
    4420.5      0.94365    
    4436.5      0.94427    
    4452.4      0.94488    
    4468.4      0.94548    
    4484.4      0.94607    
    4500.4      0.94666    
    4516.4      0.94723    
    4532.3      0.94780    
    4548.3      0.94836    
    4564.3      0.94891    
    4580.3      0.94945    
    4596.3      0.94999    
    4612.2      0.95052    
    4628.2      0.95104    
    4644.2      0.95156    
    4660.2      0.95206    
    4676.2      0.95256    
    4692.1      0.95306    
    4708.1      0.95354    
    4724.1      0.95402    
    4740.1      0.95449    
    4756.1      0.95496    
    4772.0      0.95542    
    4788.0      0.95588    
    4804.0      0.95632    
    4820.0      0.95677    
    4836.0      0.95720    
    4851.9      0.95763    
    4867.9      0.95806    
    4883.9      0.95847    
    4899.9      0.95889    
    4915.9      0.95930    
    4931.8      0.95970    
    4947.8      0.96010    
    4963.8      0.96049    
    4979.8      0.96087    
    4995.8      0.96126    
    5011.7      0.96163    
    5027.7      0.96200    
    5043.7      0.96237    
    5059.7      0.96273    
    5075.7      0.96309    
    5091.6      0.96345    
    5107.6      0.96379    
    5123.6      0.96414    
    5139.6      0.96448    
    5155.6      0.96481    
    5171.5      0.96514    
    5187.5      0.96547    
    5203.5      0.96579    
    5219.5      0.96611    
    5235.5      0.96643    
    5251.4      0.96675    
    5267.4      0.96705    
    5283.4      0.96736    
    5299.4      0.96766    
    5315.4      0.96796    
    5331.3      0.96826    
    5347.3      0.96855    
    5363.3      0.96883    
    5379.3      0.96912    
    5395.3      0.96940    
    5411.2      0.96968    
    5427.2      0.96995    
    5443.2      0.97022    
    5459.2      0.97049    
    5475.2      0.97075    
    5491.1      0.97101    
    5507.1      0.97127    
    5523.1      0.97152    
    5539.1      0.97178    
    5555.1      0.97202    
    5571.0      0.97227    
    5587.0      0.97251    
    5603.0      0.97275    
    5619.0      0.97299    
    5635.0      0.97322    
    5650.9      0.97345    
    5666.9      0.97368    
    5682.9      0.97391    
    5698.9      0.97413    
    5714.9      0.97435    
    5730.8      0.97457    
    5746.8      0.97479    
    5762.8      0.97500    
    5778.8      0.97521    
    5794.8      0.97542    
    5810.7      0.97562    
    5826.7      0.97583    
    5842.7      0.97603    
    5858.7      0.97623    
    5874.7      0.97642    
    5890.6      0.97662    
    5906.6      0.97681    
    5922.6      0.97700    
    5938.6      0.97719    
    5954.6      0.97738    
    5970.5      0.97756    
    5986.5      0.97774    
    6002.5      0.97792    
    6018.5      0.97810    
    6034.5      0.97827    
    6050.4      0.97845    
    6066.4      0.97862    
    6082.4      0.97879    
    6098.4      0.97896    
    6114.4      0.97912    
    6130.3      0.97929    
    6146.3      0.97945    
    6162.3      0.97961    
    6178.3      0.97977    
    6194.3      0.97993    
    6210.2      0.98009    
    6226.2      0.98024    
    6242.2      0.98039    
    6258.2      0.98054    
    6274.2      0.98069    
    6290.1      0.98084    
    6306.1      0.98099    
    6322.1      0.98113    
    6338.1      0.98128    
    6354.1      0.98142    
    6370.0      0.98156    
