 Be Density=1.848 Thickness=10. microns
 Photon Energy (eV), Transmission
    500.00      0.24691E-03
    515.00      0.47833E-03
    530.00      0.86450E-03
    545.00      0.14708E-02
    560.00      0.23732E-02
    575.00      0.36911E-02
    590.00      0.55058E-02
    605.00      0.79102E-02
    620.00      0.10993E-01
    635.00      0.14834E-01
    650.00      0.19746E-01
    665.00      0.25697E-01
    680.00      0.32396E-01
    695.00      0.39476E-01
    710.00      0.47654E-01
    725.00      0.57002E-01
    740.00      0.67436E-01
    755.00      0.78758E-01
    770.00      0.90909E-01
    785.00      0.10382    
    800.00      0.11743    
    815.00      0.13166    
    830.00      0.14643    
    845.00      0.16167    
    860.00      0.17730    
    875.00      0.19325    
    890.00      0.20939    
    905.00      0.22567    
    920.00      0.24207    
    935.00      0.25854    
    950.00      0.27521    
    965.00      0.29189    
    980.00      0.30849    
    995.00      0.32497    
    1010.0      0.34129    
    1025.0      0.35743    
    1040.0      0.37335    
    1055.0      0.38903    
    1070.0      0.40446    
    1085.0      0.41961    
    1100.0      0.43448    
    1115.0      0.44904    
    1130.0      0.46329    
    1145.0      0.47723    
    1160.0      0.49085    
    1175.0      0.50415    
    1190.0      0.51711    
    1205.0      0.52976    
    1220.0      0.54208    
    1235.0      0.55408    
    1250.0      0.56576    
    1265.0      0.57712    
    1280.0      0.58817    
    1295.0      0.59892    
    1310.0      0.60936    
    1325.0      0.61951    
    1340.0      0.62937    
    1355.0      0.63895    
    1370.0      0.64826    
    1385.0      0.65730    
    1400.0      0.66608    
    1415.0      0.67460    
    1430.0      0.68287    
    1445.0      0.69089    
    1460.0      0.69868    
    1475.0      0.70625    
    1490.0      0.71358    
    1505.0      0.72070    
    1520.0      0.72764    
    1535.0      0.73449    
    1550.0      0.74113    
    1565.0      0.74758    
    1580.0      0.75383    
    1595.0      0.75989    
    1610.0      0.76578    
    1625.0      0.77149    
    1640.0      0.77703    
    1655.0      0.78241    
    1670.0      0.78763    
    1685.0      0.79269    
    1700.0      0.79761    
    1715.0      0.80239    
    1730.0      0.80702    
    1745.0      0.81152    
    1760.0      0.81589    
    1775.0      0.82014    
    1790.0      0.82426    
    1805.0      0.82827    
    1820.0      0.83216    
    1835.0      0.83594    
    1850.0      0.83961    
    1865.0      0.84319    
    1880.0      0.84666    
    1895.0      0.85003    
    1910.0      0.85331    
    1925.0      0.85650    
    1940.0      0.85961    
    1955.0      0.86262    
    1970.0      0.86556    
    1985.0      0.86842    
    2000.0      0.87120    
    2015.0      0.87390    
    2030.0      0.87655    
    2045.0      0.87916    
    2060.0      0.88171    
    2075.0      0.88418    
    2090.0      0.88660    
    2105.0      0.88894    
    2120.0      0.89123    
    2135.0      0.89345    
    2150.0      0.89562    
    2165.0      0.89773    
    2180.0      0.89979    
    2195.0      0.90179    
    2210.0      0.90374    
    2225.0      0.90564    
    2240.0      0.90750    
    2255.0      0.90931    
    2270.0      0.91107    
    2285.0      0.91279    
    2300.0      0.91446    
    2315.0      0.91610    
    2330.0      0.91769    
    2345.0      0.91925    
    2360.0      0.92076    
    2375.0      0.92225    
    2390.0      0.92369    
    2405.0      0.92510    
    2420.0      0.92648    
    2435.0      0.92782    
    2450.0      0.92914    
    2465.0      0.93042    
    2480.0      0.93167    
    2495.0      0.93289    
    2510.0      0.93409    
    2525.0      0.93525    
    2540.0      0.93639    
    2555.0      0.93751    
    2570.0      0.93860    
    2585.0      0.93966    
    2600.0      0.94070    
    2615.0      0.94172    
    2630.0      0.94271    
    2645.0      0.94368    
    2660.0      0.94464    
    2675.0      0.94557    
    2690.0      0.94648    
    2705.0      0.94737    
    2720.0      0.94824    
    2735.0      0.94909    
    2750.0      0.94992    
    2765.0      0.95074    
    2780.0      0.95154    
    2795.0      0.95232    
    2810.0      0.95308    
    2825.0      0.95383    
    2840.0      0.95457    
    2855.0      0.95529    
    2870.0      0.95599    
    2885.0      0.95668    
    2900.0      0.95735    
    2915.0      0.95802    
    2930.0      0.95866    
    2945.0      0.95930    
    2960.0      0.95992    
    2975.0      0.96053    
    2990.0      0.96113    
    3005.0      0.96171    
    3020.0      0.96229    
    3035.0      0.96286    
    3050.0      0.96342    
    3065.0      0.96397    
    3080.0      0.96451    
    3095.0      0.96504    
    3110.0      0.96556    
    3125.0      0.96607    
    3140.0      0.96657    
    3155.0      0.96706    
    3170.0      0.96754    
    3185.0      0.96801    
    3200.0      0.96848    
    3215.0      0.96893    
    3230.0      0.96937    
    3245.0      0.96981    
    3260.0      0.97024    
    3275.0      0.97066    
    3290.0      0.97107    
    3305.0      0.97148    
    3320.0      0.97188    
    3335.0      0.97227    
    3350.0      0.97265    
    3365.0      0.97303    
    3380.0      0.97340    
    3395.0      0.97376    
    3410.0      0.97412    
    3425.0      0.97447    
    3440.0      0.97481    
    3455.0      0.97515    
    3470.0      0.97548    
    3485.0      0.97581    
    3500.0      0.97613    
    3515.0      0.97644    
    3530.0      0.97675    
    3545.0      0.97706    
    3560.0      0.97736    
    3575.0      0.97765    
    3590.0      0.97794    
    3605.0      0.97822    
    3620.0      0.97850    
    3635.0      0.97878    
    3650.0      0.97905    
    3665.0      0.97931    
    3680.0      0.97957    
    3695.0      0.97983    
    3710.0      0.98008    
    3725.0      0.98033    
    3740.0      0.98057    
    3755.0      0.98081    
    3770.0      0.98105    
    3785.0      0.98128    
    3800.0      0.98151    
    3815.0      0.98174    
    3830.0      0.98196    
    3845.0      0.98217    
    3860.0      0.98239    
    3875.0      0.98260    
    3890.0      0.98281    
    3905.0      0.98301    
    3920.0      0.98321    
    3935.0      0.98341    
    3950.0      0.98361    
    3965.0      0.98380    
    3980.0      0.98399    
    3995.0      0.98417    
    4010.0      0.98436    
    4025.0      0.98454    
    4040.0      0.98471    
    4055.0      0.98489    
    4070.0      0.98506    
    4085.0      0.98523    
    4100.0      0.98540    
    4115.0      0.98556    
    4130.0      0.98573    
    4145.0      0.98589    
    4160.0      0.98605    
    4175.0      0.98620    
    4190.0      0.98636    
    4205.0      0.98651    
    4220.0      0.98666    
    4235.0      0.98681    
    4250.0      0.98695    
    4265.0      0.98710    
    4280.0      0.98724    
    4295.0      0.98738    
    4310.0      0.98752    
    4325.0      0.98765    
    4340.0      0.98778    
    4355.0      0.98791    
    4370.0      0.98804    
    4385.0      0.98817    
    4400.0      0.98830    
    4415.0      0.98842    
    4430.0      0.98854    
    4445.0      0.98867    
    4460.0      0.98878    
    4475.0      0.98890    
    4490.0      0.98902    
    4505.0      0.98913    
    4520.0      0.98924    
    4535.0      0.98935    
    4550.0      0.98946    
    4565.0      0.98957    
    4580.0      0.98968    
    4595.0      0.98978    
    4610.0      0.98989    
    4625.0      0.98999    
    4640.0      0.99009    
    4655.0      0.99019    
    4670.0      0.99029    
    4685.0      0.99038    
    4700.0      0.99048    
    4715.0      0.99057    
    4730.0      0.99067    
    4745.0      0.99076    
    4760.0      0.99085    
    4775.0      0.99094    
    4790.0      0.99103    
    4805.0      0.99111    
    4820.0      0.99120    
    4835.0      0.99128    
    4850.0      0.99137    
    4865.0      0.99145    
