SEQ='HE'     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 198292067.8   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S1                 (2)0( 0.5)        0.0 
     2          2S1                 (2)1( 0.5)148410541.6 
     3          2P1                 (2)0( 0.5)148419969.7 

   IC RESOLVED LEVEL INDEXING           BWNR= 246379823.7   NLVL= 300
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
    81     1    1S1 7F1             (3)3( 4.0) 44316240.4 
    82     1    1S1 7F1             (1)3( 3.0) 44316247.1 
    83     1    1S1 7G1             (3)4( 5.0) 44318642.6 
    84     1    1S1 7G1             (1)4( 4.0) 44318642.7 
    85     1    1S1 8S1             (3)0( 1.0) 45166538.9 
    86     1    1S1 8P1             (3)1( 0.0) 45171730.4 
    87     1    1S1 8S1             (1)0( 0.0) 45172054.9 
    88     1    1S1 8P1             (3)1( 1.0) 45172867.3 
    89     1    1S1 8P1             (3)1( 2.0) 45189651.7 
    90     1    1S1 8D1             (3)2( 1.0) 45191889.0 
    91     1    1S1 8D1             (3)2( 2.0) 45192006.7 
    92     1    1S1 8P1             (1)1( 1.0) 45192459.2 
    93     1    1S1 8D1             (3)2( 3.0) 45197546.5 
    94     1    1S1 8F1             (3)3( 2.0) 45197621.9 
    95     1    1S1 8F1             (3)3( 3.0) 45197625.4 
    96     1    1S1 8D1             (1)2( 2.0) 45197732.6 
    97     1    1S1 8G1             (3)4( 3.0) 45200356.7 
    98     1    1S1 8G1             (3)4( 4.0) 45200356.8 
    99     1    1S1 8F1             (3)3( 4.0) 45200411.9 
   100     1    1S1 8F1             (1)3( 3.0) 45200416.6 
   101     1    1S1 8G1             (3)4( 5.0) 45202021.6 
   102     1    1S1 8G1             (1)4( 4.0) 45202021.6 
   103     2    2S2                 (1)0( 0.0)147871321.1*     3.38E+14
   104     2    2S1 2P1             (3)1( 1.0)148037166.1*     5.05E+13
   105     2    2P2                 (3)1( 0.0)148468225.0*     6.68E+12
   106     2    2S1 2P1             (3)1( 2.0)149092798.7*     1.64E+13
   107     2    2P2                 (3)1( 1.0)149399491.6*     0.00E+00
   108     2    2S1 2P1             (1)1( 1.0)149510883.8*     1.73E+14
   109     2    2S1 3S1             (3)0( 1.0)175153015.6*     3.55E+11
   110     3    2P1 3S1             (3)1( 1.0)175228601.2*     9.57E+10  0.00E+00
   111     3    2P1 3S1             (3)1( 0.0)175246434.7*     6.08E+12  0.00E+00
   112     2    2S1 3S1             (1)0( 0.0)175248975.2*     1.67E+14
   113     3    2P1 3P1             (3)2( 1.0)175270481.2*     1.40E+11  0.00E+00
   114     2    2S1 3P1             (3)1( 0.0)175309457.9*     1.73E+12
   115     2    2S1 3P1             (3)1( 1.0)175322116.4*     2.43E+13
   116     3    2P1 3P1             (3)1( 0.0)175524944.7*     4.48E+12  0.00E+00
   117     2    2S1 3P1             (3)1( 2.0)175619159.4*     5.61E+12
   118     3    2P1 3P1             (3)2( 2.0)175666362.1*     3.19E+13  0.00E+00
   119     2    2S1 3P1             (1)1( 1.0)175675631.5*     3.95E+13
   120     3    2P1 3P1             (3)0( 1.0)175688516.6*     2.91E+11  0.00E+00
   121     3    2P1 3D1             (3)3( 2.0)175709544.4*     3.45E+12  0.00E+00
   122     2    2S1 3D1             (3)2( 1.0)175740667.9*     1.89E+12
   123     2    2S1 3D1             (3)2( 2.0)175759431.0*     9.88E+12
   124     2    2S1 3D1             (3)2( 3.0)175825229.0*     1.79E+12
   125     3    2P1 3D1             (3)2( 1.0)175856937.4*     1.72E+11  0.00E+00
   126     3    2P1 3D1             (3)3( 3.0)175906883.7*     7.89E+12  0.00E+00
   127     3    2P1 3D1             (3)2( 2.0)175908697.8*     1.75E+11  0.00E+00
   128     2    2S1 3D1             (1)2( 2.0)175938253.3*     2.62E+12
   129     2    2S1 4S1             (3)0( 1.0)184605311.6*     2.75E+11
   130     2    2S1 4S1             (1)0( 0.0)184632064.7*     6.42E+13
   131     3    2P1 4S1             (3)1( 0.0)184632471.2*     2.67E+12  0.00E+00
   132     3    2P1 4S1             (3)1( 1.0)184641051.3*     1.91E+11  0.00E+00
   133     3    2P1 4P1             (3)2( 1.0)184661737.5*     9.64E+10  0.00E+00
   134     2    2S1 4P1             (3)1( 1.0)184664903.2*     1.03E+13
   135     2    2S1 4P1             (3)1( 0.0)184679072.2*     4.12E+11
   136     3    2P1 4P1             (3)1( 0.0)184753310.3*     1.21E+12  0.00E+00
   137     2    2S1 4P1             (3)1( 2.0)184796114.2*     2.45E+12
   138     3    2P1 4P1             (1)2( 2.0)184820513.0*     1.48E+13  0.00E+00
   139     2    2S1 4P1             (1)1( 1.0)184826011.1*     1.99E+13
   140     3    2P1 4P1             (3)0( 1.0)184830585.1*     2.64E+11  0.00E+00
   141     3    2P1 4D1             (3)3( 2.0)184839922.4*     1.68E+12  0.00E+00
   142     2    2S1 4D1             (3)2( 1.0)184849327.5*     9.31E+11
   143     2    2S1 4D1             (3)2( 2.0)184852191.2*     3.06E+12
   144     2    2S1 4D1             (3)2( 3.0)184882366.0*     9.70E+11
   145     3    2P1 4D1             (3)2( 1.0)184893851.5*     2.68E+11  0.00E+00
   146     3    2P1 4D1             (3)2( 3.0)184911956.3*     2.89E+12  0.00E+00
   147     3    2P1 4D1             (1)2( 2.0)184919961.0*     1.06E+10  0.00E+00
   148     2    2S1 4D1             (1)2( 2.0)184922180.9*     3.32E+12
   149     2    2S1 4F1             (3)3( 2.0)184927246.7*     1.75E+11
   150     2    2S1 4F1             (3)3( 3.0)184933718.7*     1.52E+12
   151     3    2P1 4F1             (3)4( 3.0)184933918.5*     1.92E+11  0.00E+00
   152     3    2P1 4F1             (3)2( 2.0)184940238.5*     6.12E+10  0.00E+00
   153     2    2S1 4F1             (3)3( 4.0)184945819.8*     1.35E+10
   154     2    2S1 4F1             (1)3( 3.0)184952481.8*     1.70E+11
   155     3    2P1 4F1             (3)2( 3.0)184960639.3*     1.35E+10  0.00E+00
   156     3    2P1 4F1             (3)3( 4.0)184960654.3*     2.64E+11  0.00E+00
   157     2    2S1 5S1             (3)0( 1.0)188930965.8*     1.70E+11
   158     2    2S1 5S1             (1)0( 0.0)188942836.5*     3.19E+13
   159     3    2P1 5S1             (3)1( 0.0)188944138.4*     1.40E+12  0.00E+00
   160     3    2P1 5S1             (3)1( 1.0)188952202.5*     4.82E+10  0.00E+00
   161     2    2S1 5P1             (3)1( 1.0)188959707.7*     5.32E+12
   162     3    2P1 5P1             (3)2( 1.0)188963816.0*     5.65E+10  0.00E+00
   163     2    2S1 5P1             (3)1( 0.0)188971464.1*     1.41E+11
   164     3    2P1 5P1             (3)1( 0.0)189007564.6*     4.29E+11  0.00E+00
   165     2    2S1 5P1             (3)1( 2.0)189027425.8*     1.26E+12
   166     3    2P1 5P1             (1)2( 2.0)189042579.6*     6.89E+12  0.00E+00
   167     2    2S1 5P1             (1)1( 1.0)189043332.5*     1.05E+13
   168     2    2S1 5D1             (3)2( 1.0)189047274.4*     2.84E+11
   169     3    2P1 5D1             (3)3( 2.0)189053804.9*     8.88E+11  0.00E+00
   170     2    2S1 5D1             (3)2( 2.0)189055560.0*     1.74E+12
   171     3    2P1 5P1             (3)0( 1.0)189056394.5*     3.90E+11  0.00E+00
   172     2    2S1 5D1             (3)2( 3.0)189071043.8*     5.45E+11
   173     3    2P1 5D1             (3)2( 1.0)189079929.7*     1.40E+11  0.00E+00
   174     2    2S1 5F1             (3)3( 3.0)189087080.1*     1.03E+12
   175     2    2S1 5D1             (1)2( 2.0)189090602.3*     2.37E+12
   176     2    2S1 5F1             (3)3( 2.0)189091505.1*     5.59E+10
   177     3    2P1 5D1             (1)2( 2.0)189095290.1*     8.52E+10  0.00E+00
   178     3    2P1 5D1             (1)3( 3.0)189098164.2*     1.32E+12  0.00E+00
   179     3    2P1 5F1             (3)4( 3.0)189100138.1*     1.47E+11  0.00E+00
   180     2    2S1 5F1             (3)3( 4.0)189101662.3*     1.32E+10
   181     3    2P1 5F1             (3)2( 2.0)189104287.7*     2.17E+10  0.00E+00
   182     2    2S1 5G1             (3)4( 4.0)189106070.7*     7.99E+08
   183     2    2S1 5G1             (3)4( 3.0)189106103.3*     4.08E+09
   184     2    2S1 5F1             (1)3( 3.0)189106194.9*     2.42E+11
