#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=11.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:02:53
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(11)' coupled to the particle 'H2+'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   1.18289344e-023    
   5.5000        5.6761e+017   1.08112251e-023    
   5.5000        6.4437e+017   9.87907847e-024    
   5.5000        7.3150e+017   9.02527493e-024    
   5.5000        8.3041e+017   8.24316394e-024    
   5.5000        9.4270e+017   7.52663555e-024    
   5.5000        1.0702e+018   6.87009382e-024    
   5.5000        1.2149e+018   6.26843077e-024    
   5.5000        1.3792e+018   5.71699902e-024    
   5.5000        1.5657e+018   5.21158233e-024    
   5.5000        1.7774e+018   4.74836333e-024    
   5.5000        2.0177e+018   4.32388869e-024    
   5.5000        2.2906e+018   3.93503252e-024    
   5.5000        2.6003e+018   3.57895918e-024    
   5.5000        2.9519e+018   3.25308687e-024    
   5.5000        3.3511e+018   2.95505363e-024    
   5.5000        3.8042e+018   2.68268679e-024    
   5.5000        4.3186e+018   2.43397685e-024    
   5.5000        4.9026e+018   2.20705622e-024    
   5.5000        5.5656e+018   2.00018277e-024    
   5.5000        6.3182e+018   1.81172791e-024    
   5.5000        7.1725e+018   1.64016829e-024    
   5.5000        8.1424e+018   1.48408064e-024    
   5.5000        9.2434e+018   1.34213843e-024    
   5.5000        1.0493e+019   1.21310981e-024    
   5.5000        1.1912e+019   1.09585575e-024    
   5.5000        1.3523e+019   9.89328111e-025    
   5.5000        1.5352e+019   8.92566940e-025    
   5.5000        1.7428e+019   8.04696875e-025    
   5.5000        1.9784e+019   7.24922628e-025    
   5.5000        2.2460e+019   6.52523594e-025    
   5.5000        2.5497e+019   5.86847794e-025    
   5.5000        2.8944e+019   5.27305446e-025    
   5.5000        3.2858e+019   4.73362429e-025    
   5.5000        3.7301e+019   4.24533947e-025    
   5.5000        4.2345e+019   3.80378616e-025    
   5.5000        4.8071e+019   3.40493136e-025    
   5.5000        5.4572e+019   3.04507676e-025    
   5.5000        6.1951e+019   2.72081966e-025    
   5.5000        7.0328e+019   2.42902097e-025    
   5.5000        7.9838e+019   2.16677943e-025    
   5.5000        9.0634e+019   1.93141107e-025    
   5.5000        1.0289e+020   1.72043294e-025    
   5.5000        1.1680e+020   1.53154994e-025    
   5.5000        1.3260e+020   1.36264389e-025    
   5.5000        1.5053e+020   1.21176404e-025    
   5.5000        1.7088e+020   1.07711840e-025    
   5.5000        1.9399e+020   9.57065549e-026    
   5.5000        2.2022e+020   8.50106489e-026    
   5.5000        2.5000e+020   7.54876605e-026    
   5.6726        5.0000e+017   1.16051640e-023    
   5.6726        5.6761e+017   1.06067740e-023    
   5.6726        6.4437e+017   9.69229627e-024    
   5.6726        7.3150e+017   8.85465290e-024    
   5.6726        8.3041e+017   8.08732400e-024    
   5.6726        9.4270e+017   7.38431988e-024    
   5.6726        1.0702e+018   6.74015496e-024    
   5.6726        1.2149e+018   6.14982216e-024    
   5.6726        1.3792e+018   5.60876601e-024    
   5.6726        1.5657e+018   5.11285360e-024    
   5.6726        1.7774e+018   4.65834286e-024    
   5.6726        2.0177e+018   4.24184825e-024    
   5.6726        2.2906e+018   3.86030482e-024    
   5.6726        2.6003e+018   3.51093165e-024    
   5.6726        2.9519e+018   3.19119623e-024    
   5.6726        3.3511e+018   2.89878111e-024    
   5.6726        3.8042e+018   2.63155406e-024    
   5.6726        4.3186e+018   2.38754260e-024    
   5.6726        4.9026e+018   2.16491324e-024    
   5.6726        5.5656e+018   1.96195553e-024    
   5.6726        6.3182e+018   1.77707042e-024    
   5.6726        7.1725e+018   1.60876234e-024    
   5.6726        8.1424e+018   1.45563409e-024    
   5.6726        9.2434e+018   1.31638364e-024    
   5.6726        1.0493e+019   1.18980212e-024    
   5.6726        1.1912e+019   1.07477202e-024    
   5.6726        1.3523e+019   9.70265154e-025    
   5.6726        1.5352e+019   8.75340029e-025    
   5.6726        1.7428e+019   7.89138230e-025    
   5.6726        1.9784e+019   7.10879928e-025    
   5.6726        2.2460e+019   6.39858529e-025    
   5.6726        2.5497e+019   5.75434696e-025    
   5.6726        2.8944e+019   5.17029998e-025    
   5.6726        3.2858e+019   4.64120499e-025    
   5.6726        3.7301e+019   4.16230529e-025    
   5.6726        4.2345e+019   3.72926893e-025    
   5.6726        4.8071e+019   3.33813676e-025    
   5.6726        5.4572e+019   2.98527725e-025    
   5.6726        6.1951e+019   2.66734854e-025    
   5.6726        7.0328e+019   2.38126722e-025    
   5.6726        7.9838e+019   2.12418330e-025    
   5.6726        9.0634e+019   1.89346021e-025    
   5.6726        1.0289e+020   1.68665900e-025    
   5.6726        1.1680e+020   1.50152548e-025    
   5.6726        1.3260e+020   1.33597955e-025    
   5.6726        1.5053e+020   1.18810588e-025    
   5.6726        1.7088e+020   1.05614540e-025    
   5.6726        1.9399e+020   9.38487217e-026    
   5.6726        2.2022e+020   8.33660583e-026    
   5.6726        2.5000e+020   7.40326947e-026    
   5.8506        5.0000e+017   1.13788875e-023    
   5.8506        5.6761e+017   1.04000194e-023    
   5.8506        6.4437e+017   9.50339830e-024    
   5.8506        7.3150e+017   8.68208930e-024    
   5.8506        8.3041e+017   7.92970431e-024    
   5.8506        9.4270e+017   7.24037484e-024    
   5.8506        1.0702e+018   6.60872651e-024    
   5.8506        1.2149e+018   6.02985382e-024    
   5.8506        1.3792e+018   5.49929380e-024    
   5.8506        1.5657e+018   5.01299739e-024    
   5.8506        1.7774e+018   4.56729822e-024    
   5.8506        2.0177e+018   4.15887895e-024    
   5.8506        2.2906e+018   3.78473593e-024    
   5.8506        2.6003e+018   3.44214336e-024    
   5.8506        2.9519e+018   3.12861840e-024    
   5.8506        3.3511e+018   2.84188852e-024    
   5.8506        3.8042e+018   2.57986238e-024    
   5.8506        4.3186e+018   2.34060493e-024    
   5.8506        4.9026e+018   2.12231725e-024    
   5.8506        5.5656e+018   1.92332102e-024    
   5.8506        6.3182e+018   1.74204720e-024    
   5.8506        7.1725e+018   1.57702837e-024    
   5.8506        8.1424e+018   1.42689377e-024    
   5.8506        9.2434e+018   1.29036627e-024    
   5.8506        1.0493e+019   1.16626027e-024    
   5.8506        1.1912e+019   1.05347999e-024    
   5.8506        1.3523e+019   9.51017460e-025    
   5.8506        1.5352e+019   8.57949832e-025    
   5.8506        1.7428e+019   7.73435792e-025    
   5.8506        1.9784e+019   6.96711102e-025    
   5.8506        2.2460e+019   6.27083298e-025    
   5.8506        2.5497e+019   5.63925786e-025    
   5.8506        2.8944e+019   5.06671595e-025    
   5.8506        3.2858e+019   4.54807064e-025    
   5.8506        3.7301e+019   4.07865746e-025    
   5.8506        4.2345e+019   3.65422739e-025    
   5.8506        4.8071e+019   3.27089607e-025    
   5.8506        5.4572e+019   2.92509978e-025    
   5.8506        6.1951e+019   2.61355846e-025    
   5.8506        7.0328e+019   2.33324534e-025    
   5.8506        7.9838e+019   2.08136261e-025    
   5.8506        9.0634e+019   1.85532200e-025    
   5.8506        1.0289e+020   1.65272935e-025    
   5.8506        1.1680e+020   1.47137212e-025    
   5.8506        1.3260e+020   1.30920894e-025    
   5.8506        1.5053e+020   1.16436049e-025    
   5.8506        1.7088e+020   1.03510117e-025    
   5.8506        1.9399e+020   9.19851050e-026    
   5.8506        2.2022e+020   8.17168042e-026    
   5.8506        2.5000e+020   7.25739994e-026    
   6.0342        5.0000e+017   1.11696293e-023    
   6.0342        5.6761e+017   1.02088268e-023    
   6.0342        6.4437e+017   9.32872978e-024    
   6.0342        7.3150e+017   8.52253575e-024    
   6.0342        8.3041e+017   7.78397892e-024    
   6.0342        9.4270e+017   7.10730321e-024    
   6.0342        1.0702e+018   6.48723725e-024    
   6.0342        1.2149e+018   5.91896965e-024    
   6.0342        1.3792e+018   5.39812300e-024    
   6.0342        1.5657e+018   4.92072579e-024    
   6.0342        1.7774e+018   4.48318164e-024    
   6.0342        2.0177e+018   4.08223622e-024    
   6.0342        2.2906e+018   3.71494248e-024    
   6.0342        2.6003e+018   3.37862552e-024    
   6.0342        2.9519e+018   3.07084835e-024    
   6.0342        3.3511e+018   2.78937993e-024    
   6.0342        3.8042e+018   2.53216667e-024    
   6.0342        4.3186e+018   2.29730814e-024    
   6.0342        4.9026e+018   2.08303737e-024    
   6.0342        5.5656e+018   1.88770574e-024    
   6.0342        6.3182e+018   1.70977201e-024    
   6.0342        7.1725e+018   1.54779483e-024    
   6.0342        8.1424e+018   1.40042796e-024    
   6.0342        9.2434e+018   1.26641729e-024    
   6.0342        1.0493e+019   1.14459882e-024    
   6.0342        1.1912e+019   1.03389694e-024    
   6.0342        1.3523e+019   9.33322436e-025    
   6.0342        1.5352e+019   8.41969732e-025    
   6.0342        1.7428e+019   7.59013395e-025    
   6.0342        1.9784e+019   6.83703654e-025    
   6.0342        2.2460e+019   6.15361162e-025    
   6.0342        2.5497e+019   5.53371153e-025    
   6.0342        2.8944e+019   4.97177291e-025    
   6.0342        3.2858e+019   4.46275457e-025    
   6.0342        3.7301e+019   4.00207767e-025    
   6.0342        4.2345e+019   3.58557014e-025    
   6.0342        4.8071e+019   3.20941704e-025    
   6.0342        5.4572e+019   2.87011757e-025    
   6.0342        6.1951e+019   2.56444897e-025    
   6.0342        7.0328e+019   2.28943701e-025    
   6.0342        7.9838e+019   2.04233220e-025    
   6.0342        9.0634e+019   1.82059098e-025    
   6.0342        1.0289e+020   1.62186064e-025    
   6.0342        1.1680e+020   1.44396715e-025    
   6.0342        1.3260e+020   1.28490493e-025    
   6.0342        1.5053e+020   1.14282795e-025    
   6.0342        1.7088e+020   1.01604146e-025    
   6.0342        1.9399e+020   9.02994141e-026    
   6.0342        2.2022e+020   8.02270345e-026    
   6.0342        2.5000e+020   7.12582283e-026    
   6.2236        5.0000e+017   1.09573595e-023    
   6.2236        5.6761e+017   1.00148623e-023    
   6.2236        6.4437e+017   9.15151128e-024    
   6.2236        7.3150e+017   8.36063825e-024    
   6.2236        8.3041e+017   7.63610094e-024    
   6.2236        9.4270e+017   6.97225679e-024    
   6.2236        1.0702e+018   6.36393845e-024    
   6.2236        1.2149e+018   5.80642947e-024    
   6.2236        1.3792e+018   5.29543877e-024    
   6.2236        1.5657e+018   4.82707303e-024    
   6.2236        1.7774e+018   4.39780639e-024    
   6.2236        2.0177e+018   4.00444803e-024    
   6.2236        2.2906e+018   3.64410798e-024    
   6.2236        2.6003e+018   3.31416271e-024    
   6.2236        2.9519e+018   3.01222153e-024    
   6.2236        3.3511e+018   2.73609537e-024    
   6.2236        3.8042e+018   2.48376886e-024    
   6.2236        4.3186e+018   2.25337668e-024    
   6.2236        4.9026e+018   2.04318433e-024    
   6.2236        5.5656e+018   1.85157337e-024    
   6.2236        6.3182e+018   1.67703082e-024    
   6.2236        7.1725e+018   1.51814185e-024    
   6.2236        8.1424e+018   1.37358516e-024    
   6.2236        9.2434e+018   1.24213003e-024    
   6.2236        1.0493e+019   1.12263443e-024    
   6.2236        1.1912e+019   1.01404321e-024    
   6.2236        1.3523e+019   9.15386123e-025    
   6.2236        1.5352e+019   8.25775144e-025    
   6.2236        1.7428e+019   7.44400898e-025    
   6.2236        1.9784e+019   6.70528253e-025    
   6.2236        2.2460e+019   6.03491128e-025    
   6.2236        2.5497e+019   5.42686729e-025    
   6.2236        2.8944e+019   4.87569482e-025    
   6.2236        3.2858e+019   4.37644935e-025    
   6.2236        3.7301e+019   3.92463887e-025    
   6.2236        4.2345e+019   3.51616948e-025    
   6.2236        4.8071e+019   3.14729685e-025    
   6.2236        5.4572e+019   2.81458425e-025    
   6.2236        6.1951e+019   2.51486738e-025    
   6.2236        7.0328e+019   2.24522561e-025    
   6.2236        7.9838e+019   2.00295884e-025    
   6.2236        9.0634e+019   1.78556918e-025    
   6.2236        1.0289e+020   1.59074628e-025    
   6.2236        1.1680e+020   1.41635545e-025    
   6.2236        1.3260e+020   1.26042770e-025    
   6.2236        1.5053e+020   1.12115091e-025    
   6.2236        1.7088e+020   9.96861837e-026    
   6.2236        1.9399e+020   8.86038304e-026    
   6.2236        2.2022e+020   7.87291568e-026    
   6.2236        2.5000e+020   6.99358631e-026    
   6.4189        5.0000e+017   1.07572021e-023    
   6.4189        5.6761e+017   9.83198242e-024    
   6.4189        6.4437e+017   8.98443656e-024    
   6.4189        7.3150e+017   8.20802315e-024    
   6.4189        8.3041e+017   7.49671677e-024    
   6.4189        9.4270e+017   6.84498217e-024    
   6.4189        1.0702e+018   6.24775026e-024    
   6.4189        1.2149e+018   5.70039424e-024    
   6.4189        1.3792e+018   5.19870451e-024    
   6.4189        1.5657e+018   4.73886145e-024    
   6.4189        1.7774e+018   4.31740575e-024    
   6.4189        2.0177e+018   3.93120643e-024    
   6.4189        2.2906e+018   3.57742737e-024    
   6.4189        2.6003e+018   3.25349341e-024    
   6.4189        2.9519e+018   2.95705757e-024    
   6.4189        3.3511e+018   2.68597034e-024    
   6.4189        3.8042e+018   2.43825246e-024    
   6.4189        4.3186e+018   2.21207177e-024    
   6.4189        4.9026e+018   2.00572441e-024    
   6.4189        5.5656e+018   1.81762050e-024    
   6.4189        6.3182e+018   1.64627379e-024    
   6.4189        7.1725e+018   1.49029451e-024    
   6.4189        8.1424e+018   1.34838496e-024    
   6.4189        9.2434e+018   1.21933657e-024    
   6.4189        1.0493e+019   1.10202803e-024    
   6.4189        1.1912e+019   9.95423572e-025    
   6.4189        1.3523e+019   8.98570894e-025    
   6.4189        1.5352e+019   8.10598527e-025    
   6.4189        1.7428e+019   7.30712282e-025    
   6.4189        1.9784e+019   6.58190859e-025    
   6.4189        2.2460e+019   5.92380713e-025    
   6.4189        2.5497e+019   5.32690356e-025    
   6.4189        2.8944e+019   4.78584388e-025    
   6.4189        3.2858e+019   4.29577494e-025    
   6.4189        3.7301e+019   3.85228678e-025    
   6.4189        4.2345e+019   3.45135941e-025    
   6.4189        4.8071e+019   3.08931524e-025    
   6.4189        5.4572e+019   2.76277812e-025    
   6.4189        6.1951e+019   2.46863902e-025    
   6.4189        7.0328e+019   2.20402793e-025    
   6.4189        7.9838e+019   1.96629143e-025    
   6.4189        9.0634e+019   1.75297476e-025    
   6.4189        1.0289e+020   1.56180753e-025    
   6.4189        1.1680e+020   1.39069217e-025    
   6.4189        1.3260e+020   1.23769412e-025    
   6.4189        1.5053e+020   1.10103327e-025    
   6.4189        1.7088e+020   9.79075997e-026    
   6.4189        1.9399e+020   8.70327561e-026    
   6.4189        2.2022e+020   7.73424532e-026    
   6.4189        2.5000e+020   6.87127221e-026    
   6.6204        5.0000e+017   1.05562551e-023    
   6.6204        5.6761e+017   9.64836841e-024    
   6.6204        6.4437e+017   8.81668055e-024    
   6.6204        7.3150e+017   8.05477728e-024    
   6.6204        8.3041e+017   7.35675015e-024    
   6.6204        9.4270e+017   6.71717131e-024    
   6.6204        1.0702e+018   6.13106998e-024    
   6.6204        1.2149e+018   5.59390900e-024    
   6.6204        1.3792e+018   5.10156017e-024    
   6.6204        1.5657e+018   4.65027754e-024    
   6.6204        1.7774e+018   4.23666826e-024    
   6.6204        2.0177e+018   3.85766113e-024    
   6.6204        2.2906e+018   3.51047379e-024    
   6.6204        2.6003e+018   3.19257953e-024    
   6.6204        2.9519e+018   2.90167504e-024    
   6.6204        3.3511e+018   2.63565049e-024    
   6.6204        3.8042e+018   2.39256283e-024    
   6.6204        4.3186e+018   2.17061316e-024    
   6.6204        4.9026e+018   1.96812848e-024    
   6.6204        5.5656e+018   1.78354763e-024    
   6.6204        6.3182e+018   1.61541123e-024    
   6.6204        7.1725e+018   1.46235479e-024    
   6.6204        8.1424e+018   1.32310431e-024    
   6.6204        9.2434e+018   1.19647352e-024    
   6.6204        1.0493e+019   1.08136196e-024    
   6.6204        1.1912e+019   9.76753296e-025    
   6.6204        1.3523e+019   8.81713254e-025    
   6.6204        1.5352e+019   7.95386978e-025    
   6.6204        1.7428e+019   7.16995495e-025    
   6.6204        1.9784e+019   6.45831368e-025    
   6.6204        2.2460e+019   5.81253610e-025    
   6.6204        2.5497e+019   5.22682068e-025    
   6.6204        2.8944e+019   4.69591538e-025    
   6.6204        3.2858e+019   4.21505870e-025    
   6.6204        3.7301e+019   3.77992313e-025    
   6.6204        4.2345e+019   3.38656296e-025    
   6.6204        4.8071e+019   3.03136777e-025    
   6.6204        5.4572e+019   2.71102246e-025    
   6.6204        6.1951e+019   2.42247373e-025    
   6.6204        7.0328e+019   2.16290270e-025    
   6.6204        7.9838e+019   1.92970307e-025    
