#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=7.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:02:53
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(7)' coupled to the particle 'H2+'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   5.44678756e-023    
   5.5000        5.6761e+017   5.02823604e-023    
   5.5000        6.4437e+017   4.63841525e-023    
   5.5000        7.3150e+017   4.27566121e-023    
   5.5000        8.3041e+017   3.93834219e-023    
   5.5000        9.4270e+017   3.62487547e-023    
   5.5000        1.0702e+018   3.33374191e-023    
   5.5000        1.2149e+018   3.06349782e-023    
   5.5000        1.3792e+018   2.81278333e-023    
   5.5000        1.5657e+018   2.58032685e-023    
   5.5000        1.7774e+018   2.36494557e-023    
   5.5000        2.0177e+018   2.16554235e-023    
   5.5000        2.2906e+018   1.98109957e-023    
   5.5000        2.6003e+018   1.81067085e-023    
   5.5000        2.9519e+018   1.65337175e-023    
   5.5000        3.3511e+018   1.50837033e-023    
   5.5000        3.8042e+018   1.37487856e-023    
   5.5000        4.3186e+018   1.25214519e-023    
   5.5000        4.9026e+018   1.13945039e-023    
   5.5000        5.5656e+018   1.03610247e-023    
   5.5000        6.3182e+018   9.41436306e-024    
   5.5000        7.1725e+018   8.54813427e-024    
   5.5000        8.1424e+018   7.75623114e-024    
   5.5000        9.2434e+018   7.03284227e-024    
   5.5000        1.0493e+019   6.37247214e-024    
   5.5000        1.1912e+019   5.76995951e-024    
   5.5000        1.3523e+019   5.22049086e-024    
   5.5000        1.5352e+019   4.71960706e-024    
   5.5000        1.7428e+019   4.26320206e-024    
   5.5000        1.9784e+019   3.84751383e-024    
   5.5000        2.2460e+019   3.46910814e-024    
   5.5000        2.5497e+019   3.12485679e-024    
   5.5000        2.8944e+019   2.81191190e-024    
   5.5000        3.2858e+019   2.52767833e-024    
   5.5000        3.7301e+019   2.26978578e-024    
   5.5000        4.2345e+019   2.03606239e-024    
   5.5000        4.8071e+019   1.82451058e-024    
   5.5000        5.4572e+019   1.63328620e-024    
   5.5000        6.1951e+019   1.46068103e-024    
   5.5000        7.0328e+019   1.30510861e-024    
   5.5000        7.9838e+019   1.16509313e-024    
