#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=2.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:02:53
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(2)' coupled to the particle 'H2+'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   2.48696941e-023    
   5.5000        5.6761e+017   2.46400314e-023    
   5.5000        6.4437e+017   2.44014913e-023    
   5.5000        7.3150e+017   2.41539769e-023    
   5.5000        8.3041e+017   2.38974646e-023    
   5.5000        9.4270e+017   2.36320113e-023    
   5.5000        1.0702e+018   2.33577577e-023    
   5.5000        1.2149e+018   2.30749235e-023    
   5.5000        1.3792e+018   2.27837971e-023    
   5.5000        1.5657e+018   2.24847174e-023    
   5.5000        1.7774e+018   2.21780502e-023    
   5.5000        2.0177e+018   2.18641614e-023    
   5.5000        2.2906e+018   2.15433895e-023    
   5.5000        2.6003e+018   2.12160208e-023    
   5.5000        2.9519e+018   2.08822710e-023    
   5.5000        3.3511e+018   2.05422750e-023    
   5.5000        3.8042e+018   2.01960884e-023    
   5.5000        4.3186e+018   1.98437009e-023    
   5.5000        4.9026e+018   1.94850612e-023    
   5.5000        5.5656e+018   1.91201117e-023    
   5.5000        6.3182e+018   1.87488307e-023    
   5.5000        7.1725e+018   1.83712784e-023    
   5.5000        8.1424e+018   1.79876412e-023    
   5.5000        9.2434e+018   1.75982711e-023    
   5.5000        1.0493e+019   1.72037144e-023    
   5.5000        1.1912e+019   1.68047266e-023    
   5.5000        1.3523e+019   1.64022709e-023    
   5.5000        1.5352e+019   1.59974985e-023    
   5.5000        1.7428e+019   1.55917109e-023    
   5.5000        1.9784e+019   1.51863070e-023    
   5.5000        2.2460e+019   1.47827187e-023    
   5.5000        2.5497e+019   1.43823393e-023    
   5.5000        2.8944e+019   1.39864506e-023    
   5.5000        3.2858e+019   1.35961551e-023    
   5.5000        3.7301e+019   1.32123168e-023    
   5.5000        4.2345e+019   1.28355165e-023    
   5.5000        4.8071e+019   1.24660235e-023    
   5.5000        5.4572e+019   1.21037841e-023    
   5.5000        6.1951e+019   1.17484288e-023    
   5.5000        7.0328e+019   1.13992952e-023    
   5.5000        7.9838e+019   1.10554653e-023    
   5.5000        9.0634e+019   1.07158149e-023    
   5.5000        1.0289e+020   1.03790723e-023    
   5.5000        1.1680e+020   1.00438830e-023    
   5.5000        1.3260e+020   9.70887960e-024    
   5.5000        1.5053e+020   9.37275181e-024    
   5.5000        1.7088e+020   9.03431677e-024    
   5.5000        1.9399e+020   8.69258513e-024    
   5.5000        2.2022e+020   8.34682129e-024    
   5.5000        2.5000e+020   7.99659453e-024    
   5.6726        5.0000e+017   2.45014182e-023    
   5.6726        5.6761e+017   2.42766172e-023    
   5.6726        6.4437e+017   2.40431318e-023    
   5.6726        7.3150e+017   2.38008691e-023    
   5.6726        8.3041e+017   2.35498075e-023    
   5.6726        9.4270e+017   2.32900043e-023    
   5.6726        1.0702e+018   2.30215980e-023    
   5.6726        1.2149e+018   2.27448041e-023    
   5.6726        1.3792e+018   2.24599045e-023    
   5.6726        1.5657e+018   2.21672291e-023    
   5.6726        1.7774e+018   2.18671336e-023    
   5.6726        2.0177e+018   2.15599728e-023    
   5.6726        2.2906e+018   2.12460737e-023    
   5.6726        2.6003e+018   2.09257119e-023    
   5.6726        2.9519e+018   2.05990934e-023    
   5.6726        3.3511e+018   2.02663458e-023    
   5.6726        3.8042e+018   1.99275199e-023    
   5.6726        4.3186e+018   1.95826029e-023    
   5.6726        4.9026e+018   1.92315433e-023    
   5.6726        5.5656e+018   1.88742852e-023    
   5.6726        6.3182e+018   1.85108094e-023    
   5.6726        7.1725e+018   1.81411782e-023    
   5.6726        8.1424e+018   1.77655785e-023    
   5.6726        9.2434e+018   1.73843590e-023    
   5.6726        1.0493e+019   1.69980584e-023    
   5.6726        1.1912e+019   1.66074185e-023    
   5.6726        1.3523e+019   1.62133815e-023    
   5.6726        1.5352e+019   1.58170700e-023    
   5.6726        1.7428e+019   1.54197492e-023    
   5.6726        1.9784e+019   1.50227745e-023    
   5.6726        2.2460e+019   1.46275281e-023    
   5.6726        2.5497e+019   1.42353488e-023    
   5.6726        2.8944e+019   1.38474614e-023    
   5.6726        3.2858e+019   1.34649104e-023    
   5.6726        3.7301e+019   1.30885038e-023    
   5.6726        4.2345e+019   1.27187699e-023    
   5.6726        4.8071e+019   1.23559315e-023    
   5.6726        5.4572e+019   1.19998955e-023    
   5.6726        6.1951e+019   1.16502620e-023    
   5.6726        7.0328e+019   1.13063475e-023    
   5.6726        7.9838e+019   1.09672228e-023    
   5.6726        9.0634e+019   1.06317632e-023    
   5.6726        1.0289e+020   1.02987065e-023    
   5.6726        1.1680e+020   9.96671770e-024    
   5.6726        1.3260e+020   9.63445836e-024    
   5.6726        1.5053e+020   9.30065620e-024    
   5.6726        1.7088e+020   8.96417427e-024    
   5.6726        1.9399e+020   8.62407619e-024    
   5.6726        2.2022e+020   8.27968501e-024    
   5.6726        2.5000e+020   7.93063280e-024    
   5.8506        5.0000e+017   2.41380096e-023    
   5.8506        5.6761e+017   2.39181586e-023    
   5.8506        6.4437e+017   2.36898195e-023    
   5.8506        7.3150e+017   2.34529028e-023    
   5.8506        8.3041e+017   2.32073888e-023    
   5.8506        9.4270e+017   2.29533348e-023    
   5.8506        1.0702e+018   2.26908768e-023    
   5.8506        1.2149e+018   2.24202257e-023    
   5.8506        1.3792e+018   2.21416563e-023    
   5.8506        1.5657e+018   2.18554898e-023    
   5.8506        1.7774e+018   2.15620713e-023    
   5.8506        2.0177e+018   2.12617441e-023    
   5.8506        2.2906e+018   2.09548241e-023    
   5.8506        2.6003e+018   2.06415760e-023    
   5.8506        2.9519e+018   2.03221965e-023    
   5.8506        3.3511e+018   1.99968060e-023    
   5.8506        3.8042e+018   1.96654503e-023    
   5.8506        4.3186e+018   1.93281141e-023    
   5.8506        4.9026e+018   1.89847457e-023    
   5.8506        5.5656e+018   1.86352904e-023    
   5.8506        6.3182e+018   1.82797308e-023    
   5.8506        7.1725e+018   1.79181304e-023    
   5.8506        8.1424e+018   1.75506750e-023    
   5.8506        9.2434e+018   1.71777092e-023    
   5.8506        1.0493e+019   1.67997621e-023    
   5.8506        1.1912e+019   1.64175599e-023    
   5.8506        1.3523e+019   1.60320223e-023    
   5.8506        1.5352e+019   1.56442413e-023    
   5.8506        1.7428e+019   1.52554444e-023    
   5.8506        1.9784e+019   1.48669422e-023    
   5.8506        2.2460e+019   1.44800662e-023    
   5.8506        2.5497e+019   1.40961002e-023    
   5.8506        2.8944e+019   1.37162116e-023    
   5.8506        3.2858e+019   1.33413874e-023    
   5.8506        3.7301e+019   1.29723799e-023    
   5.8506        4.2345e+019   1.26096663e-023    
   5.8506        4.8071e+019   1.22534235e-023    
   5.8506        5.4572e+019   1.19035207e-023    
   5.8506        6.1951e+019   1.15595285e-023    
   5.8506        7.0328e+019   1.12207436e-023    
   5.8506        7.9838e+019   1.08862272e-023    
   5.8506        9.0634e+019   1.05548549e-023    
   5.8506        1.0289e+020   1.02253748e-023    
