#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=12.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:02:53
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(12)' coupled to the particle 'H2+'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   8.74255835e-024    
   5.5000        5.6761e+017   7.98377195e-024    
   5.5000        6.4437e+017   7.28965947e-024    
   5.5000        7.3150e+017   6.65465354e-024    
   5.5000        8.3041e+017   6.07364145e-024    
   5.5000        9.4270e+017   5.54193917e-024    
   5.5000        1.0702e+018   5.05526745e-024    
   5.5000        1.2149e+018   4.60972885e-024    
   5.5000        1.3792e+018   4.20178434e-024    
   5.5000        1.5657e+018   3.82822888e-024    
   5.5000        1.7774e+018   3.48616522e-024    
   5.5000        2.0177e+018   3.17297637e-024    
   5.5000        2.2906e+018   2.88629696e-024    
   5.5000        2.6003e+018   2.62398446e-024    
   5.5000        2.9519e+018   2.38409130e-024    
   5.5000        3.3511e+018   2.16483879e-024    
   5.5000        3.8042e+018   1.96459381e-024    
   5.5000        4.3186e+018   1.78184888e-024    
   5.5000        4.9026e+018   1.61520576e-024    
   5.5000        5.5656e+018   1.46336281e-024    
   5.5000        6.3182e+018   1.32510559e-024    
   5.5000        7.1725e+018   1.19930028e-024    
   5.5000        8.1424e+018   1.08488935e-024    
   5.5000        9.2434e+018   9.80888700e-025    
   5.5000        1.0493e+019   8.86385718e-025    
   5.5000        1.1912e+019   8.00537608e-025    
   5.5000        1.3523e+019   7.22569627e-025    
   5.5000        1.5352e+019   6.51772855e-025    
   5.5000        1.7428e+019   5.87501361e-025    
   5.5000        1.9784e+019   5.29168697e-025    
   5.5000        2.2460e+019   4.76243810e-025    
   5.5000        2.5497e+019   4.28246490e-025    
   5.5000        2.8944e+019   3.84742565e-025    
   5.5000        3.2858e+019   3.45339043e-025    
   5.5000        3.7301e+019   3.09679415e-025    
   5.5000        4.2345e+019   2.77439268e-025    
   5.5000        4.8071e+019   2.48322355e-025    
   5.5000        5.4572e+019   2.22057169e-025    
   5.5000        6.1951e+019   1.98394053e-025    
   5.5000        7.0328e+019   1.77102830e-025    
   5.5000        7.9838e+019   1.57970884e-025    
   5.5000        9.0634e+019   1.40801633e-025    
   5.5000        1.0289e+020   1.25413314e-025    
   5.5000        1.1680e+020   1.11637998e-025    
   5.5000        1.3260e+020   9.93207702e-026    
   5.5000        1.5053e+020   8.83190203e-026    
   5.5000        1.7088e+020   7.85017919e-026    
   5.5000        1.9399e+020   6.97491699e-026    
   5.5000        2.2022e+020   6.19516781e-026    
   5.5000        2.5000e+020   5.50096790e-026    
   5.6726        5.0000e+017   8.58076407e-024    
   5.6726        5.6761e+017   7.83606613e-024    
   5.6726        6.4437e+017   7.15482270e-024    
   5.6726        7.3150e+017   6.53157307e-024    
   5.6726        8.3041e+017   5.96130262e-024    
   5.6726        9.4270e+017   5.43941732e-024    
   5.6726        1.0702e+018   4.96172033e-024    
   5.6726        1.2149e+018   4.52438938e-024    
   5.6726        1.3792e+018   4.12395381e-024    
   5.6726        1.5657e+018   3.75727041e-024    
   5.6726        1.7774e+018   3.42149778e-024    
   5.6726        2.0177e+018   3.11406910e-024    
   5.6726        2.2906e+018   2.83266406e-024    
   5.6726        2.6003e+018   2.57518056e-024    
