#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=4.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:02:53
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(4)' coupled to the particle 'H2+'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   1.98580632e-022    
   5.5000        5.6761e+017   1.93331220e-022    
   5.5000        6.4437e+017   1.87757699e-022    
   5.5000        7.3150e+017   1.81869930e-022    
   5.5000        8.3041e+017   1.75684361e-022    
   5.5000        9.4270e+017   1.69224293e-022    
   5.5000        1.0702e+018   1.62519857e-022    
   5.5000        1.2149e+018   1.55607643e-022    
   5.5000        1.3792e+018   1.48529984e-022    
   5.5000        1.5657e+018   1.41333885e-022    
   5.5000        1.7774e+018   1.34069665e-022    
   5.5000        2.0177e+018   1.26789375e-022    
   5.5000        2.2906e+018   1.19545104e-022    
   5.5000        2.6003e+018   1.12387287e-022    
   5.5000        2.9519e+018   1.05363131e-022    
   5.5000        3.3511e+018   9.85152718e-023    
   5.5000        3.8042e+018   9.18807235e-023    
   5.5000        4.3186e+018   8.54901954e-023    
   5.5000        4.9026e+018   7.93677687e-023    
   5.5000        5.5656e+018   7.35309273e-023    
   5.5000        6.3182e+018   6.79908929e-023    
   5.5000        7.1725e+018   6.27532041e-023    
   5.5000        8.1424e+018   5.78184634e-023    
   5.5000        9.2434e+018   5.31831800e-023    
   5.5000        1.0493e+019   4.88406356e-023    
   5.5000        1.1912e+019   4.47817162e-023    
   5.5000        1.3523e+019   4.09956643e-023    
   5.5000        1.5352e+019   3.74707178e-023    
   5.5000        1.7428e+019   3.41946240e-023    
   5.5000        1.9784e+019   3.11550216e-023    
   5.5000        2.2460e+019   2.83397022e-023    
   5.5000        2.5497e+019   2.57367667e-023    
   5.5000        2.8944e+019   2.33346972e-023    
   5.5000        3.2858e+019   2.11223705e-023    
   5.5000        3.7301e+019   1.90890333e-023    
   5.5000        4.2345e+019   1.72242608e-023    
   5.5000        4.8071e+019   1.55179128e-023    
   5.5000        5.4572e+019   1.39600996e-023    
   5.5000        6.1951e+019   1.25411620e-023    
   5.5000        7.0328e+019   1.12516682e-023    
   5.5000        7.9838e+019   1.00824259e-023    
   5.5000        9.0634e+019   9.02450670e-024    
   5.5000        1.0289e+020   8.06927821e-024    
   5.5000        1.1680e+020   7.20843946e-024    
   5.5000        1.3260e+020   6.43405612e-024    
   5.5000        1.5053e+020   5.73859188e-024    
   5.5000        1.7088e+020   5.11493401e-024    
   5.5000        1.9399e+020   4.55641178e-024    
   5.5000        2.2022e+020   4.05680713e-024    
   5.5000        2.5000e+020   3.61035781e-024    
   5.6726        5.0000e+017   1.93703637e-022    
   5.6726        5.6761e+017   1.88568868e-022    
   5.6726        6.4437e+017   1.83118001e-022    
   5.6726        7.3150e+017   1.77360868e-022    
   5.6726        8.3041e+017   1.71313734e-022    
   5.6726        9.4270e+017   1.64999560e-022    
   5.6726        1.0702e+018   1.58447962e-022    
   5.6726        1.2149e+018   1.51694844e-022    
   5.6726        1.3792e+018   1.44781681e-022    
   5.6726        1.5657e+018   1.37754471e-022    
   5.6726        1.7774e+018   1.30662392e-022    
   5.6726        2.0177e+018   1.23556263e-022    
   5.6726        2.2906e+018   1.16486881e-022    
   5.6726        2.6003e+018   1.09503379e-022    
   5.6726        2.9519e+018   1.02651691e-022    
   5.6726        3.3511e+018   9.59732524e-023    
   5.6726        3.8042e+018   8.95039884e-023    
   5.6726        4.3186e+018   8.32736566e-023    
   5.6726        4.9026e+018   7.73055457e-023    
   5.6726        5.5656e+018   7.16165161e-023    
   5.6726        6.3182e+018   6.62173364e-023    
   5.6726        7.1725e+018   6.11132550e-023    
   5.6726        8.1424e+018   5.63047337e-023    
   5.6726        9.2434e+018   5.17882706e-023    
   5.6726        1.0493e+019   4.75572444e-023    
   5.6726        1.1912e+019   4.36027240e-023    
   5.6726        1.3523e+019   3.99141963e-023    
   5.6726        1.5352e+019   3.64801865e-023    
   5.6726        1.7428e+019   3.32887524e-023    
   5.6726        1.9784e+019   3.03278531e-023    
   5.6726        2.2460e+019   2.75855990e-023    
   5.6726        2.5497e+019   2.50504003e-023    
   5.6726        2.8944e+019   2.27110356e-023    
   5.6726        3.2858e+019   2.05566627e-023    
   5.6726        3.7301e+019   1.85767940e-023    
   5.6726        4.2345e+019   1.67612571e-023    
   5.6726        4.8071e+019   1.51001523e-023    
   5.6726        5.4572e+019   1.35838211e-023    
   5.6726        6.1951e+019   1.22028279e-023    
   5.6726        7.0328e+019   1.09479585e-023    
   5.6726        7.9838e+019   9.81023343e-024    
   5.6726        9.0634e+019   8.78093212e-024    
   5.6726        1.0289e+020   7.85162528e-024    
   5.6726        1.1680e+020   7.01420988e-024    
   5.6726        1.3260e+020   6.26094343e-024    
   5.6726        1.5053e+020   5.58447462e-024    
   5.6726        1.7088e+020   4.97786810e-024    
   5.6726        1.9399e+020   4.43462202e-024    
   5.6726        2.2022e+020   3.94867822e-024    
   5.6726        2.5000e+020   3.51442477e-024    
   5.8506        5.0000e+017   1.88808837e-022    
   5.8506        5.6761e+017   1.83790958e-022    
   5.8506        6.4437e+017   1.78465033e-022    
   5.8506        7.3150e+017   1.72840831e-022    
   5.8506        8.3041e+017   1.66934410e-022    
   5.8506        9.4270e+017   1.60768360e-022    
   5.8506        1.0702e+018   1.54371750e-022    
   5.8506        1.2149e+018   1.47779767e-022    
   5.8506        1.3792e+018   1.41033000e-022    
   5.8506        1.5657e+018   1.34176413e-022    
   5.8506        1.7774e+018   1.27258027e-022    
   5.8506        2.0177e+018   1.20327412e-022    
   5.8506        2.2906e+018   1.13434070e-022    
   5.8506        2.6003e+018   1.06625827e-022    
   5.8506        2.9519e+018   9.99473533e-023    
   5.8506        3.3511e+018   9.34388956e-023    
   5.8506        3.8042e+018   8.71353061e-023    
   5.8506        4.3186e+018   8.10654107e-023    
   5.8506        4.9026e+018   7.52517274e-023    
   5.8506        5.5656e+018   6.97105150e-023    
   5.8506        6.3182e+018   6.44521107e-023    
   5.8506        7.1725e+018   5.94814924e-023    
   5.8506        8.1424e+018   5.47989981e-023    
   5.8506        9.2434e+018   5.04011293e-023    
   5.8506        1.0493e+019   4.62813736e-023    
   5.8506        1.1912e+019   4.24309905e-023    
   5.8506        1.3523e+019   3.88397179e-023    
   5.8506        1.5352e+019   3.54963713e-023    
   5.8506        1.7428e+019   3.23893216e-023    
   5.8506        1.9784e+019   2.95068488e-023    
   5.8506        2.2460e+019   2.68373819e-023    
   5.8506        2.5497e+019   2.43696409e-023    
   5.8506        2.8944e+019   2.20927002e-023    
   5.8506        3.2858e+019   1.99959989e-023    
   5.8506        3.7301e+019   1.80693159e-023    
   5.8506        4.2345e+019   1.63027319e-023    
   5.8506        4.8071e+019   1.46865891e-023    
   5.8506        5.4572e+019   1.32114619e-023    
   5.8506        6.1951e+019   1.18681400e-023    
   5.8506        7.0328e+019   1.06476288e-023    
   5.8506        7.9838e+019   9.54116299e-024    
   5.8506        9.0634e+019   8.54023169e-024    
   5.8506        1.0289e+020   7.63661003e-024    
   5.8506        1.1680e+020   6.82239384e-024    
   5.8506        1.3260e+020   6.09003324e-024    
   5.8506        1.5053e+020   5.43236239e-024    
   5.8506        1.7088e+020   4.84262340e-024    
   5.8506        1.9399e+020   4.31448330e-024    
   5.8506        2.2022e+020   3.84204347e-024    
   5.8506        2.5000e+020   3.41984191e-024    
   6.0342        5.0000e+017   1.84229707e-022    
   6.0342        5.6761e+017   1.79322269e-022    
   6.0342        6.4437e+017   1.74114340e-022    
   6.0342        7.3150e+017   1.68615622e-022    
   6.0342        8.3041e+017   1.62841966e-022    
   6.0342        9.4270e+017   1.56815595e-022    
   6.0342        1.0702e+018   1.50565055e-022    
   6.0342        1.2149e+018   1.44124843e-022    
   6.0342        1.3792e+018   1.37534706e-022    
   6.0342        1.5657e+018   1.30838624e-022    
   6.0342        1.7774e+018   1.24083525e-022    
   6.0342        2.0177e+018   1.17317801e-022    
   6.0342        2.2906e+018   1.10589733e-022    
   6.0342        2.6003e+018   1.03945925e-022    
   6.0342        2.9519e+018   9.74298621e-023    
   6.0342        3.3511e+018   9.10806815e-023    
   6.0342        3.8042e+018   8.49322363e-023    
   6.0342        4.3186e+018   7.90124883e-023    
   6.0342        4.9026e+018   7.33432423e-023    
   6.0342        5.5656e+018   6.79402043e-023    
   6.0342        6.3182e+018   6.28133170e-023    
   6.0342        7.1725e+018   5.79673152e-023    
   6.0342        8.1424e+018   5.34024302e-023    
   6.0342        9.2434e+018   4.91151753e-023    
   6.0342        1.0493e+019   4.50991477e-023    
   6.0342        1.1912e+019   4.13457921e-023    
   6.0342        1.3523e+019   3.78450875e-023    
   6.0342        1.5352e+019   3.45861264e-023    
   6.0342        1.7428e+019   3.15575771e-023    
   6.0342        1.9784e+019   2.87480241e-023    
   6.0342        2.2460e+019   2.61461984e-023    
   6.0342        2.5497e+019   2.37411128e-023    
   6.0342        2.8944e+019   2.15221220e-023    
   6.0342        3.2858e+019   1.94789307e-023    
   6.0342        3.7301e+019   1.76015698e-023    
   6.0342        4.2345e+019   1.58803591e-023    
   6.0342        4.8071e+019   1.43058692e-023    
   6.0342        5.4572e+019   1.28688938e-023    
   6.0342        6.1951e+019   1.15604351e-023    
   6.0342        7.0328e+019   1.03717047e-023    
   6.0342        7.9838e+019   9.29413858e-024    
   6.0342        9.0634e+019   8.31942220e-024    
   6.0342        1.0289e+020   7.43952201e-024    
   6.0342        1.1680e+020   6.64671971e-024    
   6.0342        1.3260e+020   5.93364511e-024    
   6.0342        1.5053e+020   5.29330521e-024    
   6.0342        1.7088e+020   4.71910744e-024    
   6.0342        1.9399e+020   4.20487588e-024    
   6.0342        2.2022e+020   3.74486031e-024    
   6.0342        2.5000e+020   3.33373804e-024    
   6.2236        5.0000e+017   1.79618643e-022    
   6.2236        5.6761e+017   1.74824062e-022    
   6.2236        6.4437e+017   1.69736605e-022    
   6.2236        7.3150e+017   1.64365882e-022    
   6.2236        8.3041e+017   1.58727506e-022    
   6.2236        9.4270e+017   1.52843309e-022    
   6.2236        1.0702e+018   1.46741281e-022    
   6.2236        1.2149e+018   1.40455199e-022    
   6.2236        1.3792e+018   1.34023940e-022    
   6.2236        1.5657e+018   1.27490478e-022    
   6.2236        1.7774e+018   1.20900621e-022    
   6.2236        2.0177e+018   1.14301571e-022    
   6.2236        2.2906e+018   1.07740377e-022    
   6.2236        2.6003e+018   1.01262418e-022    
   6.2236        2.9519e+018   9.49099939e-023    
   6.2236        3.3511e+018   8.87211422e-023    
   6.2236        3.8042e+018   8.27287284e-023    
   6.2236        4.3186e+018   7.69598644e-023    
   6.2236        4.9026e+018   7.14356597e-023    
   6.2236        5.5656e+018   6.61712848e-023    
   6.2236        6.3182e+018   6.11763060e-023    
   6.2236        7.1725e+018   5.64552314e-023    
   6.2236        8.1424e+018   5.20082005e-023    
   6.2236        9.2434e+018   4.78317510e-023    
   6.2236        1.0493e+019   4.39195996e-023    
   6.2236        1.1912e+019   4.02633847e-023    
   6.2236        1.3523e+019   3.68533316e-023    
   6.2236        1.5352e+019   3.36788141e-023    
   6.2236        1.7428e+019   3.07288003e-023    
   6.2236        1.9784e+019   2.79921808e-023    
   6.2236        2.2460e+019   2.54579898e-023    
   6.2236        2.5497e+019   2.31155338e-023    
   6.2236        2.8944e+019   2.09544483e-023    
   6.2236        3.2858e+019   1.89647051e-023    
   6.2236        3.7301e+019   1.71365883e-023    
   6.2236        4.2345e+019   1.54606586e-023    
   6.2236        4.8071e+019   1.39277171e-023    
   6.2236        5.4572e+019   1.25287793e-023    
   6.2236        6.1951e+019   1.12550618e-023    
   6.2236        7.0328e+019   1.00979852e-023    
   6.2236        7.9838e+019   9.04918887e-024    
   6.2236        9.0634e+019   8.10055668e-024    
   6.2236        1.0289e+020   7.24424828e-024    
   6.2236        1.1680e+020   6.47273274e-024    
   6.2236        1.3260e+020   5.77882088e-024    
   6.2236        1.5053e+020   5.15569353e-024    
   6.2236        1.7088e+020   4.59692411e-024    
   6.2236        1.9399e+020   4.09649427e-024    
   6.2236        2.2022e+020   3.64880244e-024    
   6.2236        2.5000e+020   3.24866537e-024    
   6.4189        5.0000e+017   1.75248297e-022    
   6.4189        5.6761e+017   1.70561785e-022    
   6.4189        6.4437e+017   1.65589628e-022    
   6.4189        7.3150e+017   1.60341337e-022    
   6.4189        8.3041e+017   1.54832285e-022    
   6.4189        9.4270e+017   1.49083915e-022    
   6.4189        1.0702e+018   1.43123673e-022    
   6.4189        1.2149e+018   1.36984642e-022    
   6.4189        1.3792e+018   1.30704855e-022    
   6.4189        1.5657e+018   1.24326317e-022    
   6.4189        1.7774e+018   1.17893771e-022    
   6.4189        2.0177e+018   1.11453279e-022    
   6.4189        2.2906e+018   1.05050719e-022    
   6.4189        2.6003e+018   9.87303055e-023    
   6.4189        2.9519e+018   9.25332219e-023    
   6.4189        3.3511e+018   8.64964662e-023    
   6.4189        3.8042e+018   8.06519759e-023    
   6.4189        4.3186e+018   7.50260675e-023    
   6.4189        4.9026e+018   6.96392017e-023    
   6.4189        5.5656e+018   6.45060529e-023    
   6.4189        6.3182e+018   5.96358418e-023    
   6.4189        7.1725e+018   5.50328718e-023    
   6.4189        8.1424e+018   5.06972053e-023    
   6.4189        9.2434e+018   4.66254116e-023    
   6.4189        1.0493e+019   4.28113280e-023    
   6.4189        1.1912e+019   3.92467823e-023    
   6.4189        1.3523e+019   3.59222384e-023    
   6.4189        1.5352e+019   3.28273408e-023    
   6.4189        1.7428e+019   2.99513452e-023    
   6.4189        1.9784e+019   2.72834350e-023    
   6.4189        2.2460e+019   2.48129339e-023    
   6.4189        2.5497e+019   2.25294287e-023    
   6.4189        2.8944e+019   2.04228232e-023    
   6.4189        3.2858e+019   1.84833439e-023    
   6.4189        3.7301e+019   1.67015166e-023    
   6.4189        4.2345e+019   1.50681318e-023    
   6.4189        4.8071e+019   1.35742104e-023    
   6.4189        5.4572e+019   1.22109791e-023    
   6.4189        6.1951e+019   1.09698593e-023    
   6.4189        7.0328e+019   9.84247004e-024    
   6.4189        7.9838e+019   8.82064421e-024    
   6.4189        9.0634e+019   7.89645400e-024    
   6.4189        1.0289e+020   7.06224223e-024    
   6.4189        1.1680e+020   6.31065543e-024    
   6.4189        1.3260e+020   5.63467558e-024    
   6.4189        1.5053e+020   5.02764777e-024    
   6.4189        1.7088e+020   4.48330208e-024    
   6.4189        1.9399e+020   3.99576878e-024    
   6.4189        2.2022e+020   3.55958639e-024    
   6.4189        2.5000e+020   3.16970296e-024    
   6.6204        5.0000e+017   1.70888357e-022    
   6.6204        5.6761e+017   1.66311033e-022    
   6.6204        6.4437e+017   1.61455282e-022    
   6.6204        7.3150e+017   1.56330495e-022    
   6.6204        8.3041e+017   1.50951786e-022    
   6.6204        9.4270e+017   1.45340188e-022    
   6.6204        1.0702e+018   1.39522583e-022    
   6.6204        1.2149e+018   1.33531337e-022    
   6.6204        1.3792e+018   1.27403626e-022    
   6.6204        1.5657e+018   1.21180477e-022    
   6.6204        1.7774e+018   1.14905551e-022    
   6.6204        2.0177e+018   1.08623771e-022    
   6.6204        2.2906e+018   1.02379847e-022    
   6.6204        2.6003e+018   9.62168352e-023    
   6.6204        2.9519e+018   9.01748120e-023    
   6.6204        3.3511e+018   8.42897519e-023    
   6.6204        3.8042e+018   7.85926820e-023    
   6.6204        4.3186e+018   7.31091423e-023    
   6.6204        4.9026e+018   6.78589644e-023    
   6.6204        5.5656e+018   6.28563453e-023    
   6.6204        6.3182e+018   5.81101775e-023    
   6.6204        7.1725e+018   5.36245753e-023    
   6.6204        8.1424e+018   4.93995364e-023    
   6.6204        9.2434e+018   4.54316718e-023    
   6.6204        1.0493e+019   4.17149469e-023    
   6.6204        1.1912e+019   3.82413840e-023    
   6.6204        1.3523e+019   3.50016885e-023    
   6.6204        1.5352e+019   3.19857766e-023    
   6.6204        1.7428e+019   2.91831915e-023    
   6.6204        1.9784e+019   2.65834088e-023    
   6.6204        2.2460e+019   2.41760404e-023    
   6.6204        2.5497e+019   2.19509520e-023    
   6.6204        2.8944e+019   1.98983146e-023    
   6.6204        3.2858e+019   1.80086081e-023    
   6.6204        3.7301e+019   1.62725997e-023    
   6.6204        4.2345e+019   1.46813094e-023    
   6.6204        4.8071e+019   1.32259780e-023    
   6.6204        5.4572e+019   1.18980438e-023    
   6.6204        6.1951e+019   1.06891328e-023    
   6.6204        7.0328e+019   9.59106323e-024    
   6.6204        7.9838e+019   8.59586158e-024    
   6.6204        9.0634e+019   7.69578857e-024    
   6.6204        1.0289e+020   6.88337009e-024    
   6.6204        1.1680e+020   6.15142987e-024    
   6.6204        1.3260e+020   5.49312062e-024    
   6.6204        1.5053e+020   4.90195103e-024    
   6.6204        1.7088e+020   4.37180710e-024    
   6.6204        1.9399e+020   3.89696677e-024    
   6.6204        2.2022e+020   3.47210764e-024    
   6.6204        2.5000e+020   3.09230806e-024    
   6.8281        5.0000e+017   1.66692569e-022    
   6.8281        5.6761e+017   1.62221435e-022    
   6.8281        6.4437e+017   1.57478833e-022    
   6.8281        7.3150e+017   1.52474021e-022    
   6.8281        8.3041e+017   1.47221847e-022    
   6.8281        9.4270e+017   1.41742935e-022    
   6.8281        1.0702e+018   1.36063606e-022    
   6.8281        1.2149e+018   1.30215520e-022    
   6.8281        1.3792e+018   1.24235014e-022    
