#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=10.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:02:53
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(10)' coupled to the particle 'H2+'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   1.64548147e-023    
   5.5000        5.6761e+017   1.50566130e-023    
   5.5000        6.4437e+017   1.37736409e-023    
   5.5000        7.3150e+017   1.25964650e-023    
   5.5000        8.3041e+017   1.15163547e-023    
   5.5000        9.4270e+017   1.05252547e-023    
   5.5000        1.0702e+018   9.61575935e-024    
   5.5000        1.2149e+018   8.78108624e-024    
   5.5000        1.3792e+018   8.01504613e-024    
   5.5000        1.5657e+018   7.31200918e-024    
   5.5000        1.7774e+018   6.66686600e-024    
   5.5000        2.0177e+018   6.07498410e-024    
   5.5000        2.2906e+018   5.53216109e-024    
   5.5000        2.6003e+018   5.03457617e-024    
   5.5000        2.9519e+018   4.57874238e-024    
   5.5000        3.3511e+018   4.16146152e-024    
   5.5000        3.8042e+018   3.77978367e-024    
   5.5000        4.3186e+018   3.43097266e-024    
   5.5000        4.9026e+018   3.11247802e-024    
   5.5000        5.5656e+018   2.82191366e-024    
   5.5000        6.3182e+018   2.55704260e-024    
   5.5000        7.1725e+018   2.31576689e-024    
   5.5000        8.1424e+018   2.09612152e-024    
   5.5000        9.2434e+018   1.89627099e-024    
   5.5000        1.0493e+019   1.71450740e-024    
   5.5000        1.1912e+019   1.54924892e-024    
   5.5000        1.3523e+019   1.39903770e-024    
   5.5000        1.5352e+019   1.26253686e-024    
   5.5000        1.7428e+019   1.13852598e-024    
   5.5000        1.9784e+019   1.02589521e-024    
   5.5000        2.2460e+019   9.23638058e-025    
   5.5000        2.5497e+019   8.30843190e-025    
   5.5000        2.8944e+019   7.46685590e-025    
   5.5000        3.2858e+019   6.70417565e-025    
   5.5000        3.7301e+019   6.01359971e-025    
   5.5000        4.2345e+019   5.38894005e-025    
   5.5000        4.8071e+019   4.82453821e-025    
   5.5000        5.4572e+019   4.31520102e-025    
   5.5000        6.1951e+019   3.85614655e-025    
   5.5000        7.0328e+019   3.44295971e-025    
   5.5000        7.9838e+019   3.07155663e-025    
   5.5000        9.0634e+019   2.73815645e-025    
   5.5000        1.0289e+020   2.43925892e-025    
   5.5000        1.1680e+020   2.17162647e-025    
   5.5000        1.3260e+020   1.93226923e-025    
   5.5000        1.5053e+020   1.71843215e-025    
   5.5000        1.7088e+020   1.52758314e-025    
   5.5000        1.9399e+020   1.35740178e-025    
   5.5000        2.2022e+020   1.20576820e-025    
   5.5000        2.5000e+020   1.07075187e-025    
   5.6726        5.0000e+017   1.61356713e-023    
   5.6726        5.6761e+017   1.47646893e-023    
   5.6726        6.4437e+017   1.35066556e-023    
   5.6726        7.3150e+017   1.23523270e-023    
   5.6726        8.3041e+017   1.12931494e-023    
   5.6726        9.4270e+017   1.03212304e-023    
   5.6726        1.0702e+018   9.42931460e-024    
   5.6726        1.2149e+018   8.61075729e-024    
   5.6726        1.3792e+018   7.85949506e-024    
   5.6726        1.5657e+018   7.17001246e-024    
   5.6726        1.7774e+018   6.53730366e-024    
   5.6726        2.0177e+018   5.95682963e-024    
   5.6726        2.2906e+018   5.42447209e-024    
   5.6726        2.6003e+018   4.93648597e-024    
   5.6726        2.9519e+018   4.48945261e-024    
   5.6726        3.3511e+018   4.08023562e-024    
   5.6726        3.8042e+018   3.70594142e-024    
   5.6726        4.3186e+018   3.36388546e-024    
   5.6726        4.9026e+018   3.05156502e-024    
   5.6726        5.5656e+018   2.76663847e-024    
   5.6726        6.3182e+018   2.50691045e-024    
   5.6726        7.1725e+018   2.27032218e-024    
   5.6726        8.1424e+018   2.05494554e-024    
   5.6726        9.2434e+018   1.85897980e-024    
   5.6726        1.0493e+019   1.68074975e-024    
   5.6726        1.1912e+019   1.51870414e-024    
   5.6726        1.3523e+019   1.37141361e-024    
   5.6726        1.5352e+019   1.23756762e-024    
   5.6726        1.7428e+019   1.11596998e-024    
   5.6726        1.9784e+019   1.00553295e-024    
   5.6726        2.2460e+019   9.05270104e-025    
   5.6726        2.5497e+019   8.14288214e-025    
   5.6726        2.8944e+019   7.31778548e-025    
   5.6726        3.2858e+019   6.57008025e-025    
   5.6726        3.7301e+019   5.89310607e-025    
   5.6726        4.2345e+019   5.28079267e-025    
   5.6726        4.8071e+019   4.72758776e-025    
   5.6726        5.4572e+019   4.22839442e-025    
   5.6726        6.1951e+019   3.77851836e-025    
   5.6726        7.0328e+019   3.37362483e-025    
   5.6726        7.9838e+019   3.00970401e-025    
   5.6726        9.0634e+019   2.68304353e-025    
   5.6726        1.0289e+020   2.39020678e-025    
   5.6726        1.1680e+020   2.12801538e-025    
   5.6726        1.3260e+020   1.89353461e-025    
   5.6726        1.5053e+020   1.68406071e-025    
   5.6726        1.7088e+020   1.49710929e-025    
   5.6726        1.9399e+020   1.33040419e-025    
   5.6726        2.2022e+020   1.18186648e-025    
   5.6726        2.5000e+020   1.04960343e-025    
   5.8506        5.0000e+017   1.58133869e-023    
   5.8506        5.6761e+017   1.44698748e-023    
   5.8506        6.4437e+017   1.32370118e-023    
   5.8506        7.3150e+017   1.21057470e-023    
   5.8506        8.3041e+017   1.10677036e-023    
   5.8506        9.4270e+017   1.01151534e-023    
   5.8506        1.0702e+018   9.24099230e-024    
   5.8506        1.2149e+018   8.43871389e-024    
   5.8506        1.3792e+018   7.70238129e-024    
   5.8506        1.5657e+018   7.02659397e-024    
   5.8506        1.7774e+018   6.40645011e-024    
   5.8506        2.0177e+018   5.83750455e-024    
   5.8506        2.2906e+018   5.31572352e-024    
   5.8506        2.6003e+018   4.83743814e-024    
   5.8506        2.9519e+018   4.39929845e-024    
   5.8506        3.3511e+018   3.99823043e-024    
   5.8506        3.8042e+018   3.63139729e-024    
   5.8506        4.3186e+018   3.29616672e-024    
   5.8506        4.9026e+018   2.99008431e-024    
   5.8506        5.5656e+018   2.71085346e-024    
   5.8506        6.3182e+018   2.45632101e-024    
   5.8506        7.1725e+018   2.22446786e-024    
   5.8506        8.1424e+018   2.01340330e-024    
   5.8506        9.2434e+018   1.82136181e-024    
   5.8506        1.0493e+019   1.64670123e-024    
   5.8506        1.1912e+019   1.48790124e-024    
   5.8506        1.3523e+019   1.34356124e-024    
   5.8506        1.5352e+019   1.21239728e-024    
   5.8506        1.7428e+019   1.09323758e-024    
   5.8506        1.9784e+019   9.85016669e-025    
   5.8506        2.2460e+019   8.86768332e-025    
   5.8506        2.5497e+019   7.97617575e-025    
   5.8506        2.8944e+019   7.16772072e-025    
   5.8506        3.2858e+019   6.43513470e-025    
   5.8506        3.7301e+019   5.77188959e-025    
   5.8506        4.2345e+019   5.17203414e-025    
   5.8506        4.8071e+019   4.63012353e-025    
   5.8506        5.4572e+019   4.14115831e-025    
   5.8506        6.1951e+019   3.70053318e-025    
   5.8506        7.0328e+019   3.30399498e-025    
   5.8506        7.9838e+019   2.94760911e-025    
   5.8506        9.0634e+019   2.62773289e-025    
   5.8506        1.0289e+020   2.34099441e-025    
   5.8506        1.1680e+020   2.08427544e-025    
   5.8506        1.3260e+020   1.85469727e-025    
   5.8506        1.5053e+020   1.64960824e-025    
   5.8506        1.7088e+020   1.46657233e-025    
   5.8506        1.9399e+020   1.30335822e-025    
   5.8506        2.2022e+020   1.15792847e-025    
   5.8506        2.5000e+020   1.02842855e-025    
   6.0342        5.0000e+017   1.55151292e-023    
   6.0342        5.6761e+017   1.41970570e-023    
   6.0342        6.4437e+017   1.29875039e-023    
   6.0342        7.3150e+017   1.18775968e-023    
   6.0342        8.3041e+017   1.08591242e-023    
   6.0342        9.4270e+017   9.92451012e-024    
   6.0342        1.0702e+018   9.06679050e-024    
   6.0342        1.2149e+018   8.27958742e-024    
   6.0342        1.3792e+018   7.55708109e-024    
   6.0342        1.5657e+018   6.89397734e-024    
   6.0342        1.7774e+018   6.28547057e-024    
   6.0342        2.0177e+018   5.72720239e-024    
   6.0342        2.2906e+018   5.21521716e-024    
   6.0342        2.6003e+018   4.74591636e-024    
   6.0342        2.9519e+018   4.31601355e-024    
   6.0342        3.3511e+018   3.92249229e-024    
   6.0342        3.8042e+018   3.56256835e-024    
   6.0342        4.3186e+018   3.23365769e-024    
   6.0342        4.9026e+018   2.93335062e-024    
   6.0342        5.5656e+018   2.65939221e-024    
   6.0342        6.3182e+018   2.40966842e-024    
   6.0342        7.1725e+018   2.18219693e-024    
   6.0342        8.1424e+018   1.97512169e-024    
   6.0342        9.2434e+018   1.78670985e-024    
   6.0342        1.0493e+019   1.61534994e-024    
   6.0342        1.1912e+019   1.45955032e-024    
   6.0342        1.3523e+019   1.31793711e-024    
   6.0342        1.5352e+019   1.18925101e-024    
   6.0342        1.7428e+019   1.07234293e-024    
   6.0342        1.9784e+019   9.66168085e-025    
   6.0342        2.2460e+019   8.69779016e-025    
   6.0342        2.5497e+019   7.82317669e-025    
   6.0342        2.8944e+019   7.03006958e-025    
   6.0342        3.2858e+019   6.31142215e-025    
   6.0342        3.7301e+019   5.66082916e-025    
   6.0342        4.2345e+019   5.07244992e-025    
   6.0342        4.8071e+019   4.54093942e-025    
   6.0342        5.4572e+019   4.06138873e-025    
   6.0342        6.1951e+019   3.62927511e-025    
   6.0342        7.0328e+019   3.24042110e-025    
   6.0342        7.9838e+019   2.89096188e-025    
   6.0342        9.0634e+019   2.57731931e-025    
   6.0342        1.0289e+020   2.29618136e-025    
   6.0342        1.1680e+020   2.04448551e-025    
   6.0342        1.3260e+020   1.81940482e-025    
   6.0342        1.5053e+020   1.61833579e-025    
   6.0342        1.7088e+020   1.43888711e-025    
   6.0342        1.9399e+020   1.27886888e-025    
   6.0342        2.2022e+020   1.13628194e-025    
   6.0342        2.5000e+020   1.00930706e-025    
   6.2236        5.0000e+017   1.52129960e-023    
   6.2236        5.6761e+017   1.39206673e-023    
   6.2236        6.4437e+017   1.27347059e-023    
   6.2236        7.3150e+017   1.16464190e-023    
   6.2236        8.3041e+017   1.06477614e-023    
   6.2236        9.4270e+017   9.73131096e-024    
   6.2236        1.0702e+018   8.89024486e-024    
   6.2236        1.2149e+018   8.11831456e-024    
   6.2236        1.3792e+018   7.40981825e-024    
   6.2236        1.5657e+018   6.75956884e-024    
   6.2236        1.7774e+018   6.16285759e-024    
   6.2236        2.0177e+018   5.61541343e-024    
   6.2236        2.2906e+018   5.11335940e-024    
   6.2236        2.6003e+018   4.65316788e-024    
   6.2236        2.9519e+018   4.23161651e-024    
   6.2236        3.3511e+018   3.84574701e-024    
   6.2236        3.8042e+018   3.49282830e-024    
   6.2236        4.3186e+018   3.17032525e-024    
   6.2236        4.9026e+018   2.87587352e-024    
   6.2236        5.5656e+018   2.60726050e-024    
   6.2236        6.3182e+018   2.36241184e-024    
   6.2236        7.1725e+018   2.13938261e-024    
   6.2236        8.1424e+018   1.93635198e-024    
   6.2236        9.2434e+018   1.75162025e-024    
   6.2236        1.0493e+019   1.58360706e-024    
   6.2236        1.1912e+019   1.43084986e-024    
   6.2236        1.3523e+019   1.29200180e-024    
   6.2236        1.5352e+019   1.16582856e-024    
   6.2236        1.7428e+019   1.05120396e-024    
   6.2236        1.9784e+019   9.47104097e-025    
   6.2236        2.2460e+019   8.52600487e-025    
   6.2236        2.5497e+019   7.66852187e-025    
   6.2236        2.8944e+019   6.89097512e-025    
   6.2236        3.2858e+019   6.18645638e-025    
   6.2236        3.7301e+019   5.54868486e-025    
   6.2236        4.2345e+019   4.97193198e-025    
   6.2236        4.8071e+019   4.45095409e-025    
   6.2236        5.4572e+019   3.98093434e-025    
   6.2236        6.1951e+019   3.55743404e-025    
   6.2236        7.0328e+019   3.17635290e-025    
   6.2236        7.9838e+019   2.83389726e-025    
   6.2236        9.0634e+019   2.52655481e-025    
   6.2236        1.0289e+020   2.25107467e-025    
   6.2236        1.1680e+020   2.00445111e-025    
   6.2236        1.3260e+020   1.78390999e-025    
   6.2236        1.5053e+020   1.58689688e-025    
   6.2236        1.7088e+020   1.41106596e-025    
   6.2236        1.9399e+020   1.25426949e-025    
   6.2236        2.2022e+020   1.11454723e-025    
   6.2236        2.5000e+020   9.90115786e-026    
   6.4189        5.0000e+017   1.49280390e-023    
   6.4189        5.6761e+017   1.36600148e-023    
   6.4189        6.4437e+017   1.24963253e-023    
   6.4189        7.3150e+017   1.14284481e-023    
   6.4189        8.3041e+017   1.04484956e-023    
   6.4189        9.4270e+017   9.54919097e-024    
   6.4189        1.0702e+018   8.72384487e-024    
   6.4189        1.2149e+018   7.96633100e-024    
   6.4189        1.3792e+018   7.27105888e-024    
   6.4189        1.5657e+018   6.63294249e-024    
   6.4189        1.7774e+018   6.04736441e-024    
   6.4189        2.0177e+018   5.51013594e-024    
   6.4189        2.2906e+018   5.01745432e-024    
   6.4189        2.6003e+018   4.56585875e-024    
   6.4189        2.9519e+018   4.15218733e-024    
   6.4189        3.3511e+018   3.77353667e-024    
   6.4189        3.8042e+018   3.42722589e-024    
   6.4189        4.3186e+018   3.11076604e-024    
   6.4189        4.9026e+018   2.82183565e-024    
   6.4189        5.5656e+018   2.55826215e-024    
   6.4189        6.3182e+018   2.31800874e-024    
   6.4189        7.1725e+018   2.09916585e-024    
   6.4189        8.1424e+018   1.89994596e-024    
   6.4189        9.2434e+018   1.71868074e-024    
   6.4189        1.0493e+019   1.55381929e-024    
   6.4189        1.1912e+019   1.40392654e-024    
   6.4189        1.3523e+019   1.26768120e-024    
   6.4189        1.5352e+019   1.14387257e-024    
   6.4189        1.7428e+019   1.03139610e-024    
   6.4189        1.9784e+019   9.29247678e-025    
   6.4189        2.2460e+019   8.36516705e-025    
   6.4189        2.5497e+019   7.52378419e-025    
   6.4189        2.8944e+019   6.76085693e-025    
   6.4189        3.2858e+019   6.06960787e-025    
   6.4189        3.7301e+019   5.44387390e-025    
   6.4189        4.2345e+019   4.87803243e-025    
   6.4189        4.8071e+019   4.36693566e-025    
   6.4189        5.4572e+019   3.90585381e-025    
