#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=19.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:02:54
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(19)' coupled to the particle 'H2+'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   1.75302440e-024    
   5.5000        5.6761e+017   1.59721123e-024    
   5.5000        6.4437e+017   1.45516121e-024    
   5.5000        7.3150e+017   1.32562980e-024    
   5.5000        8.3041e+017   1.20748250e-024    
   5.5000        9.4270e+017   1.09968698e-024    
   5.5000        1.0702e+018   1.00130585e-024    
   5.5000        1.2149e+018   9.11489994e-025    
   5.5000        1.3792e+018   8.29472146e-025    
   5.5000        1.5657e+018   7.54560460e-025    
   5.5000        1.7774e+018   6.86132022e-025    
   5.5000        2.0177e+018   6.23626282e-025    
   5.5000        2.2906e+018   5.66538457e-025    
   5.5000        2.6003e+018   5.14413066e-025    
   5.5000        2.9519e+018   4.66837753e-025    
   5.5000        3.3511e+018   4.23437582e-025    
   5.5000        3.8042e+018   3.83869947e-025    
   5.5000        4.3186e+018   3.47820197e-025    
   5.5000        4.9026e+018   3.14998031e-025    
   5.5000        5.5656e+018   2.85134639e-025    
   5.5000        6.3182e+018   2.57980526e-025    
   5.5000        7.1725e+018   2.33303926e-025    
   5.5000        8.1424e+018   2.10889665e-025    
   5.5000        9.2434e+018   1.90538360e-025    
   5.5000        1.0493e+019   1.72065804e-025    
   5.5000        1.1912e+019   1.55302450e-025    
   5.5000        1.3523e+019   1.40092894e-025    
   5.5000        1.5352e+019   1.26295289e-025    
   5.5000        1.7428e+019   1.13780676e-025    
   5.5000        1.9784e+019   1.02432190e-025    
   5.5000        2.2460e+019   9.21441851e-026    
   5.5000        2.5497e+019   8.28212784e-026    
   5.5000        2.8944e+019   7.43773579e-026    
   5.5000        3.2858e+019   6.67345937e-026    
   5.5000        3.7301e+019   5.98224854e-026    
   5.5000        4.2345e+019   5.35769797e-026    
   5.5000        4.8071e+019   4.79396780e-026    
   5.5000        5.4572e+019   4.28571478e-026    
   5.5000        6.1951e+019   3.82803409e-026    
   5.5000        7.0328e+019   3.41641124e-026    
   5.5000        7.9838e+019   3.04668319e-026    
   5.5000        9.0634e+019   2.71500705e-026    
   5.5000        1.0289e+020   2.41783502e-026    
   5.5000        1.1680e+020   2.15189399e-026    
   5.5000        1.3260e+020   1.91416849e-026    
   5.5000        1.5053e+020   1.70188584e-026    
   5.5000        1.7088e+020   1.51250267e-026    
   5.5000        1.9399e+020   1.34369232e-026    
   5.5000        2.2022e+020   1.19333246e-026    
   5.5000        2.5000e+020   1.05949296e-026    
   5.6726        5.0000e+017   1.72371661e-024    
   5.6726        5.6761e+017   1.57051509e-024    
   5.6726        6.4437e+017   1.43084279e-024    
   5.6726        7.3150e+017   1.30347659e-024    
   5.6726        8.3041e+017   1.18730157e-024    
   5.6726        9.4270e+017   1.08130322e-024    
   5.6726        1.0702e+018   9.84560402e-025    
   5.6726        1.2149e+018   8.96238735e-025    
   5.6726        1.3792e+018   8.15584288e-025    
   5.6726        1.5657e+018   7.41917237e-025    
   5.6726        1.7774e+018   6.74625474e-025    
   5.6726        2.0177e+018   6.13158132e-025    
   5.6726        2.2906e+018   5.57019089e-025    
   5.6726        2.6003e+018   5.05760611e-025    
   5.6726        2.9519e+018   4.58977278e-025    
   5.6726        3.3511e+018   4.16300386e-025    
   5.6726        3.8042e+018   3.77392954e-025    
   5.6726        4.3186e+018   3.41945444e-025    
   5.6726        4.9026e+018   3.09672235e-025    
   5.6726        5.5656e+018   2.80308828e-025    
   5.6726        6.3182e+018   2.53609727e-025    
   5.6726        7.1725e+018   2.29346890e-025    
   5.6726        8.1424e+018   2.07308625e-025    
   5.6726        9.2434e+018   1.87298798e-025    
   5.6726        1.0493e+019   1.69136242e-025    
   5.6726        1.1912e+019   1.52654236e-025    
   5.6726        1.3523e+019   1.37699995e-025    
   5.6726        1.5352e+019   1.24134086e-025    
   5.6726        1.7428e+019   1.11829759e-025    
   5.6726        1.9784e+019   1.00672162e-025    
   5.6726        2.2460e+019   9.05574672e-026    
   5.6726        2.5497e+019   8.13919299e-026    
   5.6726        2.8944e+019   7.30909058e-026    
   5.6726        3.2858e+019   6.55778772e-026    
   5.6726        3.7301e+019   5.87835171e-026    
   5.6726        4.2345e+019   5.26448218e-026    
   5.6726        4.8071e+019   4.71043354e-026    
   5.6726        5.4572e+019   4.21094761e-026    
   5.6726        6.1951e+019   3.76119673e-026    
   5.6726        7.0328e+019   3.35673687e-026    
   5.6726        7.9838e+019   2.99346963e-026    
   5.6726        9.0634e+019   2.66761181e-026    
   5.6726        1.0289e+020   2.37567089e-026    
   5.6726        1.1680e+020   2.11442509e-026    
   5.6726        1.3260e+020   1.88090664e-026    
   5.6726        1.5053e+020   1.67238725e-026    
   5.6726        1.7088e+020   1.48636478e-026    
   5.6726        1.9399e+020   1.32055078e-026    
   5.6726        2.2022e+020   1.17285831e-026    
   5.6726        2.5000e+020   1.04138990e-026    
   5.8506        5.0000e+017   1.69386355e-024    
   5.8506        5.6761e+017   1.54331988e-024    
   5.8506        6.4437e+017   1.40606776e-024    
   5.8506        7.3150e+017   1.28090584e-024    
   5.8506        8.3041e+017   1.16673906e-024    
   5.8506        9.4270e+017   1.06257104e-024    
   5.8506        1.0702e+018   9.67497083e-025    
   5.8506        1.2149e+018   8.80697769e-025    
   5.8506        1.3792e+018   8.01432674e-025    
   5.8506        1.5657e+018   7.29034155e-025    
   5.8506        1.7774e+018   6.62901046e-025    
   5.8506        2.0177e+018   6.02492289e-025    
   5.8506        2.2906e+018   5.47320538e-025    
   5.8506        2.6003e+018   4.96945912e-025    
   5.8506        2.9519e+018   4.50970033e-025    
   5.8506        3.3511e+018   4.09030529e-025    
   5.8506        3.8042e+018   3.70796145e-025    
   5.8506        4.3186e+018   3.35962557e-025    
   5.8506        4.9026e+018   3.04248917e-025    
   5.8506        5.5656e+018   2.75395131e-025    
   5.8506        6.3182e+018   2.49159790e-025    
   5.8506        7.1725e+018   2.25318662e-025    
   5.8506        8.1424e+018   2.03663609e-025    
   5.8506        9.2434e+018   1.84001822e-025    
   5.8506        1.0493e+019   1.66155231e-025    
   5.8506        1.1912e+019   1.49959999e-025    
   5.8506        1.3523e+019   1.35266008e-025    
   5.8506        1.5352e+019   1.21936281e-025    
   5.8506        1.7428e+019   1.09846313e-025    
   5.8506        1.9784e+019   9.88832968e-026    
   5.8506        2.2460e+019   8.89452524e-026    
   5.8506        2.5497e+019   7.99400972e-026    
   5.8506        2.8944e+019   7.17846785e-026    
   5.8506        3.2858e+019   6.44038135e-026    
   5.8506        3.7301e+019   5.77293691e-026    
   5.8506        4.2345e+019   5.16994123e-026    
   5.8506        4.8071e+019   4.62574500e-026    
   5.8506        5.4572e+019   4.13517703e-026    
   5.8506        6.1951e+019   3.69348871e-026    
   5.8506        7.0328e+019   3.29630825e-026    
   5.8506        7.9838e+019   2.93960365e-026    
   5.8506        9.0634e+019   2.61965298e-026    
   5.8506        1.0289e+020   2.33302046e-026    
   5.8506        1.1680e+020   2.07653702e-026    
   5.8506        1.3260e+020   1.84728386e-026    
   5.8506        1.5053e+020   1.64257814e-026    
   5.8506        1.7088e+020   1.45995997e-026    
   5.8506        1.9399e+020   1.29718001e-026    
   5.8506        2.2022e+020   1.15218748e-026    
   5.8506        2.5000e+020   1.02311823e-026    
   6.0342        5.0000e+017   1.66636227e-024    
   6.0342        5.6761e+017   1.51826851e-024    
   6.0342        6.4437e+017   1.38324715e-024    
   6.0342        7.3150e+017   1.26011695e-024    
   6.0342        8.3041e+017   1.14780120e-024    
   6.0342        9.4270e+017   1.04532023e-024    
   6.0342        1.0702e+018   9.51784558e-025    
   6.0342        1.2149e+018   8.66388532e-025    
   6.0342        1.3792e+018   7.88404187e-025    
   6.0342        1.5657e+018   7.17175100e-025    
   6.0342        1.7774e+018   6.52110183e-025    
   6.0342        2.0177e+018   5.92677401e-025    
   6.0342        2.2906e+018   5.38397484e-025    
   6.0342        2.6003e+018   4.88837773e-025    
   6.0342        2.9519e+018   4.43606365e-025    
   6.0342        3.3511e+018   4.02346710e-025    
   6.0342        3.8042e+018   3.64732824e-025    
   6.0342        4.3186e+018   3.30465174e-025    
   6.0342        4.9026e+018   2.99267310e-025    
   6.0342        5.5656e+018   2.70883195e-025    
   6.0342        6.3182e+018   2.45075188e-025    
   6.0342        7.1725e+018   2.21622567e-025    
   6.0342        8.1424e+018   2.00320477e-025    
   6.0342        9.2434e+018   1.80979176e-025    
   6.0342        1.0493e+019   1.63423456e-025    
   6.0342        1.1912e+019   1.47492144e-025    
   6.0342        1.3523e+019   1.33037587e-025    
   6.0342        1.5352e+019   1.19925077e-025    
   6.0342        1.7428e+019   1.08032187e-025    
   6.0342        1.9784e+019   9.72479992e-026    
   6.0342        2.2460e+019   8.74722436e-026    
   6.0342        2.5497e+019   7.86143756e-026    
