#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=14.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:02:53
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(14)' coupled to the particle 'H2+'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   5.11253726e-024    
   5.5000        5.6761e+017   4.66379154e-024    
   5.5000        6.4437e+017   4.25395554e-024    
   5.5000        7.3150e+017   3.87959779e-024    
   5.5000        8.3041e+017   3.53757860e-024    
   5.5000        9.4270e+017   3.22503115e-024    
   5.5000        1.0702e+018   2.93934424e-024    
   5.5000        1.2149e+018   2.67814604e-024    
   5.5000        1.3792e+018   2.43928798e-024    
   5.5000        1.5657e+018   2.22082840e-024    
   5.5000        1.7774e+018   2.02101552e-024    
   5.5000        2.0177e+018   1.83826992e-024    
   5.5000        2.2906e+018   1.67116662e-024    
   5.5000        2.6003e+018   1.51841728e-024    
   5.5000        2.9519e+018   1.37885309e-024    
   5.5000        3.3511e+018   1.25140888e-024    
   5.5000        3.8042e+018   1.13510892e-024    
   5.5000        4.3186e+018   1.02905471e-024    
   5.5000        4.9026e+018   9.32415008e-025    
   5.5000        5.5656e+018   8.44417955e-025    
   5.5000        6.3182e+018   7.64345188e-025    
   5.5000        7.1725e+018   6.91527634e-025    
   5.5000        8.1424e+018   6.25342601e-025    
   5.5000        9.2434e+018   5.65211799e-025    
   5.5000        1.0493e+019   5.10599892e-025    
   5.5000        1.1912e+019   4.61013280e-025    
   5.5000        1.3523e+019   4.15998836e-025    
   5.5000        1.5352e+019   3.75142417e-025    
   5.5000        1.7428e+019   3.38067064e-025    
   5.5000        1.9784e+019   3.04430835e-025    
   5.5000        2.2460e+019   2.73924333e-025    
   5.5000        2.5497e+019   2.46267984e-025    
   5.5000        2.8944e+019   2.21209192e-025    
   5.5000        3.2858e+019   1.98519475e-025    
   5.5000        3.7301e+019   1.77991704e-025    
   5.5000        4.2345e+019   1.59437535e-025    
   5.5000        4.8071e+019   1.42685105e-025    
   5.5000        5.4572e+019   1.27577021e-025    
   5.5000        6.1951e+019   1.13968676e-025    
   5.5000        7.0328e+019   1.01726847e-025    
   5.5000        7.9838e+019   9.07285715e-026    
   5.5000        9.0634e+019   8.08602445e-026    
   5.5000        1.0289e+020   7.20168985e-026    
   5.5000        1.1680e+020   6.41016185e-026    
   5.5000        1.3260e+020   5.70250543e-026    
   5.5000        1.5053e+020   5.07049968e-026    
   5.5000        1.7088e+020   4.50659928e-026    
   5.5000        1.9399e+020   4.00389810e-026    
   5.5000        2.2022e+020   3.55609365e-026    
   5.5000        2.5000e+020   3.15745187e-026    
   5.6726        5.0000e+017   5.02135168e-024    
   5.6726        5.6761e+017   4.58063334e-024    
   5.6726        6.4437e+017   4.17811843e-024    
   5.6726        7.3150e+017   3.81043867e-024    
   5.6726        8.3041e+017   3.47451229e-024    
   5.6726        9.4270e+017   3.16752543e-024    
   5.6726        1.0702e+018   2.88691525e-024    
   5.6726        1.2149e+018   2.63035390e-024    
   5.6726        1.3792e+018   2.39573273e-024    
   5.6726        1.5657e+018   2.18114610e-024    
   5.6726        1.7774e+018   1.98487474e-024    
   5.6726        2.0177e+018   1.80536835e-024    
   5.6726        2.2906e+018   1.64122807e-024    
   5.6726        2.6003e+018   1.49118896e-024    
   5.6726        2.9519e+018   1.35410320e-024    
   5.6726        3.3511e+018   1.22892454e-024    
   5.6726        3.8042e+018   1.11469435e-024    
   5.6726        4.3186e+018   1.01052973e-024    
   5.6726        4.9026e+018   9.15613751e-025    
   5.6726        5.5656e+018   8.29187778e-025    
   5.6726        6.3182e+018   7.50545744e-025    
   5.6726        7.1725e+018   6.79030063e-025    
   5.6726        8.1424e+018   6.14028799e-025    
   5.6726        9.2434e+018   5.54973732e-025    
   5.6726        1.0493e+019   5.01338948e-025    
   5.6726        1.1912e+019   4.52639625e-025    
   5.6726        1.3523e+019   4.08430779e-025    
   5.6726        1.5352e+019   3.68305782e-025    
   5.6726        1.7428e+019   3.31894557e-025    
   5.6726        1.9784e+019   2.98861434e-025    
   5.6726        2.2460e+019   2.68902693e-025    
   5.6726        2.5497e+019   2.41743873e-025    
   5.6726        2.8944e+019   2.17136967e-025    
   5.6726        3.2858e+019   1.94857601e-025    
   5.6726        3.7301e+019   1.74702324e-025    
   5.6726        4.2345e+019   1.56486086e-025    
   5.6726        4.8071e+019   1.40039986e-025    
   5.6726        5.4572e+019   1.25209312e-025    
   5.6726        6.1951e+019   1.11851888e-025    
   5.6726        7.0328e+019   9.98367160e-026    
   5.6726        7.9838e+019   8.90428777e-026    
   5.6726        9.0634e+019   7.93586565e-026    
   5.6726        1.0289e+020   7.06808346e-026    
   5.6726        1.1680e+020   6.29141230e-026    
   5.6726        1.3260e+020   5.59706834e-026    
   5.6726        1.5053e+020   4.97697127e-026    
   5.6726        1.7088e+020   4.42370637e-026    
   5.6726        1.9399e+020   3.93048863e-026    
   5.6726        2.2022e+020   3.49112760e-026    
   5.6726        2.5000e+020   3.09999258e-026    
   5.8506        5.0000e+017   4.92883603e-024    
   5.8506        5.6761e+017   4.49625552e-024    
   5.8506        6.4437e+017   4.10116358e-024    
   5.8506        7.3150e+017   3.74025590e-024    
   5.8506        8.3041e+017   3.41050928e-024    
   5.8506        9.4270e+017   3.10916340e-024    
   5.8506        1.0702e+018   2.83370430e-024    
   5.8506        1.2149e+018   2.58184857e-024    
