SEQ='AL'     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 143750963.6   NPRNTI= 2   NPRNTF=14
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2                 (1)0( 0.0)        0.0 
   209     2    3S1 3P1 6F1         (4)2( 9.5)  1130275.0 
   210     2    3S1 3P1 6G1         (4)3(13.5)  1132017.7 
   211     2    3S1 3P1 6G1         (2)3( 6.5)  1132017.7 
   212     2    3S1 3P1 6G1         (4)4(17.5)  1132017.7 
   213     2    3S1 3P1 6G1         (2)4( 8.5)  1132017.7 
   214     2    3S1 3P1 6G1         (4)5(21.5)  1132017.7 
   215     2    3S1 3P1 6G1         (2)5(10.5)  1132017.7 
   216     6    3P2 4F1             (2)3( 6.5)  1132068.5 
   217     2    3S1 3P1 6F1         (2)4( 8.5)  1132337.2 
   218     2    3S1 3P1 6H1         (4)4(17.5)  1132444.1 
   219     2    3S1 3P1 6H1         (2)4( 8.5)  1132444.1 
   220     2    3S1 3P1 6H1         (4)5(21.5)  1132444.1 
   221     2    3S1 3P1 6H1         (2)5(10.5)  1132444.1 
   222     2    3S1 3P1 6H1         (4)6(25.5)  1132444.1 
   223     2    3S1 3P1 6H1         (2)6(12.5)  1132444.1 
   224     2    3S1 3P1 6F1         (2)2( 4.5)  1132945.7 
   225  9999    3D3                 (2)2( 4.5)  1133603.4 
   226     7    3S1 3D1 4D1         (2)0( 0.5)  1134650.5 
   227  9999    3D3                 (2)1( 2.5)  1136471.0 
   228     4    3P2 5S1             (2)2( 4.5)  1142664.7 
   229     7    3S1 3D1 4F1         (2)4( 8.5)  1144999.7 
   230    11    3P1 3D1 4S1         (4)1( 5.5)  1146731.8 
   231  9999    3D3                 (2)3( 6.5)  1147666.6 
   232    12    3P1 3D1 4S1         (4)2( 9.5)  1149144.3 
   233     5    3P2 5S1             (2)1( 2.5)  1151424.7 
   234     7    3S1 3D1 4F1         (2)2( 4.5)  1152215.2 
   235     2    3S1 3P1 7S1         (4)1( 5.5)  1152888.2 
   236     3    3S1 3P1 6S1         (2)1( 2.5)  1153040.7 
   237     2    3S1 3P1 7S1         (2)1( 2.5)  1154671.6 
   238    11    3P1 3D1 4S1         (2)1( 2.5)  1156236.6 
   239     7    3S1 3D1 4F1         (2)3( 6.5)  1157266.7 
   240    12    3P1 3D1 4S1         (2)2( 4.5)  1158670.3 
   241     9    3P1 3D1 4P1         (2)3( 6.5)  1161330.0 
   242     2    3S1 3P1 7P1         (4)2( 9.5)  1162119.2 
   243     2    3S1 3P1 7P1         (2)1( 2.5)  1162137.7 
   244     2    3S1 3P1 7P1         (4)1( 5.5)  1162690.6 
   245     2    3S1 3P1 7P1         (4)0( 1.5)  1163344.0 
   246     2    3S1 3P1 7P1         (2)2( 4.5)  1164161.6 
   247     7    3S1 3D1 4F1         (2)5(10.5)  1165103.3 
   248     9    3P1 3D1 4P1         (4)4(17.5)  1165685.8 
   249     2    3S1 3P1 7P1         (2)0( 0.5)  1166139.5 
   250     4    3P2 5P1             (2)2( 4.5)  1167429.2 
   251     3    3S1 3P1 6P1         (2)2( 4.5)  1168398.6 
   252     3    3S1 3P1 6P1         (2)1( 2.5)  1168419.1 
   253     7    3S1 3D1 4F1         (2)1( 2.5)  1169221.0 
   254     9    3P1 3D1 4P1         (4)3(13.5)  1169520.1 
   255     8    3S1 3D1 4D1         (2)2( 4.5)  1169589.3 
   256     4    3P2 5P1             (2)3( 6.5)  1169992.5 
   257     3    3S1 3P1 6P1         (2)0( 0.5)  1170222.9 
   258     8    3S1 3D1 4D1         (2)4( 8.5)  1171537.5 
   259     4    3P2 5P1             (2)1( 2.5)  1172511.9 
   260     9    3P1 3D1 4P1         (2)2( 4.5)  1172807.7 
   261     8    3S1 3D1 4D1         (2)3( 6.5)  1174031.5 
   262     2    3S1 3P1 7D1         (4)2( 9.5)  1175258.5 
   263     2    3S1 3P1 7D1         (2)2( 4.5)  1175386.7 
   264     2    3S1 3P1 7D1         (4)3(13.5)  1175979.5 
   265     2    3S1 3P1 7D1         (4)1( 5.5)  1176693.2 
   266     2    3S1 3P1 7D1         (2)3( 6.5)  1176875.5 
   267     2    3S1 3P1 7D1         (2)1( 2.5)  1177546.7 
   268     9    3P1 3D1 4P1         (4)2( 9.5)  1178849.8 
   269  9999    3D3                 (2)2( 4.5)  1179405.8 
   270    10    3P1 3D1 4P1         (2)1( 2.5)  1179424.8 
   271     5    3P2 5P1             (2)2( 4.5)  1181051.0 
   272     8    3S1 3D1 4D1         (2)0( 0.5)  1181482.3 
   273     8    3S1 3D1 4D1         (2)1( 2.5)  1181581.1 
   274     2    3S1 3P1 7F1         (4)3(13.5)  1181607.3 
   275     2    3S1 3P1 7F1         (2)3( 6.5)  1181926.5 
   276     2    3S1 3P1 7F1         (4)4(17.5)  1181953.6 
   277     2    3S1 3P1 7F1         (4)2( 9.5)  1182923.0 
   278    10    3P1 3D1 4P1         (2)3( 6.5)  1183324.0 
   279     2    3S1 3P1 7G1         (4)3(13.5)  1184101.7 
   280     2    3S1 3P1 7G1         (2)3( 6.5)  1184101.7 
   281     2    3S1 3P1 7G1         (4)4(17.5)  1184101.7 
   282     2    3S1 3P1 7G1         (2)4( 8.5)  1184101.7 
   283     2    3S1 3P1 7G1         (4)5(21.5)  1184101.7 
   284     2    3S1 3P1 7G1         (2)5(10.5)  1184101.7 
   285     2    3S1 3P1 7F1         (2)4( 8.5)  1184169.2 
   286     2    3S1 3P1 7H1         (4)4(17.5)  1184370.0 
   287     2    3S1 3P1 7H1         (2)4( 8.5)  1184370.0 
   288     2    3S1 3P1 7H1         (4)5(21.5)  1184370.0 
   289     2    3S1 3P1 7H1         (2)5(10.5)  1184370.0 
   290     2    3S1 3P1 7H1         (4)6(25.5)  1184370.0 
   291     2    3S1 3P1 7H1         (2)6(12.5)  1184370.0 
   292     2    3S1 3P1 7I1         (4)5(21.5)  1184489.7 
   293     2    3S1 3P1 7I1         (2)5(10.5)  1184489.7 
   294     2    3S1 3P1 7I1         (4)6(25.5)  1184489.7 
   295     2    3S1 3P1 7I1         (2)6(12.5)  1184489.7 
   296     2    3S1 3P1 7I1         (4)7(29.5)  1184489.7 
   297     2    3S1 3P1 7I1         (2)7(14.5)  1184489.7 
