SEQ='BE'     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  94846886.9   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 0.5)   295528.9 
     3          2P1                 (2)1( 1.5)   334397.6 

   IC RESOLVED LEVEL INDEXING           BWNR= 103612964.0   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   343       4.77E-13  3.37E-13  2.12E-13  1.50E-13  1.05E-13  6.48E-14  4.41E-14  2.91E-14  1.55E-14  8.83E-15
             4.61E-15  1.70E-15  7.26E-16  2.91E-16  8.10E-17  2.97E-17  1.07E-17  2.75E-18  9.78E-19
   344       3.39E-13  2.40E-13  1.51E-13  1.07E-13  7.47E-14  4.61E-14  3.14E-14  2.07E-14  1.10E-14  6.30E-15
             3.29E-15  1.21E-15  5.19E-16  2.08E-16  5.78E-17  2.12E-17  7.67E-18  1.97E-18  6.99E-19
   345       2.04E-13  1.44E-13  9.07E-14  6.39E-14  4.48E-14  2.77E-14  1.88E-14  1.24E-14  6.62E-15  3.78E-15
             1.97E-15  7.28E-16  3.11E-16  1.25E-16  3.47E-17  1.27E-17  4.60E-18  1.18E-18  4.19E-19
   346       6.78E-14  4.79E-14  3.02E-14  2.13E-14  1.49E-14  9.22E-15  6.28E-15  4.14E-15  2.21E-15  1.26E-15
             6.58E-16  2.43E-16  1.04E-16  4.16E-17  1.16E-17  4.25E-18  1.53E-18  3.93E-19  1.40E-19
   347       4.45E-13  3.14E-13  1.97E-13  1.38E-13  9.62E-14  5.80E-14  3.81E-14  2.37E-14  1.12E-14  5.72E-15
             2.64E-15  8.39E-16  3.27E-16  1.23E-16  3.22E-17  1.16E-17  4.12E-18  1.05E-18  3.70E-19
   348       5.71E-13  4.03E-13  2.53E-13  1.78E-13  1.24E-13  7.44E-14  4.89E-14  3.04E-14  1.44E-14  7.35E-15
             3.40E-15  1.08E-15  4.21E-16  1.58E-16  4.14E-17  1.49E-17  5.29E-18  1.34E-18  4.76E-19
   349       4.43E-13  3.13E-13  1.97E-13  1.38E-13  9.59E-14  5.78E-14  3.79E-14  2.36E-14  1.12E-14  5.70E-15
             2.64E-15  8.38E-16  3.27E-16  1.22E-16  3.22E-17  1.15E-17  4.11E-18  1.04E-18  3.70E-19
   350       3.16E-13  2.23E-13  1.40E-13  9.85E-14  6.85E-14  4.13E-14  2.71E-14  1.69E-14  7.99E-15  4.07E-15
             1.88E-15  5.98E-16  2.33E-16  8.74E-17  2.30E-17  8.24E-18  2.94E-18  7.46E-19  2.64E-19
   351       6.96E-13  4.91E-13  3.09E-13  2.17E-13  1.51E-13  9.08E-14  5.96E-14  3.71E-14  1.76E-14  8.97E-15
             4.15E-15  1.32E-15  5.14E-16  1.92E-16  5.06E-17  1.81E-17  6.46E-18  1.64E-18  5.81E-19
   352       2.46E-13  1.73E-13  1.08E-13  7.55E-14  5.18E-14  3.01E-14  1.89E-14  1.09E-14  4.60E-15  2.13E-15
             8.99E-16  2.61E-16  9.71E-17  3.53E-17  9.11E-18  3.24E-18  1.15E-18  2.91E-19  1.03E-19
   353       3.44E-13  2.42E-13  1.52E-13  1.06E-13  7.25E-14  4.22E-14  2.64E-14  1.53E-14  6.45E-15  2.98E-15
             1.26E-15  3.65E-16  1.36E-16  4.95E-17  1.27E-17  4.54E-18  1.61E-18  4.08E-19  1.44E-19
   354       4.42E-13  3.12E-13  1.95E-13  1.36E-13  9.32E-14  5.42E-14  3.40E-14  1.97E-14  8.29E-15  3.83E-15
             1.62E-15  4.69E-16  1.75E-16  6.36E-17  1.64E-17  5.83E-18  2.07E-18  5.24E-19  1.85E-19
   355       5.41E-13  3.81E-13  2.39E-13  1.66E-13  1.14E-13  6.63E-14  4.15E-14  2.41E-14  1.01E-14  4.68E-15
             1.98E-15  5.73E-16  2.14E-16  7.78E-17  2.00E-17  7.13E-18  2.53E-18  6.41E-19  2.27E-19
   356       3.44E-13  2.42E-13  1.52E-13  1.06E-13  7.25E-14  4.22E-14  2.64E-14  1.53E-14  6.45E-15  2.98E-15
             1.26E-15  3.65E-16  1.36E-16  4.95E-17  1.27E-17  4.54E-18  1.61E-18  4.08E-19  1.44E-19
   357       4.42E-13  3.12E-13  1.95E-13  1.36E-13  9.32E-14  5.42E-14  3.40E-14  1.97E-14  8.29E-15  3.83E-15
             1.62E-15  4.69E-16  1.75E-16  6.36E-17  1.64E-17  5.83E-18  2.07E-18  5.24E-19  1.85E-19
   358       5.41E-13  3.81E-13  2.39E-13  1.66E-13  1.14E-13  6.63E-14  4.15E-14  2.41E-14  1.01E-14  4.68E-15
             1.98E-15  5.73E-16  2.14E-16  7.78E-17  2.00E-17  7.13E-18  2.53E-18  6.41E-19  2.27E-19
   359       6.39E-13  4.50E-13  2.82E-13  1.96E-13  1.35E-13  7.83E-14  4.90E-14  2.85E-14  1.20E-14  5.53E-15
             2.34E-15  6.77E-16  2.53E-16  9.19E-17  2.37E-17  8.42E-18  2.99E-18  7.57E-19  2.68E-19
   360       4.69E-13  3.31E-13  2.09E-13  1.47E-13  1.03E-13  6.38E-14  4.35E-14  2.87E-14  1.53E-14  8.76E-15
             4.58E-15  1.69E-15  7.22E-16  2.89E-16  8.05E-17  2.96E-17  1.07E-17  2.74E-18  9.73E-19
   361       1.94E-13  1.36E-13  8.49E-14  5.85E-14  3.94E-14  2.19E-14  1.30E-14  6.99E-15  2.64E-15  1.13E-15
             4.50E-16  1.24E-16  4.51E-17  1.62E-17  4.13E-18  1.47E-18  5.19E-19  1.32E-19  4.65E-20
   362       2.49E-13  1.75E-13  1.09E-13  7.52E-14  5.07E-14  2.81E-14  1.67E-14  8.99E-15  3.39E-15  1.45E-15
             5.78E-16  1.59E-16  5.79E-17  2.08E-17  5.32E-18  1.89E-18  6.68E-19  1.69E-19  5.98E-20
   363       3.05E-13  2.14E-13  1.33E-13  9.20E-14  6.19E-14  3.44E-14  2.04E-14  1.10E-14  4.14E-15  1.77E-15
             7.06E-16  1.94E-16  7.08E-17  2.54E-17  6.50E-18  2.30E-18  8.16E-19  2.07E-19  7.31E-20
   364       3.60E-13  2.53E-13  1.58E-13  1.09E-13  7.32E-14  4.07E-14  2.41E-14  1.30E-14  4.90E-15  2.10E-15
             8.35E-16  2.30E-16  8.37E-17  3.01E-17  7.68E-18  2.72E-18  9.65E-19  2.44E-19  8.64E-20
   365       2.49E-13  1.75E-13  1.09E-13  7.52E-14  5.07E-14  2.81E-14  1.67E-14  8.99E-15  3.39E-15  1.45E-15
             5.78E-16  1.59E-16  5.79E-17  2.08E-17  5.32E-18  1.89E-18  6.68E-19  1.69E-19  5.98E-20
   366       3.05E-13  2.14E-13  1.33E-13  9.20E-14  6.19E-14  3.44E-14  2.04E-14  1.10E-14  4.14E-15  1.77E-15
             7.06E-16  1.94E-16  7.08E-17  2.54E-17  6.50E-18  2.30E-18  8.16E-19  2.07E-19  7.31E-20
   367       3.60E-13  2.53E-13  1.58E-13  1.09E-13  7.32E-14  4.07E-14  2.41E-14  1.30E-14  4.90E-15  2.10E-15
             8.35E-16  2.30E-16  8.37E-17  3.01E-17  7.68E-18  2.72E-18  9.65E-19  2.44E-19  8.64E-20
   368       4.16E-13  2.92E-13  1.82E-13  1.25E-13  8.44E-14  4.69E-14  2.78E-14  1.50E-14  5.65E-15  2.42E-15
             9.63E-16  2.65E-16  9.65E-17  3.47E-17  8.86E-18  3.14E-18  1.11E-18  2.82E-19  9.97E-20
   369       7.52E-14  5.27E-14  3.25E-14  2.21E-14  1.46E-14  7.66E-15  4.27E-15  2.15E-15  7.40E-16  3.00E-16
             1.15E-16  3.06E-17  1.10E-17  3.94E-18  1.00E-18  3.55E-19  1.26E-19  3.18E-20  1.13E-20
   370       9.19E-14  6.44E-14  3.98E-14  2.71E-14  1.78E-14  9.37E-15  5.22E-15  2.63E-15  9.05E-16  3.67E-16
             1.40E-16  3.74E-17  1.35E-17  4.82E-18  1.23E-18  4.34E-19  1.54E-19  3.89E-20  1.38E-20
   371       1.09E-13  7.62E-14  4.70E-14  3.20E-14  2.10E-14  1.11E-14  6.17E-15  3.10E-15  1.07E-15  4.33E-16
             1.66E-16  4.43E-17  1.59E-17  5.69E-18  1.45E-18  5.13E-19  1.82E-19  4.60E-20  1.63E-20
   372       1.25E-13  8.79E-14  5.42E-14  3.69E-14  2.43E-14  1.28E-14  7.12E-15  3.58E-15  1.23E-15  5.00E-16
             1.91E-16  5.11E-17  1.84E-17  6.57E-18  1.67E-18  5.92E-19  2.09E-19  5.30E-20  1.88E-20
   373       9.19E-14  6.44E-14  3.98E-14  2.71E-14  1.78E-14  9.37E-15  5.22E-15  2.63E-15  9.05E-16  3.67E-16
             1.40E-16  3.74E-17  1.35E-17  4.82E-18  1.23E-18  4.34E-19  1.54E-19  3.89E-20  1.38E-20
   374       1.09E-13  7.62E-14  4.70E-14  3.20E-14  2.10E-14  1.11E-14  6.17E-15  3.10E-15  1.07E-15  4.33E-16
             1.66E-16  4.43E-17  1.59E-17  5.69E-18  1.45E-18  5.13E-19  1.82E-19  4.60E-20  1.63E-20
   375       1.25E-13  8.79E-14  5.42E-14  3.69E-14  2.43E-14  1.28E-14  7.12E-15  3.58E-15  1.23E-15  5.00E-16
             1.91E-16  5.11E-17  1.84E-17  6.57E-18  1.67E-18  5.92E-19  2.09E-19  5.30E-20  1.88E-20
   376       1.42E-13  9.96E-14  6.15E-14  4.18E-14  2.75E-14  1.45E-14  8.07E-15  4.06E-15  1.40E-15  5.67E-16
             2.17E-16  5.79E-17  2.08E-17  7.44E-18  1.89E-18  6.71E-19  2.37E-19  6.01E-20  2.13E-20
   377       5.68E-13  4.01E-13  2.52E-13  1.77E-13  1.23E-13  7.41E-14  4.87E-14  3.03E-14  1.44E-14  7.32E-15
             3.39E-15  1.08E-15  4.20E-16  1.57E-16  4.13E-17  1.48E-17  5.28E-18  1.34E-18  4.75E-19
   378       1.89E-13  1.34E-13  8.40E-14  5.89E-14  4.10E-14  2.47E-14  1.62E-14  1.01E-14  4.79E-15  2.44E-15
             1.13E-15  3.59E-16  1.40E-16  5.24E-17  1.38E-17  4.94E-18  1.76E-18  4.47E-19  1.58E-19
   379       2.01E-13  1.42E-13  8.96E-14  6.31E-14  4.43E-14  2.74E-14  1.86E-14  1.23E-14  6.57E-15  3.75E-15
             1.96E-15  7.24E-16  3.10E-16  1.24E-16  3.45E-17  1.27E-17  4.58E-18  1.18E-18  4.18E-19
   380       3.15E-13  2.22E-13  1.40E-13  9.80E-14  6.81E-14  4.11E-14  2.70E-14  1.68E-14  7.97E-15  4.06E-15
             1.88E-15  5.97E-16  2.33E-16  8.73E-17  2.30E-17  8.23E-18  2.93E-18  7.45E-19  2.64E-19
   381       1.14E-42  8.03E-43  5.05E-43  3.56E-43  2.50E-43  1.54E-43  1.05E-43  7.14E-44  4.17E-44  2.73E-44
             1.76E-44  9.50E-45  5.72E-45  3.28E-45  1.43E-45  7.13E-46  3.33E-46  1.12E-46  4.66E-47
   382       1.65E-17  1.16E-17  7.34E-18  5.16E-18  3.62E-18  2.23E-18  1.53E-18  1.04E-18  6.05E-19  3.96E-19
             2.55E-19  1.38E-19  8.31E-20  4.76E-20  2.08E-20  1.03E-20  4.82E-21  1.62E-21  6.74E-22
   383       1.01E-17  7.14E-18  4.50E-18  3.16E-18  2.21E-18  1.36E-18  9.21E-19  6.12E-19  3.42E-19  2.10E-19
             1.22E-19  5.42E-20  2.68E-20  1.23E-20  3.98E-21  1.59E-21  6.09E-22  1.64E-22  5.95E-23
   384       4.79E-17  3.38E-17  2.13E-17  1.50E-17  1.05E-17  6.43E-18  4.37E-18  2.91E-18  1.63E-18  1.00E-18
             5.84E-19  2.59E-19  1.28E-19  5.89E-20  1.90E-20  7.59E-21  2.91E-21  7.83E-22  2.84E-22
   385       2.72E-16  1.92E-16  1.21E-16  8.49E-17  5.94E-17  3.65E-17  2.48E-17  1.65E-17  9.22E-18  5.67E-18
             3.31E-18  1.47E-18  7.26E-19  3.34E-19  1.08E-19  4.30E-20  1.65E-20  4.44E-21  1.61E-21
   386       8.79E-17  6.21E-17  3.91E-17  2.75E-17  1.92E-17  1.18E-17  8.03E-18  5.35E-18  2.99E-18  1.84E-18
             1.07E-18  4.76E-19  2.36E-19  1.08E-19  3.50E-20  1.40E-20  5.36E-21  1.44E-21  5.24E-22
   387       1.79E-17  1.26E-17  7.93E-18  5.56E-18  3.87E-18  2.35E-18  1.56E-18  1.00E-18  5.14E-19  2.86E-19
             1.46E-19  5.29E-20  2.24E-20  8.92E-21  2.47E-21  9.06E-22  3.27E-22  8.38E-23  2.98E-23
   388       6.74E-17  4.76E-17  2.99E-17  2.10E-17  1.46E-17  8.86E-18  5.90E-18  3.79E-18  1.95E-18  1.08E-18
             5.54E-19  2.01E-19  8.50E-20  3.38E-20  9.38E-21  3.44E-21  1.24E-21  3.18E-22  1.13E-22
   389       7.00E-16  4.94E-16  3.11E-16  2.18E-16  1.52E-16  9.20E-17  6.13E-17  3.94E-17  2.02E-17  1.13E-17
             5.76E-18  2.08E-18  8.83E-19  3.52E-19  9.75E-20  3.57E-20  1.29E-20  3.31E-21  1.17E-21
   390       1.37E-16  9.64E-17  6.07E-17  4.26E-17  2.96E-17  1.80E-17  1.20E-17  7.70E-18  3.96E-18  2.20E-18
             1.13E-18  4.08E-19  1.73E-19  6.88E-20  1.91E-20  7.00E-21  2.52E-21  6.47E-22  2.30E-22
   391       2.22E-17  1.56E-17  9.81E-18  6.85E-18  4.73E-18  2.80E-18  1.81E-18  1.10E-18  5.06E-19  2.53E-19
             1.15E-19  3.61E-20  1.40E-20  5.24E-21  1.37E-21  4.92E-22  1.75E-22  4.45E-23  1.57E-23
   392       7.93E-17  5.59E-17  3.51E-17  2.45E-17  1.69E-17  1.00E-17  6.46E-18  3.93E-18  1.81E-18  9.05E-19
             4.13E-19  1.29E-19  5.02E-20  1.87E-20  4.92E-21  1.76E-21  6.27E-22  1.59E-22  5.64E-23
   393       8.78E-17  6.19E-17  3.88E-17  2.71E-17  1.87E-17  1.11E-17  7.15E-18  4.35E-18  2.00E-18  1.00E-18
             4.57E-19  1.43E-19  5.56E-20  2.07E-20  5.44E-21  1.95E-21  6.94E-22  1.76E-22  6.24E-23
   394       9.49E-17  6.69E-17  4.20E-17  2.93E-17  2.02E-17  1.20E-17  7.74E-18  4.71E-18  2.17E-18  1.08E-18
             4.94E-19  1.55E-19  6.01E-20  2.24E-20  5.89E-21  2.11E-21  7.51E-22  1.91E-22  6.75E-23
   411       2.00E-13  1.41E-13  8.93E-14  6.31E-14  4.45E-14  2.79E-14  1.95E-14  1.35E-14  8.20E-15  5.52E-15
             3.64E-15  2.01E-15  1.23E-15  7.07E-16  3.11E-16  1.55E-16  7.24E-17  2.44E-17  1.01E-17
   412       1.20E-13  8.45E-14  5.34E-14  3.77E-14  2.66E-14  1.67E-14  1.17E-14  8.10E-15  4.91E-15  3.31E-15
             2.18E-15  1.21E-15  7.35E-16  4.24E-16  1.86E-16  9.28E-17  4.34E-17  1.46E-17  6.08E-18
   413       1.39E-13  9.85E-14  6.22E-14  4.39E-14  3.09E-14  1.93E-14  1.33E-14  9.09E-15  5.26E-15  3.32E-15
             1.98E-15  8.92E-16  4.46E-16  2.06E-16  6.70E-17  2.68E-17  1.03E-17  2.77E-18  1.01E-18
   414       3.25E-13  2.30E-13  1.45E-13  1.02E-13  7.20E-14  4.49E-14  3.11E-14  2.12E-14  1.23E-14  7.74E-15
             4.61E-15  2.08E-15  1.04E-15  4.82E-16  1.56E-16  6.26E-17  2.40E-17  6.48E-18  2.35E-18
   415       2.31E-13  1.63E-13  1.03E-13  7.28E-14  5.12E-14  3.20E-14  2.22E-14  1.51E-14  8.75E-15  5.52E-15
             3.29E-15  1.49E-15  7.43E-16  3.44E-16  1.12E-16  4.46E-17  1.71E-17  4.62E-18  1.68E-18
   416       1.39E-13  9.80E-14  6.19E-14  4.37E-14  3.07E-14  1.92E-14  1.33E-14  9.07E-15  5.25E-15  3.31E-15
             1.97E-15  8.91E-16  4.46E-16  2.06E-16  6.70E-17  2.68E-17  1.03E-17  2.77E-18  1.01E-18
   417       2.29E-13  1.62E-13  1.02E-13  7.22E-14  5.08E-14  3.17E-14  2.20E-14  1.50E-14  8.71E-15  5.50E-15
             3.28E-15  1.48E-15  7.42E-16  3.43E-16  1.11E-16  4.46E-17  1.71E-17  4.62E-18  1.68E-18
   418       4.39E-13  3.10E-13  1.95E-13  1.38E-13  9.64E-14  5.94E-14  4.03E-14  2.65E-14  1.40E-14  7.97E-15
             4.15E-15  1.52E-15  6.50E-16  2.60E-16  7.23E-17  2.66E-17  9.59E-18  2.46E-18  8.73E-19
   419       2.44E-13  1.72E-13  1.09E-13  7.64E-14  5.35E-14  3.30E-14  2.24E-14  1.47E-14  7.79E-15  4.43E-15
             2.30E-15  8.46E-16  3.61E-16  1.44E-16  4.02E-17  1.47E-17  5.32E-18  1.37E-18  4.85E-19
   420       4.53E-14  3.20E-14  2.02E-14  1.43E-14  1.01E-14  6.29E-15  4.36E-15  2.98E-15  1.73E-15  1.09E-15
             6.53E-16  2.96E-16  1.48E-16  6.85E-17  2.22E-17  8.90E-18  3.42E-18  9.22E-19  3.35E-19
   421       3.40E-13  2.40E-13  1.51E-13  1.07E-13  7.47E-14  4.60E-14  3.12E-14  2.05E-14  1.09E-14  6.19E-15
             3.22E-15  1.18E-15  5.05E-16  2.02E-16  5.62E-17  2.06E-17  7.45E-18  1.91E-18  6.79E-19
   422       2.42E-13  1.71E-13  1.08E-13  7.59E-14  5.32E-14  3.28E-14  2.23E-14  1.46E-14  7.76E-15  4.41E-15
             2.30E-15  8.44E-16  3.60E-16  1.44E-16  4.01E-17  1.47E-17  5.32E-18  1.36E-18  4.84E-19
   423       1.45E-13  1.03E-13  6.47E-14  4.55E-14  3.19E-14  1.97E-14  1.34E-14  8.78E-15  4.66E-15  2.65E-15
             1.38E-15  5.06E-16  2.16E-16  8.65E-17  2.41E-17  8.84E-18  3.19E-18  8.18E-19  2.91E-19
   424       4.84E-14  3.42E-14  2.15E-14  1.52E-14  1.06E-14  6.55E-15  4.45E-15  2.93E-15  1.55E-15  8.82E-16
             4.59E-16  1.69E-16  7.21E-17  2.88E-17  8.02E-18  2.95E-18  1.06E-18  2.73E-19  9.69E-20
   425       3.30E-13  2.33E-13  1.47E-13  1.03E-13  7.14E-14  4.29E-14  2.81E-14  1.75E-14  8.26E-15  4.20E-15
             1.94E-15  6.15E-16  2.40E-16  8.98E-17  2.36E-17  8.46E-18  3.01E-18  7.65E-19  2.71E-19
   426       4.24E-13  2.99E-13  1.88E-13  1.32E-13  9.17E-14  5.52E-14  3.62E-14  2.25E-14  1.06E-14  5.40E-15
             2.49E-15  7.90E-16  3.08E-16  1.15E-16  3.03E-17  1.09E-17  3.87E-18  9.84E-19  3.48E-19
   427       3.29E-13  2.32E-13  1.46E-13  1.02E-13  7.12E-14  4.28E-14  2.81E-14  1.74E-14  8.25E-15  4.20E-15
             1.94E-15  6.14E-16  2.40E-16  8.97E-17  2.36E-17  8.45E-18  3.01E-18  7.64E-19  2.71E-19
   428       2.35E-13  1.66E-13  1.04E-13  7.31E-14  5.08E-14  3.06E-14  2.01E-14  1.25E-14  5.89E-15  3.00E-15
             1.38E-15  4.39E-16  1.71E-16  6.40E-17  1.68E-17  6.03E-18  2.15E-18  5.46E-19  1.93E-19
   429       5.17E-13  3.65E-13  2.30E-13  1.61E-13  1.12E-13  6.73E-14  4.41E-14  2.74E-14  1.30E-14  6.59E-15
             3.04E-15  9.65E-16  3.76E-16  1.41E-16  3.70E-17  1.33E-17  4.73E-18  1.20E-18  4.25E-19
   430       3.36E-13  2.37E-13  1.50E-13  1.05E-13  7.38E-14  4.55E-14  3.09E-14  2.04E-14  1.08E-14  6.15E-15
             3.20E-15  1.18E-15  5.03E-16  2.01E-16  5.60E-17  2.06E-17  7.42E-18  1.90E-18  6.76E-19
   431       2.01E-13  1.42E-13  8.89E-14  6.19E-14  4.25E-14  2.47E-14  1.54E-14  8.95E-15  3.76E-15  1.74E-15
             7.34E-16  2.12E-16  7.92E-17  2.88E-17  7.42E-18  2.64E-18  9.36E-19  2.37E-19  8.39E-20
   432       2.82E-13  1.99E-13  1.25E-13  8.67E-14  5.94E-14  3.45E-14  2.16E-14  1.25E-14  5.26E-15  2.43E-15
             1.03E-15  2.97E-16  1.11E-16  4.03E-17  1.04E-17  3.70E-18  1.31E-18  3.32E-19  1.18E-19
   433       3.63E-13  2.56E-13  1.60E-13  1.11E-13  7.64E-14  4.44E-14  2.78E-14  1.61E-14  6.77E-15  3.13E-15
             1.32E-15  3.82E-16  1.43E-16  5.18E-17  1.34E-17  4.75E-18  1.69E-18  4.27E-19  1.51E-19
   434       4.43E-13  3.12E-13  1.96E-13  1.36E-13  9.34E-14  5.43E-14  3.40E-14  1.97E-14  8.27E-15  3.82E-15
             1.61E-15  4.67E-16  1.74E-16  6.34E-17  1.63E-17  5.81E-18  2.06E-18  5.22E-19  1.85E-19
   435       2.82E-13  1.99E-13  1.25E-13  8.67E-14  5.94E-14  3.45E-14  2.16E-14  1.25E-14  5.26E-15  2.43E-15
             1.03E-15  2.97E-16  1.11E-16  4.03E-17  1.04E-17  3.70E-18  1.31E-18  3.32E-19  1.18E-19
   436       3.63E-13  2.56E-13  1.60E-13  1.11E-13  7.64E-14  4.44E-14  2.78E-14  1.61E-14  6.77E-15  3.13E-15
             1.32E-15  3.82E-16  1.43E-16  5.18E-17  1.34E-17  4.75E-18  1.69E-18  4.27E-19  1.51E-19
   437       4.43E-13  3.12E-13  1.96E-13  1.36E-13  9.34E-14  5.43E-14  3.40E-14  1.97E-14  8.27E-15  3.82E-15
             1.61E-15  4.67E-16  1.74E-16  6.34E-17  1.63E-17  5.81E-18  2.06E-18  5.22E-19  1.85E-19
   438       5.24E-13  3.69E-13  2.31E-13  1.61E-13  1.10E-13  6.42E-14  4.01E-14  2.33E-14  9.78E-15  4.51E-15
             1.91E-15  5.52E-16  2.06E-16  7.49E-17  1.93E-17  6.86E-18  2.43E-18  6.17E-19  2.18E-19
   439       1.97E-13  1.38E-13  8.61E-14  5.93E-14  4.00E-14  2.22E-14  1.31E-14  7.08E-15  2.67E-15  1.14E-15
             4.55E-16  1.25E-16  4.56E-17  1.64E-17  4.18E-18  1.48E-18  5.26E-19  1.33E-19  4.71E-20
   440       2.53E-13  1.78E-13  1.11E-13  7.63E-14  5.14E-14  2.85E-14  1.69E-14  9.10E-15  3.43E-15  1.47E-15
             5.85E-16  1.61E-16  5.86E-17  2.11E-17  5.38E-18  1.91E-18  6.76E-19  1.71E-19  6.05E-20
   441       3.09E-13  2.17E-13  1.35E-13  9.33E-14  6.28E-14  3.49E-14  2.06E-14  1.11E-14  4.19E-15  1.80E-15
             7.15E-16  1.97E-16  7.16E-17  2.57E-17  6.57E-18  2.33E-18  8.26E-19  2.09E-19  7.40E-20
   442       3.65E-13  2.57E-13  1.60E-13  1.10E-13  7.42E-14  4.12E-14  2.44E-14  1.31E-14  4.96E-15  2.12E-15
             8.45E-16  2.32E-16  8.47E-17  3.04E-17  7.77E-18  2.76E-18  9.76E-19  2.47E-19  8.74E-20
   443       2.53E-13  1.78E-13  1.11E-13  7.63E-14  5.14E-14  2.85E-14  1.69E-14  9.10E-15  3.43E-15  1.47E-15
             5.85E-16  1.61E-16  5.86E-17  2.11E-17  5.38E-18  1.91E-18  6.76E-19  1.71E-19  6.05E-20
   444       3.09E-13  2.17E-13  1.35E-13  9.33E-14  6.28E-14  3.49E-14  2.06E-14  1.11E-14  4.19E-15  1.80E-15
             7.15E-16  1.97E-16  7.16E-17  2.57E-17  6.57E-18  2.33E-18  8.26E-19  2.09E-19  7.40E-20
   445       3.65E-13  2.57E-13  1.60E-13  1.10E-13  7.42E-14  4.12E-14  2.44E-14  1.31E-14  4.96E-15  2.12E-15
             8.45E-16  2.32E-16  8.47E-17  3.04E-17  7.77E-18  2.76E-18  9.76E-19  2.47E-19  8.74E-20
   446       4.22E-13  2.96E-13  1.85E-13  1.27E-13  8.56E-14  4.75E-14  2.81E-14  1.52E-14  5.72E-15  2.45E-15
             9.75E-16  2.68E-16  9.77E-17  3.51E-17  8.97E-18  3.18E-18  1.13E-18  2.85E-19  1.01E-19
   447       1.25E-13  8.79E-14  5.42E-14  3.69E-14  2.43E-14  1.28E-14  7.12E-15  3.58E-15  1.23E-15  5.00E-16
             1.91E-16  5.10E-17  1.84E-17  6.56E-18  1.67E-18  5.91E-19  2.09E-19  5.30E-20  1.87E-20
   448       1.53E-13  1.07E-13  6.63E-14  4.51E-14  2.97E-14  1.56E-14  8.70E-15  4.37E-15  1.51E-15  6.11E-16
             2.34E-16  6.24E-17  2.25E-17  8.02E-18  2.04E-18  7.23E-19  2.56E-19  6.48E-20  2.29E-20
   449       1.81E-13  1.27E-13  7.83E-14  5.33E-14  3.51E-14  1.84E-14  1.03E-14  5.17E-15  1.78E-15  7.22E-16
             2.76E-16  7.37E-17  2.65E-17  9.48E-18  2.41E-18  8.54E-19  3.02E-19  7.65E-20  2.71E-20
   450       2.09E-13  1.46E-13  9.04E-14  6.15E-14  4.04E-14  2.13E-14  1.19E-14  5.96E-15  2.05E-15  8.33E-16
             3.19E-16  8.50E-17  3.06E-17  1.09E-17  2.78E-18  9.86E-19  3.49E-19  8.83E-20  3.12E-20
   451       1.53E-13  1.07E-13  6.63E-14  4.51E-14  2.97E-14  1.56E-14  8.70E-15  4.37E-15  1.51E-15  6.11E-16
             2.34E-16  6.24E-17  2.25E-17  8.02E-18  2.04E-18  7.23E-19  2.56E-19  6.48E-20  2.29E-20
   452       1.81E-13  1.27E-13  7.83E-14  5.33E-14  3.51E-14  1.84E-14  1.03E-14  5.17E-15  1.78E-15  7.22E-16
             2.76E-16  7.37E-17  2.65E-17  9.48E-18  2.41E-18  8.54E-19  3.02E-19  7.65E-20  2.71E-20
   453       2.09E-13  1.46E-13  9.04E-14  6.15E-14  4.04E-14  2.13E-14  1.19E-14  5.96E-15  2.05E-15  8.33E-16
             3.19E-16  8.50E-17  3.06E-17  1.09E-17  2.78E-18  9.86E-19  3.49E-19  8.83E-20  3.12E-20
   454       2.37E-13  1.66E-13  1.02E-13  6.97E-14  4.58E-14  2.41E-14  1.34E-14  6.76E-15  2.33E-15  9.44E-16
             3.61E-16  9.64E-17  3.47E-17  1.24E-17  3.15E-18  1.12E-18  3.95E-19  1.00E-19  3.54E-20
   455       4.02E-14  2.81E-14  1.71E-14  1.15E-14  7.34E-15  3.64E-15  1.91E-15  9.02E-16  2.89E-16  1.13E-16
             4.21E-17  1.10E-17  3.95E-18  1.41E-18  3.57E-19  1.26E-19  4.47E-20  1.13E-20  4.00E-21
   456       4.75E-14  3.32E-14  2.03E-14  1.36E-14  8.67E-15  4.30E-15  2.26E-15  1.07E-15  3.42E-16  1.33E-16
             4.98E-17  1.31E-17  4.67E-18  1.66E-18  4.22E-19  1.49E-19  5.28E-20  1.34E-20  4.73E-21
   457       5.48E-14  3.83E-14  2.34E-14  1.56E-14  1.00E-14  4.96E-15  2.61E-15  1.23E-15  3.94E-16  1.54E-16
             5.75E-17  1.51E-17  5.39E-18  1.92E-18  4.87E-19  1.72E-19  6.10E-20  1.54E-20  5.46E-21
   458       6.21E-14  4.34E-14  2.65E-14  1.77E-14  1.13E-14  5.62E-15  2.95E-15  1.39E-15  4.47E-16  1.74E-16
             6.51E-17  1.71E-17  6.11E-18  2.17E-18  5.52E-19  1.95E-19  6.91E-20  1.75E-20  6.18E-21
