SEQ='C '     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 111450792.5   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   133    10    2S1 2P2 3P1         (3)1( 2.0)  4887051.6 
   134     6    2S1 2P2 3D1         (3)1( 0.0)  4891577.7 
   135     7    2S1 2P2 3D1         (1)4( 4.0)  4891674.1 
   136     6    2S1 2P2 3D1         (3)1( 1.0)  4892600.7 
   137     7    2S1 2P2 3D1         (3)1( 2.0)  4893912.4 
   138     7    2S1 2P2 3D1         (3)0( 1.0)  4902943.6 
   139     7    2S1 2P2 3D1         (1)2( 2.0)  4908002.5 
   140    10    2S1 2P2 3P1         (3)0( 1.0)  4917388.9 
   141     7    2S1 2P2 3D1         (1)1( 1.0)  4920827.3 
   142    10    2S1 2P2 3P1         (1)2( 2.0)  4929812.9 
   143     7    2S1 2P2 3D1         (1)0( 0.0)  4942497.1 
   144    10    2S1 2P2 3P1         (1)1( 1.0)  4962501.8 
   145     8    2S1 2P2 3D1         (3)2( 1.0)  4971763.9 
   146     8    2S1 2P2 3D1         (3)2( 2.0)  4975816.7 
   147     8    2S1 2P2 3D1         (3)2( 3.0)  4978943.2 
   148     8    2S1 2P2 3D1         (3)3( 2.0)  4989614.8 
   149     9    2S1 2P2 3D1         (3)3( 3.0)  5010807.4 
   150    10    2S1 2P2 3D1         (3)3( 4.0)  5019140.7 
   151     9    2S1 2P2 3D1         (1)1( 1.0)  5021344.6 
   152     9    2S1 2P2 3D1         (1)2( 2.0)  5022619.6 
   153    10    2S1 2P2 3D1         (3)2( 3.0)  5035385.6 
   154     9    2S1 2P2 3D1         (3)2( 2.0)  5035587.7 
   155    10    2S1 2P2 3D1         (3)2( 1.0)  5036576.9 
   156    10    2S1 2P2 3D1         (3)1( 2.0)  5045176.8 
   157    10    2S1 2P2 3D1         (3)1( 1.0)  5050262.5 
   158    10    2S1 2P2 3D1         (3)1( 0.0)  5050413.9 
   159    10    2S1 2P2 3D1         (1)3( 3.0)  5072594.6 
   160    11    2P3 3P1             (3)1( 1.0)  5090372.4 
   161    11    2P3 3P1             (3)1( 2.0)  5091698.1 
   162    11    2P3 3P1             (3)1( 0.0)  5094003.3 
   163    10    2S1 2P2 3D1         (1)2( 2.0)  5103938.7 
   164    12    2P3 3P1             (3)2( 1.0)  5156947.4 
   165    14    2P3 3S1             (3)1( 0.0)  5160976.0 
   166    14    2P3 3S1             (3)1( 1.0)  5163460.8 
   167    15    2P3 3S1             (3)1( 2.0)  5170447.6 
   168    12    2P3 3P1             (3)2( 3.0)  5170579.8 
   169    12    2P3 3P1             (3)3( 2.0)  5173269.5 
   170    12    2P3 3P1             (1)1( 1.0)  5174833.7 
   171    13    2P3 3P1             (3)3( 3.0)  5178730.5 
   172    15    2P3 3S1             (1)1( 1.0)  5189915.1 
   173    12    2P3 3P1             (3)1( 0.0)  5239687.8 
   174    13    2P3 3P1             (3)1( 1.0)  5243818.9 
   175    11    2P3 3D1             (3)2( 2.0)  5245988.6 
   176    11    2P3 3D1             (3)2( 1.0)  5248704.0 
   177    11    2P3 3D1             (3)2( 3.0)  5249257.3 
   178    13    2P3 3P1             (3)1( 2.0)  5252840.7 
   179    13    2P3 3P1             (1)2( 2.0)  5272973.7 
   180    14    2P3 3P1             (3)2( 1.0)  5282049.6 
   181    14    2P3 3P1             (3)2( 2.0)  5290879.8 
   182    15    2P3 3P1             (3)2( 3.0)  5296346.3 
   183    15    2P3 3P1             (1)1( 1.0)  5303946.9 
   184    12    2P3 3D1             (3)3( 2.0)  5307579.6 
   185    12    2P3 3D1             (3)3( 3.0)  5312180.6 
   186    12    2P3 3D1             (3)3( 4.0)  5317741.7 
   187    13    2P3 3D1             (3)4( 4.0)  5325142.6 
   188    15    2P3 3P1             (3)1( 2.0)  5329297.1 
   189    15    2P3 3P1             (3)1( 1.0)  5334811.2 
   190    14    2P3 3P1             (3)1( 0.0)  5336355.2 
   191    12    2P3 3D1             (1)1( 1.0)  5338846.9 
   192    12    2P3 3D1             (3)2( 1.0)  5353932.6 
   193    12    2P3 3D1             (3)2( 2.0)  5355534.1 
   194    13    2P3 3D1             (3)2( 3.0)  5359744.8 
   195    15    2P3 3P1             (1)2( 2.0)  5360323.8 
   196    13    2P3 3D1             (3)1( 2.0)  5364004.7 
   197    13    2P3 3D1             (3)1( 0.0)  5366445.4 
   198    13    2P3 3D1             (3)1( 1.0)  5367251.3 
   199    13    2P3 3D1             (1)2( 2.0)  5377780.3 
   200    13    2P3 3D1             (1)3( 3.0)  5409293.8 
   201    14    2P3 3D1             (3)3( 2.0)  5436835.5 
   202    14    2P3 3D1             (3)3( 3.0)  5439237.6 
   203    15    2P3 3D1             (3)3( 4.0)  5441350.9 
   204    15    2P3 3P1             (1)0( 0.0)  5445065.5 
   205    15    2P3 3D1             (3)1( 0.0)  5446225.1 
   206    14    2P3 3D1             (3)1( 1.0)  5448155.7 
   207    14    2P3 3D1             (3)1( 2.0)  5449677.3 
   208    15    2P3 3D1             (3)2( 2.0)  5463447.1 
   209    15    2P3 3D1             (3)2( 3.0)  5470248.2 
   210    15    2P3 3D1             (3)2( 1.0)  5472234.0 
   211    15    2P3 3D1             (1)2( 2.0)  5480949.3 
   212     1    2S2 2P1 4S1         (3)1( 0.0)  5505627.8 
   213     1    2S2 2P1 4S1         (3)1( 1.0)  5507826.0 
   214     2    2S2 2P1 4S1         (3)1( 2.0)  5539931.7 
   215    15    2P3 3D1             (1)1( 1.0)  5544038.3 
   216     2    2S2 2P1 4S1         (1)1( 1.0)  5545374.4 
   217     1    2S2 2P1 4P1         (3)2( 1.0)  5557884.0 
   218     1    2S2 2P1 4P1         (3)0( 1.0)  5569113.6 
   219     1    2S2 2P1 4P1         (3)2( 2.0)  5569375.9 
   220     1    2S2 2P1 4P1         (3)1( 0.0)  5578010.8 
   221     2    2S2 2P1 4P1         (1)1( 1.0)  5596112.4 
   222     2    2S2 2P1 4P1         (3)2( 3.0)  5596637.7 
   223     2    2S2 2P1 4P1         (3)1( 1.0)  5603200.3 
   224     2    2S2 2P1 4P1         (3)1( 2.0)  5604344.9 
   225     2    2S2 2P1 4P1         (1)2( 2.0)  5615901.1 
   226     1    2S2 2P1 4D1         (3)3( 2.0)  5616667.8 
   227     1    2S2 2P1 4D1         (3)3( 3.0)  5625560.7 
   228     1    2S2 2P1 4D1         (3)2( 2.0)  5626140.9 
   229     1    2S2 2P1 4D1         (3)2( 1.0)  5631524.6 
   230     2    2S2 2P1 4P1         (1)0( 0.0)  5631818.6 
   231     2    2S2 2P1 4D1         (3)3( 4.0)  5651668.2 
   232     2    2S2 2P1 4D1         (1)2( 2.0)  5653321.8 
   233     1    2S2 2P1 4F1         (3)4( 3.0)  5654327.6 
   234     1    2S2 2P1 4F1         (3)3( 3.0)  5655265.6 
   235     1    2S2 2P1 4F1         (3)3( 2.0)  5655364.8 
   236     1    2S2 2P1 4F1         (3)4( 4.0)  5655844.6 
   237     2    2S2 2P1 4D1         (3)2( 3.0)  5658503.2 
   238     2    2S2 2P1 4D1         (3)1( 2.0)  5661951.5 
   239     2    2S2 2P1 4D1         (3)1( 1.0)  5662607.6 
   240     2    2S2 2P1 4D1         (3)1( 0.0)  5663050.1 
   241     2    2S2 2P1 4D1         (1)3( 3.0)  5675841.5 
   242     2    2S2 2P1 4D1         (1)1( 1.0)  5676504.3 
   243     2    2S2 2P1 4F1         (1)3( 3.0)  5686403.0 
   244     2    2S2 2P1 4F1         (3)3( 4.0)  5687296.7 
   245     2    2S2 2P1 4F1         (3)2( 3.0)  5689540.8 
   246     2    2S2 2P1 4F1         (3)2( 2.0)  5689728.4 
   247     2    2S2 2P1 4F1         (3)4( 5.0)  5690573.2 
   248     2    2S2 2P1 4F1         (1)4( 4.0)  5692109.0 
   249     2    2S2 2P1 4F1         (3)2( 1.0)  5693158.3 
   250     2    2S2 2P1 4F1         (1)2( 2.0)  5694417.6 
   251     3    2S1 2P2 4S1         (5)1( 1.0)  5768411.4 
   252     4    2S1 2P2 4S1         (5)1( 2.0)  5781630.1 
   253     3    2S1 2P2 4S1         (3)1( 0.0)  5788987.3 
   254     5    2S1 2P2 4S1         (5)1( 3.0)  5799184.3 
   255     4    2S1 2P2 4S1         (3)1( 1.0)  5801045.6 
   256     5    2S1 2P2 4S1         (3)1( 2.0)  5819886.7 
   257     3    2S1 2P2 4P1         (5)2( 0.0)  5822823.8 
   258     3    2S1 2P2 4P1         (5)2( 1.0)  5823914.5 
