SEQ='C '     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 110872714.2   NPRNTI= 2   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P1             (2)1( 2.5)        0.0 
     2          2S1 2P2             (4)1( 5.5)   233022.6 
     3          2S1 2P2             (2)2( 4.5)   431713.7*
     4          2S1 2P2             (2)0( 0.5)   550933.6*
     5          2S1 2P2             (2)1( 2.5)   590656.1*
     6          2P3                 (4)0( 1.5)   749903.8*
     7          2P3                 (2)2( 4.5)   869123.7*
     8          2P3                 (2)1( 2.5)   978566.2*

   LS RESOLVED TERM INDEXING            BWNR= 118056189.4   NTRM= 493
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   205     1    2S2 2P1 6D1         (3)2( 7.0)  6488505.8 
   206     1    2S2 2P1 6D1         (3)1( 4.0)  6489060.0 
   207     8    2P3 4S1             (1)1( 1.0)  6489575.2 
   208     1    2S2 2P1 6D1         (1)1( 1.0)  6493584.5 
   209     1    2S2 2P1 6D1         (1)3( 3.0)  6493691.7 
   210     1    2S2 2P1 6F1         (1)3( 3.0)  6494902.6 
   211     1    2S2 2P1 6F1         (3)3(10.0)  6495176.1 
   212     1    2S2 2P1 6F1         (3)4(13.0)  6496242.6 
   213     1    2S2 2P1 6G1         (3)3(10.0)  6496953.0 
   214     1    2S2 2P1 6G1         (1)3( 3.0)  6496953.0 
   215     1    2S2 2P1 6G1         (3)4(13.0)  6496953.0 
   216     1    2S2 2P1 6G1         (1)4( 4.0)  6496953.0 
   217     1    2S2 2P1 6G1         (3)5(16.0)  6496953.0 
   218     1    2S2 2P1 6G1         (1)5( 5.0)  6496953.0 
   219     1    2S2 2P1 6F1         (3)2( 7.0)  6497190.1 
   220     1    2S2 2P1 6H1         (3)4(13.0)  6497274.3 
   221     1    2S2 2P1 6H1         (1)4( 4.0)  6497274.3 
   222     1    2S2 2P1 6H1         (3)5(16.0)  6497274.3 
   223     1    2S2 2P1 6H1         (1)5( 5.0)  6497274.3 
   224     1    2S2 2P1 6H1         (3)6(19.0)  6497274.3 
   225     1    2S2 2P1 6H1         (1)6( 6.0)  6497274.3 
   226     1    2S2 2P1 6F1         (1)4( 4.0)  6497560.5 
   227     1    2S2 2P1 6F1         (1)2( 2.0)  6497934.1 
   228     7    2P3 4D1             (1)2( 2.0)  6500737.7 
   229     7    2P3 4F1             (1)2( 2.0)  6507588.9 
   230     7    2P3 4D1             (1)3( 3.0)  6508658.8 
   231     8    2P3 4P1             (3)2( 7.0)  6531692.8 
   232     8    2P3 4P1             (1)1( 1.0)  6534082.4 
   233     8    2P3 4P1             (1)0( 0.0)  6580845.2 
   234     3    2S1 2P2 5P1         (3)2( 7.0)  6585231.2 
   235     3    2S1 2P2 5P1         (3)1( 4.0)  6589305.6 
   236     8    2P3 4D1             (1)2( 2.0)  6591138.9 
   237     3    2S1 2P2 5D1         (3)3(10.0)  6609435.4 
   238     3    2S1 2P2 5D1         (3)2( 7.0)  6612197.5 
   239     3    2S1 2P2 5D1         (3)1( 4.0)  6615838.4 
   240     8    2P3 4D1             (1)1( 1.0)  6621527.9 
   241     3    2S1 2P2 5F1         (3)4(13.0)  6623111.7 
   242     3    2S1 2P2 5F1         (3)2( 7.0)  6626613.5 
   243     1    2S2 2P1 7S1         (3)1( 4.0)  6653611.2 
   244     1    2S2 2P1 7S1         (1)1( 1.0)  6654795.1 
   245     1    2S2 2P1 7P1         (1)1( 1.0)  6662347.2 
   246     1    2S2 2P1 7P1         (3)2( 7.0)  6663048.5 
   247     1    2S2 2P1 7P1         (3)0( 1.0)  6664100.3 
   248     1    2S2 2P1 7P1         (3)1( 4.0)  6664948.7 
   249     1    2S2 2P1 7P1         (1)2( 2.0)  6666691.9 
   250     1    2S2 2P1 7P1         (1)0( 0.0)  6669427.7 
   251     1    2S2 2P1 7D1         (1)2( 2.0)  6672112.3 
   252     1    2S2 2P1 7D1         (3)3(10.0)  6672206.9 
   253     1    2S2 2P1 7D1         (3)2( 7.0)  6673840.0 
   254     1    2S2 2P1 7D1         (3)1( 4.0)  6674178.9 
   255     1    2S2 2P1 7D1         (1)1( 1.0)  6676965.2 
   256     1    2S2 2P1 7D1         (1)3( 3.0)  6677025.7 
   257     1    2S2 2P1 7F1         (1)3( 3.0)  6677825.0 
   258     1    2S2 2P1 7F1         (3)3(10.0)  6678005.3 
   259     1    2S2 2P1 7F1         (3)4(13.0)  6678636.9 
   260     1    2S2 2P1 7G1         (3)3(10.0)  6679161.2 
   261     1    2S2 2P1 7G1         (1)3( 3.0)  6679161.2 
   262     1    2S2 2P1 7G1         (3)4(13.0)  6679161.2 
   263     1    2S2 2P1 7G1         (1)4( 4.0)  6679161.2 
   264     1    2S2 2P1 7G1         (3)5(16.0)  6679161.2 
   265     1    2S2 2P1 7G1         (1)5( 5.0)  6679161.2 
   266     1    2S2 2P1 7F1         (3)2( 7.0)  6679236.7 
   267     1    2S2 2P1 7H1         (3)4(13.0)  6679363.5 
   268     1    2S2 2P1 7H1         (1)4( 4.0)  6679363.5 
   269     1    2S2 2P1 7H1         (3)5(16.0)  6679363.5 
   270     1    2S2 2P1 7H1         (1)5( 5.0)  6679363.5 
   271     1    2S2 2P1 7H1         (3)6(19.0)  6679363.5 
   272     1    2S2 2P1 7H1         (1)6( 6.0)  6679363.5 
   273     1    2S2 2P1 7I1         (3)5(16.0)  6679453.9 
   274     1    2S2 2P1 7I1         (1)5( 5.0)  6679453.9 
   275     1    2S2 2P1 7I1         (3)6(19.0)  6679453.9 
   276     1    2S2 2P1 7I1         (1)6( 6.0)  6679453.9 
   277     1    2S2 2P1 7I1         (3)7(22.0)  6679453.9 
   278     1    2S2 2P1 7I1         (1)7( 7.0)  6679453.9 
   279     1    2S2 2P1 7F1         (1)4( 4.0)  6679507.3 
   280     1    2S2 2P1 7F1         (1)2( 2.0)  6679729.1 
   281     2    2S1 2P2 6S1         (5)1( 7.0)  6688701.7 
   282     2    2S1 2P2 6S1         (3)1( 4.0)  6694158.8 
   283     2    2S1 2P2 6P1         (3)0( 1.0)  6704037.3 
   284     2    2S1 2P2 6P1         (5)2(12.0)  6704062.3 
   285     4    2S1 2P2 5P1         (3)1( 4.0)  6704293.3 
   286     2    2S1 2P2 6P1         (5)1( 7.0)  6705255.1 
   287     2    2S1 2P2 6P1         (5)0( 2.0)  6708825.8 
   288     2    2S1 2P2 6P1         (3)2( 7.0)  6709658.0 
   289     2    2S1 2P2 6P1         (3)1( 4.0)  6711967.8 
   290     5    2S1 2P2 5S1         (3)1( 4.0)  6716059.5 
   291     2    2S1 2P2 6D1         (5)3(17.0)  6717951.3 
   292     2    2S1 2P2 6D1         (5)2(12.0)  6719582.9 
   293     2    2S1 2P2 6D1         (5)1( 7.0)  6721818.4 
   294     2    2S1 2P2 6D1         (3)1( 4.0)  6722674.2 
   295     2    2S1 2P2 6D1         (3)3(10.0)  6725946.3 
   296     2    2S1 2P2 6F1         (5)2(12.0)  6728344.3 
   297     2    2S1 2P2 6F1         (5)4(22.0)  6728345.1 
   298     2    2S1 2P2 6F1         (3)2( 7.0)  6728984.1 
   299     2    2S1 2P2 6D1         (3)2( 7.0)  6729118.3 
   300     2    2S1 2P2 6F1         (3)4(13.0)  6729877.5 
   301     2    2S1 2P2 6G1         (5)3(17.0)  6729975.5 
   302     2    2S1 2P2 6G1         (3)3(10.0)  6729975.5 
   303     2    2S1 2P2 6G1         (5)4(22.0)  6729975.5 
   304     2    2S1 2P2 6G1         (3)4(13.0)  6729975.5 
   305     2    2S1 2P2 6G1         (5)5(27.0)  6729975.5 
   306     2    2S1 2P2 6G1         (3)5(16.0)  6729975.5 
   307     2    2S1 2P2 6F1         (5)3(17.0)  6730013.4 
   308     4    2S1 2P2 5D1         (3)2( 7.0)  6730224.9 
   309     2    2S1 2P2 6H1         (5)4(22.0)  6730296.9 
   310     2    2S1 2P2 6H1         (3)4(13.0)  6730296.9 
   311     2    2S1 2P2 6H1         (5)5(27.0)  6730296.9 
   312     2    2S1 2P2 6H1         (3)5(16.0)  6730296.9 
   313     2    2S1 2P2 6H1         (5)6(32.0)  6730296.9 
   314     2    2S1 2P2 6H1         (3)6(19.0)  6730296.9 
   315     2    2S1 2P2 6F1         (3)3(10.0)  6731879.2 
   316     5    2S1 2P2 5P1         (3)2( 7.0)  6741732.7 
   317     5    2S1 2P2 5P1         (3)1( 4.0)  6744185.9 
   318     4    2S1 2P2 5F1         (3)3(10.0)  6744700.1 
   319     5    2S1 2P2 5P1         (3)0( 1.0)  6748258.8 
   320     5    2S1 2P2 5D1         (3)3(10.0)  6767697.3 
   321     5    2S1 2P2 5D1         (3)2( 7.0)  6770996.8 
   322     5    2S1 2P2 5D1         (3)1( 4.0)  6773083.1 
   323     1    2S2 2P1 8S1         (3)1( 4.0)  6780407.8 
   324     1    2S2 2P1 8S1         (1)1( 1.0)  6781183.6 
   325     5    2S1 2P2 5F1         (3)2( 7.0)  6783185.6 
   326     1    2S2 2P1 8P1         (1)1( 1.0)  6786227.6 
   327     1    2S2 2P1 8P1         (3)2( 7.0)  6786688.9 
   328     1    2S2 2P1 8P1         (3)0( 1.0)  6787380.6 
   329     1    2S2 2P1 8P1         (3)1( 4.0)  6787925.1 
   330     1    2S2 2P1 8P1         (1)2( 2.0)  6789072.7 
   331     1    2S2 2P1 8P1         (1)0( 0.0)  6790873.0 
   332     1    2S2 2P1 8D1         (1)2( 2.0)  6792698.5 
   333     1    2S2 2P1 8D1         (3)3(10.0)  6792760.3 
   334     1    2S2 2P1 8D1         (3)2( 7.0)  6793835.2 
   335     1    2S2 2P1 8D1         (3)1( 4.0)  6794057.7 
   336     1    2S2 2P1 8D1         (1)1( 1.0)  6795897.2 
   337     1    2S2 2P1 8D1         (1)3( 3.0)  6795934.9 
   338     1    2S2 2P1 8F1         (1)3( 3.0)  6796485.8 
   339     1    2S2 2P1 8F1         (3)3(10.0)  6796609.9 
   340     1    2S2 2P1 8F1         (3)4(13.0)  6797016.4 
   341     1    2S2 2P1 8G1         (3)3(10.0)  6797399.8 
   342     1    2S2 2P1 8G1         (1)3( 3.0)  6797399.8 
   343     1    2S2 2P1 8G1         (3)4(13.0)  6797399.8 
   344     1    2S2 2P1 8G1         (1)4( 4.0)  6797399.8 
   345     1    2S2 2P1 8G1         (3)5(16.0)  6797399.8 
   346     1    2S2 2P1 8G1         (1)5( 5.0)  6797399.8 
   347     1    2S2 2P1 8F1         (3)2( 7.0)  6797419.3 
   348     1    2S2 2P1 8H1         (3)4(13.0)  6797535.4 
   349     1    2S2 2P1 8H1         (1)4( 4.0)  6797535.4 
   350     1    2S2 2P1 8H1         (3)5(16.0)  6797535.4 
   351     1    2S2 2P1 8H1         (1)5( 5.0)  6797535.4 
   352     1    2S2 2P1 8H1         (3)6(19.0)  6797535.4 
   353     1    2S2 2P1 8H1         (1)6( 6.0)  6797535.4 
   354     1    2S2 2P1 8I1         (3)5(16.0)  6797595.9 
   355     1    2S2 2P1 8I1         (1)5( 5.0)  6797595.9 
   356     1    2S2 2P1 8I1         (3)6(19.0)  6797595.9 
   357     1    2S2 2P1 8I1         (1)6( 6.0)  6797595.9 
   358     1    2S2 2P1 8I1         (3)7(22.0)  6797595.9 
   359     1    2S2 2P1 8I1         (1)7( 7.0)  6797595.9 
   360     1    2S2 2P1 8F1         (1)4( 4.0)  6797615.8 
   361     1    2S2 2P1 8J1         (3)6(19.0)  6797626.8 
