SEQ='N '     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 118056189.4   NPRNTI= 4   NPRNTF=12
   --------------------
   INDP         CODE                 S L   WI        WNP
   149     2    2S2 2P2 5P1         (2)2( 4.5)  5755967.2 
   150     2    2S2 2P2 5P1         (2)1( 2.5)  5759598.4 
   151     6    2S1 2P3 4F1         (4)3(13.5)  5762263.7 
   152     8    2S1 2P3 4S1         (4)0( 1.5)  5763692.2 
   153     2    2S2 2P2 5D1         (2)4( 8.5)  5785490.9 
   154     2    2S2 2P2 5D1         (2)3( 6.5)  5786244.0 
   155     2    2S2 2P2 5D1         (2)2( 4.5)  5788256.3 
   156     2    2S2 2P2 5D1         (2)1( 2.5)  5791686.1 
   157     2    2S2 2P2 5D1         (2)0( 0.5)  5793413.9 
   158     2    2S2 2P2 5F1         (2)4( 8.5)  5801119.4 
   159     2    2S2 2P2 5F1         (2)3( 6.5)  5801692.3 
   160     3    2S2 2P2 5S1         (2)0( 0.5)  5801874.7 
   161     2    2S2 2P2 5G1         (2)2( 4.5)  5803728.2 
   162     2    2S2 2P2 5G1         (2)3( 6.5)  5803728.2 
   163     2    2S2 2P2 5G1         (2)4( 8.5)  5803728.2 
   164     2    2S2 2P2 5G1         (2)5(10.5)  5803728.2 
   165     2    2S2 2P2 5G1         (2)6(12.5)  5803728.2 
   166     2    2S2 2P2 5F1         (2)5(10.5)  5804066.3 
   167     2    2S2 2P2 5F1         (2)2( 4.5)  5804090.7 
   168     2    2S2 2P2 5F1         (2)1( 2.5)  5806462.2 
   169     8    2S1 2P3 4P1         (4)1( 5.5)  5820503.8 
   170     3    2S2 2P2 5P1         (2)1( 2.5)  5833064.7 
   171     4    2S1 2P3 5S1         (6)0( 2.5)  5854706.1 
   172     3    2S2 2P2 5D1         (2)2( 4.5)  5864964.7 
   173     4    2S1 2P3 5S1         (4)0( 1.5)  5865661.1 
   174     3    2S2 2P2 5F1         (2)3( 6.5)  5880814.5 
   175     3    2S2 2P2 5G1         (2)4( 8.5)  5881368.1 
   176     4    2S1 2P3 5P1         (6)1( 8.5)  5884836.3 
   177     4    2S1 2P3 5P1         (4)1( 5.5)  5895484.0 
   178     4    2S1 2P3 5D1         (6)2(14.5)  5914899.0 
   179     4    2S1 2P3 5D1         (4)2( 9.5)  5929500.7 
   180     4    2S1 2P3 5F1         (6)3(20.5)  5935116.5 
   181     4    2S1 2P3 5G1         (6)4(26.5)  5936505.5 
   182     4    2S1 2P3 5G1         (4)4(17.5)  5936505.5 
   183     4    2S1 2P3 5F1         (4)3(13.5)  5937314.9 
   184     1    2S2 2P2 6S1         (4)1( 5.5)  5943599.2 
   185     1    2S2 2P2 6S1         (2)1( 2.5)  5946337.5 
   186     1    2S2 2P2 6P1         (2)0( 0.5)  5958400.2 
   187     1    2S2 2P2 6P1         (4)2( 9.5)  5959978.3 
   188     1    2S2 2P2 6P1         (4)1( 5.5)  5961030.1 
   189     1    2S2 2P2 6P1         (4)0( 1.5)  5964574.0 
   190     1    2S2 2P2 6P1         (2)2( 4.5)  5964664.2 
   191     1    2S2 2P2 6P1         (2)1( 2.5)  5966952.7 
   192     1    2S2 2P2 6D1         (4)3(13.5)  5977279.1 
   193     1    2S2 2P2 6D1         (4)2( 9.5)  5978722.8 
   194     1    2S2 2P2 6D1         (2)1( 2.5)  5979358.3 
   195     1    2S2 2P2 6D1         (4)1( 5.5)  5980827.2 
   196     1    2S2 2P2 6D1         (2)3( 6.5)  5982994.1 
   197     1    2S2 2P2 6D1         (2)2( 4.5)  5986204.4 
   198     1    2S2 2P2 6F1         (4)2( 9.5)  5988463.5 
   199     1    2S2 2P2 6F1         (4)4(17.5)  5988494.5 
   200     1    2S2 2P2 6F1         (2)2( 4.5)  5988539.8 
   201     1    2S2 2P2 6F1         (2)4( 8.5)  5989371.1 
   202     1    2S2 2P2 6G1         (4)3(13.5)  5989779.5 
   203     1    2S2 2P2 6G1         (2)3( 6.5)  5989779.5 
   204     1    2S2 2P2 6G1         (4)4(17.5)  5989779.5 
   205     1    2S2 2P2 6G1         (2)4( 8.5)  5989779.5 
   206     1    2S2 2P2 6G1         (4)5(21.5)  5989779.5 
   207     1    2S2 2P2 6G1         (2)5(10.5)  5989779.5 
   208     1    2S2 2P2 6F1         (4)3(13.5)  5989921.8 
   209     1    2S2 2P2 6H1         (4)4(17.5)  5990154.4 
   210     1    2S2 2P2 6H1         (2)4( 8.5)  5990154.4 
   211     1    2S2 2P2 6H1         (4)5(21.5)  5990154.4 
   212     1    2S2 2P2 6H1         (2)5(10.5)  5990154.4 
   213     1    2S2 2P2 6H1         (4)6(25.5)  5990154.4 
   214     1    2S2 2P2 6H1         (2)6(12.5)  5990154.4 
   215     1    2S2 2P2 6F1         (2)3( 6.5)  5991113.2 
   216     2    2S2 2P2 6S1         (2)2( 4.5)  6021906.5 
   217     2    2S2 2P2 6P1         (2)3( 6.5)  6038690.0 
   218     2    2S2 2P2 6P1         (2)2( 4.5)  6039786.1 
   219     2    2S2 2P2 6P1         (2)1( 2.5)  6041833.7 
   220     2    2S2 2P2 6D1         (2)4( 8.5)  6056646.0 
   221     2    2S2 2P2 6D1         (2)3( 6.5)  6056877.2 
   222     2    2S2 2P2 6D1         (2)2( 4.5)  6058187.1 
   223     2    2S2 2P2 6D1         (2)1( 2.5)  6060027.2 
   224     2    2S2 2P2 6D1         (2)0( 0.5)  6061042.8 
   225     2    2S2 2P2 6F1         (2)4( 8.5)  6065533.9 
   226     2    2S2 2P2 6F1         (2)3( 6.5)  6065894.5 
   227     2    2S2 2P2 6F1         (2)5(10.5)  6067161.4 
   228     2    2S2 2P2 6G1         (2)2( 4.5)  6067174.1 
   229     2    2S2 2P2 6G1         (2)3( 6.5)  6067174.1 
   230     2    2S2 2P2 6G1         (2)4( 8.5)  6067174.1 
   231     2    2S2 2P2 6G1         (2)5(10.5)  6067174.1 
   232     2    2S2 2P2 6G1         (2)6(12.5)  6067174.1 
   233     2    2S2 2P2 6F1         (2)2( 4.5)  6067218.3 
   234     2    2S2 2P2 6H1         (2)3( 6.5)  6067549.0 
   235     2    2S2 2P2 6H1         (2)4( 8.5)  6067549.0 
   236     2    2S2 2P2 6H1         (2)5(10.5)  6067549.0 
   237     2    2S2 2P2 6H1         (2)6(12.5)  6067549.0 
   238     2    2S2 2P2 6H1         (2)7(14.5)  6067549.0 
   239     2    2S2 2P2 6F1         (2)1( 2.5)  6068549.6 
   240     3    2S2 2P2 6S1         (2)0( 0.5)  6099630.6 
   241     3    2S2 2P2 6P1         (2)1( 2.5)  6117309.6 
   242     1    2S2 2P2 7S1         (4)1( 5.5)  6119849.6 
   243     1    2S2 2P2 7S1         (2)1( 2.5)  6121514.0 
   244     5    2S1 2P3 5P1         (4)1( 5.5)  6127226.0 
   245     1    2S2 2P2 7P1         (2)0( 0.5)  6129079.9 
   246     1    2S2 2P2 7P1         (4)2( 9.5)  6130045.5 
   247     1    2S2 2P2 7P1         (4)1( 5.5)  6130689.2 
   248     1    2S2 2P2 7P1         (4)0( 1.5)  6132810.3 
