SEQ='MG'     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 142855443.7   NPRNTI= 3   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S1                 (2)0( 0.5)        0.0 
     2          3P1                 (2)1( 0.5)   174263.9 
     3          3P1                 (2)1( 1.5)   179087.9 
     4          3D1                 (2)2( 1.5)   423307.4*
     5          3D1                 (2)2( 2.5)   423771.3*

   IC RESOLVED LEVEL INDEXING           BWNR= 144375973.8   NLVL= 482
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   180     1    3S1 7F1             (3)3( 3.0)  1337292.4 
   181     1    3S1 7F1             (3)3( 4.0)  1337298.7 
   182     2    3P1 5G1             (1)*( 3.0)  1337630.1 
   183     2    3P1 5G1             (1)*( 4.0)  1337630.1 
   184     2    3P1 5G1             (1)*( 4.0)  1337630.1 
   185     2    3P1 5G1             (1)*( 5.0)  1337630.1 
   186     3    3P1 5F1             (3)3( 4.0)  1337893.8 
   187     1    3S1 7F1             (1)3( 3.0)  1338334.5 
   188     3    3P1 5F1             (3)4( 5.0)  1338441.8 
   189     1    3S1 7G1             (1)*( 3.0)  1338539.5 
   190     1    3S1 7G1             (1)*( 4.0)  1338539.5 
   191     1    3S1 7G1             (1)*( 4.0)  1338539.5 
   192     1    3S1 7G1             (1)*( 5.0)  1338539.5 
   193     1    3S1 7H1             (1)*( 4.0)  1338824.5 
   194     1    3S1 7H1             (1)*( 5.0)  1338824.5 
   195     1    3S1 7H1             (1)*( 5.0)  1338824.5 
   196     1    3S1 7H1             (1)*( 6.0)  1338824.5 
   197     1    3S1 7I1             (1)*( 5.0)  1338951.6 
   198     1    3S1 7I1             (1)*( 6.0)  1338951.6 
   199     1    3S1 7I1             (1)*( 6.0)  1338951.6 
   200     1    3S1 7I1             (1)*( 7.0)  1338951.6 
   201     3    3P1 5F1             (3)2( 3.0)  1340302.6 
   202     3    3P1 5F1             (3)2( 2.0)  1341070.9 
   203     3    3P1 5F1             (3)2( 1.0)  1341903.9 
   204     3    3P1 5G1             (1)*( 2.0)  1342454.1 
   205     3    3P1 5G1             (1)*( 3.0)  1342454.1 
   206     3    3P1 5G1             (1)*( 4.0)  1342454.1 
   207     3    3P1 5G1             (1)*( 5.0)  1342454.1 
   208     3    3P1 5G1             (1)*( 3.0)  1342454.1 
   209     3    3P1 5G1             (1)*( 4.0)  1342454.1 
   210     3    3P1 5G1             (1)*( 5.0)  1342454.1 
   211     3    3P1 5G1             (1)*( 6.0)  1342454.1 
   212     5    3D1 4D1             (3)0( 1.0)  1342885.6 
   213     3    3P1 5F1             (1)4( 4.0)  1344794.3 
   214     3    3P1 5F1             (1)2( 2.0)  1345196.7 
   215     4    3D1 4D1             (3)3( 2.0)  1352731.5 
   216     5    3D1 4D1             (3)3( 3.0)  1352929.3 
   217     1    3S1 8S1             (3)0( 1.0)  1360143.4 
   218     1    3S1 8S1             (1)0( 0.0)  1361264.0 
   219     5    3D1 4D1             (1)2( 2.0)  1361603.4 
   220     5    3D1 4D1             (3)1( 1.0)  1363467.8 
   221     5    3D1 4D1             (3)1( 2.0)  1363612.9 
   222     1    3S1 8P1             (3)1( 0.0)  1367113.7 
   223     1    3S1 8P1             (3)1( 1.0)  1367159.2 
   224     1    3S1 8P1             (3)1( 2.0)  1367284.6 
   225     4    3D1 4F1             (1)4( 4.0)  1367307.1 
   226     1    3S1 8P1             (1)1( 1.0)  1367734.1 
   227     4    3D1 4F1             (3)5( 4.0)  1368945.8 
   228     4    3D1 4F1             (3)3( 2.0)  1371909.2 
   229     4    3D1 4F1             (3)3( 3.0)  1372002.6 
   230     5    3D1 4F1             (3)3( 4.0)  1372126.6 
   231     1    3S1 8D1             (3)2( 1.0)  1376450.1 
   232     1    3S1 8D1             (3)2( 2.0)  1376458.7 
   233     1    3S1 8D1             (3)2( 3.0)  1376472.7 
   234     1    3S1 8D1             (1)2( 2.0)  1376749.7 
   235     4    3D1 4F1             (1)2( 2.0)  1377582.1 
   236     1    3S1 8F1             (3)3( 2.0)  1380398.7 
   237     1    3S1 8F1             (3)3( 3.0)  1380401.8 
   238     1    3S1 8F1             (3)3( 4.0)  1380406.0 
   239     1    3S1 8F1             (1)3( 3.0)  1381073.7 
   240     1    3S1 8G1             (1)*( 3.0)  1381249.9 
   241     1    3S1 8G1             (1)*( 4.0)  1381249.9 
   242     1    3S1 8G1             (1)*( 4.0)  1381249.9 
   243     1    3S1 8G1             (1)*( 5.0)  1381249.9 
   244     1    3S1 8H1             (1)*( 4.0)  1381440.8 
   245     1    3S1 8H1             (1)*( 5.0)  1381440.8 
   246     1    3S1 8H1             (1)*( 5.0)  1381440.8 
   247     1    3S1 8H1             (1)*( 6.0)  1381440.8 
   248     1    3S1 8I1             (1)*( 5.0)  1381525.9 
   249     1    3S1 8I1             (1)*( 6.0)  1381525.9 
   250     1    3S1 8I1             (1)*( 6.0)  1381525.9 
   251     1    3S1 8I1             (1)*( 7.0)  1381525.9 
   252     1    3S1 8J1             (1)*( 6.0)  1381569.4 
   253     1    3S1 8J1             (1)*( 7.0)  1381569.4 
   254     1    3S1 8J1             (1)*( 7.0)  1381569.4 
   255     1    3S1 8J1             (1)*( 8.0)  1381569.4 
   256     4    3D1 4F1             (3)4( 3.0)  1385351.0 
   257     5    3D1 4F1             (3)4( 4.0)  1385509.0 
   258     5    3D1 4F1             (3)2( 2.0)  1387751.2 
   259     5    3D1 4F1             (3)2( 3.0)  1387785.3 
   260     5    3D1 4F1             (1)3( 3.0)  1391340.4 
   261     2    3P1 6S1             (3)1( 0.0)  1395332.5 
   262     2    3P1 6S1             (3)1( 1.0)  1395723.9 
   263     3    3P1 6S1             (3)1( 2.0)  1400156.4 
   264     3    3P1 6S1             (1)1( 1.0)  1401191.2 
   265     2    3P1 6P1             (3)2( 1.0)  1410844.6 
   266     2    3P1 6P1             (1)1( 1.0)  1412443.2 
   267     2    3P1 6P1             (3)2( 2.0)  1412619.6 
   268     2    3P1 6P1             (3)1( 0.0)  1413514.1 
   269     3    3P1 6P1             (3)1( 1.0)  1415992.4 
   270     3    3P1 6P1             (3)2( 3.0)  1416470.6 
   271     3    3P1 6P1             (3)1( 2.0)  1417174.7 
   272     3    3P1 6P1             (3)0( 1.0)  1418069.5 
   273     3    3P1 6P1             (1)2( 2.0)  1419443.2 
   274     3    3P1 6P1             (1)0( 0.0)  1423194.1 
   275     2    3P1 6D1             (1)2( 2.0)  1435051.3 
   276     2    3P1 6D1             (3)2( 2.0)  1435246.3 
   277     2    3P1 6D1             (3)2( 1.0)  1435416.8 
   278     2    3P1 6D1             (3)3( 3.0)  1435580.7 
   279     3    3P1 6D1             (3)3( 2.0)  1439316.6 
   280     3    3P1 6D1             (3)2( 3.0)  1439586.6 
   281     3    3P1 6D1             (3)3( 4.0)  1440426.6 
   282     3    3P1 6D1             (3)1( 2.0)  1440701.0 
   283     3    3P1 6D1             (3)1( 1.0)  1441062.4 
   284     3    3P1 6D1             (1)3( 3.0)  1441376.9 
   285     3    3P1 6D1             (3)1( 0.0)  1441652.4 
   286     3    3P1 6D1             (1)1( 1.0)  1442426.2 
   287     2    3P1 6F1             (3)4( 3.0)  1444244.3 
   288     2    3P1 6F1             (3)3( 3.0)  1444896.4 
   289     2    3P1 6F1             (3)4( 4.0)  1445193.5 
   290     2    3P1 6F1             (3)3( 2.0)  1445385.2 
   291     2    3P1 6G1             (1)*( 3.0)  1446951.0 
   292     2    3P1 6G1             (1)*( 4.0)  1446951.0 
   293     2    3P1 6G1             (1)*( 4.0)  1446951.0 
   294     2    3P1 6G1             (1)*( 5.0)  1446951.0 
   295     2    3P1 6H1             (1)*( 4.0)  1447403.7 
   296     2    3P1 6H1             (1)*( 5.0)  1447403.7 
   297     2    3P1 6H1             (1)*( 5.0)  1447403.7 
   298     2    3P1 6H1             (1)*( 6.0)  1447403.7 
   299     3    3P1 6F1             (1)3( 3.0)  1448714.5 
   300     3    3P1 6F1             (3)3( 4.0)  1449095.9 
   301     3    3P1 6F1             (3)4( 5.0)  1449440.1 
   302     3    3P1 6F1             (3)2( 3.0)  1450132.0 
   303     3    3P1 6F1             (3)2( 2.0)  1450587.9 
   304     3    3P1 6F1             (3)2( 1.0)  1451224.9 
   305     3    3P1 6G1             (1)*( 2.0)  1451774.9 
   306     3    3P1 6G1             (1)*( 3.0)  1451774.9 
   307     3    3P1 6G1             (1)*( 4.0)  1451774.9 
   308     3    3P1 6G1             (1)*( 5.0)  1451774.9 
   309     3    3P1 6G1             (1)*( 3.0)  1451774.9 
   310     3    3P1 6G1             (1)*( 4.0)  1451774.9 
   311     3    3P1 6G1             (1)*( 5.0)  1451774.9 
   312     3    3P1 6G1             (1)*( 6.0)  1451774.9 
   313     3    3P1 6H1             (1)*( 3.0)  1452227.6 
   314     3    3P1 6H1             (1)*( 4.0)  1452227.6 
   315     3    3P1 6H1             (1)*( 5.0)  1452227.6 
   316     3    3P1 6H1             (1)*( 6.0)  1452227.6 
   317     3    3P1 6H1             (1)*( 4.0)  1452227.6 
   318     3    3P1 6H1             (1)*( 5.0)  1452227.6 
   319     3    3P1 6H1             (1)*( 6.0)  1452227.6 
   320     3    3P1 6H1             (1)*( 7.0)  1452227.6 
   321     3    3P1 6F1             (1)4( 4.0)  1452456.8 
   322     3    3P1 6F1             (1)2( 2.0)  1452759.2 
   323     2    3P1 7S1             (3)1( 0.0)  1481137.6 
   324     2    3P1 7S1             (3)1( 1.0)  1481379.0 
   325     3    3P1 7S1             (3)1( 2.0)  1485961.5 
   326     3    3P1 7S1             (1)1( 1.0)  1486529.7 
   327     2    3P1 7P1             (3)2( 1.0)  1490665.3 
   328     2    3P1 7P1             (3)1( 1.0)  1491633.4 
   329     2    3P1 7P1             (3)2( 2.0)  1491771.3 
   330     2    3P1 7P1             (3)1( 0.0)  1492300.9 
   331     3    3P1 7P1             (1)1( 1.0)  1495538.0 
   332     3    3P1 7P1             (3)2( 3.0)  1495941.6 
   333     3    3P1 7P1             (3)1( 2.0)  1496258.3 
   334     3    3P1 7P1             (3)0( 1.0)  1496841.7 
   335     3    3P1 7P1             (1)2( 2.0)  1497534.4 
   336     3    3P1 7P1             (1)0( 0.0)  1499635.5 
   337     2    3P1 7D1             (3)3( 2.0)  1505405.4 
   338     2    3P1 7D1             (3)2( 2.0)  1505532.0 
   339     2    3P1 7D1             (3)2( 1.0)  1505688.8 
   340     2    3P1 7D1             (3)3( 3.0)  1505724.9 
   341     3    3P1 7D1             (1)2( 2.0)  1509819.9 
   342     3    3P1 7D1             (3)2( 3.0)  1509979.9 
   343     3    3P1 7D1             (3)3( 4.0)  1510517.4 
   344     3    3P1 7D1             (3)1( 2.0)  1510597.7 
   345     3    3P1 7D1             (3)1( 1.0)  1510809.6 
   346     3    3P1 7D1             (1)3( 3.0)  1511050.8 
   347     2    3P1 7F1             (3)4( 3.0)  1511126.5 
   348     3    3P1 7D1             (3)1( 0.0)  1511246.7 
   349     2    3P1 7F1             (3)3( 3.0)  1511556.2 
   350     3    3P1 7D1             (1)1( 1.0)  1511671.4 
   351     2    3P1 7F1             (3)4( 4.0)  1511765.4 
   352     2    3P1 7F1             (3)3( 2.0)  1511911.5 
   353     2    3P1 7G1             (1)*( 3.0)  1512803.5 
   354     2    3P1 7G1             (1)*( 4.0)  1512803.5 
   355     2    3P1 7G1             (1)*( 4.0)  1512803.5 
   356     2    3P1 7G1             (1)*( 5.0)  1512803.5 
   357     2    3P1 7H1             (1)*( 4.0)  1513088.4 
   358     2    3P1 7H1             (1)*( 5.0)  1513088.4 
   359     2    3P1 7H1             (1)*( 5.0)  1513088.4 
   360     2    3P1 7H1             (1)*( 6.0)  1513088.4 
   361     2    3P1 7I1             (1)*( 5.0)  1513215.6 
   362     2    3P1 7I1             (1)*( 6.0)  1513215.6 
   363     2    3P1 7I1             (1)*( 6.0)  1513215.6 
   364     2    3P1 7I1             (1)*( 7.0)  1513215.6 
   365     3    3P1 7F1             (1)3( 3.0)  1515686.6 
   366     3    3P1 7F1             (3)3( 4.0)  1515927.6 
   367     3    3P1 7F1             (3)4( 5.0)  1516154.5 
   368     3    3P1 7F1             (3)2( 3.0)  1516468.4 
   369     3    3P1 7F1             (3)2( 2.0)  1516741.8 
   370     3    3P1 7F1             (3)2( 1.0)  1517201.9 
   371     3    3P1 7G1             (1)*( 2.0)  1517627.4 
   372     3    3P1 7G1             (1)*( 3.0)  1517627.4 
   373     3    3P1 7G1             (1)*( 4.0)  1517627.4 
   374     3    3P1 7G1             (1)*( 5.0)  1517627.4 
   375     3    3P1 7G1             (1)*( 3.0)  1517627.4 
   376     3    3P1 7G1             (1)*( 4.0)  1517627.4 
   377     3    3P1 7G1             (1)*( 5.0)  1517627.4 
   378     3    3P1 7G1             (1)*( 6.0)  1517627.4 
   379     3    3P1 7F1             (1)4( 4.0)  1517814.4 
   380     3    3P1 7H1             (1)*( 3.0)  1517912.4 
   381     3    3P1 7H1             (1)*( 4.0)  1517912.4 
   382     3    3P1 7H1             (1)*( 5.0)  1517912.4 
   383     3    3P1 7H1             (1)*( 6.0)  1517912.4 
   384     3    3P1 7H1             (1)*( 4.0)  1517912.4 
   385     3    3P1 7H1             (1)*( 5.0)  1517912.4 
   386     3    3P1 7H1             (1)*( 6.0)  1517912.4 
   387     3    3P1 7H1             (1)*( 7.0)  1517912.4 
   388     3    3P1 7F1             (1)2( 2.0)  1518036.6 
   389     3    3P1 7I1             (1)*( 4.0)  1518039.5 
   390     3    3P1 7I1             (1)*( 5.0)  1518039.5 
   391     3    3P1 7I1             (1)*( 6.0)  1518039.5 
   392     3    3P1 7I1             (1)*( 7.0)  1518039.5 
   393     3    3P1 7I1             (1)*( 5.0)  1518039.5 
   394     3    3P1 7I1             (1)*( 6.0)  1518039.5 
   395     3    3P1 7I1             (1)*( 7.0)  1518039.5 
   396     3    3P1 7I1             (1)*( 8.0)  1518039.5 
   397     2    3P1 8S1             (3)1( 0.0)  1534693.6*
   398     2    3P1 8S1             (3)1( 1.0)  1534851.1*
   399     3    3P1 8S1             (3)1( 2.0)  1539517.5*
   400     3    3P1 8S1             (1)1( 1.0)  1539866.8*
   401     2    3P1 8P1             (3)2( 1.0)  1540946.9*
   402     2    3P1 8P1             (3)1( 1.0)  1541571.5*
   403     2    3P1 8P1             (3)2( 2.0)  1541676.1*
   404     2    3P1 8P1             (3)1( 0.0)  1542040.2*
   405     3    3P1 8P1             (1)1( 1.0)  1545762.3*
   406     3    3P1 8P1             (3)2( 3.0)  1546054.2*
   407     3    3P1 8P1             (3)1( 2.0)  1546225.6*
   408     3    3P1 8P1             (3)0( 1.0)  1546612.2*
   409     3    3P1 8P1             (1)2( 2.0)  1547017.2*
   410     3    3P1 8P1             (1)0( 0.0)  1548301.4*
   411     2    3P1 8D1             (3)3( 2.0)  1550592.3*
   412     2    3P1 8D1             (3)2( 2.0)  1550686.2*
   413     2    3P1 8D1             (3)3( 3.0)  1550803.7*
   414     2    3P1 8D1             (3)2( 1.0)  1550808.0*
   415     2    3P1 8F1             (3)4( 3.0)  1554398.8*
   416     2    3P1 8F1             (3)3( 3.0)  1554692.4*
   417     2    3P1 8F1             (3)4( 4.0)  1554844.0*
   418     2    3P1 8F1             (3)3( 2.0)  1554949.2*
   419     3    3P1 8D1             (1)2( 2.0)  1555129.6*
   420     3    3P1 8D1             (3)2( 3.0)  1555232.7*
   421     2    3P1 8G1             (1)*( 3.0)  1555513.9*
