SEQ='MG'     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 142237333.6   NPRNTI= 2   NPRNTF= 3
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S1                 (2)0( 0.5)        0.0 
     2          3P1                 (2)1( 2.5)   172539.3 
     3          3D1                 (2)2( 4.5)   415670.3*

   LS RESOLVED TERM INDEXING            BWNR= 143750963.6   NTRM= 243
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    40       1.19E-12  8.42E-13  5.33E-13  3.78E-13  2.68E-13  1.72E-13  1.24E-13  8.98E-14  5.98E-14  4.39E-14
             3.14E-14  1.85E-14  1.13E-14  6.29E-15  2.50E-15  1.13E-15  4.73E-16  1.38E-16  5.20E-17
    42       3.89E-13  2.75E-13  1.74E-13  1.24E-13  8.78E-14  5.62E-14  4.05E-14  2.95E-14  1.97E-14  1.45E-14
             1.04E-14  6.14E-15  3.76E-15  2.09E-15  8.32E-16  3.75E-16  1.57E-16  4.59E-17  1.73E-17
    48       3.18E-12  2.25E-12  1.42E-12  1.00E-12  7.05E-13  4.39E-13  3.04E-13  2.05E-13  1.15E-13  6.97E-14
             3.89E-14  1.58E-14  7.27E-15  3.10E-15  9.21E-16  3.49E-16  1.29E-16  3.35E-17  1.20E-17
    50       1.05E-12  7.41E-13  4.68E-13  3.30E-13  2.32E-13  1.45E-13  1.00E-13  6.78E-14  3.82E-14  2.31E-14
             1.29E-14  5.25E-15  2.41E-15  1.03E-15  3.06E-16  1.16E-16  4.28E-17  1.12E-17  3.98E-18
    52       2.91E-12  2.06E-12  1.29E-12  9.07E-13  6.32E-13  3.82E-13  2.53E-13  1.59E-13  7.68E-14  3.99E-14
             1.88E-14  6.11E-15  2.42E-15  9.16E-16  2.43E-16  8.75E-17  3.12E-17  7.94E-18  2.81E-18
    53       1.40E-12  9.88E-13  6.19E-13  4.31E-13  2.96E-13  1.72E-13  1.08E-13  6.25E-14  2.63E-14  1.22E-14
             5.16E-15  1.50E-15  5.58E-16  2.03E-16  5.23E-17  1.86E-17  6.60E-18  1.67E-18  5.92E-19
    54       4.68E-13  3.29E-13  2.06E-13  1.44E-13  9.85E-14  5.73E-14  3.59E-14  2.08E-14  8.78E-15  4.06E-15
