SEQ='N '     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 118652915.6   NPRNTI= 6   NPRNTF=20
   ---------------------
   INDP         CODE                 S L   WI        WNP
    72     6    2S1 2P3 3P1         (4)1( 1.5)  4223074.6 
    73     6    2S1 2P3 3P1         (4)1( 0.5)  4224447.1 
    74     4    2S2 2P2 3D1         (2)3( 3.5)  4227981.2 
    75     4    2S2 2P2 3D1         (2)3( 2.5)  4236132.2 
    76     4    2S2 2P2 3D1         (2)1( 0.5)  4236708.5 
    77     4    2S2 2P2 3D1         (2)1( 1.5)  4245321.0 
    78     4    2S2 2P2 3D1         (2)0( 0.5)  4248305.5 
    79     7    2S1 2P3 3S1         (4)2( 1.5)  4250766.5 
    80     5    2S2 2P2 3D1         (2)2( 2.5)  4298787.3 
    81     5    2S2 2P2 3D1         (2)2( 1.5)  4304015.3 
    82     8    2S1 2P3 3S1         (2)2( 1.5)  4306339.4 
    83     9    2S1 2P3 3S1         (2)2( 2.5)  4307145.3 
    84    11    2S1 2P3 3S1         (4)1( 1.5)  4334923.5 
    85     6    2S1 2P3 3D1         (6)2( 0.5)  4337381.1 
    86     6    2S1 2P3 3D1         (6)2( 1.5)  4337614.0 
    87     6    2S1 2P3 3D1         (6)2( 2.5)  4337999.4 
    88     6    2S1 2P3 3D1         (6)2( 3.5)  4338546.8 
    89     6    2S1 2P3 3D1         (6)2( 4.5)  4339294.0 
    90    12    2S1 2P3 3S1         (4)1( 2.5)  4339392.2 
    91     7    2S1 2P3 3P1         (4)2( 0.5)  4391544.5 
    92     7    2S1 2P3 3P1         (4)2( 1.5)  4392436.5 
    93     7    2S1 2P3 3P1         (4)2( 2.5)  4395719.9 
    94     7    2S1 2P3 3P1         (4)2( 3.5)  4400670.7 
    95     7    2S1 2P3 3P1         (4)3( 1.5)  4402687.4 
    96     7    2S1 2P3 3P1         (4)3( 2.5)  4405145.1 
    97     9    2S1 2P3 3P1         (4)3( 3.5)  4408195.8 
    98     6    2S1 2P3 3D1         (4)2( 2.5)  4413580.2 
    99     6    2S1 2P3 3D1         (4)2( 1.5)  4413639.7 
   100     6    2S1 2P3 3D1         (4)2( 0.5)  4413944.7 
   101     6    2S1 2P3 3D1         (4)2( 3.5)  4414457.0 
   102     8    2S1 2P3 3P1         (2)1( 1.5)  4417867.6 
   103     8    2S1 2P3 3P1         (2)1( 0.5)  4422409.9 
   104     8    2S1 2P3 3P1         (2)3( 2.5)  4425704.4 
   105     8    2S1 2P3 3P1         (4)1( 1.5)  4456620.7 
   106     8    2S1 2P3 3P1         (4)1( 0.5)  4459534.7 
   107     9    2S1 2P3 3P1         (4)1( 2.5)  4467716.4 
   108     9    2S1 2P3 3P1         (2)2( 1.5)  4480353.3 
   109     9    2S1 2P3 3P1         (2)2( 2.5)  4480606.0 
   110    10    2S1 2P3 3P1         (4)2( 0.5)  4484791.7 
   111    10    2S1 2P3 3P1         (4)0( 1.5)  4486913.9 
   112    11    2S1 2P3 3P1         (4)2( 1.5)  4488860.2 
   113    11    2S1 2P3 3P1         (4)2( 2.5)  4490104.7 
   114    12    2S1 2P3 3P1         (4)2( 3.5)  4492036.1 
   115    13    2S1 2P3 3S1         (4)0( 1.5)  4501068.8 
   116    11    2S1 2P3 3P1         (2)1( 0.5)  4509738.5 
