SEQ='F '     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 130484355.7   NPRNTI= 3   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P4             (3)1( 4.0)        0.0 
     2          2S2 2P4             (1)2( 2.0)    73376.4 
     3          2S2 2P4             (1)0( 0.0)   151241.8 
     4          2S1 2P5             (3)1( 4.0)   591443.8*
     5          2S1 2P5             (1)1( 1.0)   820055.2*
     6          2P6                 (1)0( 0.0)  1400782.1*

   LS RESOLVED TERM INDEXING            BWNR= 135776773.9   NTRM= 340
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    82     1    2S2 2P4 5D1         (2)1( 2.5)  4648132.4 
    83     1    2S2 2P4 5D1         (2)2( 4.5)  4649724.4 
    84     1    2S2 2P4 5F1         (4)3(13.5)  4656924.8 
    85     1    2S2 2P4 5F1         (2)3( 6.5)  4658178.5 
    86     1    2S2 2P4 5G1         (4)3(13.5)  4658734.5 
    87     1    2S2 2P4 5G1         (2)3( 6.5)  4658734.5 
    88     1    2S2 2P4 5G1         (4)4(17.5)  4658734.5 
    89     1    2S2 2P4 5G1         (2)4( 8.5)  4658734.5 
    90     1    2S2 2P4 5G1         (4)5(21.5)  4658734.5 
    91     1    2S2 2P4 5G1         (2)5(10.5)  4658734.5 
    92     1    2S2 2P4 5F1         (4)4(17.5)  4659037.2 
    93     1    2S2 2P4 5F1         (2)4( 8.5)  4659384.6 
    94     1    2S2 2P4 5F1         (4)2( 9.5)  4659776.5 
    95     1    2S2 2P4 5F1         (2)2( 4.5)  4660463.6 
    96     2    2S2 2P4 5P1         (2)3( 6.5)  4674580.9 
    97     2    2S2 2P4 5P1         (2)2( 4.5)  4677929.5 
    98     2    2S2 2P4 5P1         (2)1( 2.5)  4679957.2 
    99     2    2S2 2P4 5D1         (2)4( 8.5)  4712615.8 
   100     2    2S2 2P4 5D1         (2)0( 0.5)  4715778.6 
   101     2    2S2 2P4 5D1         (2)3( 6.5)  4716543.2 
   102     2    2S2 2P4 5D1         (2)1( 2.5)  4717068.1 
   103     2    2S2 2P4 5D1         (2)2( 4.5)  4717564.8 
   104     3    2S2 2P4 5S1         (2)0( 0.5)  4721508.4 
   105     2    2S2 2P4 5F1         (2)1( 2.5)  4730042.1 
   106     2    2S2 2P4 5F1         (2)5(10.5)  4731014.7 
   107     2    2S2 2P4 5F1         (2)2( 4.5)  4731717.2 
   108     2    2S2 2P4 5G1         (2)2( 4.5)  4732110.9 
   109     2    2S2 2P4 5G1         (2)3( 6.5)  4732110.9 
   110     2    2S2 2P4 5G1         (2)4( 8.5)  4732110.9 
   111     2    2S2 2P4 5G1         (2)5(10.5)  4732110.9 
   112     2    2S2 2P4 5G1         (2)6(12.5)  4732110.9 
   113     2    2S2 2P4 5F1         (2)3( 6.5)  4733207.5 
   114     2    2S2 2P4 5F1         (2)4( 8.5)  4733539.6 
   115     3    2S2 2P4 5P1         (2)1( 2.5)  4754477.8 
   116     3    2S2 2P4 5D1         (2)2( 4.5)  4793211.2 
   117     1    2S2 2P4 6S1         (4)1( 5.5)  4801691.4 
   118     1    2S2 2P4 6S1         (2)1( 2.5)  4804060.9 
   119     3    2S2 2P4 5G1         (2)4( 8.5)  4809976.3 
   120     3    2S2 2P4 5F1         (2)3( 6.5)  4810054.9 
   121     1    2S2 2P4 6P1         (4)1( 5.5)  4818553.8 
   122     1    2S2 2P4 6P1         (4)2( 9.5)  4820115.0 
   123     1    2S2 2P4 6P1         (2)2( 4.5)  4821625.8 
   124     1    2S2 2P4 6P1         (2)0( 0.5)  4822456.9 
