#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=12.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:17
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(12)' coupled to the particle 'H2'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   2.76767603e-027    
   5.5000        5.6761e+017   2.63097315e-027    
   5.5000        6.4437e+017   2.50115825e-027    
   5.5000        7.3150e+017   2.37786218e-027    
   5.5000        8.3041e+017   2.26072764e-027    
   5.5000        9.4270e+017   2.14941288e-027    
   5.5000        1.0702e+018   2.04359520e-027    
   5.5000        1.2149e+018   1.94297362e-027    
   5.5000        1.3792e+018   1.84727032e-027    
   5.5000        1.5657e+018   1.75623068e-027    
   5.5000        1.7774e+018   1.66962176e-027    
   5.5000        2.0177e+018   1.58722949e-027    
   5.5000        2.2906e+018   1.50885478e-027    
   5.5000        2.6003e+018   1.43430926e-027    
   5.5000        2.9519e+018   1.36341101e-027    
   5.5000        3.3511e+018   1.29598089e-027    
   5.5000        3.8042e+018   1.23183990e-027    
   5.5000        4.3186e+018   1.17080782e-027    
   5.5000        4.9026e+018   1.11270333e-027    
   5.5000        5.5656e+018   1.05734540e-027    
   5.5000        6.3182e+018   1.00455593e-027    
   5.5000        7.1725e+018   9.54163125e-028    
   5.5000        8.1424e+018   9.06005247e-028    
   5.5000        9.2434e+018   8.59934365e-028    
   5.5000        1.0493e+019   8.15819555e-028    
   5.5000        1.1912e+019   7.73549279e-028    
   5.5000        1.3523e+019   7.33032600e-028    
   5.5000        1.5352e+019   6.94199134e-028    
   5.5000        1.7428e+019   6.56997668e-028    
   5.5000        1.9784e+019   6.21393596e-028    
   5.5000        2.2460e+019   5.87365373e-028    
   5.5000        2.5497e+019   5.54900329e-028    
   5.5000        2.8944e+019   5.23990187e-028    
   5.5000        3.2858e+019   4.94626673e-028    
   5.5000        3.7301e+019   4.66797560e-028    
   5.5000        4.2345e+019   4.40483392e-028    
   5.5000        4.8071e+019   4.15655102e-028    
   5.5000        5.4572e+019   3.92272576e-028    
   5.5000        6.1951e+019   3.70284171e-028    
   5.5000        7.0328e+019   3.49627110e-028    
   5.5000        7.9838e+019   3.30228606e-028    
   5.5000        9.0634e+019   3.12007570e-028    
   5.5000        1.0289e+020   2.94876722e-028    
   5.5000        1.1680e+020   2.78744947e-028    
   5.5000        1.3260e+020   2.63519762e-028    
   5.5000        1.5053e+020   2.49109750e-028    
   5.5000        1.7088e+020   2.35426891e-028    
   5.5000        1.9399e+020   2.22388671e-028    
   5.5000        2.2022e+020   2.09919942e-028    
   5.5000        2.5000e+020   1.97954434e-028    
   5.6726        5.0000e+017   3.08994827e-027    
   5.6726        5.6761e+017   2.93690616e-027    
   5.6726        6.4437e+017   2.79158680e-027    
   5.6726        7.3150e+017   2.65357574e-027    
   5.6726        8.3041e+017   2.52247196e-027    
   5.6726        9.4270e+017   2.39789216e-027    
   5.6726        1.0702e+018   2.27947453e-027    
   5.6726        1.2149e+018   2.16688176e-027    
   5.6726        1.3792e+018   2.05980263e-027    
   5.6726        1.5657e+018   1.95795194e-027    
   5.6726        1.7774e+018   1.86106879e-027    
   5.6726        2.0177e+018   1.76891333e-027    
   5.6726        2.2906e+018   1.68126248e-027    
   5.6726        2.6003e+018   1.59790506e-027    
   5.6726        2.9519e+018   1.51863706e-027    
   5.6726        3.3511e+018   1.44325755e-027    
   5.6726        3.8042e+018   1.37156576e-027    
   5.6726        4.3186e+018   1.30335963e-027    
   5.6726        4.9026e+018   1.23843590e-027    
   5.6726        5.5656e+018   1.17659183e-027    
   5.6726        6.3182e+018   1.11762805e-027    
   5.6726        7.1725e+018   1.06135236e-027    
   5.6726        8.1424e+018   1.00758397e-027    
   5.6726        9.2434e+018   9.56157572e-028    
   5.6726        1.0493e+019   9.06926926e-028    
   5.6726        1.1912e+019   8.59767421e-028    
   5.6726        1.3523e+019   8.14577389e-028    
   5.6726        1.5352e+019   7.71277969e-028    
   5.6726        1.7428e+019   7.29811521e-028    
   5.6726        1.9784e+019   6.90138711e-028    
   5.6726        2.2460e+019   6.52234541e-028    
   5.6726        2.5497e+019   6.16083664e-028    
   5.6726        2.8944e+019   5.81675417e-028    
   5.6726        3.2858e+019   5.48998956e-028    
   5.6726        3.7301e+019   5.18038902e-028    
   5.6726        4.2345e+019   4.88771759e-028    
   5.6726        4.8071e+019   4.61163321e-028    
   5.6726        5.4572e+019   4.35167143e-028    
   5.6726        6.1951e+019   4.10724072e-028    
   5.6726        7.0328e+019   3.87762732e-028    
   5.6726        7.9838e+019   3.66200824e-028    
   5.6726        9.0634e+019   3.45947053e-028    
   5.6726        1.0289e+020   3.26903505e-028    
   5.6726        1.1680e+020   3.08968275e-028    
   5.6726        1.3260e+020   2.92038214e-028    
   5.6726        1.5053e+020   2.76011633e-028    
   5.6726        1.7088e+020   2.60790874e-028    
   5.6726        1.9399e+020   2.46284644e-028    
   5.6726        2.2022e+020   2.32410044e-028    
   5.6726        2.5000e+020   2.19094216e-028    
   5.8506        5.0000e+017   3.45315298e-027    
   5.8506        5.6761e+017   3.28150606e-027    
   5.8506        6.4437e+017   3.11853789e-027    
   5.8506        7.3150e+017   2.96378210e-027    
   5.8506        8.3041e+017   2.81678764e-027    
   5.8506        9.4270e+017   2.67712357e-027    
   5.8506        1.0702e+018   2.54438331e-027    
   5.8506        1.2149e+018   2.41818797e-027    
   5.8506        1.3792e+018   2.29818804e-027    
   5.8506        1.5657e+018   2.18406332e-027    
   5.8506        1.7774e+018   2.07552087e-027    
   5.8506        2.0177e+018   1.97229136e-027    
   5.8506        2.2906e+018   1.87412423e-027    
   5.8506        2.6003e+018   1.78078222e-027    
   5.8506        2.9519e+018   1.69203608e-027    
   5.8506        3.3511e+018   1.60765999e-027    
   5.8506        3.8042e+018   1.52742835e-027    
   5.8506        4.3186e+018   1.45111417e-027    
   5.8506        4.9026e+018   1.37848924e-027    
   5.8506        5.5656e+018   1.30932600e-027    
   5.8506        6.3182e+018   1.24340083e-027    
   5.8506        7.1725e+018   1.18049826e-027    
   5.8506        8.1424e+018   1.12041567e-027    
   5.8506        9.2434e+018   1.06296783e-027    
   5.8506        1.0493e+019   1.00799084e-027    
   5.8506        1.1912e+019   9.55344946e-028    
   5.8506        1.3523e+019   9.04915931e-028    
   5.8506        1.5352e+019   8.56614900e-028    
   5.8506        1.7428e+019   8.10376457e-028    
   5.8506        1.9784e+019   7.66155417e-028    
   5.8506        2.2460e+019   7.23922352e-028    
   5.8506        2.5497e+019   6.83658377e-028    
   5.8506        2.8944e+019   6.45349628e-028    
   5.8506        3.2858e+019   6.08981891e-028    
   5.8506        3.7301e+019   5.74535803e-028    
   5.8506        4.2345e+019   5.41982935e-028    
   5.8506        4.8071e+019   5.11282976e-028    
   5.8506        5.4572e+019   4.82382098e-028    
   5.8506        6.1951e+019   4.55212500e-028    
   5.8506        7.0328e+019   4.29692998e-028    
   5.8506        7.9838e+019   4.05730520e-028    
   5.8506        9.0634e+019   3.83222274e-028    
   5.8506        1.0289e+020   3.62058411e-028    
   5.8506        1.1680e+020   3.42124963e-028    
   5.8506        1.3260e+020   3.23306883e-028    
   5.8506        1.5053e+020   3.05491051e-028    
   5.8506        1.7088e+020   2.88569110e-028    
   5.8506        1.9399e+020   2.72440032e-028    
   5.8506        2.2022e+020   2.57012339e-028    
   5.8506        2.5000e+020   2.42205890e-028    
   6.0342        5.0000e+017   3.84231016e-027    
   6.0342        5.6761e+017   3.65069201e-027    
   6.0342        6.4437e+017   3.46877924e-027    
   6.0342        7.3150e+017   3.29604974e-027    
   6.0342        8.3041e+017   3.13199881e-027    
   6.0342        9.4270e+017   2.97614442e-027    
   6.0342        1.0702e+018   2.82803198e-027    
   6.0342        1.2149e+018   2.68723799e-027    
   6.0342        1.3792e+018   2.55337192e-027    
   6.0342        1.5657e+018   2.42607600e-027    
   6.0342        1.7774e+018   2.30502295e-027    
   6.0342        2.0177e+018   2.18991179e-027    
   6.0342        2.2906e+018   2.08046247e-027    
   6.0342        2.6003e+018   1.97640973e-027    
   6.0342        2.9519e+018   1.87749718e-027    
   6.0342        3.3511e+018   1.78347231e-027    
   6.0342        3.8042e+018   1.69408284e-027    
   6.0342        4.3186e+018   1.60907499e-027    
   6.0342        4.9026e+018   1.52819376e-027    
   6.0342        5.5656e+018   1.45118497e-027    
   6.0342        6.3182e+018   1.37779899e-027    
   6.0342        7.1725e+018   1.30779536e-027    
   6.0342        8.1424e+018   1.24094807e-027    
   6.0342        9.2434e+018   1.17705054e-027    
   6.0342        1.0493e+019   1.11591992e-027    
   6.0342        1.1912e+019   1.05740020e-027    
   6.0342        1.3523e+019   1.00136369e-027    
   6.0342        1.5352e+019   9.47710664e-028    
   6.0342        1.7428e+019   8.96367339e-028    
   6.0342        1.9784e+019   8.47282147e-028    
   6.0342        2.2460e+019   8.00420775e-028    
   6.0342        2.5497e+019   7.55760382e-028    
   6.0342        2.8944e+019   7.13283494e-028    
   6.0342        3.2858e+019   6.72972091e-028    
   6.0342        3.7301e+019   6.34802341e-028    
   6.0342        4.2345e+019   5.98740336e-028    
   6.0342        4.8071e+019   5.64739032e-028    
   6.0342        5.4572e+019   5.32736526e-028    
   6.0342        6.1951e+019   5.02655601e-028    
   6.0342        7.0328e+019   4.74404452e-028    
   6.0342        7.9838e+019   4.47878373e-028    
   6.0342        9.0634e+019   4.22962202e-028    
   6.0342        1.0289e+020   3.99533285e-028    
   6.0342        1.1680e+020   3.77464735e-028    
   6.0342        1.3260e+020   3.56628807e-028    
   6.0342        1.5053e+020   3.36900206e-028    
   6.0342        1.7088e+020   3.18159209e-028    
   6.0342        1.9399e+020   3.00294480e-028    
   6.0342        2.2022e+020   2.83205485e-028    
   6.0342        2.5000e+020   2.66804429e-028    
   6.2236        5.0000e+017   4.26747112e-027    
   6.2236        5.6761e+017   4.05390449e-027    
   6.2236        6.4437e+017   3.85117546e-027    
   6.2236        7.3150e+017   3.65870045e-027    
   6.2236        8.3041e+017   3.47591549e-027    
   6.2236        9.4270e+017   3.30228216e-027    
   6.2236        1.0702e+018   3.13729290e-027    
   6.2236        1.2149e+018   2.98047501e-027    
   6.2236        1.3792e+018   2.83139266e-027    
   6.2236        1.5657e+018   2.68964668e-027    
   6.2236        1.7774e+018   2.55487186e-027    
   6.2236        2.0177e+018   2.42673237e-027    
   6.2236        2.2906e+018   2.30491561e-027    
   6.2236        2.6003e+018   2.18912545e-027    
   6.2236        2.9519e+018   2.07907564e-027    
   6.2236        3.3511e+018   1.97448422e-027    
   6.2236        3.8042e+018   1.87506956e-027    
   6.2236        4.3186e+018   1.78054844e-027    
   6.2236        4.9026e+018   1.69063636e-027    
   6.2236        5.5656e+018   1.60504991e-027    
   6.2236        6.3182e+018   1.52351080e-027    
   6.2236        7.1725e+018   1.44575115e-027    
   6.2236        8.1424e+018   1.37151916e-027    
   6.2236        9.2434e+018   1.30058469e-027    
   6.2236        1.0493e+019   1.23274400e-027    
   6.2236        1.1912e+019   1.16782307e-027    
   6.2236        1.3523e+019   1.10567917e-027    
   6.2236        1.5352e+019   1.04620048e-027    
   6.2236        1.7428e+019   9.89303691e-028    
   6.2236        1.9784e+019   9.34929916e-028    
   6.2236        2.2460e+019   8.83039141e-028    
   6.2236        2.5497e+019   8.33603827e-028    
   6.2236        2.8944e+019   7.86602183e-028    
   6.2236        3.2858e+019   7.42011673e-028    
   6.2236        3.7301e+019   6.99803255e-028    
   6.2236        4.2345e+019   6.59936725e-028    
   6.2236        4.8071e+019   6.22357433e-028    
   6.2236        5.4572e+019   5.86994432e-028    
   6.2236        6.1951e+019   5.53760061e-028    
   6.2236        7.0328e+019   5.22550793e-028    
   6.2236        7.9838e+019   4.93249150e-028    
   6.2236        9.0634e+019   4.65726439e-028    
   6.2236        1.0289e+020   4.39846042e-028    
   6.2236        1.1680e+020   4.15467027e-028    
   6.2236        1.3260e+020   3.92447870e-028    
   6.2236        1.5053e+020   3.70650097e-028    
   6.2236        1.7088e+020   3.49941711e-028    
   6.2236        1.9399e+020   3.30200263e-028    
   6.2236        2.2022e+020   3.11315481e-028    
   6.2236        2.5000e+020   2.93191354e-028    
   6.4189        5.0000e+017   4.73420782e-027    
   6.4189        5.6761e+017   4.49639177e-027    
   6.4189        6.4437e+017   4.27066900e-027    
   6.4189        7.3150e+017   4.05638761e-027    
   6.4189        8.3041e+017   3.85291787e-027    
   6.4189        9.4270e+017   3.65965877e-027    
   6.4189        1.0702e+018   3.47604396e-027    
   6.4189        1.2149e+018   3.30154614e-027    
   6.4189        1.3792e+018   3.13567925e-027    
   6.4189        1.5657e+018   2.97799815e-027    
   6.4189        1.7774e+018   2.82809561e-027    
   6.4189        2.0177e+018   2.68559709e-027    
   6.4189        2.2906e+018   2.55015394e-027    
   6.4189        2.6003e+018   2.42143581e-027    
   6.4189        2.9519e+018   2.29912337e-027    
   6.4189        3.3511e+018   2.18290209e-027    
   6.4189        3.8042e+018   2.07245785e-027    
   6.4189        4.3186e+018   1.96747487e-027    
   6.4189        4.9026e+018   1.86763607e-027    
   6.4189        5.5656e+018   1.77262568e-027    
   6.4189        6.3182e+018   1.68213380e-027    
   6.4189        7.1725e+018   1.59586212e-027    
   6.4189        8.1424e+018   1.51353034e-027    
   6.4189        9.2434e+018   1.43488221e-027    
   6.4189        1.0493e+019   1.35969071e-027    
   6.4189        1.1912e+019   1.28776172e-027    
   6.4189        1.3523e+019   1.21893570e-027    
