#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=7.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:15
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(7)' coupled to the particle 'H2'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   2.16975739e-026    
   5.5000        5.6761e+017   2.06601574e-026    
   5.5000        6.4437e+017   1.96688822e-026    
   5.5000        7.3150e+017   1.87221175e-026    
   5.5000        8.3041e+017   1.78181521e-026    
   5.5000        9.4270e+017   1.69552441e-026    
   5.5000        1.0702e+018   1.61316674e-026    
   5.5000        1.2149e+018   1.53457502e-026    
   5.5000        1.3792e+018   1.45959023e-026    
   5.5000        1.5657e+018   1.38806286e-026    
   5.5000        1.7774e+018   1.31985297e-026    
   5.5000        2.0177e+018   1.25482898e-026    
   5.5000        2.2906e+018   1.19286554e-026    
   5.5000        2.6003e+018   1.13384085e-026    
   5.5000        2.9519e+018   1.07763395e-026    
   5.5000        3.3511e+018   1.02412239e-026    
   5.5000        3.8042e+018   9.73180559e-027    
   5.5000        4.3186e+018   9.24679043e-027    
   5.5000        4.9026e+018   8.78485066e-027    
   5.5000        5.5656e+018   8.34463931e-027    
   5.5000        6.3182e+018   7.92481362e-027    
   5.5000        7.1725e+018   7.52406444e-027    
   5.5000        8.1424e+018   7.14114850e-027    
   5.5000        9.2434e+018   6.77491992e-027    
   5.5000        1.0493e+019   6.42435771e-027    
   5.5000        1.1912e+019   6.08858619e-027    
   5.5000        1.3523e+019   5.76688632e-027    
   5.5000        1.5352e+019   5.45869657e-027    
   5.5000        1.7428e+019   5.16360338e-027    
   5.5000        1.9784e+019   4.88132189e-027    
   5.5000        2.2460e+019   4.61166887e-027    
   5.5000        2.5497e+019   4.35453043e-027    
   5.5000        2.8944e+019   4.10982721e-027    
   5.5000        3.2858e+019   3.87748030e-027    
   5.5000        3.7301e+019   3.65738031e-027    
   5.5000        4.2345e+019   3.44936182e-027    
   5.5000        4.8071e+019   3.25318475e-027    
   5.5000        5.4572e+019   3.06852307e-027    
   5.5000        6.1951e+019   2.89496112e-027    
   5.5000        7.0328e+019   2.73199658e-027    
   5.5000        7.9838e+019   2.57904931e-027    
   5.5000        9.0634e+019   2.43547469e-027    
   5.5000        1.0289e+020   2.30058007e-027    
   5.5000        1.1680e+020   2.17364328e-027    
   5.5000        1.3260e+020   2.05393175e-027    
   5.5000        1.5053e+020   1.94072164e-027    
   5.5000        1.7088e+020   1.83331593e-027    
   5.5000        1.9399e+020   1.73106092e-027    
   5.5000        2.2022e+020   1.63336060e-027    
   5.5000        2.5000e+020   1.53968856e-027    
   5.6726        5.0000e+017   2.41508876e-026    
   5.6726        5.6761e+017   2.29929663e-026    
   5.6726        6.4437e+017   2.18866425e-026    
   5.6726        7.3150e+017   2.08300849e-026    
   5.6726        8.3041e+017   1.98213744e-026    
   5.6726        9.4270e+017   1.88585598e-026    
   5.6726        1.0702e+018   1.79397096e-026    
   5.6726        1.2149e+018   1.70629545e-026    
   5.6726        1.3792e+018   1.62265173e-026    
   5.6726        1.5657e+018   1.54287279e-026    
   5.6726        1.7774e+018   1.46680232e-026    
   5.6726        2.0177e+018   1.39429332e-026    
   5.6726        2.2906e+018   1.32520568e-026    
