#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=16.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:20
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(16)' coupled to the particle 'H2'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   9.67723323e-028    
   5.5000        5.6761e+017   9.20148854e-028    
   5.5000        6.4437e+017   8.74964152e-028    
   5.5000        7.3150e+017   8.32040253e-028    
   5.5000        8.3041e+017   7.91252580e-028    
   5.5000        9.4270e+017   7.52482195e-028    
   5.5000        1.0702e+018   7.15616963e-028    
   5.5000        1.2149e+018   6.80552453e-028    
   5.5000        1.3792e+018   6.47192414e-028    
   5.5000        1.5657e+018   6.15448750e-028    
   5.5000        1.7774e+018   5.85240964e-028    
   5.5000        2.0177e+018   5.56495145e-028    
   5.5000        2.2906e+018   5.29142611e-028    
   5.5000        2.6003e+018   5.03118387e-028    
   5.5000        2.9519e+018   4.78359705e-028    
   5.5000        3.3511e+018   4.54804716e-028    
   5.5000        3.8042e+018   4.32391566e-028    
   5.5000        4.3186e+018   4.11057919e-028    
   5.5000        4.9026e+018   3.90740997e-028    
   5.5000        5.5656e+018   3.71378090e-028    
   5.5000        6.3182e+018   3.52907465e-028    
   5.5000        7.1725e+018   3.35269564e-028    
   5.5000        8.1424e+018   3.18408331e-028    
   5.5000        9.2434e+018   3.02272519e-028    
   5.5000        1.0493e+019   2.86816826e-028    
   5.5000        1.1912e+019   2.72002725e-028    
   5.5000        1.3523e+019   2.57798896e-028    
   5.5000        1.5352e+019   2.44181205e-028    
   5.5000        1.7428e+019   2.31132220e-028    
   5.5000        1.9784e+019   2.18640308e-028    
   5.5000        2.2460e+019   2.06698387e-028    
   5.5000        2.5497e+019   1.95302459e-028    
   5.5000        2.8944e+019   1.84450025e-028    
   5.5000        3.2858e+019   1.74138553e-028    
   5.5000        3.7301e+019   1.64364076e-028    
   5.5000        4.2345e+019   1.55120052e-028    
   5.5000        4.8071e+019   1.46396520e-028    
   5.5000        5.4572e+019   1.38179601e-028    
   5.5000        6.1951e+019   1.30451331e-028    
   5.5000        7.0328e+019   1.23189801e-028    
   5.5000        7.9838e+019   1.16369556e-028    
   5.5000        9.0634e+019   1.09962201e-028    
   5.5000        1.0289e+020   1.03937140e-028    
   5.5000        1.1680e+020   9.82624173e-029    
   5.5000        1.3260e+020   9.29055797e-029    
   5.5000        1.5053e+020   8.78345417e-029    
   5.5000        1.7088e+020   8.30184044e-029    
   5.5000        1.9399e+020   7.84282033e-029    
   5.5000        2.2022e+020   7.40375620e-029    
   5.5000        2.5000e+020   6.98232283e-029    
   5.6726        5.0000e+017   1.08166806e-027    
   5.6726        5.6761e+017   1.02834485e-027    
   5.6726        6.4437e+017   9.77704151e-028    
   5.6726        7.3150e+017   9.29600995e-028    
   5.6726        8.3041e+017   8.83895423e-028    
   5.6726        9.4270e+017   8.40453874e-028    
   5.6726        1.0702e+018   7.99150490e-028    
   5.6726        1.2149e+018   7.59868108e-028    
   5.6726        1.3792e+018   7.22498778e-028    
   5.6726        1.5657e+018   6.86943713e-028    
   5.6726        1.7774e+018   6.53112648e-028    
   5.6726        2.0177e+018   6.20922689e-028    
   5.6726        2.2906e+018   5.90296779e-028    
   5.6726        2.6003e+018   5.61161994e-028    
   5.6726        2.9519e+018   5.33447860e-028    
   5.6726        3.3511e+018   5.07084928e-028    
   5.6726        3.8042e+018   4.82003737e-028    
   5.6726        4.3186e+018   4.58134312e-028    
   5.6726        4.9026e+018   4.35406209e-028    
   5.6726        5.5656e+018   4.13749102e-028    
   5.6726        6.3182e+018   3.93093809e-028    
   5.6726        7.1725e+018   3.73373628e-028    
   5.6726        8.1424e+018   3.54525821e-028    
   5.6726        9.2434e+018   3.36493061e-028    
   5.6726        1.0493e+019   3.19224688e-028    
   5.6726        1.1912e+019   3.02677613e-028    
   5.6726        1.3523e+019   2.86816777e-028    
   5.6726        1.5352e+019   2.71615109e-028    
   5.6726        1.7428e+019   2.57052962e-028    
   5.6726        1.9784e+019   2.43117089e-028    
   5.6726        2.2460e+019   2.29799244e-028    
   5.6726        2.5497e+019   2.17094534e-028    
   5.6726        2.8944e+019   2.04999667e-028    
   5.6726        3.2858e+019   1.93511247e-028    
   5.6726        3.7301e+019   1.82624233e-028    
   5.6726        4.2345e+019   1.72330685e-028    
   5.6726        4.8071e+019   1.62618852e-028    
   5.6726        5.4572e+019   1.53472638e-028    
   5.6726        6.1951e+019   1.44871435e-028    
   5.6726        7.0328e+019   1.36790299e-028    
   5.6726        7.9838e+019   1.29200413e-028    
   5.6726        9.0634e+019   1.22069768e-028    
   5.6726        1.0289e+020   1.15364002e-028    
   5.6726        1.1680e+020   1.09047330e-028    
   5.6726        1.3260e+020   1.03083514e-028    
   5.6726        1.5053e+020   9.74368228e-029    
   5.6726        1.7088e+020   9.20729344e-029    
   5.6726        1.9399e+020   8.69597659e-029    
   5.6726        2.2022e+020   8.20681881e-029    
   5.6726        2.5000e+020   7.73726099e-029    
   5.8506        5.0000e+017   1.21019366e-027    
   5.8506        5.6761e+017   1.15031922e-027    
   5.8506        6.4437e+017   1.09346280e-027    
   5.8506        7.3150e+017   1.03946111e-027    
   5.8506        8.3041e+017   9.88156546e-028    
   5.8506        9.4270e+017   9.39398789e-028    
   5.8506        1.0702e+018   8.93046252e-028    
   5.8506        1.2149e+018   8.48967181e-028    
   5.8506        1.3792e+018   8.07040220e-028    
   5.8506        1.5657e+018   7.67154330e-028    
   5.8506        1.7774e+018   7.29208053e-028    
   5.8506        2.0177e+018   6.93108203e-028    
   5.8506        2.2906e+018   6.58768133e-028    
   5.8506        2.6003e+018   6.26105818e-028    
   5.8506        2.9519e+018   5.95041976e-028    
   5.8506        3.3511e+018   5.65498467e-028    
   5.8506        3.8042e+018   5.37397149e-028    
   5.8506        4.3186e+018   5.10659326e-028    
   5.8506        4.9026e+018   4.85205810e-028    
   5.8506        5.5656e+018   4.60957585e-028    
   5.8506        6.3182e+018   4.37836962e-028    
   5.8506        7.1725e+018   4.15769077e-028    
   5.8506        8.1424e+018   3.94683538e-028    
   5.8506        9.2434e+018   3.74516039e-028    
   5.8506        1.0493e+019   3.55209738e-028    
   5.8506        1.1912e+019   3.36716252e-028    
   5.8506        1.3523e+019   3.18996151e-028    
   5.8506        1.5352e+019   3.02018877e-028    
   5.8506        1.7428e+019   2.85762108e-028    
   5.8506        1.9784e+019   2.70210591e-028    
   5.8506        2.2460e+019   2.55354576e-028    
   5.8506        2.5497e+019   2.41187979e-028    
   5.8506        2.8944e+019   2.27706433e-028    
   5.8506        3.2858e+019   2.14905397e-028    
   5.8506        3.7301e+019   2.02778466e-028    
   5.8506        4.2345e+019   1.91315992e-028    
   5.8506        4.8071e+019   1.80504094e-028    
   5.8506        5.4572e+019   1.70324082e-028    
   5.8506        6.1951e+019   1.60752303e-028    
   5.8506        7.0328e+019   1.51760349e-028    
   5.8506        7.9838e+019   1.43315590e-028    
   5.8506        9.0634e+019   1.35381943e-028    
   5.8506        1.0289e+020   1.27920813e-028    
   5.8506        1.1680e+020   1.20892132e-028    
   5.8506        1.3260e+020   1.14255436e-028    
   5.8506        1.5053e+020   1.07970932e-028    
   5.8506        1.7088e+020   1.02000495e-028    
   5.8506        1.9399e+020   9.63085819e-029    
   5.8506        2.2022e+020   9.08630128e-029    
   5.8506        2.5000e+020   8.56356086e-029    
   6.0342        5.0000e+017   1.34810022e-027    
   6.0342        5.6761e+017   1.28118317e-027    
   6.0342        6.4437e+017   1.21764496e-027    
   6.0342        7.3150e+017   1.15730261e-027    
   6.0342        8.3041e+017   1.09997957e-027    
   6.0342        9.4270e+017   1.04550751e-027    
   6.0342        1.0702e+018   9.93727967e-028    
   6.0342        1.2149e+018   9.44493507e-028    
   6.0342        1.3792e+018   8.97668380e-028    
   6.0342        1.5657e+018   8.53128387e-028    
   6.0342        1.7774e+018   8.10760046e-028    
   6.0342        2.0177e+018   7.70459110e-028    
   6.0342        2.2906e+018   7.32128624e-028    
   6.0342        2.6003e+018   6.95676778e-028    
   6.0342        2.9519e+018   6.61014813e-028    
   6.0342        3.3511e+018   6.28055241e-028    
   6.0342        3.8042e+018   5.96710583e-028    
   6.0342        4.3186e+018   5.66892763e-028    
   6.0342        4.9026e+018   5.38513189e-028    
   6.0342        5.5656e+018   5.11483506e-028    
   6.0342        6.3182e+018   4.85716888e-028    
   6.0342        7.1725e+018   4.61129701e-028    
   6.0342        8.1424e+018   4.37643338e-028    
   6.0342        9.2434e+018   4.15185994e-028    
   6.0342        1.0493e+019   3.93694191e-028    
   6.0342        1.1912e+019   3.73113857e-028    
   6.0342        1.3523e+019   3.53400854e-028    
   6.0342        1.5352e+019   3.34520865e-028    
   6.0342        1.7428e+019   3.16448663e-028    
   6.0342        1.9784e+019   2.99166802e-028    
   6.0342        2.2460e+019   2.82663873e-028    
   6.0342        2.5497e+019   2.66932452e-028    
