#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=15.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:18
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(15)' coupled to the particle 'H2'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   1.22234460e-027    
   5.5000        5.6761e+017   1.16219113e-027    
   5.5000        6.4437e+017   1.10506254e-027    
   5.5000        7.3150e+017   1.05079559e-027    
   5.5000        8.3041e+017   9.99232553e-028    
   5.5000        9.4270e+017   9.50222850e-028    
   5.5000        1.0702e+018   9.03624476e-028    
   5.5000        1.2149e+018   8.59305162e-028    
   5.5000        1.3792e+018   8.17142985e-028    
   5.5000        1.5657e+018   7.77026327e-028    
   5.5000        1.7774e+018   7.38853188e-028    
   5.5000        2.0177e+018   7.02529902e-028    
   5.5000        2.2906e+018   6.67969424e-028    
   5.5000        2.6003e+018   6.35089415e-028    
   5.5000        2.9519e+018   6.03810341e-028    
   5.5000        3.3511e+018   5.74053856e-028    
   5.5000        3.8042e+018   5.45741620e-028    
   5.5000        4.3186e+018   5.18794712e-028    
   5.5000        4.9026e+018   4.93133665e-028    
   5.5000        5.5656e+018   4.68679116e-028    
   5.5000        6.3182e+018   4.45352948e-028    
   5.5000        7.1725e+018   4.23079803e-028    
   5.5000        8.1424e+018   4.01788752e-028    
   5.5000        9.2434e+018   3.81414948e-028    
   5.5000        1.0493e+019   3.61901055e-028    
   5.5000        1.1912e+019   3.43198297e-028    
   5.5000        1.3523e+019   3.25267000e-028    
   5.5000        1.5352e+019   3.08076568e-028    
   5.5000        1.7428e+019   2.91604873e-028    
   5.5000        1.9784e+019   2.75837111e-028    
   5.5000        2.2460e+019   2.60764234e-028    
   5.5000        2.5497e+019   2.46381089e-028    
   5.5000        2.8944e+019   2.32684431e-028    
   5.5000        3.2858e+019   2.19670976e-028    
   5.5000        3.7301e+019   2.07335645e-028    
   5.5000        4.2345e+019   1.95670112e-028    
   5.5000        4.8071e+019   1.84661752e-028    
   5.5000        5.4572e+019   1.74293001e-028    
   5.5000        6.1951e+019   1.64541148e-028    
   5.5000        7.0328e+019   1.55378511e-028    
   5.5000        7.9838e+019   1.46772944e-028    
   5.5000        9.0634e+019   1.38688588e-028    
   5.5000        1.0289e+020   1.31086822e-028    
   5.5000        1.1680e+020   1.23927304e-028    
   5.5000        1.3260e+020   1.17169074e-028    
   5.5000        1.5053e+020   1.10771633e-028    
   5.5000        1.7088e+020   1.04695984e-028    
   5.5000        1.9399e+020   9.89055698e-029    
   5.5000        2.2022e+020   9.33670997e-029    
   5.5000        2.5000e+020   8.80512244e-029    
   5.6726        5.0000e+017   1.36593936e-027    
   5.6726        5.6761e+017   1.29853355e-027    
   5.6726        6.4437e+017   1.23452232e-027    
   5.6726        7.3150e+017   1.17372224e-027    
   5.6726        8.3041e+017   1.11595616e-027    
   5.6726        9.4270e+017   1.06105500e-027    
   5.6726        1.0702e+018   1.00885943e-027    
   5.6726        1.2149e+018   9.59221095e-028    
   5.6726        1.3792e+018   9.12003272e-028    
   5.6726        1.5657e+018   8.67080834e-028    
   5.6726        1.7774e+018   8.24339431e-028    
   5.6726        2.0177e+018   7.83674034e-028    
   5.6726        2.2906e+018   7.44987014e-028    
   5.6726        2.6003e+018   7.08185974e-028    
   5.6726        2.9519e+018   6.73181645e-028    
   5.6726        3.3511e+018   6.39886066e-028    
   5.6726        3.8042e+018   6.08211294e-028    
   5.6726        4.3186e+018   5.78068751e-028    
   5.6726        4.9026e+018   5.49369291e-028    
   5.6726        5.5656e+018   5.22023933e-028    
   5.6726        6.3182e+018   4.95945155e-028    
   5.6726        7.1725e+018   4.71048581e-028    
   5.6726        8.1424e+018   4.47254844e-028    
   5.6726        9.2434e+018   4.24491424e-028    
   5.6726        1.0493e+019   4.02694215e-028    
   5.6726        1.1912e+019   3.81808677e-028    
   5.6726        1.3523e+019   3.61790415e-028    
   5.6726        1.5352e+019   3.42605116e-028    
   5.6726        1.7428e+019   3.24227846e-028    
   5.6726        1.9784e+019   3.06641756e-028    
   5.6726        2.2460e+019   2.89836314e-028    
   5.6726        2.5497e+019   2.73805232e-028    
