#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=18.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:22
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(18)' coupled to the particle 'H2'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   6.32242241e-028    
   5.5000        5.6761e+017   6.01212094e-028    
   5.5000        6.4437e+017   5.71737596e-028    
   5.5000        7.3150e+017   5.43734872e-028    
   5.5000        8.3041e+017   5.17122904e-028    
   5.5000        9.4270e+017   4.91824348e-028    
   5.5000        1.0702e+018   4.67766298e-028    
   5.5000        1.2149e+018   4.44880862e-028    
   5.5000        1.3792e+018   4.23105483e-028    
   5.5000        1.5657e+018   4.02382910e-028    
   5.5000        1.7774e+018   3.82660846e-028    
   5.5000        2.0177e+018   3.63891273e-028    
   5.5000        2.2906e+018   3.46029574e-028    
   5.5000        2.6003e+018   3.29033530e-028    
   5.5000        2.9519e+018   3.12862348e-028    
   5.5000        3.3511e+018   2.97475815e-028    
   5.5000        3.8042e+018   2.82833693e-028    
   5.5000        4.3186e+018   2.68895415e-028    
   5.5000        4.9026e+018   2.55620107e-028    
   5.5000        5.5656e+018   2.42966926e-028    
   5.5000        6.3182e+018   2.30895656e-028    
   5.5000        7.1725e+018   2.19367492e-028    
   5.5000        8.1424e+018   2.08345911e-028    
   5.5000        9.2434e+018   1.97797526e-028    
   5.5000        1.0493e+019   1.87692831e-028    
   5.5000        1.1912e+019   1.78006746e-028    
   5.5000        1.3523e+019   1.68718897e-028    
   5.5000        1.5352e+019   1.59813605e-028    
   5.5000        1.7428e+019   1.51279569e-028    
   5.5000        1.9784e+019   1.43109275e-028    
   5.5000        2.2460e+019   1.35298179e-028    
   5.5000        2.5497e+019   1.27843747e-028    
   5.5000        2.8944e+019   1.20744420e-028    
   5.5000        3.2858e+019   1.13998608e-028    
   5.5000        3.7301e+019   1.07603776e-028    
   5.5000        4.2345e+019   1.01555695e-028    
   5.5000        4.8071e+019   9.58478948e-029    
   5.5000        5.4572e+019   9.04713321e-029    
   5.5000        6.1951e+019   8.54142858e-029    
   5.5000        7.0328e+019   8.06624475e-029    
   5.5000        7.9838e+019   7.61991840e-029    
