#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:13
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H2'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   2.88503468e-025    
   5.5000        5.6761e+017   2.87538464e-025    
   5.5000        6.4437e+017   2.86470136e-025    
   5.5000        7.3150e+017   2.85287641e-025    
   5.5000        8.3041e+017   2.83979191e-025    
   5.5000        9.4270e+017   2.82532034e-025    
   5.5000        1.0702e+018   2.80932433e-025    
   5.5000        1.2149e+018   2.79165675e-025    
   5.5000        1.3792e+018   2.77216098e-025    
   5.5000        1.5657e+018   2.75067153e-025    
   5.5000        1.7774e+018   2.72701519e-025    
   5.5000        2.0177e+018   2.70101271e-025    
   5.5000        2.2906e+018   2.67248124e-025    
   5.5000        2.6003e+018   2.64123767e-025    
   5.5000        2.9519e+018   2.60710296e-025    
   5.5000        3.3511e+018   2.56990753e-025    
   5.5000        3.8042e+018   2.52949770e-025    
   5.5000        4.3186e+018   2.48574323e-025    
   5.5000        4.9026e+018   2.43854556e-025    
   5.5000        5.5656e+018   2.38784661e-025    
   5.5000        6.3182e+018   2.33363760e-025    
   5.5000        7.1725e+018   2.27596737e-025    
   5.5000        8.1424e+018   2.21494947e-025    
   5.5000        9.2434e+018   2.15076731e-025    
   5.5000        1.0493e+019   2.08367671e-025    
   5.5000        1.1912e+019   2.01400511e-025    
   5.5000        1.3523e+019   1.94214714e-025    
   5.5000        1.5352e+019   1.86855637e-025    
   5.5000        1.7428e+019   1.79373331e-025    
   5.5000        1.9784e+019   1.71821041e-025    
   5.5000        2.2460e+019   1.64253467e-025    
