#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=20.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:25
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(20)' coupled to the particle 'H2'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   4.30501720e-028    
   5.5000        5.6761e+017   4.09398994e-028    
   5.5000        6.4437e+017   3.89352537e-028    
   5.5000        7.3150e+017   3.70305467e-028    
   5.5000        8.3041e+017   3.52202833e-028    
   5.5000        9.4270e+017   3.34992180e-028    
   5.5000        1.0702e+018   3.18624059e-028    
   5.5000        1.2149e+018   3.03052430e-028    
   5.5000        1.3792e+018   2.88234870e-028    
   5.5000        1.5657e+018   2.74132563e-028    
   5.5000        1.7774e+018   2.60710051e-028    
   5.5000        2.0177e+018   2.47934783e-028    
   5.5000        2.2906e+018   2.35776509e-028    
   5.5000        2.6003e+018   2.24206602e-028    
   5.5000        2.9519e+018   2.13197397e-028    
   5.5000        3.3511e+018   2.02721609e-028    
   5.5000        3.8042e+018   1.92751929e-028    
   5.5000        4.3186e+018   1.83260815e-028    
   5.5000        4.9026e+018   1.74220506e-028    
   5.5000        5.5656e+018   1.65603255e-028    
   5.5000        6.3182e+018   1.57381735e-028    
   5.5000        7.1725e+018   1.49529578e-028    
   5.5000        8.1424e+018   1.42021961e-028    
   5.5000        9.2434e+018   1.34836198e-028    
   5.5000        1.0493e+019   1.27952243e-028    
   5.5000        1.1912e+019   1.21353061e-028    
   5.5000        1.3523e+019   1.15024823e-028    
   5.5000        1.5352e+019   1.08956895e-028    
   5.5000        1.7428e+019   1.03141624e-028    
   5.5000        1.9784e+019   9.75739357e-029    
   5.5000        2.2460e+019   9.22507755e-029    
   5.5000        2.5497e+019   8.71704554e-029    
   5.5000        2.8944e+019   8.23319489e-029    
   5.5000        3.2858e+019   7.77342041e-029    
   5.5000        3.7301e+019   7.33755222e-029    
   5.5000        4.2345e+019   6.92530460e-029    
   5.5000        4.8071e+019   6.53623861e-029    
   5.5000        5.4572e+019   6.16973975e-029    
   5.5000        6.1951e+019   5.82501059e-029    
   5.5000        7.0328e+019   5.50107709e-029    
   5.5000        7.9838e+019   5.19680648e-029    
   5.5000        9.0634e+019   4.91093424e-029    
   5.5000        1.0289e+020   4.64209743e-029    
   5.5000        1.1680e+020   4.38887192e-029    
   5.5000        1.3260e+020   4.14981124e-029    
   5.5000        1.5053e+020   3.92348507e-029    
   5.5000        1.7088e+020   3.70851591e-029    
   5.5000        1.9399e+020   3.50361248e-029    
   5.5000        2.2022e+020   3.30759897e-029    
   5.5000        2.5000e+020   3.11943897e-029    
   5.6726        5.0000e+017   4.81547465e-028    
   5.6726        5.6761e+017   4.57877146e-028    
   5.6726        6.4437e+017   4.35393372e-028    
   5.6726        7.3150e+017   4.14032158e-028    
   5.6726        8.3041e+017   3.93731721e-028    
   5.6726        9.4270e+017   3.74433113e-028    
   5.6726        1.0702e+018   3.56080792e-028    
   5.6726        1.2149e+018   3.38623067e-028    
   5.6726        1.3792e+018   3.22012325e-028    
   5.6726        1.5657e+018   3.06205007e-028    
   5.6726        1.7774e+018   2.91161324e-028    
   5.6726        2.0177e+018   2.76844741e-028    
   5.6726        2.2906e+018   2.63221294e-028    
   5.6726        2.6003e+018   2.50258831e-028    
   5.6726        2.9519e+018   2.37926266e-028    
   5.6726        3.3511e+018   2.26192938e-028    
   5.6726        3.8042e+018   2.15028159e-028    
   5.6726        4.3186e+018   2.04400986e-028    
   5.6726        4.9026e+018   1.94280245e-028    
   5.6726        5.5656e+018   1.84634797e-028    
   5.6726        6.3182e+018   1.75433996e-028    
   5.6726        7.1725e+018   1.66648287e-028    
   5.6726        8.1424e+018   1.58249870e-028    
   5.6726        9.2434e+018   1.50213350e-028    
   5.6726        1.0493e+019   1.42516291e-028    
   5.6726        1.1912e+019   1.35139628e-028    
   5.6726        1.3523e+019   1.28067871e-028    
   5.6726        1.5352e+019   1.21289083e-028    
   5.6726        1.7428e+019   1.14794631e-028    
   5.6726        1.9784e+019   1.08578729e-028    
   5.6726        2.2460e+019   1.02637814e-028    
   5.6726        2.5497e+019   9.69698094e-029    
   5.6726        2.8944e+019   9.15733434e-029    
   5.6726        3.2858e+019   8.64469872e-029    
   5.6726        3.7301e+019   8.15885691e-029    
   5.6726        4.2345e+019   7.69946136e-029    
   5.6726        4.8071e+019   7.26599351e-029    
   5.6726        5.4572e+019   6.85773990e-029    
   5.6726        6.1951e+019   6.47378495e-029    
   5.6726        7.0328e+019   6.11301883e-029    
   5.6726        7.9838e+019   5.77415808e-029    
   5.6726        9.0634e+019   5.45577625e-029    
   5.6726        1.0289e+020   5.15634133e-029    
   5.6726        1.1680e+020   4.87425746e-029    
   5.6726        1.3260e+020   4.60790829e-029    
   5.6726        1.5053e+020   4.35569971e-029    
   5.6726        1.7088e+020   4.11610057e-029    
   5.6726        1.9399e+020   3.88767951e-029    
