#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=10.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:16
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(10)' coupled to the particle 'H2'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   5.48209142e-027    
   5.5000        5.6761e+017   5.21098164e-027    
   5.5000        6.4437e+017   4.95345098e-027    
   5.5000        7.3150e+017   4.70879177e-027    
   5.5000        8.3041e+017   4.47631526e-027    
   5.5000        9.4270e+017   4.25535963e-027    
   5.5000        1.0702e+018   4.04529749e-027    
   5.5000        1.2149e+018   3.84554176e-027    
   5.5000        1.3792e+018   3.65554901e-027    
   5.5000        1.5657e+018   3.47481992e-027    
   5.5000        1.7774e+018   3.30289664e-027    
   5.5000        2.0177e+018   3.13935746e-027    
   5.5000        2.2906e+018   2.98380950e-027    
   5.5000        2.6003e+018   2.83588037e-027    
   5.5000        2.9519e+018   2.69520986e-027    
   5.5000        3.3511e+018   2.56144288e-027    
   5.5000        3.8042e+018   2.43422423e-027    
   5.5000        4.3186e+018   2.31319608e-027    
   5.5000        4.9026e+018   2.19799818e-027    
   5.5000        5.5656e+018   2.08827071e-027    
   5.5000        6.3182e+018   1.98365949e-027    
   5.5000        7.1725e+018   1.88382264e-027    
   5.5000        8.1424e+018   1.78843814e-027    
   5.5000        9.2434e+018   1.69721116e-027    
   5.5000        1.0493e+019   1.60988043e-027    
   5.5000        1.1912e+019   1.52622299e-027    
   5.5000        1.3523e+019   1.44605660e-027    
   5.5000        1.5352e+019   1.36923966e-027    
   5.5000        1.7428e+019   1.29566853e-027    
   5.5000        1.9784e+019   1.22527244e-027    
   5.5000        2.2460e+019   1.15800659e-027    
   5.5000        2.5497e+019   1.09384380e-027    
   5.5000        2.8944e+019   1.03276577e-027    
   5.5000        3.2858e+019   9.74754360e-028    
   5.5000        3.7301e+019   9.19783809e-028    
   5.5000        4.2345e+019   8.67814275e-028    
   5.5000        4.8071e+019   8.18787119e-028    
   5.5000        5.4572e+019   7.72622066e-028    
   5.5000        6.1951e+019   7.29216253e-028    
   5.5000        7.0328e+019   6.88444985e-028    
   5.5000        7.9838e+019   6.50163945e-028    
   5.5000        9.0634e+019   6.14212548e-028    
   5.5000        1.0289e+020   5.80418085e-028    
   5.5000        1.1680e+020   5.48600367e-028    
   5.5000        1.3260e+020   5.18576556e-028    
   5.5000        1.5053e+020   4.90165976e-028    
   5.5000        1.7088e+020   4.63194667e-028    
   5.5000        1.9399e+020   4.37499561e-028    
   5.5000        2.2022e+020   4.12932110e-028    
   5.5000        2.5000e+020   3.89361275e-028    
   5.6726        5.0000e+017   6.11512057e-027    
   5.6726        5.6761e+017   5.81187077e-027    
   5.6726        6.4437e+017   5.52383304e-027    
   5.6726        7.3150e+017   5.25021337e-027    
   5.6726        8.3041e+017   4.99023934e-027    
   5.6726        9.4270e+017   4.74316915e-027    
   5.6726        1.0702e+018   4.50829996e-027    
   5.6726        1.2149e+018   4.28497436e-027    
   5.6726        1.3792e+018   4.07258406e-027    
   5.6726        1.5657e+018   3.87057021e-027    
   5.6726        1.7774e+018   3.67842040e-027    
   5.6726        2.0177e+018   3.49566261e-027    
   5.6726        2.2906e+018   3.32185693e-027    
   5.6726        2.6003e+018   3.15658621e-027    
   5.6726        2.9519e+018   2.99944686e-027    
   5.6726        3.3511e+018   2.85004093e-027    
   5.6726        3.8042e+018   2.70797039e-027    
   5.6726        4.3186e+018   2.57283435e-027    
   5.6726        4.9026e+018   2.44422937e-027    
   5.6726        5.5656e+018   2.32175277e-027    
   5.6726        6.3182e+018   2.20500840e-027    
   5.6726        7.1725e+018   2.09361415e-027    
   5.6726        8.1424e+018   1.98721033e-027    
   5.6726        9.2434e+018   1.88546777e-027    
   5.6726        1.0493e+019   1.78809488e-027    
   5.6726        1.1912e+019   1.69484277e-027    
   5.6726        1.3523e+019   1.60550788e-027    
   5.6726        1.5352e+019   1.51993168e-027    
   5.6726        1.7428e+019   1.43799765e-027    
   5.6726        1.9784e+019   1.35962548e-027    
   5.6726        2.2460e+019   1.28476330e-027    
   5.6726        2.5497e+019   1.21337845e-027    
   5.6726        2.8944e+019   1.14544770e-027    
   5.6726        3.2858e+019   1.08094765e-027    
   5.6726        3.7301e+019   1.01984615e-027    
   5.6726        4.2345e+019   9.62095276e-028    
   5.6726        4.8071e+019   9.07626151e-028    
   5.6726        5.4572e+019   8.56345967e-028    
   5.6726        6.1951e+019   8.08137033e-028    
   5.6726        7.0328e+019   7.62857716e-028    
   5.6726        7.9838e+019   7.20344994e-028    
   5.6726        9.0634e+019   6.80418237e-028    
   5.6726        1.0289e+020   6.42883867e-028    
   5.6726        1.1680e+020   6.07540531e-028    
   5.6726        1.3260e+020   5.74184483e-028    
   5.6726        1.5053e+020   5.42614912e-028    
   5.6726        1.7088e+020   5.12638980e-028    
   5.6726        1.9399e+020   4.84076412e-028    
   5.6726        2.2022e+020   4.56763474e-028    
   5.6726        2.5000e+020   4.30556217e-028    
   5.8506        5.0000e+017   6.82811550e-027    
   5.8506        5.6761e+017   6.48828998e-027    
   5.8506        6.4437e+017   6.16554583e-027    
   5.8506        7.3150e+017   5.85899014e-027    
   5.8506        8.3041e+017   5.56775466e-027    
   5.8506        9.4270e+017   5.29100601e-027    
   5.8506        1.0702e+018   5.02795494e-027    
   5.8506        1.2149e+018   4.77786352e-027    
   5.8506        1.3792e+018   4.54004918e-027    
   5.8506        1.5657e+018   4.31388493e-027    
   5.8506        1.7774e+018   4.09879592e-027    
   5.8506        2.0177e+018   3.89425250e-027    
   5.8506        2.2906e+018   3.69976097e-027    
   5.8506        2.6003e+018   3.51485303e-027    
   5.8506        2.9519e+018   3.33907554e-027    
   5.8506        3.3511e+018   3.17198160e-027    
   5.8506        3.8042e+018   3.01312434e-027    
   5.8506        4.3186e+018   2.86205379e-027    
   5.8506        4.9026e+018   2.71831731e-027    
   5.8506        5.5656e+018   2.58146337e-027    
   5.8506        6.3182e+018   2.45104796e-027    
   5.8506        7.1725e+018   2.32664308e-027    
   5.8506        8.1424e+018   2.20784593e-027    
   5.8506        9.2434e+018   2.09428798e-027    
   5.8506        1.0493e+019   1.98564271e-027    
   5.8506        1.1912e+019   1.88163123e-027    
   5.8506        1.3523e+019   1.78202502e-027    
   5.8506        1.5352e+019   1.68664559e-027    
   5.8506        1.7428e+019   1.59536086e-027    
   5.8506        1.9784e+019   1.50807875e-027    
   5.8506        2.2460e+019   1.42473839e-027    
   5.8506        2.5497e+019   1.34529990e-027    
   5.8506        2.8944e+019   1.26973349e-027    
   5.8506        3.2858e+019   1.19800890e-027    
   5.8506        3.7301e+019   1.13008598e-027    
   5.8506        4.2345e+019   1.06590689e-027    
   5.8506        4.8071e+019   1.00539066e-027    
