#
# Output file generated by Yacora 0.8.0
# =====================================
#   Filename: 'PopKoeff_n=9.txt'
#   Date of creation: 23. January 2009
#   Time of creation: 15:03:16
#   Used input file: 'H_6_12_2004.txt'
#   Performed calculation: Population Coefficient for state 'H(9)' coupled to the particle 'H2'
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 50 calculated values between 5.5000 and 25.0000
#              T_i: Fixed value 0.0000
#              T_n: Fixed value 0.0000
#              n_e: 50 calculated values between 5.0000e+017 and 2.5000e+020
#              n_i: Fixed value 0.0000
#              n_n: Fixed value 1.0000

#   Pressure: 
#              Not defined (set to zero)

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.5000        5.0000e+017   8.19466003e-027    
   5.5000        5.6761e+017   7.79025689e-027    
   5.5000        6.4437e+017   7.40586273e-027    
   5.5000        7.3150e+017   7.04047577e-027    
   5.5000        8.3041e+017   6.69311365e-027    
   5.5000        9.4270e+017   6.36282672e-027    
   5.5000        1.0702e+018   6.04871026e-027    
   5.5000        1.2149e+018   5.74991422e-027    
   5.5000        1.3792e+018   5.46564914e-027    
   5.5000        1.5657e+018   5.19518745e-027    
   5.5000        1.7774e+018   4.93786028e-027    
   5.5000        2.0177e+018   4.69304997e-027    
   5.5000        2.2906e+018   4.46017960e-027    
   5.5000        2.6003e+018   4.23870084e-027    
   5.5000        2.9519e+018   4.02808199e-027    
   5.5000        3.3511e+018   3.82779748e-027    
   5.5000        3.8042e+018   3.63732043e-027    
   5.5000        4.3186e+018   3.45611895e-027    
   5.5000        4.9026e+018   3.28365664e-027    
   5.5000        5.5656e+018   3.11939699e-027    
   5.5000        6.3182e+018   2.96281122e-027    
   5.5000        7.1725e+018   2.81338843e-027    
   5.5000        8.1424e+018   2.67064688e-027    
   5.5000        9.2434e+018   2.53414508e-027    
   5.5000        1.0493e+019   2.40349140e-027    
   5.5000        1.1912e+019   2.27835121e-027    
   5.5000        1.3523e+019   2.15845053e-027    
   5.5000        1.5352e+019   2.04357599e-027    
   5.5000        1.7428e+019   1.93357089e-027    
   5.5000        1.9784e+019   1.82832762e-027    
   5.5000        2.2460e+019   1.72777739e-027    
   5.5000        2.5497e+019   1.63187782e-027    
   5.5000        2.8944e+019   1.54059988e-027    
   5.5000        3.2858e+019   1.45391492e-027    
   5.5000        3.7301e+019   1.37178304e-027    
   5.5000        4.2345e+019   1.29414344e-027    
   5.5000        4.8071e+019   1.22090743e-027    
   5.5000        5.4572e+019   1.15195415e-027    
   5.5000        6.1951e+019   1.08712912e-027    
   5.5000        7.0328e+019   1.02624543e-027    
   5.5000        7.9838e+019   9.69086975e-028    
   5.5000        9.0634e+019   9.15413450e-028    
   5.5000        1.0289e+020   8.64966550e-028    
   5.5000        1.1680e+020   8.17476864e-028    
   5.5000        1.3260e+020   7.72671086e-028    
   5.5000        1.5053e+020   7.30279168e-028    
