SEQ='AL'     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 724641922.8   NPRNTI= 2   NPRNTF=19
   --------------------
   INDP         CODE                 S L   WI        WNP
   143       2.00E-44  1.41E-44  8.88E-45  6.29E-45  4.46E-45  2.84E-45  2.01E-45  1.41E-45  8.42E-46  5.34E-46
             3.10E-46  1.29E-46  5.93E-47  2.51E-47  7.30E-48  2.73E-48  9.99E-49  2.58E-49  9.20E-50
   144       3.59E-43  2.54E-43  1.61E-43  1.13E-43  8.01E-44  5.07E-44  3.59E-44  2.53E-44  1.52E-44  9.61E-45
             5.57E-45  2.32E-45  1.06E-45  4.48E-46  1.30E-46  4.89E-47  1.79E-47  4.62E-48  1.64E-48
   148       9.83E-48  6.92E-48  4.36E-48  2.93E-48  1.78E-48  8.93E-49  6.15E-49  4.49E-49  2.83E-49  1.86E-49
             1.12E-49  4.87E-50  2.29E-50  9.82E-51  2.89E-51  1.09E-51  3.98E-52  1.03E-52  3.67E-53
   151       2.49E-43  1.76E-43  1.11E-43  7.80E-44  5.46E-44  3.36E-44  2.27E-44  1.47E-44  7.52E-45  4.07E-45
             1.99E-45  6.68E-46  2.69E-46  1.03E-46  2.74E-47  9.86E-48  3.52E-48  8.96E-49  3.18E-49
   152       2.10E-47  1.45E-47  9.77E-48  7.02E-48  4.95E-48  3.01E-48  2.04E-48  1.40E-48  8.73E-49  5.87E-49
             3.55E-49  1.49E-49  6.74E-50  2.80E-50  8.01E-51  2.98E-51  1.08E-51  2.79E-52  9.93E-53
   157       2.65E-46  1.87E-46  1.18E-46  8.33E-47  5.86E-47  3.65E-47  2.51E-47  1.68E-47  9.01E-48  5.10E-48
             2.60E-48  9.11E-49  3.74E-49  1.45E-49  3.89E-50  1.41E-50  5.03E-51  1.28E-51  4.54E-52
   161       1.16E-15  8.18E-16  5.16E-16  3.63E-16  2.55E-16  1.57E-16  1.06E-16  6.91E-17  3.54E-17  1.92E-17
             9.43E-18  3.18E-18  1.28E-18  4.89E-19  1.30E-19  4.70E-20  1.68E-20  4.28E-21  1.52E-21
   165       1.10E-44  7.78E-45  4.91E-45  3.46E-45  2.42E-45  1.49E-45  1.01E-45  6.58E-46  3.37E-46  1.83E-46
             8.99E-47  3.03E-47  1.22E-47  4.66E-48  1.24E-48  4.48E-49  1.60E-49  4.07E-50  1.44E-50
   170       2.46E-47  1.74E-47  1.10E-47  7.75E-48  5.45E-48  3.39E-48  2.34E-48  1.57E-48  8.45E-49  4.80E-49
             2.45E-49  8.63E-50  3.55E-50  1.37E-50  3.70E-51  1.34E-51  4.79E-52  1.22E-52  4.32E-53
   174       3.69E-15  2.61E-15  1.64E-15  1.16E-15  8.12E-16  5.01E-16  3.40E-16  2.22E-16  1.15E-16  6.26E-17
             3.08E-17  1.04E-17  4.20E-18  1.61E-18  4.30E-19  1.55E-19  5.54E-20  1.41E-20  4.99E-21
   175       8.67E-43  6.13E-43  3.86E-43  2.72E-43  1.91E-43  1.17E-43  7.97E-44  5.21E-44  2.69E-44  1.47E-44
             7.23E-45  2.45E-45  9.87E-46  3.78E-46  1.01E-46  3.64E-47  1.30E-47  3.31E-48  1.17E-48
   176       2.30E-44  1.62E-44  1.02E-44  7.21E-45  5.05E-45  3.12E-45  2.12E-45  1.38E-45  7.14E-46  3.90E-46
             1.92E-46  6.49E-47  2.62E-47  1.00E-47  2.68E-48  9.65E-49  3.45E-49  8.78E-50  3.11E-50
   177       2.67E-45  1.89E-45  1.19E-45  8.42E-46  5.93E-46  3.71E-46  2.56E-46  1.72E-46  9.34E-47  5.33E-47
             2.73E-47  9.65E-48  3.98E-48  1.54E-48  4.15E-49  1.50E-49  5.37E-50  1.37E-50  4.85E-51
   178       4.79E-46  3.39E-46  2.14E-46  1.51E-46  1.06E-46  6.62E-47  4.58E-47  3.08E-47  1.67E-47  9.53E-48
             4.89E-48  1.73E-48  7.13E-49  2.77E-49  7.45E-50  2.70E-50  9.65E-51  2.46E-51  8.72E-52
   242       1.94E-12  1.37E-12  8.68E-13  6.14E-13  4.34E-13  2.75E-13  1.95E-13  1.38E-13  8.68E-14  6.07E-14
             4.19E-14  2.48E-14  1.60E-14  9.73E-15  4.57E-15  2.38E-15  1.15E-15  4.04E-16  1.72E-16
   255       7.23E-45  5.12E-45  3.25E-45  2.31E-45  1.66E-45  1.10E-45  8.32E-46  6.59E-46  5.21E-46  4.49E-46
             3.81E-46  2.83E-46  2.07E-46  1.37E-46  6.92E-47  3.71E-47  1.84E-47  6.57E-48  2.81E-48
   257       2.13E-42  1.51E-42  9.57E-43  6.82E-43  4.91E-43  3.25E-43  2.46E-43  1.95E-43  1.55E-43  1.34E-43
             1.14E-43  8.50E-44  6.19E-44  4.11E-44  2.07E-44  1.11E-44  5.53E-45  1.97E-45  8.44E-46
   259       6.95E-12  4.91E-12  3.11E-12  2.20E-12  1.55E-12  9.80E-13  6.91E-13  4.84E-13  2.96E-13  1.98E-13
             1.26E-13  6.21E-14  3.31E-14  1.62E-14  5.58E-15  2.31E-15  9.05E-16  2.49E-16  9.12E-17
   270       2.39E-43  1.69E-43  1.07E-43  7.66E-44  5.50E-44  3.64E-44  2.75E-44  2.16E-44  1.65E-44  1.34E-44
             1.03E-44  6.17E-45  3.64E-45  1.91E-45  6.99E-46  2.96E-46  1.18E-46  3.29E-47  1.21E-47
   271       1.42E-42  1.01E-42  6.41E-43  4.57E-43  3.29E-43  2.18E-43  1.64E-43  1.29E-43  9.89E-44  8.03E-44
             6.15E-44  3.69E-44  2.18E-44  1.15E-44  4.18E-45  1.77E-45  7.08E-46  1.97E-46  7.26E-47
   272       1.61E-19  1.14E-19  7.25E-20  5.17E-20  3.72E-20  2.48E-20  1.89E-20  1.52E-20  1.23E-20  1.08E-20
             9.36E-21  7.05E-21  5.17E-21  3.45E-21  1.75E-21  9.40E-22  4.67E-22  1.66E-22  7.14E-23
   273       1.27E-11  8.94E-12  5.65E-12  3.98E-12  2.80E-12  1.74E-12  1.19E-12  8.00E-13  4.40E-13  2.59E-13
             1.40E-13  5.40E-14  2.38E-14  9.79E-15  2.79E-15  1.03E-15  3.76E-16  9.69E-17  3.45E-17
   274       7.61E-19  5.39E-19  3.43E-19  2.44E-19  1.76E-19  1.16E-19  8.80E-20  6.93E-20  5.31E-20  4.32E-20
             3.31E-20  1.99E-20  1.18E-20  6.20E-21  2.27E-21  9.65E-22  3.86E-22  1.08E-22  3.96E-23
   275       3.24E-42  2.29E-42  1.46E-42  1.04E-42  7.47E-43  4.96E-43  3.76E-43  2.96E-43  2.28E-43  1.87E-43
             1.44E-43  8.65E-44  5.13E-44  2.70E-44  9.86E-45  4.18E-45  1.67E-45  4.65E-46  1.71E-46
   276       1.86E-41  1.32E-41  8.40E-42  5.99E-42  4.31E-42  2.86E-42  2.17E-42  1.71E-42  1.32E-42  1.08E-42
             8.31E-43  5.02E-43  2.97E-43  1.57E-43  5.72E-44  2.43E-44  9.70E-45  2.70E-45  9.94E-46
   277       2.79E-44  1.99E-44  1.27E-44  9.02E-45  6.48E-45  4.30E-45  3.26E-45  2.58E-45  2.00E-45  1.64E-45
             1.27E-45  7.67E-46  4.55E-46  2.40E-46  8.77E-47  3.73E-47  1.49E-47  4.15E-48  1.53E-48
   278       5.65E-20  4.00E-20  2.55E-20  1.82E-20  1.31E-20  8.66E-21  6.57E-21  5.19E-21  4.01E-21  3.27E-21
             2.52E-21  1.52E-21  9.02E-22  4.75E-22  1.74E-22  7.41E-23  2.96E-23  8.27E-24  3.05E-24
   279       1.10E-42  7.79E-43  4.95E-43  3.53E-43  2.54E-43  1.69E-43  1.28E-43  1.02E-43  7.89E-44  6.48E-44
             5.00E-44  3.03E-44  1.80E-44  9.47E-45  3.47E-45  1.47E-45  5.88E-46  1.64E-46  6.03E-47
   280       1.25E-11  8.84E-12  5.56E-12  3.90E-12  2.72E-12  1.64E-12  1.08E-12  6.79E-13  3.26E-13  1.68E-13
             7.90E-14  2.55E-14  1.00E-14  3.78E-15  1.00E-15  3.59E-16  1.28E-16  3.26E-17  1.15E-17
   281       6.23E-12  4.39E-12  2.75E-12  1.91E-12  1.31E-12  7.64E-13  4.78E-13  2.78E-13  1.17E-13  5.41E-14
             2.29E-14  6.65E-15  2.48E-15  9.02E-16  2.32E-16  8.27E-17  2.93E-17  7.43E-18  2.63E-18
   284       1.96E-20  1.39E-20  8.84E-21  6.31E-21  4.55E-21  3.03E-21  2.31E-21  1.84E-21  1.45E-21  1.20E-21
             9.35E-22  5.70E-22  3.40E-22  1.80E-22  6.62E-23  2.82E-23  1.13E-23  3.15E-24  1.16E-24
   285       2.32E-43  1.64E-43  1.04E-43  7.41E-44  5.30E-44  3.46E-44  2.55E-44  1.90E-44  1.27E-44  8.80E-45
             5.51E-45  2.47E-45  1.18E-45  5.12E-46  1.52E-46  5.74E-47  2.11E-47  5.47E-48  1.95E-48
   286       6.13E-46  4.33E-46  2.75E-46  1.96E-46  1.40E-46  9.15E-47  6.74E-47  5.03E-47  3.36E-47  2.33E-47
             1.46E-47  6.53E-48  3.10E-48  1.33E-48  3.93E-49  1.48E-49  5.41E-50  1.40E-50  5.00E-51
   287       1.30E-43  9.23E-44  5.86E-44  4.17E-44  2.98E-44  1.95E-44  1.44E-44  1.07E-44  7.21E-45  5.01E-45
             3.14E-45  1.41E-45  6.75E-46  2.93E-46  8.70E-47  3.29E-47  1.21E-47  3.13E-48  1.12E-48
   288       1.09E-19  7.70E-20  4.89E-20  3.48E-20  2.49E-20  1.63E-20  1.20E-20  9.00E-21  6.05E-21  4.20E-21
             2.64E-21  1.19E-21  5.68E-22  2.47E-22  7.33E-23  2.77E-23  1.02E-23  2.64E-24  9.40E-25
   292       1.51E-45  1.07E-45  6.76E-46  4.81E-46  3.44E-46  2.24E-46  1.65E-46  1.24E-46  8.33E-47  5.79E-47
             3.64E-47  1.63E-47  7.77E-48  3.35E-48  9.88E-49  3.72E-49  1.36E-49  3.53E-50  1.26E-50
   294       5.63E-46  3.98E-46  2.53E-46  1.80E-46  1.29E-46  8.39E-47  6.19E-47  4.64E-47  3.13E-47  2.18E-47
             1.37E-47  6.16E-48  2.93E-48  1.26E-48  3.73E-49  1.40E-49  5.14E-50  1.33E-50  4.74E-51
   296       1.33E-42  9.42E-43  5.99E-43  4.26E-43  3.05E-43  2.00E-43  1.48E-43  1.11E-43  7.48E-44  5.21E-44
             3.28E-44  1.48E-44  7.09E-45  3.08E-45  9.15E-46  3.46E-46  1.27E-46  3.30E-47  1.18E-47
   297       2.76E-42  1.96E-42  1.24E-42  8.85E-43  6.34E-43  4.15E-43  3.07E-43  2.30E-43  1.56E-43  1.09E-43
             6.86E-44  3.10E-44  1.48E-44  6.44E-45  1.92E-45  7.25E-46  2.66E-46  6.91E-47  2.46E-47
   298       2.63E-45  1.86E-45  1.18E-45  8.40E-46  6.02E-46  3.95E-46  2.93E-46  2.19E-46  1.48E-46  1.03E-46
             6.48E-47  2.92E-47  1.39E-47  6.04E-48  1.80E-48  6.79E-49  2.49E-49  6.47E-50  2.31E-50
   300       1.27E-20  9.00E-21  5.71E-21  4.07E-21  2.91E-21  1.91E-21  1.41E-21  1.06E-21  7.21E-22  5.04E-22
             3.18E-22  1.44E-22  6.89E-23  2.99E-23  8.91E-24  3.37E-24  1.24E-24  3.21E-25  1.14E-25
   301       2.45E-43  1.74E-43  1.10E-43  7.85E-44  5.63E-44  3.69E-44  2.73E-44  2.06E-44  1.40E-44  9.84E-45
             6.23E-45  2.83E-45  1.36E-45  5.90E-46  1.76E-46  6.64E-47  2.44E-47  6.33E-48  2.26E-48
   303       6.30E-19  4.46E-19  2.83E-19  2.02E-19  1.45E-19  9.48E-20  7.04E-20  5.32E-20  3.63E-20  2.55E-20
             1.62E-20  7.33E-21  3.52E-21  1.53E-21  4.56E-22  1.72E-22  6.33E-23  1.64E-23  5.86E-24
   304       2.37E-45  1.67E-45  1.06E-45  7.57E-46  5.43E-46  3.56E-46  2.64E-46  1.99E-46  1.35E-46  9.50E-47
             6.02E-47  2.72E-47  1.30E-47  5.61E-48  1.66E-48  6.24E-49  2.29E-49  5.92E-50  2.11E-50
   305       6.69E-44  4.73E-44  2.99E-44  2.12E-44  1.50E-44  9.52E-45  6.72E-45  4.65E-45  2.63E-45  1.54E-45
             8.02E-46  2.86E-46  1.18E-46  4.61E-47  1.24E-47  4.51E-48  1.61E-48  4.11E-49  1.46E-49
   306       1.07E-42  7.61E-43  4.83E-43  3.44E-43  2.47E-43  1.62E-43  1.21E-43  9.14E-44  6.27E-44  4.42E-44
             2.82E-44  1.28E-44  6.16E-45  2.68E-45  8.00E-46  3.03E-46  1.11E-46  2.89E-47  1.03E-47
   309       1.55E-19  1.09E-19  6.96E-20  4.95E-20  3.55E-20  2.34E-20  1.74E-20  1.32E-20  9.06E-21  6.39E-21
             4.07E-21  1.86E-21  8.93E-22  3.89E-22  1.16E-22  4.38E-23  1.61E-23  4.18E-24  1.49E-24
   312       1.20E-20  8.49E-21  5.37E-21  3.81E-21  2.70E-21  1.72E-21  1.21E-21  8.41E-22  4.78E-22  2.80E-22
             1.47E-22  5.24E-23  2.17E-23  8.45E-24  2.28E-24  8.27E-25  2.96E-25  7.55E-26  2.68E-26
   315       2.59E-45  1.83E-45  1.16E-45  8.22E-46  5.84E-46  3.71E-46  2.62E-46  1.81E-46  1.03E-46  6.05E-47
             3.17E-47  1.13E-47  4.70E-48  1.83E-48  4.94E-49  1.79E-49  6.40E-50  1.63E-50  5.79E-51
   316       1.65E-45  1.16E-45  7.39E-46  5.25E-46  3.74E-46  2.41E-46  1.74E-46  1.24E-46  7.50E-47  4.62E-47
             2.53E-47  9.49E-48  4.02E-48  1.59E-48  4.32E-49  1.57E-49  5.63E-50  1.44E-50  5.10E-51
   319       2.44E-43  1.72E-43  1.09E-43  7.73E-44  5.49E-44  3.50E-44  2.47E-44  1.72E-44  9.80E-45  5.76E-45
             3.01E-45  1.08E-45  4.48E-46  1.74E-46  4.71E-47  1.71E-47  6.11E-48  1.56E-48  5.52E-49
   320       1.22E-43  8.62E-44  5.46E-44  3.88E-44  2.77E-44  1.78E-44  1.29E-44  9.22E-45  5.58E-45  3.44E-45
             1.89E-45  7.09E-46  3.00E-46  1.18E-46  3.23E-47  1.17E-47  4.21E-48  1.07E-48  3.81E-49
   322       2.31E-19  1.63E-19  1.04E-19  7.40E-20  5.32E-20  3.50E-20  2.62E-20  2.00E-20  1.39E-20  9.88E-21
             6.33E-21  2.90E-21  1.40E-21  6.11E-22  1.82E-22  6.90E-23  2.54E-23  6.58E-24  2.35E-24
   323       6.35E-43  4.49E-43  2.85E-43  2.02E-43  1.43E-43  9.14E-44  6.49E-44  4.52E-44  2.59E-44  1.52E-44
             8.00E-45  2.87E-45  1.19E-45  4.64E-46  1.25E-46  4.54E-47  1.63E-47  4.15E-48  1.47E-48
   325       1.97E-43  1.40E-43  8.84E-44  6.26E-44  4.45E-44  2.84E-44  2.01E-44  1.40E-44  8.02E-45  4.73E-45
             2.48E-45  8.91E-46  3.70E-46  1.44E-46  3.89E-47  1.41E-47  5.05E-48  1.29E-48  4.57E-49
   328       3.12E-44  2.21E-44  1.40E-44  9.94E-45  7.09E-45  4.58E-45  3.31E-45  2.38E-45  1.45E-45  8.99E-46
             4.94E-46  1.86E-46  7.90E-47  3.12E-47  8.51E-48  3.09E-48  1.11E-48  2.83E-49  1.00E-49
   330       3.67E-19  2.60E-19  1.64E-19  1.17E-19  8.28E-20  5.28E-20  3.75E-20  2.62E-20  1.51E-20  8.90E-21
             4.69E-21  1.69E-21  7.01E-22  2.73E-22  7.39E-23  2.68E-23  9.59E-24  2.45E-24  8.67E-25
   331       1.47E-44  1.04E-44  6.62E-45  4.70E-45  3.36E-45  2.17E-45  1.57E-45  1.13E-45  6.88E-46  4.27E-46
             2.35E-46  8.86E-47  3.76E-47  1.49E-47  4.05E-48  1.47E-48  5.29E-49  1.35E-49  4.78E-50
   333       2.66E-44  1.88E-44  1.19E-44  8.48E-45  6.05E-45  3.91E-45  2.83E-45  2.04E-45  1.24E-45  7.73E-46
             4.26E-46  1.61E-46  6.82E-47  2.69E-47  7.35E-48  2.67E-48  9.59E-49  2.45E-49  8.68E-50
   341       7.10E-19  5.02E-19  3.18E-19  2.26E-19  1.60E-19  1.02E-19  7.29E-20  5.10E-20  2.94E-20  1.74E-20
             9.19E-21  3.31E-21  1.38E-21  5.37E-22  1.45E-22  5.27E-23  1.89E-23  4.81E-24  1.71E-24
   342       3.10E-44  2.19E-44  1.39E-44  9.84E-45  7.00E-45  4.47E-45  3.18E-45  2.22E-45  1.28E-45  7.59E-46
             4.00E-46  1.44E-46  5.99E-47  2.34E-47  6.32E-48  2.29E-48  8.21E-49  2.09E-49  7.42E-50
   343       3.29E-44  2.33E-44  1.48E-44  1.05E-44  7.51E-45  4.86E-45  3.53E-45  2.56E-45  1.57E-45  9.79E-46
             5.41E-46  2.05E-46  8.71E-47  3.44E-47  9.40E-48  3.42E-48  1.23E-48  3.13E-49  1.11E-49
   344       8.92E-20  6.31E-20  4.00E-20  2.84E-20  2.02E-20  1.29E-20  9.20E-21  6.46E-21  3.74E-21  2.22E-21
             1.18E-21  4.25E-22  1.77E-22  6.90E-23  1.87E-23  6.78E-24  2.43E-24  6.19E-25  2.20E-25
   345       2.36E-44  1.67E-44  1.06E-44  7.52E-45  5.37E-45  3.48E-45  2.53E-45  1.83E-45  1.13E-45  7.03E-46
             3.89E-46  1.47E-46  6.26E-47  2.48E-47  6.77E-48  2.46E-48  8.83E-49  2.25E-49  7.99E-50
   348       2.20E-42  1.55E-42  9.85E-43  6.99E-43  4.97E-43  3.18E-43  2.27E-43  1.59E-43  9.24E-44  5.49E-44
             2.91E-44  1.05E-44  4.37E-45  1.71E-45  4.62E-46  1.67E-46  6.00E-47  1.53E-47  5.42E-48
   351       8.24E-20  5.83E-20  3.69E-20  2.62E-20  1.87E-20  1.20E-20  8.61E-21  6.09E-21  3.57E-21  2.14E-21
             1.14E-21  4.15E-22  1.73E-22  6.78E-23  1.84E-23  6.66E-24  2.39E-24  6.09E-25  2.16E-25
   354       1.88E-42  1.33E-42  8.47E-43  6.03E-43  4.32E-43  2.83E-43  2.10E-43  1.60E-43  1.16E-43  9.10E-44
             7.00E-44  4.63E-44  3.16E-44  2.00E-44  9.70E-45  5.12E-45  2.51E-45  8.85E-46  3.77E-46
   355       6.44E-45  4.56E-45  2.89E-45  2.06E-45  1.47E-45  9.67E-46  7.19E-46  5.49E-46  3.98E-46  3.13E-46
             2.41E-46  1.60E-46  1.09E-46  6.91E-47  3.35E-47  1.77E-47  8.68E-48  3.06E-48  1.31E-48
   356       3.93E-44  2.78E-44  1.77E-44  1.26E-44  9.11E-45  6.01E-45  4.46E-45  3.40E-45  2.40E-45  1.80E-45
             1.27E-45  6.92E-46  3.87E-46  1.95E-46  6.85E-47  2.86E-47  1.13E-47  3.12E-48  1.15E-48
   357       1.99E-45  1.44E-45  9.15E-46  6.53E-46  4.70E-46  3.05E-46  2.22E-46  1.68E-46  1.22E-46  9.45E-47
             6.77E-47  3.68E-47  2.04E-47  1.02E-47  3.60E-48  1.50E-48  5.94E-49  1.64E-49  6.03E-50
   358       1.14E-16  8.07E-17  5.12E-17  3.65E-17  2.61E-17  1.71E-17  1.27E-17  9.60E-18  6.74E-18  5.02E-18
             3.52E-18  1.92E-18  1.08E-18  5.47E-19  1.94E-19  8.13E-20  3.22E-20  8.91E-21  3.27E-21
   359       6.43E-46  4.55E-46  2.90E-46  2.08E-46  1.53E-46  1.02E-46  7.63E-47  5.90E-47  4.21E-47  3.16E-47
             2.22E-47  1.19E-47  6.58E-48  3.27E-48  1.13E-48  4.66E-49  1.84E-49  5.07E-50  1.86E-50
   360       1.80E-17  1.28E-17  8.11E-18  5.77E-18  4.14E-18  2.71E-18  2.02E-18  1.53E-18  1.08E-18  8.09E-19
             5.69E-19  3.12E-19  1.75E-19  8.89E-20  3.16E-20  1.32E-20  5.24E-21  1.45E-21  5.33E-22
   361       6.36E-19  4.50E-19  2.86E-19  2.04E-19  1.47E-19  9.68E-20  7.27E-20  5.64E-20  4.19E-20  3.37E-20
             2.64E-20  1.78E-20  1.23E-20  7.83E-21  3.82E-21  2.02E-21  9.91E-22  3.50E-22  1.49E-22
   362       1.29E-45  9.17E-46  5.84E-46  4.17E-46  3.00E-46  1.99E-46  1.50E-46  1.17E-46  8.85E-47  7.20E-47
             5.70E-47  3.88E-47  2.68E-47  1.72E-47  8.39E-48  4.44E-48  2.18E-48  7.71E-49  3.29E-49
   363       5.12E-43  3.63E-43  2.32E-43  1.65E-43  1.17E-43  7.56E-44  5.50E-44  3.99E-44  2.49E-44  1.61E-44
             9.44E-45  3.95E-45  1.82E-45  7.68E-46  2.23E-46  8.36E-47  3.05E-47  7.89E-48  2.81E-48
   364       2.13E-47  1.51E-47  9.60E-48  6.84E-48  4.90E-48  3.20E-48  2.32E-48  1.67E-48  1.03E-48  6.53E-49
             3.70E-49  1.47E-49  6.49E-50  2.67E-50  7.57E-51  2.81E-51  1.02E-51  2.62E-52  9.33E-53
   365       2.52E-16  1.78E-16  1.13E-16  8.04E-17  5.73E-17  3.70E-17  2.67E-17  1.93E-17  1.20E-17  7.75E-18
             4.55E-18  1.90E-18  8.75E-19  3.69E-19  1.07E-19  4.02E-20  1.47E-20  3.79E-21  1.35E-21
   366       2.75E-44  1.96E-44  1.25E-44  8.88E-45  6.32E-45  4.06E-45  2.93E-45  2.13E-45  1.34E-45  8.66E-46
             5.10E-46  2.14E-46  9.85E-47  4.16E-47  1.21E-47  4.54E-48  1.66E-48  4.28E-49  1.53E-49
   367       8.26E-44  5.85E-44  3.72E-44  2.65E-44  1.89E-44  1.22E-44  8.85E-45  6.43E-45  4.02E-45  2.61E-45
             1.53E-45  6.43E-46  2.96E-46  1.25E-46  3.64E-47  1.36E-47  4.98E-48  1.29E-48  4.59E-49
   368      -1.88E-51 -9.58E-52  3.01E-53  1.46E-51  5.95E-51  2.49E-50  4.18E-50  5.66E-50  7.26E-50  5.55E-50
             3.03E-50  1.03E-50  4.10E-51  1.55E-51  4.09E-52  1.47E-52  5.23E-53  1.33E-53  4.71E-54
   369       2.54E-46  1.77E-46  1.11E-46  7.91E-47  5.65E-47  3.70E-47  2.71E-47  1.96E-47  1.20E-47  7.54E-48
             4.29E-48  1.74E-48  7.81E-49  3.25E-49  9.30E-50  3.46E-50  1.26E-50  3.24E-51  1.15E-51
   370       1.51E-18  1.07E-18  6.80E-19  4.84E-19  3.48E-19  2.30E-19  1.72E-19  1.33E-19  9.58E-20  7.30E-20
             5.21E-20  2.89E-20  1.64E-20  8.35E-21  2.97E-21  1.25E-21  4.95E-22  1.37E-22  5.04E-23
   371       1.47E-19  1.04E-19  6.60E-20  4.69E-20  3.35E-20  2.16E-20  1.57E-20  1.13E-20  7.07E-21  4.59E-21
             2.70E-21  1.13E-21  5.21E-22  2.20E-22  6.40E-23  2.40E-23  8.75E-24  2.26E-24  8.06E-25
   372       1.17E-12  8.25E-13  5.22E-13  3.69E-13  2.61E-13  1.65E-13  1.16E-13  8.21E-14  5.14E-14  3.57E-14
             2.44E-14  1.43E-14  9.14E-15  5.55E-15  2.60E-15  1.35E-15  6.54E-16  2.29E-16  9.71E-17
   373       4.03E-42  2.85E-42  1.80E-42  1.27E-42  8.94E-43  5.62E-43  3.90E-43  2.61E-43  1.39E-43  7.69E-44
             3.82E-44  1.30E-44  5.26E-45  2.01E-45  5.38E-46  1.94E-46  6.93E-47  1.76E-47  6.25E-48
   374       5.17E-46  3.66E-46  2.33E-46  1.66E-46  1.20E-46  7.97E-47  6.03E-47  4.70E-47  3.47E-47  2.69E-47
             1.95E-47  1.10E-47  6.24E-48  3.19E-48  1.13E-48  4.76E-49  1.89E-49  5.22E-50  1.92E-50
   375       3.46E-16  2.45E-16  1.55E-16  1.09E-16  7.72E-17  4.84E-17  3.35E-17  2.25E-17  1.20E-17  6.64E-18
             3.31E-18  1.13E-18  4.55E-19  1.74E-19  4.66E-20  1.68E-20  6.01E-21  1.53E-21  5.42E-22
   376       8.44E-46  5.96E-46  3.77E-46  2.67E-46  1.88E-46  1.18E-46  8.22E-47  5.54E-47  2.98E-47  1.67E-47
             8.42E-48  2.90E-48  1.18E-48  4.53E-49  1.21E-49  4.38E-50  1.56E-50  3.98E-51  1.41E-51
   377       1.28E-43  9.02E-44  5.70E-44  4.03E-44  2.85E-44  1.79E-44  1.24E-44  8.28E-45  4.41E-45  2.45E-45
             1.22E-45  4.16E-46  1.68E-46  6.44E-47  1.72E-47  6.21E-48  2.22E-48  5.65E-49  2.00E-49
   378       7.91E-48  5.59E-48  3.55E-48  2.53E-48  1.82E-48  1.21E-48  9.19E-49  7.19E-49  5.31E-49  4.11E-49
             2.98E-49  1.68E-49  9.61E-50  4.92E-50  1.76E-50  7.37E-51  2.92E-51  8.10E-52  2.97E-52
   379       3.85E-17  2.73E-17  1.73E-17  1.24E-17  8.90E-18  5.90E-18  4.46E-18  3.47E-18  2.55E-18  1.96E-18
             1.42E-18  7.94E-19  4.51E-19  2.31E-19  8.23E-20  3.46E-20  1.37E-20  3.81E-21  1.40E-21
   380       6.22E-47  4.40E-47  2.78E-47  1.97E-47  1.39E-47  8.74E-48  6.07E-48  4.10E-48  2.21E-48  1.24E-48
             6.26E-49  2.16E-49  8.78E-50  3.37E-50  9.04E-51  3.26E-51  1.17E-51  2.97E-52  1.05E-52
   381       4.81E-43  3.40E-43  2.15E-43  1.51E-43  1.07E-43  6.73E-44  4.68E-44  3.14E-44  1.68E-44  9.33E-45
             4.65E-45  1.58E-45  6.41E-46  2.45E-46  6.56E-47  2.37E-47  8.45E-48  2.15E-48  7.62E-49
   382       4.13E-12  2.92E-12  1.84E-12  1.30E-12  9.22E-13  5.82E-13  4.10E-13  2.87E-13  1.75E-13  1.16E-13
             7.34E-14  3.61E-14  1.92E-14  9.38E-15  3.22E-15  1.33E-15  5.22E-16  1.44E-16  5.26E-17
   383       2.82E-43  2.00E-43  1.27E-43  9.08E-44  6.55E-44  4.38E-44  3.34E-44  2.65E-44  2.05E-44  1.70E-44
             1.37E-44  9.45E-45  6.58E-45  4.23E-45  2.08E-45  1.10E-45  5.41E-46  1.91E-46  8.18E-47
   384       6.69E-47  4.66E-47  2.93E-47  2.08E-47  1.49E-47  9.50E-48  6.70E-48  4.58E-48  2.49E-48  1.40E-48
             7.08E-49  2.44E-49  9.92E-50  3.81E-50  1.02E-50  3.68E-51  1.31E-51  3.35E-52  1.19E-52
   385       1.20E-18  8.49E-19  5.37E-19  3.79E-19  2.68E-19  1.69E-19  1.17E-19  7.87E-20  4.21E-20  2.35E-20
             1.17E-20  4.01E-21  1.62E-21  6.22E-22  1.66E-22  6.00E-23  2.14E-23  5.46E-24  1.93E-24
   386       5.25E-18  3.71E-18  2.36E-18  1.68E-18  1.20E-18  7.80E-19  5.71E-19  4.19E-19  2.68E-19  1.77E-19
             1.06E-19  4.49E-20  2.08E-20  8.81E-21  2.57E-21  9.64E-22  3.52E-22  9.11E-23  3.25E-23
   387       7.88E-12  5.56E-12  3.51E-12  2.48E-12  1.74E-12  1.08E-12  7.42E-13  4.97E-13  2.73E-13  1.60E-13
             8.65E-14  3.33E-14  1.47E-14  6.02E-15  1.71E-15  6.36E-16  2.31E-16  5.96E-17  2.12E-17
   388       8.90E-44  6.31E-44  4.01E-44  2.87E-44  2.08E-44  1.39E-44  1.06E-44  8.46E-45  6.42E-45  5.07E-45
             3.74E-45  2.13E-45  1.22E-45  6.26E-46  2.24E-46  9.39E-47  3.73E-47  1.03E-47  3.79E-48
