SEQ='BE'     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 426200573.2   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 2.5)   630287.2 

   LS RESOLVED TERM INDEXING            BWNR= 469748931.7   NTRM= 246
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    99       2.31E-12  1.63E-12  1.02E-12  7.09E-13  4.86E-13  2.83E-13  1.77E-13  1.03E-13  4.33E-14  2.00E-14
             8.48E-15  2.46E-15  9.16E-16  3.33E-16  8.59E-17  3.06E-17  1.08E-17  2.75E-18  9.72E-19
   100       2.99E-12  2.11E-12  1.31E-12  9.03E-13  6.08E-13  3.38E-13  2.00E-13  1.08E-13  4.07E-14  1.74E-14
             6.94E-15  1.91E-15  6.96E-16  2.50E-16  6.39E-17  2.27E-17  8.02E-18  2.03E-18  7.19E-19
   101       9.98E-13  7.02E-13  4.37E-13  3.01E-13  2.03E-13  1.13E-13  6.66E-14  3.59E-14  1.36E-14  5.81E-15
             2.31E-15  6.36E-16  2.32E-16  8.33E-17  2.13E-17  7.55E-18  2.67E-18  6.77E-19  2.40E-19
   102       2.76E-12  1.95E-12  1.23E-12  8.59E-13  5.97E-13  3.60E-13  2.37E-13  1.48E-13  7.02E-14  3.58E-14
             1.66E-14  5.26E-15  2.05E-15  7.69E-16  2.02E-16  7.25E-17  2.58E-17  6.56E-18  2.32E-18
   135       8.11E-13  5.73E-13  3.62E-13  2.56E-13  1.81E-13  1.14E-13  7.95E-14  5.52E-14  3.35E-14  2.25E-14
             1.48E-14  8.05E-15  4.83E-15  2.73E-15  1.17E-15  5.73E-16  2.64E-16  8.73E-17  3.59E-17
   136       2.69E-13  1.90E-13  1.20E-13  8.49E-14  5.99E-14  3.76E-14  2.64E-14  1.83E-14  1.11E-14  7.49E-15
             4.92E-15  2.68E-15  1.61E-15  9.11E-16  3.90E-16  1.91E-16  8.79E-17  2.91E-17  1.20E-17
   137       2.66E-12  1.88E-12  1.19E-12  8.39E-13  5.91E-13  3.70E-13  2.57E-13  1.75E-13  1.02E-13  6.42E-14
             3.82E-14  1.71E-14  8.49E-15  3.89E-15  1.25E-15  4.97E-16  1.90E-16  5.09E-17  1.84E-17
   138       8.86E-13  6.26E-13  3.96E-13  2.79E-13  1.97E-13  1.23E-13  8.54E-14  5.84E-14  3.39E-14  2.14E-14
             1.27E-14  5.70E-15  2.83E-15  1.30E-15  4.17E-16  1.66E-16  6.32E-17  1.70E-17  6.14E-18
   139       4.62E-12  3.26E-12  2.06E-12  1.45E-12  1.02E-12  6.27E-13  4.27E-13  2.81E-13  1.49E-13  8.50E-14
             4.42E-14  1.62E-14  6.91E-15  2.76E-15  7.66E-16  2.81E-16  1.01E-16  2.60E-17  9.23E-18
   140       1.53E-12  1.08E-12  6.83E-13  4.81E-13  3.37E-13  2.08E-13  1.42E-13  9.34E-14  4.97E-14  2.83E-14
             1.47E-14  5.40E-15  2.30E-15  9.19E-16  2.55E-16  9.36E-17  3.38E-17  8.65E-18  3.07E-18
   141       6.07E-12  4.29E-12  2.70E-12  1.89E-12  1.31E-12  7.92E-13  5.20E-13  3.24E-13  1.53E-13  7.81E-14
             3.61E-14  1.14E-14  4.47E-15  1.67E-15  4.39E-16  1.57E-16  5.61E-17  1.42E-17  5.04E-18
   142       6.09E-12  4.29E-12  2.69E-12  1.87E-12  1.28E-12  7.46E-13  4.67E-13  2.71E-13  1.14E-13  5.27E-14
             2.23E-14  6.46E-15  2.41E-15  8.76E-16  2.26E-16  8.03E-17  2.85E-17  7.21E-18  2.55E-18
   143       2.03E-12  1.43E-12  8.96E-13  6.24E-13  4.28E-13  2.49E-13  1.56E-13  9.04E-14  3.80E-14  1.76E-14
             7.43E-15  2.15E-15  8.02E-16  2.92E-16  7.52E-17  2.68E-17  9.49E-18  2.40E-18  8.51E-19
   144       4.20E-12  2.95E-12  1.84E-12  1.27E-12  8.52E-13  4.74E-13  2.80E-13  1.51E-13  5.70E-14  2.44E-14
             9.72E-15  2.67E-15  9.74E-16  3.50E-16  8.94E-17  3.17E-17  1.12E-17  2.85E-18  1.01E-18
   145       1.40E-12  9.83E-13  6.12E-13  4.22E-13  2.84E-13  1.58E-13  9.34E-14  5.04E-14  1.90E-14  8.14E-15
             3.24E-15  8.91E-16  3.25E-16  1.17E-16  2.98E-17  1.06E-17  3.74E-18  9.48E-19  3.35E-19
   146       1.50E-12  1.05E-12  6.47E-13  4.40E-13  2.90E-13  1.52E-13  8.50E-14  4.27E-14  1.47E-14  5.96E-15
             2.28E-15  6.09E-16  2.19E-16  7.83E-17  1.99E-17  7.06E-18  2.50E-18  6.33E-19  2.24E-19
   147       4.98E-13  3.49E-13  2.16E-13  1.47E-13  9.65E-14  5.08E-14  2.83E-14  1.42E-14  4.90E-15  1.99E-15
             7.61E-16  2.03E-16  7.31E-17  2.61E-17  6.64E-18  2.35E-18  8.33E-19  2.11E-19  7.46E-20
   148       2.02E-12  1.43E-12  8.97E-13  6.29E-13  4.37E-13  2.64E-13  1.73E-13  1.08E-13  5.11E-14  2.60E-14
             1.20E-14  3.81E-15  1.49E-15  5.57E-16  1.46E-16  5.25E-17  1.87E-17  4.75E-18  1.68E-18
   187       5.76E-13  4.07E-13  2.57E-13  1.81E-13  1.28E-13  8.01E-14  5.59E-14  3.86E-14  2.32E-14  1.55E-14
             1.01E-14  5.45E-15  3.26E-15  1.84E-15  7.87E-16  3.84E-16  1.77E-16  5.85E-17  2.40E-17
   188       1.91E-13  1.35E-13  8.53E-14  6.02E-14  4.24E-14  2.66E-14  1.86E-14  1.28E-14  7.71E-15  5.15E-15
             3.36E-15  1.82E-15  1.09E-15  6.13E-16  2.62E-16  1.28E-16  5.89E-17  1.95E-17  8.01E-18
   189       1.89E-12  1.33E-12  8.42E-13  5.94E-13  4.18E-13  2.60E-13  1.80E-13  1.23E-13  7.06E-14  4.43E-14
             2.61E-14  1.17E-14  5.77E-15  2.64E-15  8.47E-16  3.36E-16  1.28E-16  3.44E-17  1.25E-17
   190       6.27E-13  4.43E-13  2.80E-13  1.97E-13  1.39E-13  8.67E-14  6.00E-14  4.08E-14  2.35E-14  1.47E-14
             8.71E-15  3.89E-15  1.92E-15  8.80E-16  2.82E-16  1.12E-16  4.28E-17  1.15E-17  4.16E-18
   191       3.30E-12  2.33E-12  1.47E-12  1.03E-12  7.24E-13  4.46E-13  3.03E-13  1.99E-13  1.05E-13  5.96E-14
             3.09E-14  1.13E-14  4.81E-15  1.92E-15  5.32E-16  1.95E-16  7.04E-17  1.80E-17  6.40E-18
   192       1.09E-12  7.73E-13  4.88E-13  3.43E-13  2.41E-13  1.48E-13  1.01E-13  6.61E-14  3.50E-14  1.98E-14
             1.03E-14  3.76E-15  1.60E-15  6.39E-16  1.77E-16  6.50E-17  2.34E-17  6.01E-18  2.13E-18
   193       4.51E-12  3.18E-12  2.00E-12  1.40E-12  9.76E-13  5.87E-13  3.85E-13  2.39E-13  1.13E-13  5.74E-14
             2.65E-14  8.39E-15  3.27E-15  1.22E-15  3.22E-16  1.15E-16  4.10E-17  1.04E-17  3.69E-18
   194       4.99E-12  3.52E-12  2.20E-12  1.53E-12  1.05E-12  6.11E-13  3.82E-13  2.22E-13  9.32E-14  4.30E-14
             1.82E-14  5.26E-15  1.96E-15  7.14E-16  1.84E-16  6.54E-17  2.32E-17  5.88E-18  2.08E-18
   195       1.66E-12  1.17E-12  7.35E-13  5.11E-13  3.51E-13  2.04E-13  1.27E-13  7.39E-14  3.11E-14  1.43E-14
             6.06E-15  1.75E-15  6.54E-16  2.38E-16  6.13E-17  2.18E-17  7.73E-18  1.96E-18  6.93E-19
   196       4.26E-12  2.99E-12  1.86E-12  1.28E-12  8.64E-13  4.80E-13  2.84E-13  1.53E-13  5.77E-14  2.47E-14
             9.84E-15  2.71E-15  9.86E-16  3.54E-16  9.05E-17  3.21E-17  1.14E-17  2.88E-18  1.02E-18
   197       1.42E-12  9.97E-13  6.21E-13  4.28E-13  2.88E-13  1.60E-13  9.47E-14  5.10E-14  1.92E-14  8.24E-15
             3.28E-15  9.02E-16  3.29E-16  1.18E-16  3.02E-17  1.07E-17  3.79E-18  9.60E-19  3.39E-19
   198       2.49E-12  1.75E-12  1.08E-12  7.33E-13  4.82E-13  2.54E-13  1.42E-13  7.11E-14  2.45E-14  9.93E-15
             3.80E-15  1.01E-15  3.65E-16  1.30E-16  3.32E-17  1.18E-17  4.16E-18  1.05E-18  3.72E-19
   199       8.30E-13  5.82E-13  3.59E-13  2.44E-13  1.61E-13  8.46E-14  4.72E-14  2.37E-14  8.17E-15  3.31E-15
             1.27E-15  3.38E-16  1.22E-16  4.35E-17  1.11E-17  3.92E-18  1.39E-18  3.51E-19  1.24E-19
   200       7.54E-13  5.27E-13  3.22E-13  2.15E-13  1.38E-13  6.83E-14  3.59E-14  1.69E-14  5.43E-15  2.12E-15
             7.91E-16  2.07E-16  7.42E-17  2.64E-17  6.70E-18  2.37E-18  8.39E-19  2.12E-19  7.51E-20
   201       2.51E-13  1.76E-13  1.07E-13  7.18E-14  4.59E-14  2.28E-14  1.20E-14  5.65E-15  1.81E-15  7.06E-16
             2.64E-16  6.91E-17  2.47E-17  8.80E-18  2.23E-18  7.91E-19  2.80E-19  7.08E-20  2.50E-20
   202       1.50E-12  1.06E-12  6.67E-13  4.67E-13  3.25E-13  1.95E-13  1.28E-13  7.96E-14  3.76E-14  1.91E-14
             8.83E-15  2.80E-15  1.09E-15  4.08E-16  1.07E-16  3.84E-17  1.37E-17  3.47E-18  1.23E-18


 -----------------------------------------
 PRTF= 1  TRMPRT= (2S)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     2       3.76E-11  2.66E-11  1.68E-11  1.19E-11  8.38E-12  5.28E-12  3.70E-12  2.58E-12  1.57E-12  1.05E-12
             6.80E-13  3.55E-13  2.04E-13  1.10E-13  4.43E-14  2.08E-14  9.31E-15  2.99E-15  1.21E-15
     3       1.97E-11  1.39E-11  8.80E-12  6.21E-12  4.37E-12  2.73E-12  1.89E-12  1.29E-12  7.39E-13  4.62E-13
             2.73E-13  1.24E-13  6.33E-14  3.07E-14  1.09E-14  4.76E-15  2.00E-15  6.07E-16  2.38E-16
     4       1.49E-11  1.05E-11  6.63E-12  4.67E-12  3.28E-12  2.02E-12  1.38E-12  9.17E-13  5.01E-13  2.98E-13
             1.66E-13  7.01E-14  3.42E-14  1.59E-14  5.42E-15  2.31E-15  9.51E-16  2.83E-16  1.10E-16
     5       1.20E-11  8.46E-12  5.33E-12  3.74E-12  2.61E-12  1.59E-12  1.07E-12  6.92E-13  3.60E-13  2.05E-13
             1.10E-13  4.38E-14  2.07E-14  9.35E-15  3.10E-15  1.30E-15  5.29E-16  1.56E-16  6.01E-17
     6       1.00E-11  7.08E-12  4.45E-12  3.12E-12  2.16E-12  1.30E-12  8.57E-13  5.41E-13  2.70E-13  1.48E-13
             7.65E-14  2.94E-14  1.35E-14  6.00E-15  1.95E-15  8.08E-16  3.26E-16  9.51E-17  3.65E-17
     7       8.64E-12  6.09E-12  3.82E-12  2.67E-12  1.84E-12  1.09E-12  7.04E-13  4.33E-13  2.08E-13  1.11E-13
             5.58E-14  2.08E-14  9.39E-15  4.10E-15  1.31E-15  5.39E-16  2.16E-16  6.26E-17  2.40E-17
     8       7.58E-12  5.34E-12  3.34E-12  2.32E-12  1.59E-12  9.28E-13  5.89E-13  3.54E-13  1.64E-13  8.54E-14
             4.20E-14  1.53E-14  6.80E-15  2.93E-15  9.28E-16  3.78E-16  1.51E-16  4.35E-17  1.66E-17
     9       6.75E-12  4.75E-12  2.97E-12  2.05E-12  1.40E-12  8.01E-13  4.99E-13  2.94E-13  1.32E-13  6.74E-14
             3.25E-14  1.16E-14  5.09E-15  2.18E-15  6.82E-16  2.76E-16  1.10E-16  3.15E-17  1.20E-17
    10       6.09E-12  4.28E-12  2.66E-12  1.84E-12  1.24E-12  6.99E-13  4.28E-13  2.47E-13  1.08E-13  5.42E-14
             2.57E-14  9.02E-15  3.92E-15  1.66E-15  5.17E-16  2.08E-16  8.25E-17  2.36E-17  8.97E-18
    11       5.54E-12  3.89E-12  2.41E-12  1.66E-12  1.11E-12  6.15E-13  3.71E-13  2.10E-13  8.99E-14  4.43E-14
             2.07E-14  7.16E-15  3.09E-15  1.30E-15  4.01E-16  1.61E-16  6.37E-17  1.82E-17  6.89E-18
    12       5.08E-12  3.57E-12  2.20E-12  1.50E-12  9.99E-13  5.45E-13  3.24E-13  1.80E-13  7.56E-14  3.67E-14
             1.70E-14  5.80E-15  2.48E-15  1.04E-15  3.19E-16  1.28E-16  5.02E-17  1.43E-17  5.41E-18
    13       4.69E-12  3.29E-12  2.02E-12  1.37E-12  9.05E-13  4.87E-13  2.85E-13  1.56E-13  6.42E-14  3.08E-14
             1.41E-14  4.76E-15  2.03E-15  8.44E-16  2.57E-16  1.03E-16  4.04E-17  1.14E-17  4.33E-18
    14       4.36E-12  3.05E-12  1.87E-12  1.26E-12  8.25E-13  4.37E-13  2.52E-13  1.36E-13  5.51E-14  2.61E-14
             1.19E-14  3.96E-15  1.68E-15  6.95E-16  2.11E-16  8.41E-17  3.30E-17  9.33E-18  3.53E-18
    15       4.08E-12  2.85E-12  1.74E-12  1.17E-12  7.57E-13  3.95E-13  2.24E-13  1.20E-13  4.77E-14  2.24E-14
             1.01E-14  3.34E-15  1.41E-15  5.80E-16  1.75E-16  6.97E-17  2.73E-17  7.72E-18  2.93E-18
    16       3.83E-12  2.67E-12  1.62E-12  1.08E-12  6.96E-13  3.57E-13  2.01E-13  1.06E-13  4.15E-14  1.93E-14
             8.62E-15  2.83E-15  1.19E-15  4.89E-16  1.47E-16  5.84E-17  2.28E-17  6.45E-18  2.44E-18
    17       3.39E-12  2.36E-12  1.42E-12  9.37E-13  5.92E-13  2.95E-13  1.62E-13  8.37E-14  3.20E-14  1.47E-14
             6.47E-15  2.10E-15  8.74E-16  3.58E-16  1.07E-16  4.23E-17  1.65E-17  4.64E-18  1.75E-18
    18       3.05E-12  2.11E-12  1.26E-12  8.21E-13  5.10E-13  2.48E-13  1.34E-13  6.77E-14  2.53E-14  1.15E-14
             5.01E-15  1.61E-15  6.65E-16  2.70E-16  8.06E-17  3.17E-17  1.23E-17  3.46E-18  1.30E-18
    19       2.77E-12  1.91E-12  1.13E-12  7.25E-13  4.44E-13  2.11E-13  1.12E-13  5.56E-14  2.04E-14  9.14E-15
             3.96E-15  1.26E-15  5.18E-16  2.10E-16  6.22E-17  2.44E-17  9.47E-18  2.66E-18  1.00E-18
    20       2.41E-12  1.65E-12  9.62E-13  6.09E-13  3.65E-13  1.68E-13  8.68E-14  4.24E-14  1.52E-14  6.72E-15
             2.88E-15  9.06E-16  3.70E-16  1.49E-16  4.39E-17  1.72E-17  6.65E-18  1.86E-18  7.00E-19
    21       2.06E-12  1.40E-12  7.96E-13  4.93E-13  2.87E-13  1.28E-13  6.43E-14  3.07E-14  1.08E-14  4.68E-15
             1.98E-15  6.16E-16  2.50E-16  9.99E-17  2.93E-17  1.14E-17  4.40E-18  1.23E-18  4.61E-19
    22       1.68E-12  1.12E-12  6.19E-13  3.71E-13  2.09E-13  8.86E-14  4.32E-14  2.01E-14  6.86E-15  2.93E-15
             1.22E-15  3.76E-16  1.51E-16  6.01E-17  1.75E-17  6.78E-18  2.60E-18  7.23E-19  2.71E-19
    23       1.48E-12  9.81E-13  5.31E-13  3.12E-13  1.72E-13  7.12E-14  3.42E-14  1.57E-14  5.27E-15  2.23E-15
             9.26E-16  2.82E-16  1.13E-16  4.47E-17  1.30E-17  5.02E-18  1.92E-18  5.33E-19  2.00E-19
    24       1.26E-12  8.18E-13  4.30E-13  2.46E-13  1.32E-13  5.29E-14  2.49E-14  1.12E-14  3.70E-15  1.55E-15
             6.39E-16  1.93E-16  7.68E-17  3.03E-17  8.73E-18  3.37E-18  1.29E-18  3.56E-19  1.33E-19
    25       1.14E-12  7.32E-13  3.77E-13  2.13E-13  1.12E-13  4.42E-14  2.05E-14  9.15E-15  2.99E-15  1.25E-15
             5.11E-16  1.53E-16  6.09E-17  2.40E-17  6.89E-18  2.66E-18  1.02E-18  2.80E-19  1.04E-19
    26       9.87E-13  6.26E-13  3.14E-13  1.73E-13  8.96E-14  3.44E-14  1.57E-14  6.93E-15  2.24E-15  9.27E-16
             3.77E-16  1.13E-16  4.45E-17  1.75E-17  5.00E-18  1.92E-18  7.34E-19  2.02E-19  7.52E-20
    27       8.66E-13  5.40E-13  2.65E-13  1.43E-13  7.28E-14  2.73E-14  1.24E-14  5.39E-15  1.72E-15  7.09E-16
             2.87E-16  8.51E-17  3.36E-17  1.31E-17  3.75E-18  1.44E-18  5.48E-19  1.51E-19  5.60E-20
    28       7.23E-13  4.41E-13  2.09E-13  1.10E-13  5.47E-14  2.00E-14  8.91E-15  3.84E-15  1.21E-15  4.94E-16
             1.99E-16  5.86E-17  2.30E-17  8.98E-18  2.56E-18  9.79E-19  3.72E-19  1.02E-19  3.78E-20
    29       5.92E-13  3.52E-13  1.61E-13  8.26E-14  4.00E-14  1.43E-14  6.26E-15  2.66E-15  8.30E-16  3.37E-16
             1.35E-16  3.94E-17  1.54E-17  5.99E-18  1.70E-18  6.50E-19  2.46E-19  6.75E-20  2.51E-20
    30       4.35E-13  2.49E-13  1.08E-13  5.36E-14  2.52E-14  8.68E-15  3.73E-15  1.56E-15  4.79E-16  1.92E-16
             7.63E-17  2.22E-17  8.63E-18  3.34E-18  9.42E-19  3.59E-19  1.36E-19  3.71E-20  1.37E-20
    31       3.50E-13  1.96E-13  8.20E-14  3.97E-14  1.83E-14  6.19E-15  2.63E-15  1.09E-15  3.32E-16  1.32E-16
             5.23E-17  1.51E-17  5.86E-18  2.26E-18  6.36E-19  2.42E-19  9.13E-20  2.49E-20  9.21E-21
    32       2.54E-13  1.36E-13  5.46E-14  2.57E-14  1.16E-14  3.82E-15  1.60E-15  6.56E-16  1.97E-16  7.80E-17
             3.06E-17  8.79E-18  3.39E-18  1.30E-18  3.66E-19  1.39E-19  5.23E-20  1.42E-20  5.24E-21
    33       1.97E-13  1.03E-13  4.00E-14  1.85E-14  8.17E-15  2.65E-15  1.10E-15  4.47E-16  1.33E-16  5.25E-17
             2.05E-17  5.87E-18  2.26E-18  8.67E-19  2.42E-19  9.17E-20  3.45E-20  9.35E-21  3.44E-21
    34       1.34E-13  6.75E-14  2.51E-14  1.13E-14  4.89E-15  1.55E-15  6.37E-16  2.56E-16  7.55E-17  2.96E-17
             1.15E-17  3.27E-18  1.25E-18  4.79E-19  1.33E-19  5.04E-20  1.89E-20  5.13E-21  1.89E-21
    35       9.80E-14  4.81E-14  1.74E-14  7.68E-15  3.28E-15  1.03E-15  4.17E-16  1.67E-16  4.88E-17  1.90E-17
             7.37E-18  2.09E-18  7.99E-19  3.04E-19  8.45E-20  3.19E-20  1.20E-20  3.23E-21  1.19E-21
    36       5.97E-14  2.82E-14  9.80E-15  4.23E-15  1.77E-15  5.45E-16  2.19E-16  8.66E-17  2.51E-17  9.73E-18
             3.75E-18  1.05E-18  4.02E-19  1.53E-19  4.23E-20  1.59E-20  5.95E-21  1.60E-21  5.89E-22
    37       4.22E-14  1.95E-14  6.62E-15  2.82E-15  1.17E-15  3.55E-16  1.42E-16  5.58E-17  1.61E-17  6.21E-18
             2.38E-18  6.68E-19  2.54E-19  9.64E-20  2.66E-20  1.00E-20  3.73E-21  1.00E-21  3.68E-22
    38       2.47E-14  1.11E-14  3.65E-15  1.52E-15  6.23E-16  1.86E-16  7.37E-17  2.88E-17  8.23E-18  3.17E-18
             1.21E-18  3.38E-19  1.28E-19  4.84E-20  1.33E-20  5.00E-21  1.86E-21  5.01E-22  1.84E-22
    39       1.66E-14  7.32E-15  2.36E-15  9.76E-16  3.96E-16  1.17E-16  4.61E-17  1.80E-17  5.10E-18  1.96E-18
             7.46E-19  2.07E-19  7.85E-20  2.96E-20  8.13E-21  3.04E-21  1.13E-21  3.04E-22  1.12E-22
    40       8.75E-15  3.76E-15  1.18E-15  4.82E-16  1.93E-16  5.66E-17  2.21E-17  8.55E-18  2.41E-18  9.21E-19
             3.50E-19  9.69E-20  3.66E-20  1.38E-20  3.77E-21  1.41E-21  5.23E-22  1.40E-22  5.12E-23
    41       6.08E-15  2.59E-15  8.05E-16  3.26E-16  1.30E-16  3.78E-17  1.47E-17  5.67E-18  1.60E-18  6.08E-19
             2.31E-19  6.37E-20  2.40E-20  9.02E-21  2.47E-21  9.20E-22  3.42E-22  9.13E-23  3.34E-23
    42       3.56E-15  1.50E-15  4.60E-16  1.85E-16  7.32E-17  2.12E-17  8.20E-18  3.15E-18  8.84E-19  3.36E-19
             1.27E-19  3.50E-20  1.32E-20  4.95E-21  1.35E-21  5.03E-22  1.87E-22  4.99E-23  1.83E-23

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     2       6.82E-11  4.82E-11  3.05E-11  2.15E-11  1.52E-11  9.53E-12  6.65E-12  4.59E-12  2.72E-12  1.76E-12
             1.07E-12  4.94E-13  2.50E-13  1.17E-13  3.81E-14  1.52E-14  5.85E-15  1.58E-15  5.72E-16
     3       6.00E-11  4.24E-11  2.68E-11  1.89E-11  1.33E-11  8.30E-12  5.75E-12  3.91E-12  2.25E-12  1.40E-12
             8.26E-13  3.74E-13  1.91E-13  9.25E-14  3.29E-14  1.43E-14  6.03E-15  1.82E-15  7.15E-16
     4       4.50E-11  3.18E-11  2.00E-11  1.41E-11  9.89E-12  6.11E-12  4.17E-12  2.77E-12  1.51E-12  8.97E-13
             5.01E-13  2.11E-13  1.03E-13  4.77E-14  1.63E-14  6.93E-15  2.86E-15  8.50E-16  3.30E-16
     5       3.61E-11  2.55E-11  1.60E-11  1.13E-11  7.87E-12  4.80E-12  3.22E-12  2.08E-12  1.08E-12  6.17E-13
             3.30E-13  1.32E-13  6.21E-14  2.81E-14  9.31E-15  3.90E-15  1.59E-15  4.67E-16  1.80E-16
     6       3.02E-11  2.13E-11  1.34E-11  9.38E-12  6.51E-12  3.92E-12  2.58E-12  1.63E-12  8.10E-13  4.45E-13
             2.30E-13  8.84E-14  4.06E-14  1.80E-14  5.86E-15  2.42E-15  9.79E-16  2.85E-16  1.10E-16
     7       2.60E-11  1.83E-11  1.15E-11  8.01E-12  5.53E-12  3.28E-12  2.12E-12  1.30E-12  6.24E-13  3.33E-13
             1.67E-13  6.24E-14  2.82E-14  1.23E-14  3.94E-15  1.62E-15  6.49E-16  1.88E-16  7.19E-17
     8       2.28E-11  1.60E-11  1.00E-11  6.98E-12  4.78E-12  2.79E-12  1.77E-12  1.06E-12  4.93E-13  2.57E-13
             1.26E-13  4.59E-14  2.04E-14  8.80E-15  2.78E-15  1.13E-15  4.53E-16  1.30E-16  4.98E-17
     9       2.03E-11  1.43E-11  8.91E-12  6.17E-12  4.19E-12  2.41E-12  1.50E-12  8.82E-13  3.97E-13  2.02E-13
             9.76E-14  3.48E-14  1.53E-14  6.53E-15  2.05E-15  8.29E-16  3.30E-16  9.45E-17  3.60E-17
    10       1.83E-11  1.28E-11  8.00E-12  5.51E-12  3.72E-12  2.10E-12  1.29E-12  7.42E-13  3.25E-13  1.63E-13
             7.72E-14  2.71E-14  1.18E-14  4.99E-15  1.55E-15  6.25E-16  2.48E-16  7.08E-17  2.69E-17
    11       1.66E-11  1.17E-11  7.24E-12  4.97E-12  3.33E-12  1.85E-12  1.11E-12  6.30E-13  2.70E-13  1.33E-13
             6.22E-14  2.15E-14  9.28E-15  3.90E-15  1.20E-15  4.84E-16  1.91E-16  5.45E-17  2.07E-17
    12       1.53E-11  1.07E-11  6.61E-12  4.51E-12  3.00E-12  1.64E-12  9.71E-13  5.41E-13  2.27E-13  1.10E-13
             5.10E-14  1.74E-14  7.45E-15  3.12E-15  9.56E-16  3.83E-16  1.51E-16  4.28E-17  1.62E-17
    13       1.41E-11  9.87E-12  6.08E-12  4.12E-12  2.72E-12  1.46E-12  8.54E-13  4.69E-13  1.93E-13  9.24E-14
             4.23E-14  1.43E-14  6.08E-15  2.53E-15  7.72E-16  3.08E-16  1.21E-16  3.43E-17  1.30E-17
    14       1.31E-11  9.15E-12  5.61E-12  3.79E-12  2.47E-12  1.31E-12  7.56E-13  4.09E-13  1.65E-13  7.83E-14
             3.56E-14  1.19E-14  5.03E-15  2.09E-15  6.33E-16  2.52E-16  9.89E-17  2.80E-17  1.06E-17
    15       1.22E-11  8.55E-12  5.22E-12  3.51E-12  2.27E-12  1.18E-12  6.74E-13  3.59E-13  1.43E-13  6.71E-14
             3.02E-14  1.00E-14  4.22E-15  1.74E-15  5.26E-16  2.09E-16  8.18E-17  2.32E-17  8.78E-18
    16       1.15E-11  8.01E-12  4.87E-12  3.25E-12  2.09E-12  1.07E-12  6.02E-13  3.17E-13  1.24E-13  5.79E-14
             2.59E-14  8.50E-15  3.56E-15  1.47E-15  4.42E-16  1.75E-16  6.84E-17  1.94E-17  7.33E-18
    17       1.02E-11  7.07E-12  4.26E-12  2.81E-12  1.78E-12  8.87E-13  4.87E-13  2.51E-13  9.60E-14  4.40E-14
             1.94E-14  6.30E-15  2.62E-15  1.07E-15  3.21E-16  1.27E-16  4.94E-17  1.39E-17  5.25E-18
    18       9.15E-12  6.33E-12  3.78E-12  2.46E-12  1.53E-12  7.45E-13  4.01E-13  2.03E-13  7.61E-14  3.44E-14
             1.50E-14  4.82E-15  1.99E-15  8.11E-16  2.42E-16  9.52E-17  3.70E-17  1.04E-17  3.91E-18
    19       8.30E-12  5.72E-12  3.38E-12  2.18E-12  1.33E-12  6.33E-13  3.35E-13  1.67E-13  6.13E-14  2.74E-14
             1.19E-14  3.78E-15  1.55E-15  6.29E-16  1.87E-16  7.33E-17  2.84E-17  7.97E-18  3.01E-18
    20       7.24E-12  4.96E-12  2.89E-12  1.83E-12  1.09E-12  5.04E-13  2.60E-13  1.27E-13  4.57E-14  2.02E-14
             8.64E-15  2.72E-15  1.11E-15  4.47E-16  1.32E-16  5.16E-17  1.99E-17  5.58E-18  2.10E-18
    21       6.18E-12  4.19E-12  2.39E-12  1.48E-12  8.62E-13  3.83E-13  1.93E-13  9.20E-14  3.23E-14  1.40E-14
             5.94E-15  1.85E-15  7.49E-16  3.00E-16  8.78E-17  3.42E-17  1.32E-17  3.68E-18  1.38E-18
    22       5.03E-12  3.36E-12  1.86E-12  1.11E-12  6.27E-13  2.66E-13  1.30E-13  6.03E-14  2.06E-14  8.80E-15
             3.67E-15  1.13E-15  4.53E-16  1.80E-16  5.24E-17  2.03E-17  7.81E-18  2.17E-18  8.14E-19
    23       4.45E-12  2.94E-12  1.59E-12  9.36E-13  5.16E-13  2.14E-13  1.03E-13  4.70E-14  1.58E-14  6.70E-15
             2.78E-15  8.46E-16  3.39E-16  1.34E-16  3.89E-17  1.51E-17  5.77E-18  1.60E-18  5.99E-19
    24       3.77E-12  2.46E-12  1.29E-12  7.39E-13  3.97E-13  1.59E-13  7.47E-14  3.36E-14  1.11E-14  4.66E-15
             1.92E-15  5.78E-16  2.30E-16  9.08E-17  2.62E-17  1.01E-17  3.87E-18  1.07E-18  3.99E-19
    25       3.41E-12  2.20E-12  1.13E-12  6.38E-13  3.37E-13  1.32E-13  6.16E-14  2.75E-14  8.98E-15  3.75E-15
             1.53E-15  4.60E-16  1.83E-16  7.19E-17  2.07E-17  7.97E-18  3.05E-18  8.40E-19  3.13E-19
