SEQ='B '     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 469748931.9   NPRNTI= 2   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2                 (1)0( 0.0)        0.0 
     2          2S1 2P1             (3)1( 4.0)   571855.3 
     3          2S1 2P1             (1)1( 1.0)  1096879.4*
     4          2P2                 (3)1( 4.0)  1470156.1*
     5          2P2                 (1)2( 2.0)  1653649.1*
     6          2P2                 (1)0( 0.0)  2036068.3*

   LS RESOLVED TERM INDEXING            BWNR= 511255702.8   NTRM= 289
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
 PRTF= 5  TRMPRT= (1D)  SPNPRT= 1  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     3       2.87E-16  2.03E-16  1.28E-16  9.07E-17  6.40E-17  4.02E-17  2.81E-17  1.94E-17  1.15E-17  7.44E-18
             4.52E-18  2.08E-18  1.05E-18  4.87E-19  1.58E-19  6.32E-20  2.42E-20  6.52E-21  2.37E-21
     4       1.02E-16  7.24E-17  4.57E-17  3.21E-17  2.25E-17  1.39E-17  9.43E-18  6.18E-18  3.23E-18  1.81E-18
             9.20E-19  3.29E-19  1.39E-19  5.50E-20  1.53E-20  5.61E-21  2.03E-21  5.22E-22  1.86E-22
     5       1.42E-17  1.01E-17  6.37E-18  4.51E-18  3.19E-18  2.01E-18  1.41E-18  9.64E-19  5.38E-19  3.15E-19
             1.68E-19  6.33E-20  2.76E-20  1.13E-20  3.25E-21  1.22E-21  4.47E-22  1.16E-22  4.16E-23
     6       1.96E-18  1.39E-18  8.86E-19  6.34E-19  4.58E-19  3.03E-19  2.25E-19  1.65E-19  1.00E-19  6.17E-20
             3.41E-20  1.33E-20  5.91E-21  2.46E-21  7.15E-22  2.70E-22  9.95E-23  2.60E-23  9.30E-24
     7       2.60E-19  1.85E-19  1.20E-19  8.79E-20  6.63E-20  4.87E-20  4.01E-20  3.27E-20  2.23E-20  1.46E-20
             8.35E-21  3.35E-21  1.51E-21  6.33E-22  1.86E-22  7.03E-23  2.60E-23  6.79E-24  2.43E-24
     8       2.67E-20  1.93E-20  1.30E-20  1.02E-20  8.56E-21  7.89E-21  7.89E-21  7.57E-21  5.92E-21  4.09E-21
             2.42E-21  9.96E-22  4.53E-22  1.91E-22  5.63E-23  2.14E-23  7.91E-24  2.07E-24  7.43E-25
     9       1.06E-21  8.09E-22  6.44E-22  6.46E-22  7.95E-22  1.27E-21  1.75E-21  2.05E-21  1.84E-21  1.34E-21
             8.12E-22  3.40E-22  1.56E-22  6.60E-23  1.95E-23  7.42E-24  2.75E-24  7.20E-25  2.58E-25


 -----------------------------------------
 PRTF= 6  TRMPRT= (1S)  SPNPRT= 1  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     3       2.20E-15  1.56E-15  9.83E-16  6.95E-16  4.90E-16  3.08E-16  2.16E-16  1.50E-16  8.96E-17  5.86E-17
             3.67E-17  1.83E-17  1.01E-17  5.29E-18  2.07E-18  9.61E-19  4.25E-19  1.35E-19  5.46E-20
     4       9.87E-17  6.98E-17  4.42E-17  3.13E-17  2.22E-17  1.41E-17  1.01E-17  7.17E-18  4.50E-18  3.05E-18
             1.97E-18  1.00E-18  5.56E-19  2.91E-19  1.13E-19  5.24E-20  2.31E-20  7.32E-21  2.95E-21
     5       8.46E-18  5.99E-18  3.81E-18  2.71E-18  1.95E-18  1.28E-18  9.49E-19  7.15E-19  4.87E-19  3.47E-19
             2.32E-19  1.20E-19  6.73E-20  3.52E-20  1.37E-20  6.28E-21  2.76E-21  8.72E-22  3.50E-22
     6       8.61E-19  6.11E-19  3.92E-19  2.84E-19  2.10E-19  1.48E-19  1.20E-19  1.01E-19  7.77E-20  5.91E-20
             4.10E-20  2.19E-20  1.23E-20  6.45E-21  2.50E-21  1.15E-21  5.03E-22  1.59E-22  6.37E-23
     7       7.57E-20  5.43E-20  3.58E-20  2.70E-20  2.16E-20  1.83E-20  1.78E-20  1.78E-20  1.62E-20  1.33E-20
             9.60E-21  5.24E-21  2.97E-21  1.56E-21  6.03E-22  2.77E-22  1.21E-22  3.82E-23  1.53E-23
     8       2.86E-21  2.13E-21  1.57E-21  1.41E-21  1.51E-21  2.16E-21  3.02E-21  3.88E-21  4.23E-21  3.69E-21
             2.75E-21  1.53E-21  8.70E-22  4.58E-22  1.77E-22  8.13E-23  3.56E-23  1.12E-23  4.49E-24



 --------------------------------
 PRTI= 2  TRMPRT= (3P)  SPNPRT= 3

   INDX TE=  1.44E+04  2.89E+04  7.22E+04  1.44E+05  2.89E+05  7.22E+05  1.44E+06  2.89E+06  7.22E+06  1.44E+07
   ---- ---  2.89E+07  7.22E+07  1.44E+08  2.89E+08  7.22E+08  1.44E+09  2.89E+09  7.22E+09  1.44E+10
     1       1.52E-11  1.08E-11  6.82E-12  4.82E-12  3.41E-12  2.15E-12  1.52E-12  1.08E-12  6.77E-13  4.74E-13
             3.27E-13  1.92E-13  1.21E-13  7.15E-14  3.20E-14  1.60E-14  7.50E-15  2.52E-15  1.04E-15
     2       4.20E-11  2.97E-11  1.88E-11  1.32E-11  9.34E-12  5.87E-12  4.10E-12  2.83E-12  1.68E-12  1.09E-12
             6.63E-13  3.08E-13  1.57E-13  7.34E-14  2.40E-14  9.65E-15  3.71E-15  1.00E-15  3.64E-16
     3       2.54E-11  1.80E-11  1.14E-11  8.02E-12  5.66E-12  3.55E-12  2.48E-12  1.72E-12  1.02E-12  6.60E-13
             4.04E-13  1.89E-13  9.61E-14  4.51E-14  1.48E-14  5.95E-15  2.29E-15  6.18E-16  2.25E-16
     4       4.98E-12  3.52E-12  2.23E-12  1.57E-12  1.11E-12  6.96E-13  4.87E-13  3.37E-13  2.00E-13  1.30E-13
             7.96E-14  3.72E-14  1.90E-14  8.92E-15  2.93E-15  1.18E-15  4.54E-16  1.23E-16  4.46E-17
     5       4.96E-12  3.50E-12  2.21E-12  1.56E-12  1.10E-12  6.93E-13  4.84E-13  3.35E-13  2.00E-13  1.29E-13
             7.93E-14  3.71E-14  1.89E-14  8.90E-15  2.93E-15  1.18E-15  4.53E-16  1.22E-16  4.45E-17
     6       3.83E-13  2.71E-13  1.71E-13  1.21E-13  8.57E-14  5.43E-14  3.84E-14  2.72E-14  1.73E-14  1.22E-14
             8.59E-15  5.15E-15  3.31E-15  1.99E-15  9.05E-16  4.57E-16  2.16E-16  7.29E-17  3.02E-17
     9       6.72E-12  4.75E-12  3.00E-12  2.12E-12  1.50E-12  9.49E-13  6.71E-13  4.74E-13  2.98E-13  2.08E-13
             1.42E-13  8.18E-14  5.08E-14  2.97E-14  1.31E-14  6.50E-15  3.03E-15  1.01E-15  4.19E-16
    11       3.27E-12  2.31E-12  1.46E-12  1.03E-12  7.30E-13  4.62E-13  3.27E-13  2.31E-13  1.45E-13  1.02E-13
             6.97E-14  4.02E-14  2.51E-14  1.47E-14  6.48E-15  3.22E-15  1.50E-15  5.02E-16  2.08E-16
    12       1.22E-11  8.62E-12  5.45E-12  3.85E-12  2.71E-12  1.71E-12  1.19E-12  8.25E-13  4.91E-13  3.18E-13
             1.94E-13  9.00E-14  4.57E-14  2.13E-14  6.96E-15  2.79E-15  1.07E-15  2.89E-16  1.05E-16
    13       3.58E-12  2.53E-12  1.60E-12  1.13E-12  7.96E-13  5.00E-13  3.50E-13  2.42E-13  1.44E-13  9.33E-14
             5.70E-14  2.65E-14  1.34E-14  6.27E-15  2.05E-15  8.21E-16  3.15E-16  8.50E-17  3.09E-17
    14       2.42E-12  1.71E-12  1.08E-12  7.64E-13  5.39E-13  3.39E-13  2.37E-13  1.64E-13  9.77E-14  6.32E-14
             3.86E-14  1.79E-14  9.10E-15  4.25E-15  1.39E-15  5.57E-16  2.14E-16  5.77E-17  2.09E-17
    15       7.19E-12  5.08E-12  3.21E-12  2.27E-12  1.60E-12  1.01E-12  7.04E-13  4.87E-13  2.91E-13  1.88E-13
             1.15E-13  5.35E-14  2.72E-14  1.27E-14  4.15E-15  1.67E-15  6.40E-16  1.73E-16  6.26E-17
    16       5.82E-12  4.12E-12  2.60E-12  1.84E-12  1.30E-12  8.15E-13  5.70E-13  3.95E-13  2.36E-13  1.53E-13
             9.35E-14  4.35E-14  2.21E-14  1.04E-14  3.39E-15  1.36E-15  5.22E-16  1.41E-16  5.11E-17
    17       1.17E-11  8.26E-12  5.21E-12  3.67E-12  2.58E-12  1.59E-12  1.09E-12  7.20E-13  3.87E-13  2.23E-13
             1.17E-13  4.36E-14  1.88E-14  7.54E-15  2.10E-15  7.74E-16  2.80E-16  7.17E-17  2.55E-17
    18       1.12E-12  7.89E-13  4.98E-13  3.52E-13  2.48E-13  1.56E-13  1.09E-13  7.58E-14  4.53E-14  2.94E-14
             1.80E-14  8.40E-15  4.28E-15  2.00E-15  6.55E-16  2.63E-16  1.01E-16  2.72E-17  9.89E-18
    19       1.77E-14  1.25E-14  7.91E-15  5.60E-15  3.96E-15  2.51E-15  1.78E-15  1.26E-15  7.99E-16  5.62E-16
             3.89E-16  2.27E-16  1.43E-16  8.40E-17  3.73E-17  1.86E-17  8.68E-18  2.91E-18  1.21E-18
    20       8.23E-12  5.82E-12  3.67E-12  2.58E-12  1.81E-12  1.12E-12  7.66E-13  5.07E-13  2.73E-13  1.57E-13
             8.29E-14  3.09E-14  1.33E-14  5.34E-15  1.49E-15  5.48E-16  1.98E-16  5.08E-17  1.81E-17
    21       4.00E-12  2.83E-12  1.78E-12  1.26E-12  8.81E-13  5.45E-13  3.72E-13  2.47E-13  1.33E-13  7.65E-14
             4.03E-14  1.50E-14  6.46E-15  2.60E-15  7.25E-16  2.67E-16  9.63E-17  2.47E-17  8.78E-18
    22       4.93E-12  3.48E-12  2.20E-12  1.55E-12  1.09E-12  6.72E-13  4.58E-13  3.04E-13  1.64E-13  9.42E-14
             4.97E-14  1.85E-14  7.96E-15  3.20E-15  8.94E-16  3.29E-16  1.19E-16  3.05E-17  1.08E-17
    23       5.47E-12  3.86E-12  2.44E-12  1.72E-12  1.20E-12  7.45E-13  5.09E-13  3.38E-13  1.82E-13  1.05E-13
             5.55E-14  2.07E-14  8.93E-15  3.60E-15  1.00E-15  3.70E-16  1.34E-16  3.43E-17  1.22E-17
    24       2.39E-12  1.69E-12  1.06E-12  7.50E-13  5.26E-13  3.26E-13  2.22E-13  1.48E-13  7.97E-14  4.60E-14
             2.43E-14  9.08E-15  3.91E-15  1.57E-15  4.40E-16  1.62E-16  5.85E-17  1.50E-17  5.33E-18
    25       1.05E-13  7.40E-14  4.68E-14  3.30E-14  2.33E-14  1.47E-14  1.03E-14  7.15E-15  4.29E-15  2.80E-15
             1.73E-15  8.11E-16  4.15E-16  1.95E-16  6.40E-17  2.57E-17  9.89E-18  2.67E-18  9.69E-19
    26       5.85E-14  4.14E-14  2.61E-14  1.85E-14  1.30E-14  8.20E-15  5.75E-15  4.00E-15  2.40E-15  1.57E-15
             9.66E-16  4.54E-16  2.32E-16  1.09E-16  3.59E-17  1.44E-17  5.54E-18  1.50E-18  5.44E-19
    27       5.11E-14  3.61E-14  2.28E-14  1.61E-14  1.14E-14  7.17E-15  5.03E-15  3.49E-15  2.10E-15  1.37E-15
             8.47E-16  3.99E-16  2.04E-16  9.59E-17  3.15E-17  1.27E-17  4.87E-18  1.32E-18  4.78E-19
    28       1.22E-13  8.65E-14  5.46E-14  3.84E-14  2.70E-14  1.67E-14  1.14E-14  7.60E-15  4.12E-15  2.39E-15
             1.27E-15  4.76E-16  2.05E-16  8.29E-17  2.32E-17  8.54E-18  3.09E-18  7.92E-19  2.82E-19
    29       1.03E-13  7.26E-14  4.58E-14  3.23E-14  2.27E-14  1.40E-14  9.60E-15  6.38E-15  3.46E-15  2.01E-15
             1.06E-15  3.99E-16  1.73E-16  6.96E-17  1.95E-17  7.17E-18  2.59E-18  6.66E-19  2.37E-19
    30       4.58E-16  3.23E-16  2.04E-16  1.44E-16  1.01E-16  6.25E-17  4.28E-17  2.85E-17  1.54E-17  8.95E-18
             4.75E-18  1.79E-18  7.72E-19  3.12E-19  8.72E-20  3.21E-20  1.16E-20  2.98E-21  1.06E-21
    42       3.05E-12  2.16E-12  1.37E-12  9.65E-13  6.83E-13  4.31E-13  3.05E-13  2.15E-13  1.34E-13  9.29E-14
             6.29E-14  3.57E-14  2.19E-14  1.27E-14  5.55E-15  2.75E-15  1.28E-15  4.25E-16  1.76E-16
    43       1.51E-12  1.07E-12  6.74E-13  4.76E-13  3.37E-13  2.13E-13  1.50E-13  1.06E-13  6.65E-14  4.61E-14
             3.13E-14  1.78E-14  1.09E-14  6.33E-15  2.77E-15  1.37E-15  6.37E-16  2.12E-16  8.78E-17
    44       5.66E-12  4.00E-12  2.53E-12  1.78E-12  1.26E-12  7.91E-13  5.53E-13  3.83E-13  2.27E-13  1.47E-13
             8.91E-14  4.11E-14  2.07E-14  9.65E-15  3.14E-15  1.26E-15  4.81E-16  1.30E-16  4.71E-17
    45       1.69E-12  1.19E-12  7.54E-13  5.33E-13  3.76E-13  2.36E-13  1.65E-13  1.14E-13  6.79E-14  4.38E-14
             2.66E-14  1.23E-14  6.21E-15  2.89E-15  9.39E-16  3.76E-16  1.44E-16  3.88E-17  1.41E-17
    46       1.13E-12  7.96E-13  5.03E-13  3.55E-13  2.51E-13  1.57E-13  1.10E-13  7.62E-14  4.53E-14  2.92E-14
             1.78E-14  8.20E-15  4.14E-15  1.93E-15  6.27E-16  2.51E-16  9.62E-17  2.59E-17  9.40E-18
    47       3.36E-12  2.38E-12  1.50E-12  1.06E-12  7.49E-13  4.71E-13  3.29E-13  2.28E-13  1.36E-13  8.75E-14
             5.32E-14  2.46E-14  1.24E-14  5.77E-15  1.88E-15  7.52E-16  2.88E-16  7.77E-17  2.82E-17
    48       2.78E-12  1.96E-12  1.24E-12  8.77E-13  6.19E-13  3.89E-13  2.72E-13  1.88E-13  1.12E-13  7.25E-14
             4.41E-14  2.04E-14  1.03E-14  4.79E-15  1.56E-15  6.25E-16  2.40E-16  6.46E-17  2.34E-17
    49       5.49E-13  3.88E-13  2.45E-13  1.73E-13  1.22E-13  7.69E-14  5.38E-14  3.73E-14  2.22E-14  1.44E-14
             8.76E-15  4.05E-15  2.05E-15  9.54E-16  3.11E-16  1.24E-16  4.77E-17  1.29E-17  4.67E-18
    50       7.15E-12  5.05E-12  3.19E-12  2.25E-12  1.58E-12  9.75E-13  6.66E-13  4.41E-13  2.38E-13  1.37E-13
             7.19E-14  2.67E-14  1.15E-14  4.61E-15  1.28E-15  4.72E-16  1.71E-16  4.37E-17  1.55E-17
    51       5.07E-12  3.58E-12  2.26E-12  1.59E-12  1.12E-12  6.91E-13  4.72E-13  3.13E-13  1.69E-13  9.71E-14
             5.11E-14  1.90E-14  8.16E-15  3.28E-15  9.14E-16  3.36E-16  1.21E-16  3.11E-17  1.11E-17
    52       2.52E-12  1.78E-12  1.13E-12  7.93E-13  5.56E-13  3.44E-13  2.35E-13  1.56E-13  8.40E-14  4.84E-14
             2.55E-14  9.47E-15  4.07E-15  1.63E-15  4.56E-16  1.67E-16  6.05E-17  1.55E-17  5.51E-18
    53       3.03E-12  2.14E-12  1.35E-12  9.53E-13  6.69E-13  4.14E-13  2.83E-13  1.88E-13  1.01E-13  5.82E-14
             3.06E-14  1.14E-14  4.89E-15  1.97E-15  5.48E-16  2.01E-16  7.28E-17  1.87E-17  6.63E-18
    54       3.68E-12  2.60E-12  1.63E-12  1.15E-12  7.96E-13  4.80E-13  3.16E-13  1.97E-13  9.38E-14  4.80E-14
             2.23E-14  7.09E-15  2.77E-15  1.04E-15  2.74E-16  9.81E-17  3.50E-17  8.88E-18  3.14E-18
    55       1.84E-12  1.30E-12  8.16E-13  5.72E-13  3.98E-13  2.40E-13  1.58E-13  9.83E-14  4.68E-14  2.40E-14
             1.11E-14  3.54E-15  1.39E-15  5.20E-16  1.37E-16  4.90E-17  1.75E-17  4.44E-18  1.57E-18
    56       3.48E-12  2.46E-12  1.55E-12  1.09E-12  7.67E-13  4.75E-13  3.24E-13  2.15E-13  1.16E-13  6.70E-14
             3.53E-14  1.32E-14  5.65E-15  2.27E-15  6.34E-16  2.33E-16  8.42E-17  2.16E-17  7.68E-18
    57       4.71E-12  3.32E-12  2.09E-12  1.47E-12  1.02E-12  6.15E-13  4.04E-13  2.52E-13  1.20E-13  6.15E-14
             2.86E-14  9.10E-15  3.56E-15  1.33E-15  3.51E-16  1.26E-16  4.48E-17  1.14E-17  4.03E-18
    58       1.49E-12  1.05E-12  6.64E-13  4.68E-13  3.29E-13  2.03E-13  1.39E-13  9.23E-14  4.98E-14  2.87E-14
             1.52E-14  5.64E-15  2.43E-15  9.75E-16  2.72E-16  1.00E-16  3.61E-17  9.27E-18  3.29E-18
    59       2.61E-12  1.84E-12  1.16E-12  8.12E-13  5.65E-13  3.41E-13  2.24E-13  1.40E-13  6.66E-14  3.41E-14
             1.58E-14  5.04E-15  1.97E-15  7.40E-16  1.95E-16  6.98E-17  2.49E-17  6.32E-18  2.24E-18
    60       2.34E-12  1.66E-12  1.04E-12  7.30E-13  5.08E-13  3.06E-13  2.01E-13  1.26E-13  5.99E-14  3.07E-14
             1.42E-14  4.54E-15  1.77E-15  6.65E-16  1.75E-16  6.28E-17  2.24E-17  5.68E-18  2.01E-18
    61       1.30E-12  9.18E-13  5.77E-13  4.05E-13  2.82E-13  1.70E-13  1.12E-13  6.97E-14  3.32E-14  1.70E-14
             7.90E-15  2.52E-15  9.84E-16  3.69E-16  9.72E-17  3.48E-17  1.24E-17  3.15E-18  1.12E-18
    62       5.27E-16  3.73E-16  2.36E-16  1.67E-16  1.18E-16  7.50E-17  5.33E-17  3.80E-17  2.42E-17  1.71E-17
             1.18E-17  6.88E-18  4.29E-18  2.51E-18  1.11E-18  5.50E-19  2.56E-19  8.56E-20  3.54E-20
    63       3.29E-15  2.33E-15  1.47E-15  1.04E-15  7.35E-16  4.64E-16  3.26E-16  2.28E-16  1.38E-16  9.08E-17
             5.62E-17  2.64E-17  1.35E-17  6.33E-18  2.07E-18  8.33E-19  3.20E-19  8.63E-20  3.14E-20
    64       3.03E-15  2.14E-15  1.36E-15  9.58E-16  6.77E-16  4.27E-16  3.01E-16  2.10E-16  1.27E-16  8.37E-17
             5.18E-17  2.44E-17  1.25E-17  5.84E-18  1.91E-18  7.68E-19  2.95E-19  7.97E-20  2.89E-20
    65       1.70E-15  1.20E-15  7.60E-16  5.37E-16  3.80E-16  2.40E-16  1.69E-16  1.18E-16  7.15E-17  4.70E-17
             2.91E-17  1.37E-17  7.01E-18  3.29E-18  1.08E-18  4.33E-19  1.66E-19  4.49E-20  1.63E-20
    66       5.22E-15  3.69E-15  2.33E-15  1.64E-15  1.15E-15  7.17E-16  4.92E-16  3.30E-16  1.80E-16  1.05E-16
             5.62E-17  2.12E-17  9.17E-18  3.71E-18  1.04E-18  3.82E-19  1.38E-19  3.54E-20  1.26E-20
    67       6.10E-15  4.31E-15  2.72E-15  1.92E-15  1.35E-15  8.37E-16  5.75E-16  3.85E-16  2.11E-16  1.23E-16
             6.57E-17  2.48E-17  1.07E-17  4.33E-18  1.21E-18  4.46E-19  1.61E-19  4.14E-20  1.47E-20
    68       7.89E-17  5.58E-17  3.52E-17  2.48E-17  1.74E-17  1.08E-17  7.45E-18  4.99E-18  2.73E-18  1.60E-18
             8.53E-19  3.22E-19  1.39E-19  5.63E-20  1.58E-20  5.80E-21  2.10E-21  5.38E-22  1.91E-22
    69       1.11E-16  7.86E-17  4.94E-17  3.47E-17  2.42E-17  1.46E-17  9.67E-18  6.08E-18  2.93E-18  1.52E-18
             7.10E-19  2.28E-19  8.95E-20  3.37E-20  8.87E-21  3.18E-21  1.13E-21  2.88E-22  1.02E-22
    70       1.62E-17  1.14E-17  7.20E-18  5.05E-18  3.52E-18  2.13E-18  1.41E-18  8.85E-19  4.27E-19  2.21E-19
             1.03E-19  3.33E-20  1.31E-20  4.91E-21  1.29E-21  4.65E-22  1.66E-22  4.21E-23  1.49E-23
    71       2.36E-18  1.66E-18  1.05E-18  7.35E-19  5.12E-19  3.10E-19  2.05E-19  1.29E-19  6.22E-20  3.22E-20
             1.51E-20  4.84E-21  1.90E-21  7.15E-22  1.89E-22  6.77E-23  2.41E-23  6.13E-24  2.17E-24
    84       1.68E-12  1.19E-12  7.52E-13  5.32E-13  3.76E-13  2.37E-13  1.67E-13  1.18E-13  7.29E-14  4.99E-14
             3.35E-14  1.87E-14  1.14E-14  6.56E-15  2.85E-15  1.41E-15  6.53E-16  2.18E-16  8.98E-17
    85       8.34E-13  5.89E-13  3.72E-13  2.63E-13  1.86E-13  1.18E-13  8.29E-14  5.83E-14  3.62E-14  2.48E-14
             1.67E-14  9.34E-15  5.70E-15  3.28E-15  1.43E-15  7.04E-16  3.26E-16  1.09E-16  4.49E-17
    86       3.13E-12  2.21E-12  1.40E-12  9.86E-13  6.95E-13  4.36E-13  3.05E-13  2.10E-13  1.24E-13  7.97E-14
             4.82E-14  2.20E-14  1.11E-14  5.13E-15  1.66E-15  6.65E-16  2.55E-16  6.85E-17  2.49E-17
    87       9.35E-13  6.61E-13  4.18E-13  2.95E-13  2.08E-13  1.31E-13  9.13E-14  6.30E-14  3.72E-14  2.39E-14
             1.44E-14  6.61E-15  3.32E-15  1.54E-15  4.99E-16  1.99E-16  7.63E-17  2.05E-17  7.45E-18
    88       6.23E-13  4.40E-13  2.78E-13  1.96E-13  1.39E-13  8.70E-14  6.08E-14  4.20E-14  2.48E-14  1.59E-14
             9.62E-15  4.40E-15  2.21E-15  1.03E-15  3.33E-16  1.33E-16  5.09E-17  1.37E-17  4.97E-18
    89       1.86E-12  1.32E-12  8.32E-13  5.88E-13  4.15E-13  2.60E-13  1.82E-13  1.26E-13  7.43E-14  4.77E-14
             2.88E-14  1.32E-14  6.64E-15  3.07E-15  9.97E-16  3.98E-16  1.53E-16  4.11E-17  1.49E-17
    90       1.54E-12  1.09E-12  6.89E-13  4.87E-13  3.44E-13  2.16E-13  1.51E-13  1.04E-13  6.17E-14  3.96E-14
             2.40E-14  1.10E-14  5.52E-15  2.56E-15  8.30E-16  3.32E-16  1.27E-16  3.42E-17  1.24E-17
    91       3.06E-13  2.16E-13  1.37E-13  9.66E-14  6.82E-14  4.28E-14  2.99E-14  2.07E-14  1.23E-14  7.88E-15
             4.77E-15  2.19E-15  1.10E-15  5.11E-16  1.66E-16  6.62E-17  2.54E-17  6.83E-18  2.48E-18
    92       4.33E-12  3.06E-12  1.93E-12  1.36E-12  9.55E-13  5.91E-13  4.03E-13  2.67E-13  1.43E-13  8.23E-14
             4.32E-14  1.60E-14  6.86E-15  2.75E-15  7.66E-16  2.81E-16  1.02E-16  2.61E-17  9.26E-18
    93       3.08E-12  2.17E-12  1.37E-12  9.66E-13  6.78E-13  4.20E-13  2.86E-13  1.90E-13  1.02E-13  5.86E-14
             3.08E-14  1.14E-14  4.89E-15  1.96E-15  5.46E-16  2.01E-16  7.25E-17  1.86E-17  6.60E-18
    94       1.54E-12  1.09E-12  6.85E-13  4.82E-13  3.39E-13  2.10E-13  1.43E-13  9.48E-14  5.09E-14  2.93E-14
             1.54E-14  5.70E-15  2.44E-15  9.80E-16  2.73E-16  1.00E-16  3.62E-17  9.28E-18  3.30E-18
    95       1.84E-12  1.30E-12  8.22E-13  5.79E-13  4.06E-13  2.51E-13  1.72E-13  1.14E-13  6.11E-14  3.51E-14
             1.84E-14  6.84E-15  2.93E-15  1.18E-15  3.28E-16  1.20E-16  4.35E-17  1.11E-17  3.96E-18
    96       3.23E-12  2.28E-12  1.44E-12  1.01E-12  7.00E-13  4.22E-13  2.78E-13  1.73E-13  8.24E-14  4.21E-14
             1.95E-14  6.22E-15  2.43E-15  9.11E-16  2.40E-16  8.59E-17  3.06E-17  7.77E-18  2.75E-18
    97       1.61E-12  1.14E-12  7.17E-13  5.03E-13  3.50E-13  2.11E-13  1.39E-13  8.65E-14  4.12E-14  2.10E-14
             9.76E-15  3.11E-15  1.21E-15  4.55E-16  1.20E-16  4.29E-17  1.53E-17  3.88E-18  1.38E-18
    98       2.13E-12  1.50E-12  9.47E-13  6.67E-13  4.69E-13  2.90E-13  1.98E-13  1.31E-13  7.07E-14  4.07E-14
             2.14E-14  7.93E-15  3.40E-15  1.37E-15  3.80E-16  1.40E-16  5.05E-17  1.30E-17  4.60E-18
    99       4.15E-12  2.93E-12  1.84E-12  1.29E-12  8.97E-13  5.41E-13  3.56E-13  2.22E-13  1.06E-13  5.41E-14
             2.51E-14  7.98E-15  3.12E-15  1.17E-15  3.08E-16  1.10E-16  3.93E-17  9.98E-18  3.53E-18
   100       9.10E-13  6.43E-13  4.06E-13  2.86E-13  2.01E-13  1.24E-13  8.48E-14  5.63E-14  3.03E-14  1.74E-14
             9.16E-15  3.40E-15  1.46E-15  5.85E-16  1.63E-16  5.99E-17  2.16E-17  5.55E-18  1.97E-18
   101       1.36E-12  9.61E-13  6.02E-13  4.19E-13  2.88E-13  1.67E-13  1.05E-13  6.08E-14  2.56E-14  1.19E-14
             5.02E-15  1.45E-15  5.43E-16  1.97E-16  5.09E-17  1.81E-17  6.42E-18  1.63E-18  5.76E-19
   102       6.82E-13  4.81E-13  3.01E-13  2.10E-13  1.44E-13  8.36E-14  5.24E-14  3.04E-14  1.28E-14  5.93E-15
             2.51E-15  7.27E-16  2.71E-16  9.87E-17  2.54E-17  9.05E-18  3.21E-18  8.14E-19  2.88E-19
   103       1.75E-12  1.24E-12  7.74E-13  5.39E-13  3.70E-13  2.15E-13  1.35E-13  7.82E-14  3.29E-14  1.52E-14
             6.45E-15  1.87E-15  6.98E-16  2.54E-16  6.54E-17  2.33E-17  8.26E-18  2.09E-18  7.40E-19
   104       8.77E-13  6.18E-13  3.87E-13  2.69E-13  1.85E-13  1.08E-13  6.73E-14  3.91E-14  1.65E-14  7.62E-15
             3.23E-15  9.35E-16  3.49E-16  1.27E-16  3.27E-17  1.16E-17  4.13E-18  1.05E-18  3.70E-19
   105       2.14E-12  1.51E-12  9.46E-13  6.59E-13  4.52E-13  2.63E-13  1.65E-13  9.56E-14  4.03E-14  1.86E-14
             7.88E-15  2.29E-15  8.53E-16  3.10E-16  8.00E-17  2.84E-17  1.01E-17  2.56E-18  9.05E-19
   106       1.07E-12  7.55E-13  4.73E-13  3.29E-13  2.26E-13  1.31E-13  8.23E-14  4.78E-14  2.01E-14  9.31E-15
             3.94E-15  1.14E-15  4.26E-16  1.55E-16  4.00E-17  1.42E-17  5.04E-18  1.28E-18  4.52E-19
   107       2.30E-12  1.62E-12  1.02E-12  7.15E-13  4.97E-13  3.00E-13  1.97E-13  1.23E-13  5.87E-14  3.00E-14
             1.39E-14  4.43E-15  1.73E-15  6.49E-16  1.71E-16  6.12E-17  2.18E-17  5.54E-18  1.96E-18
   108       2.06E-12  1.46E-12  9.16E-13  6.43E-13  4.47E-13  2.70E-13  1.77E-13  1.11E-13  5.27E-14  2.70E-14
             1.25E-14  3.98E-15  1.56E-15  5.83E-16  1.53E-16  5.50E-17  1.96E-17  4.98E-18  1.76E-18
   109       1.15E-12  8.08E-13  5.08E-13  3.57E-13  2.48E-13  1.50E-13  9.84E-14  6.14E-14  2.93E-14  1.50E-14
             6.94E-15  2.21E-15  8.64E-16  3.24E-16  8.52E-17  3.06E-17  1.09E-17  2.76E-18  9.79E-19
   110       4.96E-17  3.51E-17  2.22E-17  1.57E-17  1.12E-17  7.11E-18  5.09E-18  3.65E-18  2.35E-18  1.67E-18
