SEQ='NE'     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 662593533.5   NPRNTI= 1   NPRNTF= 1
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P5             (2)1( 2.5)        0.0 

   LS RESOLVED TERM INDEXING            BWNR= 696858141.5   NTRM= 175
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    45       4.52E-12  3.19E-12  2.01E-12  1.42E-12  9.96E-13  6.17E-13  4.22E-13  2.81E-13  1.52E-13  8.85E-14
             4.71E-14  1.78E-14  7.74E-15  3.15E-15  8.86E-16  3.27E-16  1.19E-16  3.05E-17  1.08E-17
    46       1.50E-12  1.06E-12  6.67E-13  4.70E-13  3.30E-13  2.05E-13  1.40E-13  9.33E-14  5.06E-14  2.94E-14
             1.57E-14  5.92E-15  2.58E-15  1.05E-15  2.95E-16  1.09E-16  3.95E-17  1.01E-17  3.61E-18
    47       3.20E-12  2.26E-12  1.43E-12  1.01E-12  7.07E-13  4.38E-13  3.00E-13  2.00E-13  1.08E-13  6.30E-14
             3.35E-14  1.27E-14  5.52E-15  2.24E-15  6.32E-16  2.33E-16  8.46E-17  2.17E-17  7.73E-18
    48       1.07E-12  7.54E-13  4.76E-13  3.35E-13  2.36E-13  1.46E-13  1.00E-13  6.66E-14  3.61E-14  2.10E-14
             1.12E-14  4.23E-15  1.84E-15  7.47E-16  2.11E-16  7.78E-17  2.82E-17  7.25E-18  2.58E-18
    49       6.27E-13  4.43E-13  2.80E-13  1.97E-13  1.38E-13  8.59E-14  5.88E-14  3.92E-14  2.14E-14  1.24E-14
             6.63E-15  2.51E-15  1.09E-15  4.45E-16  1.25E-16  4.64E-17  1.68E-17  4.32E-18  1.54E-18
    50       2.29E-12  1.62E-12  1.02E-12  7.13E-13  4.96E-13  2.99E-13  1.97E-13  1.23E-13  5.86E-14  3.00E-14
             1.40E-14  4.47E-15  1.75E-15  6.57E-16  1.73E-16  6.22E-17  2.22E-17  5.63E-18  1.99E-18
    51       4.12E-12  2.90E-12  1.83E-12  1.28E-12  8.91E-13  5.38E-13  3.54E-13  2.21E-13  1.05E-13  5.40E-14
             2.51E-14  8.03E-15  3.15E-15  1.18E-15  3.12E-16  1.12E-16  3.98E-17  1.01E-17  3.59E-18
    52       1.37E-12  9.67E-13  6.08E-13  4.26E-13  2.97E-13  1.79E-13  1.18E-13  7.36E-14  3.51E-14  1.80E-14
             8.37E-15  2.68E-15  1.05E-15  3.94E-16  1.04E-16  3.73E-17  1.33E-17  3.37E-18  1.19E-18
    53       7.60E-13  5.36E-13  3.37E-13  2.37E-13  1.65E-13  9.93E-14  6.54E-14  4.08E-14  1.95E-14  9.99E-15
             4.65E-15  1.49E-15  5.82E-16  2.19E-16  5.76E-17  2.07E-17  7.37E-18  1.87E-18  6.63E-19
    54       1.33E-12  9.39E-13  5.88E-13  4.10E-13  2.81E-13  1.63E-13  1.02E-13  5.94E-14  2.50E-14  1.16E-14
             4.90E-15  1.42E-15  5.30E-16  1.93E-16  4.97E-17  1.77E-17  6.27E-18  1.59E-18  5.63E-19
    55       4.45E-13  3.13E-13  1.96E-13  1.37E-13  9.36E-14  5.45E-14  3.41E-14  1.98E-14  8.34E-15  3.86E-15
             1.63E-15  4.74E-16  1.77E-16  6.43E-17  1.66E-17  5.90E-18  2.09E-18  5.30E-19  1.88E-19
    56       1.71E-12  1.21E-12  7.56E-13  5.27E-13  3.61E-13  2.10E-13  1.32E-13  7.64E-14  3.22E-14  1.49E-14
             6.30E-15  1.83E-15  6.82E-16  2.48E-16  6.39E-17  2.27E-17  8.07E-18  2.04E-18  7.23E-19
    57       5.72E-13  4.03E-13  2.52E-13  1.76E-13  1.20E-13  7.00E-14  4.39E-14  2.55E-14  1.07E-14  4.96E-15
             2.10E-15  6.09E-16  2.27E-16  8.27E-17  2.13E-17  7.58E-18  2.69E-18  6.81E-19  2.41E-19
    58       2.10E-12  1.48E-12  9.25E-13  6.44E-13  4.41E-13  2.57E-13  1.61E-13  9.34E-14  3.93E-14  1.82E-14
             7.70E-15  2.23E-15  8.33E-16  3.03E-16  7.81E-17  2.78E-17  9.86E-18  2.50E-18  8.84E-19
    59       6.99E-13  4.92E-13  3.08E-13  2.15E-13  1.47E-13  8.56E-14  5.36E-14  3.11E-14  1.31E-14  6.07E-15
             2.57E-15  7.44E-16  2.78E-16  1.01E-16  2.60E-17  9.26E-18  3.29E-18  8.33E-19  2.95E-19
    60       3.19E-12  2.25E-12  1.41E-12  9.92E-13  6.90E-13  4.16E-13  2.74E-13  1.71E-13  8.17E-14  4.19E-14
             1.95E-14  6.23E-15  2.44E-15  9.17E-16  2.42E-16  8.68E-17  3.09E-17  7.86E-18  2.78E-18
    61       1.06E-12  7.49E-13  4.71E-13  3.31E-13  2.30E-13  1.39E-13  9.13E-14  5.71E-14  2.72E-14  1.40E-14
             6.50E-15  2.08E-15  8.14E-16  3.06E-16  8.06E-17  2.89E-17  1.03E-17  2.62E-18  9.28E-19
    62       9.73E-13  6.88E-13  4.35E-13  3.08E-13  2.17E-13  1.37E-13  9.69E-14  6.81E-14  4.23E-14  2.92E-14
             1.97E-14  1.13E-14  7.08E-15  4.20E-15  1.91E-15  9.69E-16  4.61E-16  1.58E-16  6.63E-17
    63       3.23E-13  2.28E-13  1.44E-13  1.02E-13  7.22E-14  4.56E-14  3.22E-14  2.26E-14  1.41E-14  9.70E-15
             6.57E-15  3.76E-15  2.36E-15  1.40E-15  6.36E-16  3.23E-16  1.54E-16  5.27E-17  2.21E-17
    64       3.81E-13  2.69E-13  1.70E-13  1.20E-13  8.50E-14  5.35E-14  3.75E-14  2.60E-14  1.56E-14  1.02E-14
             6.29E-15  2.99E-15  1.55E-15  7.37E-16  2.47E-16  1.00E-16  3.90E-17  1.06E-17  3.87E-18
    65       1.90E-12  1.34E-12  8.47E-13  5.98E-13  4.23E-13  2.66E-13  1.87E-13  1.30E-13  7.78E-14  5.08E-14
             3.14E-14  1.49E-14  7.72E-15  3.68E-15  1.23E-15  5.02E-16  1.95E-16  5.30E-17  1.93E-17
    66       6.30E-13  4.45E-13  2.81E-13  1.99E-13  1.40E-13  8.84E-14  6.20E-14  4.31E-14  2.59E-14  1.69E-14
             1.04E-14  4.96E-15  2.57E-15  1.23E-15  4.11E-16  1.67E-16  6.49E-17  1.77E-17  6.44E-18
    67       1.13E-12  8.01E-13  5.06E-13  3.58E-13  2.53E-13  1.59E-13  1.12E-13  7.76E-14  4.66E-14  3.04E-14
             1.88E-14  8.94E-15  4.63E-15  2.21E-15  7.40E-16  3.01E-16  1.17E-16  3.18E-17  1.16E-17
    68       3.78E-13  2.67E-13  1.69E-13  1.19E-13  8.42E-14  5.30E-14  3.72E-14  2.59E-14  1.55E-14  1.01E-14
             6.27E-15  2.98E-15  1.54E-15  7.36E-16  2.47E-16  1.00E-16  3.89E-17  1.06E-17  3.87E-18
    69       1.23E-13  8.70E-14  5.50E-14  3.89E-14  2.75E-14  1.73E-14  1.22E-14  8.47E-15  5.11E-15  3.34E-15
             2.07E-15  9.87E-16  5.12E-16  2.44E-16  8.19E-17  3.34E-17  1.30E-17  3.53E-18  1.29E-18
    70       1.23E-12  8.71E-13  5.50E-13  3.87E-13  2.72E-13  1.68E-13  1.15E-13  7.65E-14  4.13E-14  2.39E-14
             1.27E-14  4.78E-15  2.08E-15  8.42E-16  2.37E-16  8.76E-17  3.17E-17  8.15E-18  2.90E-18
    71       2.87E-12  2.03E-12  1.28E-12  9.01E-13  6.32E-13  3.92E-13  2.68E-13  1.78E-13  9.63E-14  5.57E-14
             2.96E-14  1.11E-14  4.84E-15  1.96E-15  5.53E-16  2.04E-16  7.40E-17  1.90E-17  6.76E-18
    72       9.52E-13  6.72E-13  4.24E-13  2.99E-13  2.10E-13  1.30E-13  8.90E-14  5.91E-14  3.20E-14  1.85E-14
             9.84E-15  3.71E-15  1.61E-15  6.54E-16  1.84E-16  6.80E-17  2.46E-17  6.33E-18  2.25E-18
    73       6.79E-13  4.80E-13  3.03E-13  2.13E-13  1.50E-13  9.28E-14  6.35E-14  4.22E-14  2.28E-14  1.32E-14
             7.03E-15  2.65E-15  1.15E-15  4.67E-16  1.31E-16  4.85E-17  1.76E-17  4.52E-18  1.61E-18
    74       2.04E-12  1.44E-12  9.08E-13  6.40E-13  4.49E-13  2.78E-13  1.90E-13  1.27E-13  6.85E-14  3.97E-14
             2.11E-14  7.94E-15  3.45E-15  1.40E-15  3.94E-16  1.46E-16  5.28E-17  1.36E-17  4.82E-18
    75       4.01E-13  2.83E-13  1.79E-13  1.26E-13  8.84E-14  5.48E-14  3.75E-14  2.50E-14  1.36E-14  7.87E-15
             4.18E-15  1.58E-15  6.86E-16  2.79E-16  7.85E-17  2.90E-17  1.05E-17  2.70E-18  9.60E-19
    76       1.70E-12  1.20E-12  7.57E-13  5.31E-13  3.69E-13  2.23E-13  1.46E-13  9.14E-14  4.35E-14  2.23E-14
             1.03E-14  3.30E-15  1.29E-15  4.85E-16  1.28E-16  4.59E-17  1.63E-17  4.15E-18  1.47E-18
    77       3.06E-12  2.16E-12  1.36E-12  9.54E-13  6.63E-13  4.00E-13  2.63E-13  1.64E-13  7.83E-14  4.01E-14
             1.86E-14  5.94E-15  2.32E-15  8.73E-16  2.30E-16  8.25E-17  2.94E-17  7.47E-18  2.65E-18
    78       1.02E-12  7.20E-13  4.53E-13  3.18E-13  2.21E-13  1.33E-13  8.77E-14  5.47E-14  2.61E-14  1.33E-14
             6.20E-15  1.98E-15  7.74E-16  2.91E-16  7.66E-17  2.75E-17  9.79E-18  2.49E-18  8.81E-19
    79       5.66E-13  3.99E-13  2.51E-13  1.76E-13  1.23E-13  7.39E-14  4.87E-14  3.04E-14  1.45E-14  7.41E-15
             3.44E-15  1.10E-15  4.30E-16  1.61E-16  4.25E-17  1.53E-17  5.44E-18  1.38E-18  4.89E-19
    80       1.52E-12  1.07E-12  6.70E-13  4.67E-13  3.20E-13  1.86E-13  1.17E-13  6.77E-14  2.85E-14  1.32E-14
             5.58E-15  1.62E-15  6.03E-16  2.19E-16  5.65E-17  2.01E-17  7.13E-18  1.81E-18  6.40E-19
    81       5.06E-13  3.57E-13  2.23E-13  1.56E-13  1.07E-13  6.21E-14  3.89E-14  2.26E-14  9.51E-15  4.40E-15
             1.86E-15  5.39E-16  2.01E-16  7.31E-17  1.88E-17  6.70E-18  2.38E-18  6.03E-19  2.13E-19
    82       1.95E-12  1.38E-12  8.62E-13  6.00E-13  4.11E-13  2.39E-13  1.50E-13  8.71E-14  3.67E-14  1.70E-14
             7.17E-15  2.08E-15  7.75E-16  2.82E-16  7.27E-17  2.59E-17  9.17E-18  2.32E-18  8.22E-19
    83       6.51E-13  4.59E-13  2.87E-13  2.00E-13  1.37E-13  7.98E-14  5.00E-14  2.90E-14  1.22E-14  5.65E-15
             2.39E-15  6.93E-16  2.58E-16  9.40E-17  2.42E-17  8.62E-18  3.06E-18  7.75E-19  2.74E-19
    84       2.39E-12  1.68E-12  1.05E-12  7.33E-13  5.03E-13  2.93E-13  1.83E-13  1.06E-13  4.48E-14  2.07E-14
             8.77E-15  2.54E-15  9.47E-16  3.45E-16  8.88E-17  3.16E-17  1.12E-17  2.84E-18  1.00E-18
    85       7.95E-13  5.60E-13  3.51E-13  2.44E-13  1.68E-13  9.75E-14  6.11E-14  3.55E-14  1.49E-14  6.91E-15
             2.92E-15  8.47E-16  3.16E-16  1.15E-16  2.96E-17  1.05E-17  3.74E-18  9.47E-19  3.35E-19
    86       2.37E-12  1.67E-12  1.05E-12  7.39E-13  5.14E-13  3.10E-13  2.04E-13  1.27E-13  6.07E-14  3.11E-14
             1.44E-14  4.61E-15  1.80E-15  6.78E-16  1.79E-16  6.41E-17  2.28E-17  5.80E-18  2.05E-18
    87       7.91E-13  5.58E-13  3.51E-13  2.46E-13  1.71E-13  1.03E-13  6.80E-14  4.25E-14  2.02E-14  1.04E-14
             4.81E-15  1.54E-15  6.02E-16  2.26E-16  5.95E-17  2.14E-17  7.61E-18  1.93E-18  6.85E-19
    88       6.91E-13  4.86E-13  3.02E-13  2.08E-13  1.40E-13  7.79E-14  4.61E-14  2.49E-14  9.39E-15  4.02E-15
             1.60E-15  4.41E-16  1.61E-16  5.77E-17  1.47E-17  5.23E-18  1.85E-18  4.69E-19  1.66E-19
    89       2.30E-13  1.62E-13  1.01E-13  6.95E-14  4.68E-14  2.60E-14  1.54E-14  8.29E-15  3.13E-15  1.34E-15
             5.34E-16  1.47E-16  5.35E-17  1.92E-17  4.91E-18  1.74E-18  6.17E-19  1.56E-19  5.53E-20
    90       8.45E-13  5.94E-13  3.70E-13  2.55E-13  1.71E-13  9.52E-14  5.64E-14  3.04E-14  1.15E-14  4.92E-15
             1.96E-15  5.39E-16  1.96E-16  7.05E-17  1.80E-17  6.39E-18  2.26E-18  5.73E-19  2.03E-19
    91       2.82E-13  1.98E-13  1.23E-13  8.49E-14  5.72E-14  3.17E-14  1.88E-14  1.01E-14  3.83E-15  1.64E-15
             6.53E-16  1.80E-16  6.54E-17  2.35E-17  6.01E-18  2.13E-18  7.54E-19  1.91E-19  6.76E-20
    92       9.98E-13  7.02E-13  4.37E-13  3.01E-13  2.03E-13  1.13E-13  6.66E-14  3.59E-14  1.36E-14  5.81E-15
             2.31E-15  6.36E-16  2.32E-16  8.33E-17  2.13E-17  7.55E-18  2.67E-18  6.77E-19  2.40E-19
    93       3.33E-13  2.34E-13  1.46E-13  1.00E-13  6.76E-14  3.75E-14  2.22E-14  1.20E-14  4.52E-15  1.94E-15
             7.72E-16  2.12E-16  7.73E-17  2.78E-17  7.10E-18  2.52E-18  8.92E-19  2.26E-19  7.99E-20
    94       6.45E-13  4.56E-13  2.88E-13  2.04E-13  1.44E-13  9.07E-14  6.38E-14  4.46E-14  2.75E-14  1.88E-14
             1.26E-14  7.16E-15  4.46E-15  2.64E-15  1.19E-15  6.06E-16  2.88E-16  9.87E-17  4.14E-17
    95       2.14E-13  1.51E-13  9.57E-14  6.77E-14  4.78E-14  3.01E-14  2.12E-14  1.48E-14  9.15E-15  6.25E-15
             4.20E-15  2.38E-15  1.49E-15  8.79E-16  3.98E-16  2.02E-16  9.61E-17  3.29E-17  1.38E-17
    96       2.51E-13  1.77E-13  1.12E-13  7.91E-14  5.58E-14  3.51E-14  2.45E-14  1.70E-14  1.01E-14  6.56E-15
             4.03E-15  1.90E-15  9.84E-16  4.68E-16  1.56E-16  6.36E-17  2.47E-17  6.71E-18  2.45E-18
    97       1.25E-12  8.81E-13  5.57E-13  3.93E-13  2.78E-13  1.75E-13  1.22E-13  8.46E-14  5.04E-14  3.27E-14
             2.01E-14  9.51E-15  4.91E-15  2.34E-15  7.82E-16  3.18E-16  1.23E-16  3.36E-17  1.22E-17
    98       4.14E-13  2.93E-13  1.85E-13  1.31E-13  9.23E-14  5.80E-14  4.06E-14  2.81E-14  1.68E-14  1.09E-14
             6.71E-15  3.17E-15  1.64E-15  7.79E-16  2.60E-16  1.06E-16  4.11E-17  1.12E-17  4.08E-18
    99       7.46E-13  5.27E-13  3.33E-13  2.35E-13  1.66E-13  1.04E-13  7.31E-14  5.06E-14  3.02E-14  1.96E-14
             1.21E-14  5.70E-15  2.95E-15  1.40E-15  4.69E-16  1.91E-16  7.39E-17  2.01E-17  7.34E-18
   100       2.49E-13  1.76E-13  1.11E-13  7.84E-14  5.54E-14  3.48E-14  2.44E-14  1.69E-14  1.01E-14  6.54E-15
             4.02E-15  1.90E-15  9.82E-16  4.67E-16  1.56E-16  6.35E-17  2.46E-17  6.71E-18  2.45E-18
   101       8.13E-14  5.75E-14  3.63E-14  2.57E-14  1.81E-14  1.14E-14  8.00E-15  5.55E-15  3.32E-15  2.16E-15
             1.33E-15  6.31E-16  3.26E-16  1.55E-16  5.20E-17  2.11E-17  8.20E-18  2.23E-18  8.14E-19
   102       8.31E-13  5.87E-13  3.71E-13  2.61E-13  1.83E-13  1.13E-13  7.73E-14  5.12E-14  2.76E-14  1.59E-14
             8.42E-15  3.17E-15  1.37E-15  5.56E-16  1.56E-16  5.78E-17  2.09E-17  5.38E-18  1.91E-18
   103       1.93E-12  1.37E-12  8.62E-13  6.07E-13  4.26E-13  2.64E-13  1.80E-13  1.19E-13  6.43E-14  3.71E-14
             1.96E-14  7.38E-15  3.20E-15  1.30E-15  3.65E-16  1.35E-16  4.88E-17  1.25E-17  4.46E-18
   104       6.43E-13  4.54E-13  2.86E-13  2.02E-13  1.42E-13  8.76E-14  5.98E-14  3.97E-14  2.14E-14  1.23E-14
             6.54E-15  2.46E-15  1.07E-15  4.32E-16  1.22E-16  4.49E-17  1.62E-17  4.18E-18  1.48E-18
   105       1.38E-12  9.72E-13  6.13E-13  4.32E-13  3.03E-13  1.88E-13  1.28E-13  8.50E-14  4.58E-14  2.64E-14
             1.40E-14  5.26E-15  2.28E-15  9.25E-16  2.60E-16  9.61E-17  3.48E-17  8.95E-18  3.18E-18
   106       4.59E-13  3.24E-13  2.04E-13  1.44E-13  1.01E-13  6.26E-14  4.27E-14  2.83E-14  1.53E-14  8.81E-15
             4.67E-15  1.75E-15  7.61E-16  3.08E-16  8.68E-17  3.20E-17  1.16E-17  2.98E-18  1.06E-18
   107       2.71E-13  1.92E-13  1.21E-13  8.52E-14  5.98E-14  3.71E-14  2.53E-14  1.68E-14  9.08E-15  5.25E-15
             2.78E-15  1.05E-15  4.55E-16  1.84E-16  5.19E-17  1.92E-17  6.94E-18  1.78E-18  6.34E-19
   108       1.25E-12  8.80E-13  5.54E-13  3.88E-13  2.70E-13  1.63E-13  1.07E-13  6.66E-14  3.16E-14  1.62E-14
             7.50E-15  2.39E-15  9.35E-16  3.51E-16  9.25E-17  3.32E-17  1.18E-17  3.00E-18  1.06E-18
   109       2.24E-12  1.58E-12  9.95E-13  6.98E-13  4.85E-13  2.93E-13  1.92E-13  1.20E-13  5.69E-14  2.91E-14
             1.35E-14  4.30E-15  1.68E-15  6.32E-16  1.66E-16  5.97E-17  2.13E-17  5.40E-18  1.91E-18
   110       7.47E-13  5.27E-13  3.31E-13  2.32E-13  1.62E-13  9.74E-14  6.40E-14  3.99E-14  1.90E-14  9.69E-15
             4.49E-15  1.43E-15  5.61E-16  2.10E-16  5.54E-17  1.99E-17  7.08E-18  1.80E-18  6.38E-19
   111       4.14E-13  2.92E-13  1.84E-13  1.29E-13  8.97E-14  5.41E-14  3.55E-14  2.21E-14  1.05E-14  5.38E-15
             2.50E-15  7.95E-16  3.11E-16  1.17E-16  3.08E-17  1.10E-17  3.93E-18  1.00E-18  3.54E-19
   112       1.74E-12  1.23E-12  7.72E-13  5.41E-13  3.76E-13  2.27E-13  1.49E-13  9.29E-14  4.42E-14  2.26E-14
             1.05E-14  3.34E-15  1.31E-15  4.91E-16  1.29E-16  4.64E-17  1.65E-17  4.20E-18  1.49E-18
   113       5.79E-13  4.09E-13  2.57E-13  1.80E-13  1.25E-13  7.56E-14  4.97E-14  3.10E-14  1.47E-14  7.52E-15
             3.49E-15  1.11E-15  4.36E-16  1.64E-16  4.31E-17  1.55E-17  5.51E-18  1.40E-18  4.95E-19
   114       1.34E-12  9.41E-13  5.90E-13  4.10E-13  2.82E-13  1.64E-13  1.03E-13  5.95E-14  2.50E-14  1.16E-14
             4.89E-15  1.42E-15  5.28E-16  1.92E-16  4.95E-17  1.76E-17  6.24E-18  1.58E-18  5.60E-19
   115       4.45E-13  3.14E-13  1.97E-13  1.37E-13  9.38E-14  5.46E-14  3.42E-14  1.98E-14  8.34E-15  3.85E-15
             1.63E-15  4.72E-16  1.76E-16  6.40E-17  1.65E-17  5.87E-18  2.08E-18  5.28E-19  1.87E-19
   116       1.72E-12  1.21E-12  7.58E-13  5.28E-13  3.62E-13  2.11E-13  1.32E-13  7.65E-14  3.22E-14  1.49E-14
             6.28E-15  1.82E-15  6.79E-16  2.47E-16  6.36E-17  2.26E-17  8.03E-18  2.03E-18  7.20E-19
   117       5.72E-13  4.03E-13  2.53E-13  1.76E-13  1.21E-13  7.02E-14  4.39E-14  2.55E-14  1.07E-14  4.95E-15
             2.09E-15  6.07E-16  2.26E-16  8.23E-17  2.12E-17  7.55E-18  2.68E-18  6.78E-19  2.40E-19
   118       2.10E-12  1.48E-12  9.26E-13  6.45E-13  4.42E-13  2.57E-13  1.61E-13  9.35E-14  3.93E-14  1.82E-14
             7.68E-15  2.23E-15  8.30E-16  3.02E-16  7.78E-17  2.77E-17  9.81E-18  2.49E-18  8.80E-19
   119       7.00E-13  4.93E-13  3.09E-13  2.15E-13  1.47E-13  8.58E-14  5.37E-14  3.12E-14  1.31E-14  6.06E-15
             2.56E-15  7.42E-16  2.77E-16  1.01E-16  2.59E-17  9.22E-18  3.27E-18  8.29E-19  2.93E-19
   120       9.68E-13  6.81E-13  4.24E-13  2.92E-13  1.97E-13  1.09E-13  6.47E-14  3.49E-14  1.32E-14  5.64E-15
             2.24E-15  6.17E-16  2.25E-16  8.08E-17  2.06E-17  7.32E-18  2.59E-18  6.57E-19  2.32E-19
   121       3.23E-13  2.27E-13  1.41E-13  9.74E-14  6.56E-14  3.64E-14  2.16E-14  1.16E-14  4.39E-15  1.88E-15
             7.48E-16  2.06E-16  7.50E-17  2.69E-17  6.88E-18  2.44E-18  8.64E-19  2.19E-19  7.74E-20
   122       1.18E-12  8.32E-13  5.18E-13  3.57E-13  2.40E-13  1.34E-13  7.91E-14  4.26E-14  1.61E-14  6.89E-15
             2.74E-15  7.54E-16  2.75E-16  9.87E-17  2.52E-17  8.95E-18  3.17E-18  8.02E-19  2.84E-19
   123       3.94E-13  2.77E-13  1.73E-13  1.19E-13  8.01E-14  4.45E-14  2.64E-14  1.42E-14  5.36E-15  2.30E-15
             9.14E-16  2.51E-16  9.16E-17  3.29E-17  8.41E-18  2.98E-18  1.06E-18  2.67E-19  9.46E-20
   124       1.40E-12  9.83E-13  6.12E-13  4.22E-13  2.84E-13  1.58E-13  9.34E-14  5.04E-14  1.90E-14  8.14E-15
             3.24E-15  8.91E-16  3.25E-16  1.17E-16  2.98E-17  1.06E-17  3.74E-18  9.48E-19  3.35E-19
   125       4.66E-13  3.28E-13  2.04E-13  1.41E-13  9.47E-14  5.26E-14  3.11E-14  1.68E-14  6.34E-15  2.71E-15
             1.08E-15  2.97E-16  1.08E-16  3.89E-17  9.94E-18  3.52E-18  1.25E-18  3.16E-19  1.12E-19
   126       3.57E-13  2.50E-13  1.54E-13  1.05E-13  6.91E-14  3.64E-14  2.03E-14  1.02E-14  3.51E-15  1.42E-15
             5.45E-16  1.45E-16  5.24E-17  1.87E-17  4.76E-18  1.69E-18  5.96E-19  1.51E-19  5.34E-20
   127       1.19E-13  8.34E-14  5.15E-14  3.50E-14  2.30E-14  1.21E-14  6.76E-15  3.40E-15  1.17E-15  4.75E-16
             1.82E-16  4.85E-17  1.75E-17  6.23E-18  1.59E-18  5.62E-19  1.99E-19  5.03E-20  1.78E-20
   128       4.22E-13  2.96E-13  1.83E-13  1.24E-13  8.17E-14  4.30E-14  2.40E-14  1.20E-14  4.15E-15  1.68E-15
             6.44E-16  1.72E-16  6.19E-17  2.21E-17  5.62E-18  1.99E-18  7.05E-19  1.78E-19  6.31E-20
   129       1.41E-13  9.86E-14  6.08E-14  4.14E-14  2.72E-14  1.43E-14  7.99E-15  4.02E-15  1.38E-15  5.61E-16
             2.15E-16  5.73E-17  2.06E-17  7.36E-18  1.87E-18  6.64E-19  2.35E-19  5.95E-20  2.10E-20
   130       4.87E-13  3.41E-13  2.11E-13  1.43E-13  9.42E-14  4.96E-14  2.77E-14  1.39E-14  4.79E-15  1.94E-15
             7.43E-16  1.98E-16  7.14E-17  2.55E-17  6.49E-18  2.30E-18  8.13E-19  2.06E-19  7.28E-20
   131       1.62E-13  1.14E-13  7.02E-14  4.77E-14  3.14E-14  1.65E-14  9.22E-15  4.63E-15  1.60E-15  6.47E-16
             2.48E-16  6.61E-17  2.38E-17  8.50E-18  2.16E-18  7.66E-19  2.71E-19  6.86E-20  2.43E-20
   132       4.53E-13  3.20E-13  2.02E-13  1.43E-13  1.01E-13  6.34E-14  4.45E-14  3.10E-14  1.89E-14  1.28E-14
             8.54E-15  4.81E-15  2.99E-15  1.76E-15  7.97E-16  4.04E-16  1.92E-16  6.57E-17  2.75E-17
   133       1.51E-13  1.06E-13  6.73E-14  4.75E-14  3.35E-14  2.11E-14  1.48E-14  1.03E-14  6.29E-15  4.27E-15
             2.85E-15  1.60E-15  9.96E-16  5.88E-16  2.66E-16  1.35E-16  6.40E-17  2.19E-17  9.18E-18
   134       1.75E-13  1.24E-13  7.81E-14  5.52E-14  3.89E-14  2.44E-14  1.70E-14  1.17E-14  6.94E-15  4.48E-15
             2.74E-15  1.29E-15  6.64E-16  3.15E-16  1.05E-16  4.28E-17  1.66E-17  4.51E-18  1.64E-18
   135       8.71E-13  6.16E-13  3.89E-13  2.75E-13  1.94E-13  1.22E-13  8.48E-14  5.85E-14  3.46E-14  2.23E-14
             1.37E-14  6.43E-15  3.32E-15  1.58E-15  5.26E-16  2.14E-16  8.29E-17  2.26E-17  8.22E-18
   136       2.90E-13  2.05E-13  1.29E-13  9.14E-14  6.44E-14  4.04E-14  2.82E-14  1.95E-14  1.15E-14  7.44E-15
             4.56E-15  2.14E-15  1.10E-15  5.25E-16  1.75E-16  7.12E-17  2.76E-17  7.52E-18  2.74E-18
   137       5.21E-13  3.68E-13  2.33E-13  1.64E-13  1.16E-13  7.27E-14  5.08E-14  3.50E-14  2.07E-14  1.34E-14
             8.20E-15  3.86E-15  1.99E-15  9.45E-16  3.16E-16  1.28E-16  4.97E-17  1.35E-17  4.93E-18
   138       1.74E-13  1.23E-13  7.76E-14  5.48E-14  3.86E-14  2.42E-14  1.69E-14  1.17E-14  6.91E-15  4.47E-15
             2.73E-15  1.29E-15  6.63E-16  3.15E-16  1.05E-16  4.27E-17  1.66E-17  4.51E-18  1.64E-18
   139       5.70E-14  4.03E-14  2.55E-14  1.80E-14  1.27E-14  7.97E-15  5.57E-15  3.85E-15  2.29E-15  1.48E-15
             9.08E-16  4.27E-16  2.20E-16  1.05E-16  3.50E-17  1.42E-17  5.52E-18  1.50E-18  5.47E-19
   140       5.89E-13  4.16E-13  2.62E-13  1.85E-13  1.30E-13  8.00E-14  5.45E-14  3.60E-14  1.93E-14  1.11E-14
             5.85E-15  2.19E-15  9.49E-16  3.85E-16  1.08E-16  3.99E-17  1.44E-17  3.71E-18  1.32E-18
   141       1.37E-12  9.68E-13  6.11E-13  4.30E-13  3.02E-13  1.86E-13  1.27E-13  8.39E-14  4.50E-14  2.59E-14
             1.37E-14  5.12E-15  2.21E-15  8.97E-16  2.52E-16  9.30E-17  3.37E-17  8.66E-18  3.08E-18
   142       4.56E-13  3.22E-13  2.03E-13  1.43E-13  1.00E-13  6.19E-14  4.22E-14  2.79E-14  1.50E-14  8.61E-15
             4.55E-15  1.70E-15  7.37E-16  2.99E-16  8.40E-17  3.10E-17  1.12E-17  2.88E-18  1.03E-18
   143       9.75E-13  6.89E-13  4.35E-13  3.06E-13  2.15E-13  1.33E-13  9.04E-14  5.97E-14  3.21E-14  1.84E-14
             9.74E-15  3.65E-15  1.58E-15  6.40E-16  1.80E-16  6.64E-17  2.41E-17  6.18E-18  2.20E-18
   144       3.25E-13  2.30E-13  1.45E-13  1.02E-13  7.16E-14  4.42E-14  3.01E-14  1.99E-14  1.07E-14  6.15E-15
             3.25E-15  1.22E-15  5.27E-16  2.13E-16  6.00E-17  2.21E-17  8.02E-18  2.06E-18  7.32E-19
