SEQ='C '     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 511255702.8   NPRNTI= 2   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P1             (2)1( 2.5)        0.0 
     2          2S1 2P2             (4)1( 5.5)   532842.4 
     3          2S1 2P2             (2)2( 4.5)   975263.0*
     4          2S1 2P2             (2)0( 0.5)  1247274.2*
     5          2S1 2P2             (2)1( 2.5)  1316081.8*
     6          2P3                 (4)0( 1.5)  1694161.8*
     7          2P3                 (2)2( 4.5)  1966173.0*
     8          2P3                 (2)1( 2.5)  2210994.3*

   LS RESOLVED TERM INDEXING            BWNR= 551357853.5   NTRM= 520
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   156       4.74E-18  3.35E-18  2.12E-18  1.50E-18  1.06E-18  6.74E-19  4.76E-19  3.33E-19  1.97E-19  1.23E-19
             6.98E-20  2.81E-20  1.26E-20  5.20E-21  1.48E-21  5.50E-22  2.00E-22  5.15E-23  1.83E-23
   157       1.84E-12  1.30E-12  8.21E-13  5.80E-13  4.10E-13  2.59E-13  1.83E-13  1.28E-13  7.98E-14  5.49E-14
             3.69E-14  2.08E-14  1.27E-14  7.38E-15  3.24E-15  1.61E-15  7.48E-16  2.51E-16  1.04E-16
   158       6.10E-13  4.31E-13  2.72E-13  1.93E-13  1.36E-13  8.60E-14  6.07E-14  4.27E-14  2.65E-14  1.82E-14
             1.23E-14  6.92E-15  4.25E-15  2.46E-15  1.08E-15  5.35E-16  2.49E-16  8.35E-17  3.46E-17
   159       6.93E-13  4.89E-13  3.09E-13  2.18E-13  1.54E-13  9.68E-14  6.77E-14  4.68E-14  2.77E-14  1.78E-14
             1.08E-14  4.99E-15  2.52E-15  1.18E-15  3.84E-16  1.54E-16  5.90E-17  1.59E-17  5.78E-18
   160       3.45E-12  2.44E-12  1.54E-12  1.09E-12  7.69E-13  4.83E-13  3.38E-13  2.33E-13  1.38E-13  8.91E-14
             5.41E-14  2.49E-14  1.26E-14  5.87E-15  1.92E-15  7.68E-16  2.95E-16  7.96E-17  2.89E-17
   161       6.88E-13  4.86E-13  3.07E-13  2.17E-13  1.53E-13  9.62E-14  6.73E-14  4.65E-14  2.76E-14  1.78E-14
             1.08E-14  4.98E-15  2.52E-15  1.17E-15  3.83E-16  1.54E-16  5.90E-17  1.59E-17  5.77E-18
   162       2.06E-12  1.45E-12  9.20E-13  6.50E-13  4.58E-13  2.88E-13  2.01E-13  1.39E-13  8.27E-14  5.33E-14
             3.24E-14  1.49E-14  7.55E-15  3.52E-15  1.15E-15  4.60E-16  1.77E-16  4.77E-17  1.73E-17
   163       1.14E-12  8.03E-13  5.08E-13  3.59E-13  2.53E-13  1.59E-13  1.11E-13  7.70E-14  4.58E-14  2.95E-14
             1.79E-14  8.28E-15  4.19E-15  1.95E-15  6.37E-16  2.56E-16  9.81E-17  2.65E-17  9.61E-18
   164       2.25E-13  1.59E-13  1.01E-13  7.10E-14  5.01E-14  3.15E-14  2.21E-14  1.53E-14  9.09E-15  5.87E-15
             3.57E-15  1.65E-15  8.36E-16  3.90E-16  1.27E-16  5.10E-17  1.96E-17  5.29E-18  1.92E-18
   165       1.15E-12  8.09E-13  5.11E-13  3.60E-13  2.52E-13  1.56E-13  1.07E-13  7.07E-14  3.80E-14  2.19E-14
             1.15E-14  4.28E-15  1.84E-15  7.40E-16  2.07E-16  7.59E-17  2.74E-17  7.04E-18  2.50E-18
   166       4.81E-12  3.40E-12  2.14E-12  1.51E-12  1.06E-12  6.56E-13  4.48E-13  2.97E-13  1.60E-13  9.19E-14
             4.84E-14  1.80E-14  7.73E-15  3.11E-15  8.67E-16  3.19E-16  1.15E-16  2.96E-17  1.05E-17
   167       3.42E-12  2.41E-12  1.52E-12  1.07E-12  7.53E-13  4.66E-13  3.18E-13  2.11E-13  1.14E-13  6.54E-14
             3.45E-14  1.28E-14  5.51E-15  2.22E-15  6.18E-16  2.27E-16  8.22E-17  2.11E-17  7.49E-18
   168       2.05E-12  1.45E-12  9.12E-13  6.42E-13  4.51E-13  2.79E-13  1.91E-13  1.27E-13  6.81E-14  3.92E-14
             2.07E-14  7.69E-15  3.30E-15  1.33E-15  3.71E-16  1.36E-16  4.93E-17  1.26E-17  4.49E-18
   169       6.75E-13  4.77E-13  3.01E-13  2.12E-13  1.49E-13  9.22E-14  6.30E-14  4.18E-14  2.25E-14  1.30E-14
             6.85E-15  2.55E-15  1.10E-15  4.41E-16  1.23E-16  4.53E-17  1.64E-17  4.20E-18  1.49E-18
   170       1.58E-12  1.11E-12  7.02E-13  4.95E-13  3.47E-13  2.15E-13  1.47E-13  9.76E-14  5.26E-14  3.03E-14
             1.60E-14  5.95E-15  2.56E-15  1.03E-15  2.87E-16  1.06E-16  3.82E-17  9.80E-18  3.48E-18
   171       1.19E-12  8.36E-13  5.26E-13  3.69E-13  2.57E-13  1.55E-13  1.02E-13  6.35E-14  3.02E-14  1.55E-14
             7.18E-15  2.29E-15  8.94E-16  3.35E-16  8.82E-17  3.16E-17  1.13E-17  2.86E-18  1.01E-18
   172       3.55E-12  2.51E-12  1.58E-12  1.11E-12  7.69E-13  4.64E-13  3.05E-13  1.90E-13  9.07E-14  4.64E-14
             2.15E-14  6.85E-15  2.68E-15  1.00E-15  2.64E-16  9.48E-17  3.38E-17  8.58E-18  3.04E-18
   173       4.56E-12  3.21E-12  2.02E-12  1.42E-12  9.86E-13  5.95E-13  3.91E-13  2.44E-13  1.16E-13  5.95E-14
             2.76E-14  8.80E-15  3.44E-15  1.29E-15  3.40E-16  1.22E-16  4.34E-17  1.10E-17  3.90E-18
   174       1.50E-12  1.05E-12  6.60E-13  4.59E-13  3.15E-13  1.83E-13  1.15E-13  6.66E-14  2.81E-14  1.30E-14
             5.50E-15  1.59E-15  5.94E-16  2.16E-16  5.57E-17  1.98E-17  7.03E-18  1.78E-18  6.31E-19
   175       4.98E-13  3.51E-13  2.20E-13  1.53E-13  1.05E-13  6.11E-14  3.82E-14  2.22E-14  9.36E-15  4.33E-15
             1.83E-15  5.31E-16  1.98E-16  7.21E-17  1.86E-17  6.61E-18  2.34E-18  5.94E-19  2.10E-19
   176       1.92E-12  1.35E-12  8.48E-13  5.90E-13  4.05E-13  2.36E-13  1.48E-13  8.57E-14  3.61E-14  1.67E-14
             7.07E-15  2.05E-15  7.64E-16  2.78E-16  7.17E-17  2.55E-17  9.04E-18  2.29E-18  8.11E-19
   177       6.41E-13  4.51E-13  2.83E-13  1.97E-13  1.35E-13  7.85E-14  4.92E-14  2.86E-14  1.20E-14  5.56E-15
             2.36E-15  6.83E-16  2.55E-16  9.27E-17  2.39E-17  8.50E-18  3.01E-18  7.64E-19  2.70E-19
   178       2.35E-12  1.66E-12  1.04E-12  7.22E-13  4.95E-13  2.88E-13  1.80E-13  1.05E-13  4.41E-14  2.04E-14
             8.64E-15  2.50E-15  9.34E-16  3.40E-16  8.76E-17  3.12E-17  1.11E-17  2.80E-18  9.91E-19
   179       7.83E-13  5.52E-13  3.46E-13  2.41E-13  1.65E-13  9.60E-14  6.01E-14  3.49E-14  1.47E-14  6.80E-15
             2.88E-15  8.35E-16  3.11E-16  1.13E-16  2.92E-17  1.04E-17  3.68E-18  9.34E-19  3.30E-19
   180       2.53E-12  1.78E-12  1.12E-12  7.86E-13  5.47E-13  3.30E-13  2.17E-13  1.35E-13  6.45E-14  3.30E-14
             1.53E-14  4.88E-15  1.91E-15  7.16E-16  1.88E-16  6.76E-17  2.41E-17  6.12E-18  2.17E-18
   181       1.51E-12  1.07E-12  6.72E-13  4.71E-13  3.28E-13  1.98E-13  1.30E-13  8.12E-14  3.87E-14  1.98E-14
             9.19E-15  2.93E-15  1.14E-15  4.29E-16  1.13E-16  4.05E-17  1.44E-17  3.67E-18  1.30E-18
   182       8.40E-13  5.93E-13  3.73E-13  2.62E-13  1.82E-13  1.10E-13  7.22E-14  4.51E-14  2.15E-14  1.10E-14
             5.10E-15  1.63E-15  6.36E-16  2.38E-16  6.27E-17  2.25E-17  8.01E-18  2.04E-18  7.21E-19
   227       8.45E-19  5.98E-19  3.80E-19  2.70E-19  1.94E-19  1.27E-19  9.45E-20  7.15E-20  4.95E-20  3.60E-20
             2.43E-20  1.25E-20  6.66E-21  3.22E-21  1.08E-21  4.41E-22  1.71E-22  4.64E-23  1.69E-23
   228       1.98E-18  1.40E-18  8.89E-19  6.31E-19  4.51E-19  2.91E-19  2.11E-19  1.52E-19  9.38E-20  5.98E-20
             3.43E-20  1.39E-20  6.22E-21  2.57E-21  7.33E-22  2.72E-22  9.87E-23  2.54E-23  9.04E-24
   229       1.13E-12  8.01E-13  5.06E-13  3.58E-13  2.53E-13  1.59E-13  1.12E-13  7.85E-14  4.83E-14  3.29E-14
             2.19E-14  1.22E-14  7.45E-15  4.29E-15  1.88E-15  9.28E-16  4.32E-16  1.45E-16  5.98E-17
   230       3.77E-13  2.66E-13  1.68E-13  1.19E-13  8.40E-14  5.30E-14  3.73E-14  2.61E-14  1.61E-14  1.10E-14
             7.30E-15  4.07E-15  2.48E-15  1.43E-15  6.25E-16  3.09E-16  1.44E-16  4.82E-17  1.99E-17
   231       4.26E-13  3.01E-13  1.90E-13  1.34E-13  9.47E-14  5.94E-14  4.14E-14  2.85E-14  1.68E-14  1.08E-14
             6.49E-15  2.97E-15  1.50E-15  6.95E-16  2.26E-16  9.06E-17  3.48E-17  9.37E-18  3.40E-18
   232       2.12E-12  1.50E-12  9.49E-13  6.70E-13  4.72E-13  2.96E-13  2.07E-13  1.42E-13  8.40E-14  5.37E-14
             3.24E-14  1.48E-14  7.48E-15  3.47E-15  1.13E-15  4.53E-16  1.74E-16  4.69E-17  1.70E-17
   233       4.24E-13  2.99E-13  1.89E-13  1.34E-13  9.42E-14  5.91E-14  4.13E-14  2.84E-14  1.68E-14  1.07E-14
             6.47E-15  2.97E-15  1.49E-15  6.94E-16  2.26E-16  9.05E-17  3.47E-17  9.37E-18  3.40E-18
   234       1.27E-12  8.96E-13  5.66E-13  4.00E-13  2.82E-13  1.77E-13  1.24E-13  8.52E-14  5.02E-14  3.21E-14
             1.94E-14  8.89E-15  4.48E-15  2.08E-15  6.78E-16  2.72E-16  1.04E-16  2.81E-17  1.02E-17
   235       7.01E-13  4.95E-13  3.13E-13  2.21E-13  1.56E-13  9.79E-14  6.84E-14  4.71E-14  2.78E-14  1.78E-14
             1.08E-14  4.93E-15  2.49E-15  1.16E-15  3.77E-16  1.51E-16  5.79E-17  1.56E-17  5.66E-18
   236       1.39E-13  9.83E-14  6.21E-14  4.39E-14  3.10E-14  1.94E-14  1.36E-14  9.37E-15  5.54E-15  3.55E-15
             2.15E-15  9.84E-16  4.96E-16  2.31E-16  7.52E-17  3.01E-17  1.16E-17  3.12E-18  1.13E-18
   237       7.34E-13  5.18E-13  3.27E-13  2.30E-13  1.62E-13  1.00E-13  6.82E-14  4.51E-14  2.42E-14  1.39E-14
             7.28E-15  2.70E-15  1.16E-15  4.65E-16  1.30E-16  4.76E-17  1.72E-17  4.41E-18  1.57E-18
   238       3.08E-12  2.18E-12  1.37E-12  9.67E-13  6.79E-13  4.20E-13  2.86E-13  1.90E-13  1.02E-13  5.83E-14
             3.06E-14  1.13E-14  4.86E-15  1.95E-15  5.44E-16  2.00E-16  7.23E-17  1.85E-17  6.59E-18
   239       2.19E-12  1.55E-12  9.77E-13  6.88E-13  4.83E-13  2.99E-13  2.04E-13  1.35E-13  7.24E-14  4.15E-14
             2.18E-14  8.07E-15  3.46E-15  1.39E-15  3.88E-16  1.43E-16  5.15E-17  1.32E-17  4.70E-18
   240       1.31E-12  9.28E-13  5.85E-13  4.12E-13  2.89E-13  1.79E-13  1.22E-13  8.09E-14  4.34E-14  2.49E-14
             1.31E-14  4.84E-15  2.08E-15  8.35E-16  2.33E-16  8.56E-17  3.09E-17  7.93E-18  2.82E-18
   241       4.34E-13  3.07E-13  1.94E-13  1.36E-13  9.57E-14  5.92E-14  4.04E-14  2.68E-14  1.44E-14  8.26E-15
             4.34E-15  1.61E-15  6.91E-16  2.78E-16  7.74E-17  2.85E-17  1.03E-17  2.64E-18  9.37E-19
   242       1.01E-12  7.16E-13  4.51E-13  3.18E-13  2.23E-13  1.38E-13  9.43E-14  6.25E-14  3.36E-14  1.93E-14
             1.01E-14  3.76E-15  1.61E-15  6.48E-16  1.81E-16  6.64E-17  2.40E-17  6.16E-18  2.19E-18
   243       8.82E-13  6.23E-13  3.92E-13  2.75E-13  1.91E-13  1.15E-13  7.57E-14  4.72E-14  2.24E-14  1.15E-14
             5.31E-15  1.69E-15  6.60E-16  2.47E-16  6.51E-17  2.33E-17  8.31E-18  2.11E-18  7.47E-19
   244       2.65E-12  1.87E-12  1.17E-12  8.23E-13  5.73E-13  3.45E-13  2.27E-13  1.42E-13  6.73E-14  3.44E-14
             1.59E-14  5.06E-15  1.98E-15  7.42E-16  1.95E-16  7.00E-17  2.49E-17  6.33E-18  2.24E-18
   245       3.39E-12  2.40E-12  1.51E-12  1.06E-12  7.35E-13  4.43E-13  2.91E-13  1.82E-13  8.64E-14  4.41E-14
             2.05E-14  6.51E-15  2.54E-15  9.53E-16  2.51E-16  8.99E-17  3.20E-17  8.13E-18  2.88E-18
   246       1.88E-12  1.33E-12  8.36E-13  5.86E-13  4.07E-13  2.46E-13  1.62E-13  1.01E-13  4.80E-14  2.45E-14
             1.14E-14  3.61E-15  1.41E-15  5.29E-16  1.39E-16  4.99E-17  1.78E-17  4.51E-18  1.60E-18
   247       1.70E-12  1.20E-12  7.51E-13  5.23E-13  3.59E-13  2.09E-13  1.31E-13  7.59E-14  3.20E-14  1.48E-14
             6.25E-15  1.81E-15  6.76E-16  2.46E-16  6.34E-17  2.25E-17  8.00E-18  2.03E-18  7.17E-19
   248       5.68E-13  4.00E-13  2.50E-13  1.74E-13  1.20E-13  6.96E-14  4.36E-14  2.53E-14  1.07E-14  4.93E-15
             2.08E-15  6.04E-16  2.25E-16  8.20E-17  2.11E-17  7.52E-18  2.67E-18  6.76E-19  2.39E-19
   249       2.19E-12  1.54E-12  9.66E-13  6.73E-13  4.61E-13  2.68E-13  1.68E-13  9.76E-14  4.11E-14  1.90E-14
             8.04E-15  2.33E-15  8.69E-16  3.16E-16  8.15E-17  2.90E-17  1.03E-17  2.61E-18  9.22E-19
   250       7.30E-13  5.14E-13  3.22E-13  2.24E-13  1.54E-13  8.95E-14  5.60E-14  3.25E-14  1.37E-14  6.34E-15
             2.68E-15  7.77E-16  2.90E-16  1.05E-16  2.72E-17  9.66E-18  3.43E-18  8.69E-19  3.07E-19
   251       2.68E-12  1.89E-12  1.18E-12  8.22E-13  5.64E-13  3.28E-13  2.05E-13  1.19E-13  5.02E-14  2.32E-14
             9.83E-15  2.85E-15  1.06E-15  3.87E-16  9.96E-17  3.54E-17  1.26E-17  3.18E-18  1.13E-18
   252       8.92E-13  6.28E-13  3.94E-13  2.74E-13  1.88E-13  1.09E-13  6.85E-14  3.98E-14  1.67E-14  7.74E-15
             3.28E-15  9.50E-16  3.54E-16  1.29E-16  3.32E-17  1.18E-17  4.19E-18  1.06E-18  3.76E-19
   253       7.75E-13  5.45E-13  3.39E-13  2.34E-13  1.57E-13  8.74E-14  5.17E-14  2.79E-14  1.05E-14  4.51E-15
             1.80E-15  4.94E-16  1.80E-16  6.47E-17  1.65E-17  5.86E-18  2.08E-18  5.26E-19  1.86E-19
   254       2.58E-13  1.82E-13  1.13E-13  7.79E-14  5.24E-14  2.91E-14  1.72E-14  9.30E-15  3.51E-15  1.50E-15
             5.99E-16  1.65E-16  6.00E-17  2.16E-17  5.51E-18  1.95E-18  6.92E-19  1.75E-19  6.20E-20
   255       9.47E-13  6.66E-13  4.14E-13  2.86E-13  1.92E-13  1.07E-13  6.32E-14  3.41E-14  1.29E-14  5.51E-15
             2.20E-15  6.04E-16  2.20E-16  7.91E-17  2.02E-17  7.17E-18  2.54E-18  6.43E-19  2.27E-19
   256       3.16E-13  2.22E-13  1.38E-13  9.52E-14  6.41E-14  3.56E-14  2.11E-14  1.14E-14  4.29E-15  1.84E-15
             7.32E-16  2.01E-16  7.34E-17  2.64E-17  6.73E-18  2.39E-18  8.46E-19  2.14E-19  7.58E-20
   257       1.12E-12  7.87E-13  4.90E-13  3.37E-13  2.27E-13  1.26E-13  7.47E-14  4.03E-14  1.52E-14  6.52E-15
             2.60E-15  7.14E-16  2.60E-16  9.34E-17  2.39E-17  8.47E-18  3.00E-18  7.59E-19  2.69E-19
   258       3.73E-13  2.62E-13  1.63E-13  1.12E-13  7.57E-14  4.21E-14  2.49E-14  1.34E-14  5.07E-15  2.17E-15
             8.65E-16  2.38E-16  8.67E-17  3.11E-17  7.96E-18  2.82E-18  1.00E-18  2.53E-19  8.95E-20
   259       1.13E-12  7.96E-13  5.01E-13  3.51E-13  2.44E-13  1.47E-13  9.69E-14  6.04E-14  2.88E-14  1.47E-14
             6.81E-15  2.17E-15  8.46E-16  3.17E-16  8.34E-17  2.99E-17  1.07E-17  2.71E-18  9.59E-19
   260       6.26E-13  4.42E-13  2.78E-13  1.95E-13  1.36E-13  8.18E-14  5.38E-14  3.36E-14  1.60E-14  8.16E-15
             3.78E-15  1.20E-15  4.70E-16  1.76E-16  4.63E-17  1.66E-17  5.92E-18  1.50E-18  5.32E-19
   261       2.76E-19  1.95E-19  1.24E-19  8.86E-20  6.38E-20  4.23E-20  3.18E-20  2.45E-20  1.75E-20  1.30E-20
             8.94E-21  4.67E-21  2.51E-21  1.22E-21  4.14E-22  1.69E-22  6.54E-23  1.78E-23  6.48E-24
   262       3.29E-19  2.33E-19  1.48E-19  1.05E-19  7.54E-20  4.92E-20  3.61E-20  2.65E-20  1.68E-20  1.09E-20
             6.38E-21  2.62E-21  1.18E-21  4.90E-22  1.40E-22  5.21E-23  1.89E-23  4.87E-24  1.73E-24
   263       6.38E-19  4.52E-19  2.87E-19  2.04E-19  1.46E-19  9.56E-20  7.02E-20  5.16E-20  3.28E-20  2.14E-20
             1.25E-20  5.13E-21  2.32E-21  9.62E-22  2.75E-22  1.02E-22  3.71E-23  9.56E-24  3.40E-24
   264       2.71E-19  1.92E-19  1.21E-19  8.60E-20  6.10E-20  3.87E-20  2.72E-20  1.86E-20  1.01E-20  5.68E-21
             2.84E-21  9.70E-22  3.91E-22  1.49E-22  3.99E-23  1.44E-23  5.13E-24  1.31E-24  4.62E-25
   265       4.51E-19  3.19E-19  2.03E-19  1.46E-19  1.05E-19  7.08E-20  5.45E-20  4.38E-20  3.41E-20  2.81E-20
             2.22E-20  1.47E-20  9.76E-21  5.97E-21  2.74E-21  1.39E-21  6.58E-22  2.23E-22  9.28E-23
   266       1.49E-19  1.06E-19  6.74E-20  4.82E-20  3.49E-20  2.35E-20  1.81E-20  1.45E-20  1.13E-20  9.34E-21
             7.38E-21  4.88E-21  3.25E-21  1.99E-21  9.15E-22  4.64E-22  2.19E-22  7.43E-23  3.09E-23
   267       3.52E-19  2.49E-19  1.59E-19  1.13E-19  8.19E-20  5.48E-20  4.19E-20  3.30E-20  2.43E-20  1.85E-20
             1.30E-20  6.88E-21  3.74E-21  1.83E-21  6.21E-22  2.54E-22  9.86E-23  2.68E-23  9.77E-24
   268       1.03E-19  7.32E-20  4.66E-20  3.33E-20  2.41E-20  1.62E-20  1.24E-20  9.80E-21  7.28E-21  5.56E-21
             3.91E-21  2.08E-21  1.13E-21  5.56E-22  1.89E-22  7.72E-23  3.00E-23  8.17E-24  2.98E-24
   269       5.24E-19  3.71E-19  2.36E-19  1.68E-19  1.21E-19  7.98E-20  5.94E-20  4.44E-20  2.90E-20  1.92E-20
             1.14E-20  4.74E-21  2.15E-21  8.98E-22  2.58E-22  9.58E-23  3.48E-23  8.97E-24  3.19E-24
   270       3.46E-19  2.45E-19  1.56E-19  1.11E-19  8.00E-20  5.29E-20  3.94E-20  2.96E-20  1.94E-20  1.29E-20
             7.67E-21  3.20E-21  1.45E-21  6.07E-22  1.74E-22  6.48E-23  2.36E-23  6.07E-24  2.16E-24
   310       7.57E-13  5.35E-13  3.38E-13  2.39E-13  1.69E-13  1.06E-13  7.44E-14  5.18E-14  3.16E-14  2.13E-14
             1.41E-14  7.78E-15  4.72E-15  2.71E-15  1.18E-15  5.84E-16  2.72E-16  9.08E-17  3.76E-17
   311       2.52E-13  1.78E-13  1.12E-13  7.94E-14  5.61E-14  3.53E-14  2.47E-14  1.72E-14  1.05E-14  7.10E-15
             4.69E-15  2.59E-15  1.57E-15  9.04E-16  3.94E-16  1.95E-16  9.06E-17  3.03E-17  1.25E-17
   312       2.83E-13  2.00E-13  1.26E-13  8.93E-14  6.29E-14  3.94E-14  2.74E-14  1.88E-14  1.10E-14  6.99E-15
             4.19E-15  1.91E-15  9.58E-16  4.44E-16  1.44E-16  5.77E-17  2.21E-17  5.97E-18  2.17E-18
   313       1.41E-12  9.99E-13  6.31E-13  4.46E-13  3.14E-13  1.97E-13  1.37E-13  9.39E-14  5.49E-14  3.49E-14
             2.09E-14  9.54E-15  4.79E-15  2.22E-15  7.22E-16  2.89E-16  1.11E-16  2.98E-17  1.08E-17
   314       2.82E-13  1.99E-13  1.26E-13  8.89E-14  6.26E-14  3.92E-14  2.73E-14  1.87E-14  1.10E-14  6.97E-15
             4.19E-15  1.91E-15  9.58E-16  4.44E-16  1.44E-16  5.77E-17  2.21E-17  5.97E-18  2.17E-18
   315       8.45E-13  5.97E-13  3.77E-13  2.66E-13  1.88E-13  1.18E-13  8.18E-14  5.62E-14  3.29E-14  2.09E-14
             1.26E-14  5.72E-15  2.87E-15  1.33E-15  4.33E-16  1.73E-16  6.64E-17  1.79E-17  6.49E-18
   316       4.67E-13  3.30E-13  2.09E-13  1.47E-13  1.04E-13  6.51E-14  4.53E-14  3.11E-14  1.82E-14  1.16E-14
             6.96E-15  3.17E-15  1.59E-15  7.39E-16  2.40E-16  9.61E-17  3.69E-17  9.94E-18  3.61E-18
   317       9.29E-14  6.56E-14  4.15E-14  2.93E-14  2.06E-14  1.29E-14  9.01E-15  6.19E-15  3.63E-15  2.31E-15
             1.39E-15  6.34E-16  3.18E-16  1.48E-16  4.80E-17  1.92E-17  7.37E-18  1.99E-18  7.21E-19
   318       4.98E-13  3.52E-13  2.22E-13  1.56E-13  1.10E-13  6.77E-14  4.61E-14  3.04E-14  1.62E-14  9.27E-15
             4.85E-15  1.79E-15  7.68E-16  3.08E-16  8.58E-17  3.15E-17  1.14E-17  2.92E-18  1.04E-18
   319       2.09E-12  1.48E-12  9.32E-13  6.56E-13  4.60E-13  2.84E-13  1.94E-13  1.28E-13  6.82E-14  3.89E-14
             2.04E-14  7.53E-15  3.22E-15  1.29E-15  3.60E-16  1.32E-16  4.79E-17  1.23E-17  4.36E-18
   320       1.49E-12  1.05E-12  6.63E-13  4.67E-13  3.28E-13  2.02E-13  1.38E-13  9.10E-14  4.86E-14  2.78E-14
             1.45E-14  5.37E-15  2.30E-15  9.23E-16  2.57E-16  9.45E-17  3.42E-17  8.76E-18  3.11E-18
   321       8.92E-13  6.30E-13  3.98E-13  2.80E-13  1.96E-13  1.21E-13  8.26E-14  5.46E-14  2.91E-14  1.67E-14
             8.72E-15  3.22E-15  1.38E-15  5.54E-16  1.54E-16  5.67E-17  2.05E-17  5.25E-18  1.87E-18
   322       2.95E-13  2.09E-13  1.32E-13  9.27E-14  6.50E-14  4.02E-14  2.74E-14  1.81E-14  9.67E-15  5.53E-15
             2.90E-15  1.07E-15  4.59E-16  1.84E-16  5.14E-17  1.89E-17  6.82E-18  1.75E-18  6.21E-19
   323       6.89E-13  4.87E-13  3.07E-13  2.16E-13  1.52E-13  9.38E-14  6.39E-14  4.22E-14  2.26E-14  1.29E-14
             6.76E-15  2.50E-15  1.07E-15  4.30E-16  1.20E-16  4.40E-17  1.59E-17  4.08E-18  1.45E-18
   324       6.46E-13  4.56E-13  2.87E-13  2.01E-13  1.40E-13  8.42E-14  5.53E-14  3.44E-14  1.63E-14  8.32E-15
             3.85E-15  1.22E-15  4.78E-16  1.79E-16  4.71E-17  1.69E-17  6.01E-18  1.53E-18  5.41E-19
   325       1.94E-12  1.37E-12  8.59E-13  6.02E-13  4.19E-13  2.52E-13  1.66E-13  1.03E-13  4.90E-14  2.50E-14
             1.15E-14  3.67E-15  1.43E-15  5.37E-16  1.41E-16  5.06E-17  1.80E-17  4.58E-18  1.62E-18
   326       2.48E-12  1.75E-12  1.10E-12  7.73E-13  5.38E-13  3.24E-13  2.13E-13  1.33E-13  6.29E-14  3.21E-14
             1.48E-14  4.71E-15  1.84E-15  6.90E-16  1.81E-16  6.50E-17  2.32E-17  5.88E-18  2.08E-18
   327       1.38E-12  9.73E-13  6.12E-13  4.29E-13  2.98E-13  1.80E-13  1.18E-13  7.36E-14  3.49E-14  1.78E-14
             8.24E-15  2.62E-15  1.02E-15  3.83E-16  1.01E-16  3.61E-17  1.29E-17  3.27E-18  1.16E-18
   328       1.50E-12  1.06E-12  6.61E-13  4.60E-13  3.16E-13  1.84E-13  1.15E-13  6.67E-14  2.81E-14  1.30E-14
             5.48E-15  1.59E-15  5.92E-16  2.15E-16  5.55E-17  1.97E-17  7.00E-18  1.77E-18  6.28E-19
   329       4.99E-13  3.52E-13  2.20E-13  1.53E-13  1.05E-13  6.12E-14  3.83E-14  2.22E-14  9.35E-15  4.32E-15
             1.83E-15  5.29E-16  1.97E-16  7.18E-17  1.85E-17  6.58E-18  2.33E-18  5.92E-19  2.09E-19
   330       1.93E-12  1.36E-12  8.50E-13  5.92E-13  4.06E-13  2.36E-13  1.48E-13  8.58E-14  3.61E-14  1.67E-14
             7.05E-15  2.04E-15  7.61E-16  2.77E-16  7.13E-17  2.54E-17  9.00E-18  2.28E-18  8.07E-19
   331       6.42E-13  4.52E-13  2.83E-13  1.97E-13  1.35E-13  7.87E-14  4.93E-14  2.86E-14  1.20E-14  5.56E-15
             2.35E-15  6.80E-16  2.54E-16  9.23E-17  2.38E-17  8.46E-18  3.00E-18  7.61E-19  2.69E-19
   332       2.35E-12  1.66E-12  1.04E-12  7.23E-13  4.96E-13  2.89E-13  1.81E-13  1.05E-13  4.41E-14  2.04E-14
             8.61E-15  2.50E-15  9.30E-16  3.38E-16  8.72E-17  3.10E-17  1.10E-17  2.79E-18  9.87E-19
   333       7.84E-13  5.53E-13  3.46E-13  2.41E-13  1.65E-13  9.62E-14  6.02E-14  3.49E-14  1.47E-14  6.79E-15
             2.87E-15  8.32E-16  3.10E-16  1.13E-16  2.91E-17  1.03E-17  3.67E-18  9.30E-19  3.29E-19
   334       8.26E-13  5.83E-13  3.67E-13  2.57E-13  1.79E-13  1.08E-13  7.08E-14  4.41E-14  2.09E-14  1.07E-14
             4.94E-15  1.57E-15  6.13E-16  2.30E-16  6.04E-17  2.17E-17  7.71E-18  1.96E-18  6.94E-19
   335       1.09E-12  7.63E-13  4.75E-13  3.27E-13  2.21E-13  1.23E-13  7.25E-14  3.91E-14  1.48E-14  6.32E-15
             2.52E-15  6.92E-16  2.52E-16  9.06E-17  2.31E-17  8.21E-18  2.91E-18  7.36E-19  2.60E-19
   336       3.62E-13  2.54E-13  1.58E-13  1.09E-13  7.35E-14  4.08E-14  2.42E-14  1.30E-14  4.92E-15  2.11E-15
             8.39E-16  2.31E-16  8.40E-17  3.02E-17  7.71E-18  2.74E-18  9.69E-19  2.45E-19  8.68E-20
   337       1.33E-12  9.33E-13  5.81E-13  4.00E-13  2.70E-13  1.50E-13  8.86E-14  4.78E-14  1.80E-14  7.72E-15
             3.08E-15  8.45E-16  3.08E-16  1.11E-16  2.83E-17  1.00E-17  3.55E-18  9.00E-19  3.18E-19
